# Dataset Report: Modum (MOD)
# Coin Name: Modum
# Symbol: MOD
# Base Currency: BTC
# Approx Row Count: 1693
# Date Range: 2021-06-29 to 2026-02-15
# Frequency: Daily
# Columns Present: open, high, low, close, Volume_MOD, Volume_BTC
# Note: Launched 2017. Swiss IoT/Supply chain project. Legacy data paired with BTC.
# --------------------------------------------------
Date,open,high,low,close,Volume_MOD,Volume_BTC
2022-12-18,8.98e-06,9.19e-06,8.6e-06,8.78e-06,5169.69,0.04579
2022-12-19,8.78e-06,9e-06,8.76e-06,8.9e-06,1631.73,0.01453
2022-12-20,8.9e-06,8.9e-06,8.7e-06,8.7e-06,3140.88,0.02752
2022-12-21,8.7e-06,8.7e-06,8.51e-06,8.54e-06,2120.82,0.01816
2022-12-22,8.54e-06,8.66e-06,8.54e-06,8.66e-06,957.05,0.008225
2022-12-23,8.66e-06,8.88e-06,8.48e-06,8.7e-06,6734.8,0.05833
2022-12-24,8.7e-06,8.79e-06,8.7e-06,8.71e-06,1050.0,0.009181
2022-12-25,8.71e-06,8.8e-06,8.69e-06,8.74e-06,1864.2,0.01629
2022-12-26,8.74e-06,9.02e-06,8.74e-06,9.02e-06,1521.45,0.01351
2022-12-27,9.02e-06,9.17e-06,8.98e-06,9.17e-06,1309.61,0.01188
2022-12-28,9.17e-06,9.21e-06,8.88e-06,8.9e-06,3439.59,0.03102
2022-12-29,8.9e-06,8.92e-06,8.75e-06,8.77e-06,929.92,0.008212
2022-12-30,8.77e-06,8.78e-06,8.74e-06,8.75e-06,517.6,0.004533
2022-12-31,7.77e-06,9.22e-06,7.78e-06,7.84e-06,150567.0,1.181
2023-01-01,7.84e-06,8.87e-06,7.7e-06,8.79e-06,161549.0,1.42
2023-01-02,8.79e-06,1.054e-05,8.07e-06,8.46e-06,153574.0,1.299
2023-01-03,8.46e-06,9.37e-06,8.3e-06,9.19e-06,138689.0,1.275
2023-01-04,9.19e-06,9.56e-06,8.45e-06,8.62e-06,133901.0,1.154
2023-01-05,8.62e-06,9.42e-06,8.39e-06,9.29e-06,142615.0,1.325
2023-01-06,8.75e-06,8.88e-06,8.75e-06,8.88e-06,1370.71,0.01216
2023-01-07,8.88e-06,8.88e-06,8.76e-06,8.76e-06,840.1,0.00735
2023-01-08,8.76e-06,8.79e-06,8.76e-06,8.79e-06,6358.33,0.05607
2023-01-09,8.79e-06,8.79e-06,8.6e-06,8.6e-06,5675.94,0.0515
2023-01-10,8.6e-06,9.37e-06,8.6e-06,9.37e-06,1238.12,0.01158
2023-01-11,9.37e-06,9.37e-06,9.33e-06,9.33e-06,2791.37,0.02605
2023-01-12,9.33e-06,1.281e-05,9.24e-06,1.097e-05,54662.56,0.5943
2023-01-13,1.097e-05,1.124e-05,1.024e-05,1.03e-05,10535.68,0.1126
2023-01-14,1.03e-05,1.061e-05,1.007e-05,1.008e-05,9219.77,0.09511
2023-01-15,1.008e-05,1.023e-05,1.003e-05,1.009e-05,2956.97,0.0298
2023-01-16,1.009e-05,1.016e-05,9.85e-06,9.89e-06,6276.05,0.06248
2023-01-17,9.89e-06,9.98e-06,9.64e-06,9.7e-06,1976.46,0.01938
2023-01-18,1.001e-05,1.011e-05,8.96e-06,9.52e-06,137288.0,1.307
2023-01-19,9.7e-06,9.7e-06,9.07e-06,9.18e-06,852.38,0.00779
2023-01-20,9.18e-06,9.23e-06,9.02e-06,9.02e-06,2580.01,0.02358
2023-01-21,9.02e-06,9.28e-06,8.9e-06,8.98e-06,4479.24,0.04028
2023-01-22,8.98e-06,9.02e-06,8.82e-06,8.91e-06,3897.94,0.03472
2023-01-23,8.91e-06,8.96e-06,8.78e-06,8.8e-06,2664.53,0.02361
2023-01-24,8.8e-06,8.88e-06,8.35e-06,8.44e-06,5648.44,0.04874
2023-01-25,8.44e-06,8.86e-06,8.43e-06,8.81e-06,7072.17,0.06124
2023-01-26,8.81e-06,8.84e-06,8.6e-06,8.69e-06,2954.42,0.02566
2023-01-27,8.69e-06,8.77e-06,7.99e-06,8.09e-06,16809.89,0.1396
2023-01-28,8.09e-06,8.2e-06,7.98e-06,8e-06,2973.75,0.02409
2023-01-29,8e-06,8.19e-06,7.78e-06,8.13e-06,9494.09,0.07577
2023-01-30,8.13e-06,8.24e-06,7.74e-06,7.9e-06,8550.89,0.0677
2023-01-31,7.9e-06,7.94e-06,7.81e-06,7.81e-06,2823.18,0.02226
2023-02-01,7.81e-06,7.87e-06,7.71e-06,7.86e-06,4030.07,0.03143
2023-02-02,7.86e-06,8.77e-06,7.83e-06,8.43e-06,13734.02,0.1147
2023-02-03,8.43e-06,9.04e-06,8.34e-06,8.93e-06,5597.97,0.04821
2023-02-04,8.93e-06,9.18e-06,8.93e-06,9.18e-06,2451.12,0.02219
2023-02-05,9.18e-06,9.23e-06,8.85e-06,8.98e-06,4027.39,0.03649
2023-02-06,8.98e-06,9.4e-06,8.97e-06,9.31e-06,4181.15,0.03857
2023-02-07,9.31e-06,1.076e-05,9.28e-06,9.96e-06,7262.1,0.07077
2023-02-08,9.96e-06,1.074e-05,9.96e-06,1.041e-05,10898.15,0.1128
2023-02-09,1.041e-05,1.111e-05,9.98e-06,1.047e-05,14432.03,0.1495
2023-02-10,1.047e-05,2e-05,1.03e-05,1.27e-05,27104.53,0.3545
2023-02-11,1.27e-05,1.288e-05,1.228e-05,1.228e-05,2941.8,0.03712
2023-02-12,1.228e-05,1.25e-05,1.21e-05,1.212e-05,2900.57,0.03558
2023-02-13,1.212e-05,1.341e-05,1.119e-05,1.259e-05,13201.97,0.1587
2023-02-14,1.259e-05,1.265e-05,1.216e-05,1.218e-05,3292.11,0.04065
2023-02-15,1.218e-05,1.778e-05,1.218e-05,1.593e-05,21103.9,0.3233
2023-02-16,1.593e-05,1.746e-05,1.448e-05,1.637e-05,18012.24,0.2901
2023-02-17,1.637e-05,1.662e-05,1.581e-05,1.585e-05,6559.93,0.106
2023-02-18,1.585e-05,1.9e-05,1.58e-05,1.819e-05,8808.97,0.1518
2023-02-19,1.819e-05,1.825e-05,1.599e-05,1.642e-05,11260.25,0.1947
2023-02-20,1.642e-05,1.642e-05,1.537e-05,1.541e-05,5926.08,0.09365
2023-02-21,1.541e-05,1.553e-05,1.529e-05,1.53e-05,2300.11,0.03543
2023-02-22,1.53e-05,1.537e-05,1.474e-05,1.482e-05,3239.68,0.04896
2023-02-23,1.482e-05,1.553e-05,1.482e-05,1.536e-05,3285.48,0.05018
2023-02-24,1.536e-05,1.544e-05,1.515e-05,1.541e-05,3793.92,0.05843
2023-02-25,1.541e-05,1.665e-05,1.541e-05,1.608e-05,2553.41,0.04104
2023-02-26,1.608e-05,1.615e-05,1.461e-05,1.468e-05,5522.49,0.0847
2023-02-27,1.468e-05,1.529e-05,1.468e-05,1.51e-05,2445.22,0.03686
2023-02-28,1.51e-05,1.524e-05,1.489e-05,1.492e-05,1604.54,0.0242
2023-03-01,1.492e-05,1.498e-05,1.45e-05,1.492e-05,2093.1,0.03084
2023-03-02,1.492e-05,1.513e-05,1.476e-05,1.498e-05,3209.53,0.04798
2023-03-03,1.498e-05,1.517e-05,1.47e-05,1.478e-05,3793.59,0.05674
2023-03-04,1.478e-05,1.479e-05,1.429e-05,1.461e-05,1762.98,0.0255
2023-03-05,1.461e-05,1.483e-05,1.457e-05,1.466e-05,2295.37,0.03373
2023-03-06,1.466e-05,1.474e-05,1.46e-05,1.466e-05,577.48,0.008465
2023-03-07,1.466e-05,1.47e-05,1.385e-05,1.385e-05,3090.08,0.04402
2023-03-08,1.385e-05,1.398e-05,1.374e-05,1.382e-05,1925.93,0.02671
2023-03-09,1.382e-05,1.423e-05,1.365e-05,1.383e-05,3810.28,0.05327
2023-03-10,1.383e-05,1.42e-05,1.383e-05,1.413e-05,16336.38,0.229
2023-03-11,1.413e-05,1.473e-05,1.39e-05,1.401e-05,8682.62,0.1246
2023-03-12,1.401e-05,1.468e-05,1.346e-05,1.392e-05,12658.96,0.1781
2023-03-13,1.392e-05,1.426e-05,1.328e-05,1.337e-05,8826.2,0.1213
2023-03-14,1.337e-05,1.337e-05,1.24e-05,1.287e-05,17908.85,0.2291
2023-03-15,1.287e-05,1.297e-05,1.242e-05,1.28e-05,7474.15,0.09514
2023-03-16,1.28e-05,1.303e-05,1.273e-05,1.289e-05,4901.68,0.06316
2023-03-17,1.289e-05,1.289e-05,1.194e-05,1.203e-05,11334.05,0.1398
2023-03-18,1.203e-05,1.222e-05,1.146e-05,1.163e-05,7621.49,0.09001
2023-03-19,1.163e-05,1.163e-05,1.101e-05,1.109e-05,3544.64,0.03974
2023-03-20,1.109e-05,1.123e-05,1.072e-05,1.077e-05,7542.44,0.08265
2023-03-21,1.077e-05,1.123e-05,1.024e-05,1.032e-05,18011.78,0.1903
2023-03-22,1.032e-05,1.317e-05,1.031e-05,1.148e-05,21420.16,0.2477
2023-03-23,1.148e-05,1.164e-05,1.133e-05,1.156e-05,2895.95,0.03327
2023-03-24,1.156e-05,1.168e-05,1.136e-05,1.141e-05,4458.56,0.05126
2023-03-25,1.141e-05,1.141e-05,1.104e-05,1.11e-05,1611.22,0.01805
2023-03-26,1.11e-05,1.132e-05,1.101e-05,1.121e-05,2098.98,0.02339
2023-03-27,1.121e-05,1.264e-05,1.121e-05,1.213e-05,10628.08,0.1276
2023-03-28,1.213e-05,1.237e-05,1.193e-05,1.224e-05,3037.25,0.03698
2023-03-29,1.224e-05,1.224e-05,1.186e-05,1.2e-05,2296.51,0.02765
2023-03-30,1.2e-05,1.208e-05,1.177e-05,1.194e-05,3073.74,0.03669
2023-03-31,1.194e-05,1.203e-05,1.177e-05,1.18e-05,2019.16,0.02401
2023-04-01,1.18e-05,1.18e-05,1.161e-05,1.163e-05,1048.25,0.01226
2023-04-02,1.163e-05,1.163e-05,1.132e-05,1.132e-05,1939.88,0.02224
2023-04-03,1.132e-05,1.142e-05,9.85e-06,1.012e-05,12285.83,0.1285
2023-04-04,1.012e-05,1.033e-05,9.98e-06,1.026e-05,2581.26,0.02621
2023-04-05,1.026e-05,1.044e-05,1.015e-05,1.035e-05,1977.29,0.02036
2023-04-06,1.035e-05,1.055e-05,1.035e-05,1.051e-05,2852.56,0.02987
2023-04-07,1.051e-05,1.094e-05,1.036e-05,1.038e-05,5662.62,0.06017
2023-04-08,1.038e-05,1.038e-05,1.028e-05,1.034e-05,527.88,0.005443
2023-04-09,1.034e-05,1.075e-05,1.022e-05,1.026e-05,7342.11,0.07707
2023-04-10,1.026e-05,1.028e-05,9.89e-06,9.89e-06,1877.65,0.01891
2023-04-11,9.89e-06,1.005e-05,9.76e-06,9.83e-06,2842.83,0.02816
2023-04-12,9.83e-06,1.009e-05,9.77e-06,1.006e-05,3189.62,0.03167
2023-04-13,1.006e-05,1.014e-05,9.98e-06,1.01e-05,1278.39,0.01284
2023-04-14,1.01e-05,1.065e-05,1.01e-05,1.06e-05,3334.52,0.03474
2023-04-15,1.06e-05,1.068e-05,1.058e-05,1.068e-05,552.63,0.005869
2023-04-16,1.068e-05,1.078e-05,1.056e-05,1.06e-05,865.06,0.009243
2023-04-17,1.06e-05,1.092e-05,1.06e-05,1.091e-05,1254.05,0.01351
2023-04-18,1.091e-05,1.097e-05,1.035e-05,1.038e-05,2887.21,0.03076
2023-04-19,1.038e-05,1.044e-05,1.005e-05,1.02e-05,3907.42,0.04035
2023-04-20,1.02e-05,1.02e-05,9.96e-06,1.007e-05,3707.69,0.03731
2023-04-21,1.007e-05,1.031e-05,1.007e-05,1.013e-05,1885.73,0.01922
2023-04-22,1.013e-05,1.016e-05,9.86e-06,9.86e-06,1168.97,0.01169
2023-04-23,9.86e-06,1.009e-05,9.86e-06,9.95e-06,1950.17,0.01944
2023-04-24,9.95e-06,1.014e-05,9.89e-06,1.009e-05,2124.74,0.0213
2023-04-25,1.009e-05,1.013e-05,9.7e-06,9.73e-06,2852.21,0.02803
2023-04-26,9.73e-06,1.012e-05,9.45e-06,9.71e-06,9854.67,0.09644
2023-04-27,9.71e-06,9.8e-06,9.48e-06,9.62e-06,4060.09,0.03913
2023-04-28,9.62e-06,9.75e-06,9.6e-06,9.61e-06,1001.93,0.009696
2023-04-29,9.61e-06,9.76e-06,9.55e-06,9.76e-06,808.84,0.007816
2023-04-30,9.76e-06,9.8e-06,9.64e-06,9.74e-06,1470.69,0.0143
2023-05-01,9.74e-06,9.96e-06,9.71e-06,9.79e-06,3616.29,0.03561
2023-05-02,9.79e-06,9.87e-06,9.55e-06,9.64e-06,2632.62,0.02549
2023-05-03,9.64e-06,9.9e-06,9.64e-06,9.75e-06,4102.59,0.04014
2023-05-04,9.75e-06,9.76e-06,9.65e-06,9.7e-06,1096.2,0.01065
2023-05-05,9.7e-06,9.8e-06,9.46e-06,9.7e-06,3561.41,0.03423
2023-05-06,9.7e-06,1.006e-05,9.63e-06,1.004e-05,2450.1,0.02418
2023-05-07,1.004e-05,1.016e-05,9.96e-06,1.012e-05,2235.98,0.0225
2023-05-08,1.012e-05,1.019e-05,4.85e-06,9.8e-06,10620.98,0.1047
2023-05-09,9.8e-06,9.82e-06,9.39e-06,9.39e-06,2451.11,0.02361
2023-05-10,9.39e-06,9.42e-06,9.02e-06,9.21e-06,5537.9,0.05099
2023-05-11,9.21e-06,9.34e-06,9.15e-06,9.17e-06,2711.61,0.02509
2023-05-12,9.17e-06,9.34e-06,8.81e-06,8.81e-06,4250.92,0.03851
2023-05-13,8.81e-06,8.86e-06,8.76e-06,8.84e-06,1339.24,0.0118
2023-05-14,8.84e-06,8.87e-06,8.77e-06,8.86e-06,1350.07,0.01192
2023-05-15,8.86e-06,8.88e-06,8.7e-06,8.88e-06,2331.84,0.02048
2023-05-16,8.88e-06,9e-06,8.88e-06,8.97e-06,1030.39,0.009219
2023-05-17,8.97e-06,9.08e-06,8.89e-06,8.89e-06,1685.9,0.01517
2023-05-18,8.89e-06,9.09e-06,8.86e-06,8.99e-06,1984.51,0.01782
2023-05-19,8.99e-06,8.99e-06,8.89e-06,8.99e-06,1310.23,0.01173
2023-05-20,8.99e-06,9.07e-06,8.96e-06,9.07e-06,1100.73,0.009913
2023-05-21,9.07e-06,9.12e-06,8.96e-06,9.09e-06,2125.7,0.01918
2023-05-22,9.09e-06,9.19e-06,8.86e-06,8.88e-06,2204.56,0.01992
2023-05-23,8.88e-06,8.92e-06,8.79e-06,8.89e-06,1080.01,0.009571
2023-05-24,8.89e-06,9.17e-06,8.88e-06,9.17e-06,1309.12,0.01183
2023-05-25,9.17e-06,9.17e-06,8.98e-06,8.98e-06,876.76,0.007943
2023-05-26,8.98e-06,9.25e-06,8.97e-06,9.22e-06,1888.97,0.01719
2023-05-27,9.22e-06,9.29e-06,8.95e-06,8.99e-06,2737.57,0.02486
2023-05-28,8.99e-06,8.99e-06,8.64e-06,8.64e-06,1557.18,0.01371
2023-05-29,8.64e-06,8.72e-06,8.23e-06,8.25e-06,5365.74,0.04556
2023-05-30,8.25e-06,8.25e-06,8.18e-06,8.24e-06,2068.58,0.01697
2023-05-31,8.24e-06,8.43e-06,8.21e-06,8.36e-06,1749.33,0.0146
2023-06-01,8.36e-06,8.5e-06,8.36e-06,8.5e-06,1544.53,0.01305
2023-06-02,8.5e-06,8.54e-06,8.45e-06,8.46e-06,1137.73,0.009655
2023-06-03,8.46e-06,8.57e-06,8.45e-06,8.55e-06,820.86,0.006984
2023-06-04,8.55e-06,8.57e-06,8.5e-06,8.56e-06,663.08,0.005661
2023-06-05,8.56e-06,9.36e-06,8.23e-06,9.26e-06,12722.57,0.1108
2023-06-06,9.26e-06,9.29e-06,8.63e-06,8.63e-06,3901.68,0.03504
2023-06-07,8.63e-06,8.77e-06,8.46e-06,8.54e-06,4370.77,0.03755
2023-06-08,8.54e-06,8.54e-06,8.43e-06,8.48e-06,1150.28,0.009757
2023-06-09,8.48e-06,8.51e-06,8.34e-06,8.34e-06,1506.09,0.01266
2023-06-10,8.34e-06,8.38e-06,7.55e-06,7.56e-06,8099.08,0.06433
2023-06-11,7.56e-06,7.59e-06,7.45e-06,7.5e-06,1049.72,0.007895
2023-06-12,7.5e-06,7.55e-06,7.47e-06,7.53e-06,1336.12,0.01004
2023-06-13,7.53e-06,7.53e-06,7.42e-06,7.5e-06,1343.77,0.01004
2023-06-14,7.5e-06,7.6e-06,7.45e-06,7.45e-06,3598.54,0.02706
2023-06-15,7.45e-06,7.49e-06,7.37e-06,7.37e-06,2072.96,0.01542
2023-06-16,7.37e-06,7.39e-06,6.87e-06,7.01e-06,5496.9,0.03892
2023-06-17,7.01e-06,7.33e-06,6.92e-06,7.29e-06,3397.76,0.02415
2023-06-18,7.29e-06,7.29e-06,7.17e-06,7.18e-06,1320.03,0.009527
2023-06-19,7.18e-06,7.25e-06,7.08e-06,7.09e-06,2391.25,0.01708
2023-06-20,7.09e-06,7.09e-06,6.82e-06,6.82e-06,3167.61,0.02203
2023-06-21,6.82e-06,6.84e-06,6.51e-06,6.69e-06,6123.57,0.04081
2023-06-22,6.69e-06,6.85e-06,6.65e-06,6.83e-06,3508.45,0.02372
2023-06-23,6.83e-06,6.83e-06,6.58e-06,6.75e-06,5500.63,0.03689
2023-06-24,6.75e-06,1.572e-05,6.28e-06,6.31e-06,52487.59,0.3742
2023-06-25,6.31e-06,7.01e-06,5.9e-06,6.22e-06,15634.84,0.09846
2023-06-26,6.22e-06,6.39e-06,6.04e-06,6.19e-06,6912.57,0.04336
2023-06-27,6.19e-06,6.19e-06,5.85e-06,5.99e-06,1748.73,0.01046
2023-06-28,5.99e-06,6.07e-06,5.98e-06,6.02e-06,3428.48,0.02066
2023-06-29,6.02e-06,6.02e-06,5.92e-06,5.95e-06,1129.49,0.006725
2023-06-30,5.95e-06,6.09e-06,5.81e-06,6.04e-06,11326.85,0.06734
2023-07-01,6.04e-06,6.04e-06,5.85e-06,5.87e-06,3778.6,0.02234
2023-07-02,5.87e-06,6.3e-06,5.85e-06,6.3e-06,27694.78,0.1702
2023-07-03,6.3e-06,8.5e-06,5.94e-06,5.94e-06,121751.58,0.8658
2023-07-04,5.94e-06,6e-06,5.85e-06,5.9e-06,13291.51,0.0789
2023-07-05,5.9e-06,5.92e-06,5.84e-06,5.85e-06,985.72,0.005784
2023-07-06,5.34e-06,6.08e-06,5.27e-06,5.61e-06,125.0,0.0007009
2023-07-07,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-07-08,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-07-09,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-07-10,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-07-11,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-07-12,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-07-13,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-07-14,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-07-15,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-07-16,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-07-17,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-07-18,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-07-19,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-07-20,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-07-21,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-07-22,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-07-23,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-07-24,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-07-25,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-07-26,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-07-27,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-07-28,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-07-29,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-07-30,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-07-31,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-08-01,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-08-02,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-08-03,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-08-04,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-08-05,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-08-06,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-08-07,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-08-08,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-08-09,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-08-10,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-08-11,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-08-12,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-08-13,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-08-14,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-08-15,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-08-16,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-08-17,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-08-18,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-08-19,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-08-20,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-08-21,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-08-22,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-08-23,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-08-24,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-08-25,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-08-26,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-08-27,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-08-28,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-08-29,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-08-30,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-08-31,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-09-01,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-09-02,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-09-03,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-09-04,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-09-05,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-09-06,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-09-07,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-09-08,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-09-09,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-09-10,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-09-11,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-09-12,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-09-13,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-09-14,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-09-15,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-09-16,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-09-17,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-09-18,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-09-19,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-09-20,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-09-21,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-09-22,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-09-23,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-09-24,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-09-25,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-09-26,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-09-27,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-09-28,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-09-29,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-09-30,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-10-01,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-10-02,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-10-03,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-10-04,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-10-05,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-10-06,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-10-07,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-10-08,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-10-09,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-10-10,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-10-11,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-10-12,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-10-13,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-10-14,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-10-15,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-10-16,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-10-17,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-10-18,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-10-19,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-10-20,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-10-21,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-10-22,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-10-23,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-10-24,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
2023-10-25,5.85e-06,5.85e-06,5.85e-06,5.85e-06,0.0,0.0
