# Dataset Report: Ambrosus (AMB)
# Coin Name: Ambrosus
# Symbol: AMB
# Approx Row Count: 3085
# Date Range: 2017-09-05 to 2026-02-14
# Frequency: Daily
# Columns Present: open, high, low, close, Volume_AMB, Volume_USD
# Note: Launched 2017. Supply chain IoT protocol, now part of AirDAO ecosystem.
# --------------------------------------------------
Date,open,high,low,close,Volume_AMB,Volume_USD
2022-01-13,0.02547,0.02597,0.02427,0.02427,2159237.68,52400.59
2022-01-14,0.02427,0.02542,0.02413,0.02499,1887984.31,47184.7
2022-01-15,0.02499,0.02499,0.02413,0.02499,2616105.22,65380.31
2022-01-16,0.02499,0.025,0.02414,0.02414,2451214.82,59163.02
2022-01-17,0.02414,0.02407,0.02322,0.02365,2837134.38,67085.89
2022-01-18,0.02365,0.02415,0.02246,0.02331,2660875.8,62011.74
2022-01-19,0.02331,0.02334,0.02167,0.02209,3677376.07,81224.57
2022-01-20,0.02209,0.02198,0.02076,0.02157,4105444.69,88552.09
2022-01-21,0.02157,0.01933,0.01678,0.01714,9839467.02,168654.08
2022-01-22,0.01809,0.01698,0.01551,0.01551,3280.0,50.87
2022-01-23,0.01578,0.01706,0.0156,0.01633,4517590.53,73770.75
2022-01-24,0.01634,0.0157,0.01568,0.01568,5484.0,85.99
2022-01-25,0.01615,0.01627,0.01479,0.01553,6726547.53,104462.72
2022-01-26,0.01553,0.01657,0.0151,0.01584,3824929.96,60574.0
2022-01-27,0.01584,0.01711,0.01599,0.01674,5231608.51,87553.23
2022-01-28,0.01674,0.01699,0.01623,0.01623,5997702.41,97344.04
2022-01-29,0.01623,0.01718,0.01642,0.01642,3444011.12,56548.91
2022-01-30,0.01642,0.01858,0.0163,0.0182,11433540.39,208045.29
2022-01-31,0.01671,0.02186,0.01726,0.02186,1094.0,23.92
2022-02-01,0.02186,0.02921,0.01802,0.02921,58005.0,1694.49
2022-02-02,0.02921,0.02807,0.02351,0.02351,15668.0,368.41
2022-02-03,0.02326,0.02501,0.0224,0.02464,32164411.06,792431.46
2022-02-04,0.02464,0.02787,0.02495,0.02537,16229388.75,411741.34
2022-02-05,0.02537,0.02651,0.02485,0.02527,8318906.81,210178.08
2022-02-06,0.02527,0.0263,0.02418,0.0246,10987050.16,270272.62
2022-02-07,0.0246,0.02632,0.025,0.02544,14503690.99,368965.5
2022-02-08,0.02544,0.02909,0.02468,0.02689,34165045.53,918659.58
2022-02-09,0.02689,0.02976,0.02665,0.02799,14488853.54,405491.33
2022-02-10,0.02799,0.0283,0.02655,0.02655,5258502.75,139635.96
2022-02-11,0.02655,0.02798,0.02417,0.02417,14024919.84,338946.11
2022-02-12,0.02417,0.02492,0.02365,0.0245,4544170.36,111325.93
2022-02-13,0.0245,0.02524,0.02398,0.0244,5415255.6,132134.98
2022-02-14,0.0244,0.02511,0.02298,0.02298,8456748.93,194321.13
2022-02-15,0.02298,0.02764,0.02407,0.02675,12439236.42,332697.3
2022-02-16,0.02603,0.06452,0.02465,0.02465,72597.0,1789.59
2022-02-17,0.02465,0.08478,0.02284,0.02353,57333.0,1349.14
2022-02-18,0.02353,0.02391,0.02261,0.02391,1221.0,29.2
2022-02-19,0.02391,0.06635,0.02134,0.02134,105707.0,2255.99
2022-02-20,0.02134,0.0208,0.0192,0.0192,5310.0,101.94
2022-02-21,0.0192,0.01881,0.01696,0.01696,6225.0,105.59
2022-02-22,0.01667,0.01799,0.01646,0.0176,11263667.65,198276.2
2022-02-23,0.0176,0.01752,0.01677,0.01714,7462255.48,127937.32
2022-02-24,0.01714,0.01803,0.01534,0.01611,20346245.21,327747.91
2022-02-25,0.01611,0.01766,0.01648,0.01687,15222556.91,256851.74
2022-02-26,0.01687,0.01761,0.01605,0.01722,7328338.76,126189.05
2022-02-27,0.01722,0.01659,0.01546,0.01584,5330153.41,84431.14
2022-02-28,0.01584,0.019,0.01814,0.01857,8205236.99,152383.29
2022-03-01,0.01802,0.01837,0.01771,0.01771,43208.0,765.24
2022-03-02,0.01777,0.01845,0.0167,0.01713,21928415.9,375738.9
2022-03-03,0.01713,0.01699,0.01614,0.01614,12198013.33,196879.11
2022-03-04,0.01614,0.01919,0.01488,0.01762,19455552.39,342796.72
2022-03-05,0.01762,0.02128,0.01616,0.01695,59719756.73,1011952.39
2022-03-06,0.01695,0.01768,0.01614,0.01691,11375822.72,192350.66
2022-03-07,0.01691,0.01673,0.01521,0.01597,13918415.02,222316.96
2022-03-08,0.01597,0.01666,0.01589,0.01589,4926834.96,78272.1
2022-03-09,0.01589,0.01762,0.01637,0.01637,3399406.16,55633.02
2022-03-10,0.01637,0.01657,0.01499,0.01617,14085004.91,227779.91
2022-03-11,0.01617,0.01666,0.0155,0.0155,10925891.25,169312.11
2022-03-12,0.0155,0.01591,0.01513,0.01552,7268802.27,112827.89
2022-03-13,0.01552,0.01587,0.01474,0.01512,9861638.26,149093.41
2022-03-14,0.01512,0.01667,0.01548,0.01548,5660264.07,87629.66
2022-03-15,0.01548,0.01573,0.01455,0.01494,8510510.38,127144.02
2022-03-16,0.01494,0.01604,0.0144,0.01481,13171004.09,195037.68
2022-03-17,0.01481,0.01679,0.01433,0.01556,18738819.19,291643.12
2022-03-18,0.01556,0.0163,0.01504,0.01588,11199726.38,177858.02
2022-03-19,0.01588,0.01689,0.01563,0.01647,8180271.67,134742.64
2022-03-20,0.01647,0.01608,0.01526,0.01608,5535343.69,89035.08
2022-03-21,0.01608,0.01888,0.0156,0.01601,116356254.47,1862528.64
2022-03-22,0.01601,0.01949,0.0161,0.01865,18893400.22,352309.93
2022-03-23,0.01865,0.01931,0.01673,0.01759,26899385.47,473178.51
2022-03-24,0.01759,0.01848,0.0176,0.01804,17914032.44,323218.87
2022-03-25,0.01804,0.01862,0.01729,0.01818,6414274.48,116584.94
2022-03-26,0.01818,0.01871,0.01737,0.01826,11950329.12,218241.06
2022-03-27,0.01826,0.02061,0.01921,0.01967,12416438.18,244277.26
2022-03-28,0.01967,0.02121,0.01979,0.01979,13458305.92,266394.49
2022-03-29,0.01979,0.02088,0.01993,0.0204,9823624.12,200416.46
2022-03-30,0.0204,0.0207,0.01976,0.02023,7661953.12,155033.92
2022-03-31,0.02023,0.02094,0.01912,0.01957,14488549.39,283609.58
2022-04-01,0.01957,0.02083,0.01945,0.02037,6754239.8,137596.63
2022-04-02,0.02037,0.02199,0.02016,0.02016,9041884.65,182300.7
2022-04-03,0.02016,0.02135,0.02042,0.02135,5804938.83,123938.69
2022-04-04,0.02135,0.02191,0.01958,0.02051,9979263.68,204655.92
2022-04-05,0.02051,0.02048,0.01866,0.01866,11491720.23,214385.49
2022-04-06,0.01866,0.01813,0.01727,0.01727,5024570.75,86779.92
2022-04-07,0.01727,0.01826,0.01739,0.01826,8606419.48,157117.14
2022-04-08,0.01826,0.01775,0.01606,0.01649,10139650.03,167168.54
2022-04-09,0.01649,0.01754,0.01625,0.01754,3654885.66,64088.9
2022-04-10,0.01754,0.01728,0.01644,0.01686,4046615.57,68232.04
2022-04-11,0.01686,0.01581,0.01423,0.01581,16924496.8,267655.57
2022-04-12,0.01581,0.01603,0.01523,0.01563,4335550.16,67781.11
2022-04-13,0.01563,0.01646,0.01564,0.01605,4535573.5,72789.74
2022-04-14,0.01605,0.01558,0.01438,0.01518,5607689.48,85133.81
2022-04-15,0.01518,0.01582,0.01501,0.01541,2493421.26,38434.1
2022-04-16,0.01541,0.01575,0.01535,0.01575,1663279.39,26201.8
2022-04-17,0.01575,0.01588,0.01508,0.01548,3987575.45,61721.22
2022-04-18,0.01548,0.01632,0.01551,0.01551,3247939.04,50369.66
2022-04-19,0.01551,0.01785,0.01577,0.01743,9010249.66,157065.45
2022-04-20,0.01743,0.01821,0.01696,0.01738,8567260.76,148878.83
2022-04-21,0.01738,0.01701,0.01539,0.01579,8083317.81,127647.54
2022-04-22,0.01579,0.01668,0.01549,0.01549,13452790.37,208373.71
2022-04-23,0.01549,0.01578,0.01499,0.01538,3821893.43,58795.73
2022-04-24,0.01538,0.01579,0.015,0.015,3638017.85,54560.0
2022-04-25,0.015,0.01577,0.01496,0.01577,4778295.73,75356.75
2022-04-26,0.01577,0.01525,0.01372,0.0141,5297554.57,74713.71
2022-04-27,0.0141,0.01492,0.01413,0.01452,2288656.98,33238.75
2022-04-28,0.01452,0.01471,0.01431,0.01431,1829463.69,26179.46
2022-04-29,0.02332,0.02237,0.01344,0.01344,1892.0,25.43
2022-04-30,0.01312,0.01318,0.01205,0.01242,19998148.87,248467.86
2022-05-01,0.01242,0.01385,0.01193,0.0127,12648344.43,160615.95
2022-05-02,0.0127,0.01309,0.01232,0.01232,5702925.51,70283.78
2022-05-03,0.01232,0.01245,0.01132,0.01169,7333802.52,85767.85
2022-05-04,0.01169,0.01309,0.0119,0.0127,6935479.42,88064.41
2022-05-05,0.0127,0.01279,0.01096,0.01133,17626853.03,199703.9
2022-05-06,0.0131,0.01284,0.01085,0.01085,3698.0,40.12
2022-05-07,0.01116,0.01135,0.01064,0.01135,3064014.0,34777.01
2022-05-08,0.01135,0.01089,0.01021,0.01021,9445872.82,96443.6
2022-05-09,0.01021,0.009324,0.008422,0.009023,9265000.76,83598.75
2022-05-10,0.009023,0.009614,0.007443,0.008063,21221594.34,171118.44
2022-05-11,0.008063,0.008125,0.004933,0.005513,28831030.2,158953.25
2022-05-12,0.005513,0.005783,0.004627,0.005205,31015162.46,161428.64
2022-05-13,0.005205,0.006434,0.004972,0.005849,25408303.79,148612.3
2022-05-14,0.005849,0.006611,0.00571,0.00601,15414001.29,92639.1
2022-05-15,0.00601,0.007824,0.006259,0.007198,24212437.56,174283.68
2022-05-16,0.007198,0.006863,0.006266,0.006564,18177274.84,119324.18
2022-05-17,0.006564,0.007604,0.006387,0.007604,11722108.91,89134.65
2022-05-18,0.007604,0.009174,0.00688,0.008027,96811907.72,777093.81
2022-05-19,0.007417,0.009181,0.007829,0.009181,21982.0,201.81
2022-05-20,0.009085,0.00875,0.007583,0.007875,27664096.58,217850.9
2022-05-21,0.007875,0.008529,0.007647,0.008529,8312236.89,70895.97
2022-05-22,0.008529,0.009079,0.008171,0.008777,11743613.11,103069.51
2022-05-23,0.008777,0.008432,0.00756,0.00785,7164429.73,56243.88
2022-05-24,0.00785,0.008296,0.007408,0.008296,13250366.28,109930.52
2022-05-25,0.008296,0.008262,0.007082,0.007672,14140963.09,108491.59
2022-05-26,0.007672,0.007881,0.007005,0.007005,12846109.77,89990.73
2022-05-27,0.007005,0.007149,0.006577,0.006577,9002840.15,59215.15
2022-05-28,0.006577,0.006963,0.006673,0.006963,3806006.2,26502.16
2022-05-29,0.006963,0.007363,0.006479,0.006774,13534705.8,91684.27
2022-05-30,0.006774,0.008246,0.007295,0.007929,20932271.79,165974.13
2022-05-31,0.007929,0.008581,0.007946,0.008263,8132737.82,67203.75
2022-06-01,0.008263,0.008341,0.007149,0.007447,12547486.34,93446.09
2022-06-02,0.007447,0.007914,0.007306,0.00761,6491947.51,49403.12
2022-06-03,0.007608,0.007378,0.00736,0.007378,200.0,1.476
2022-06-04,0.006826,0.007163,0.006864,0.007163,2319897.11,16617.23
2022-06-05,0.007163,0.007773,0.006877,0.007773,19218500.81,149394.13
2022-06-06,0.007773,0.008152,0.007211,0.007525,14646945.81,110216.91
2022-06-07,0.007525,0.007778,0.007156,0.007778,15712832.69,122213.43
2022-06-08,0.007778,0.007849,0.007245,0.007245,8777600.89,63597.45
2022-06-09,0.007451,0.007437,0.006704,0.006704,374.0,2.507
2022-06-10,0.006919,0.006976,0.006104,0.006395,26102166.53,166918.75
2022-06-11,0.006395,0.006246,0.005394,0.005962,12741266.85,75960.79
2022-06-12,0.005962,0.005849,0.005052,0.005583,14461195.09,80741.82
2022-06-13,0.005583,0.004944,0.00427,0.004719,17027938.2,80355.42
2022-06-14,0.004719,0.005308,0.004424,0.004866,16616194.2,80855.09
2022-06-15,0.004866,0.005416,0.004965,0.00519,11011921.95,57155.71
2022-06-16,0.00519,0.005093,0.004686,0.005093,12045526.78,61350.43
2022-06-17,0.004855,0.004938,0.003896,0.003896,29230.0,113.88
2022-06-18,0.004904,0.004739,0.004359,0.004549,11418524.64,51943.1
2022-06-19,0.004549,0.006372,0.004727,0.005549,42687588.81,236892.2
2022-06-20,0.005549,0.005754,0.005343,0.005343,12379990.07,66149.22
2022-06-21,0.005343,0.005589,0.005175,0.005382,7611336.9,40962.65
2022-06-22,0.005382,0.005189,0.004789,0.005189,5953709.94,30891.43
2022-06-23,0.005189,0.005697,0.005275,0.005486,7809350.46,42838.87
2022-06-24,0.005486,0.007002,0.005517,0.006366,53343192.34,339574.12
2022-06-25,0.006366,0.006442,0.006013,0.006228,6455997.45,40204.82
2022-06-26,0.006228,0.00652,0.005679,0.006099,29646856.53,180823.19
2022-06-27,0.006099,0.006837,0.005801,0.006215,28986225.94,180162.38
2022-06-28,0.006215,0.007291,0.005671,0.006886,61429103.52,422980.31
2022-06-29,0.005518,0.006933,0.005307,0.006933,1988.0,13.78
2022-06-30,0.007234,0.007764,0.00657,0.006769,34844131.83,235855.98
2022-07-01,0.006769,0.00693,0.00616,0.006545,22179195.54,145157.78
2022-07-02,0.006545,0.006729,0.006344,0.006537,13084076.76,85527.0
2022-07-03,0.006537,0.006753,0.006367,0.00656,7799383.55,51164.2
2022-07-04,0.00656,0.007074,0.00667,0.006872,8637999.83,59363.4
2022-07-05,0.006872,0.007056,0.006652,0.006854,6874091.42,47114.71
2022-07-06,0.007143,0.00748,0.006781,0.006781,340.0,2.305
2022-07-07,0.006574,0.007348,0.006916,0.007132,11689105.46,83365.46
2022-07-08,0.007132,0.007342,0.00691,0.00691,13080657.46,90382.74
2022-07-09,0.00691,0.007122,0.006906,0.007122,3916090.54,27890.85
2022-07-10,0.007122,0.006879,0.006462,0.006879,5926655.71,40771.57
2022-07-11,0.006879,0.006582,0.006183,0.006382,4250779.82,27129.16
2022-07-12,0.006382,0.006372,0.005986,0.006179,9522890.69,58842.96
2022-07-13,0.006179,0.006676,0.006069,0.006474,11945425.17,77333.0
2022-07-14,0.006474,0.006791,0.006379,0.006585,19671259.51,129530.55
2022-07-15,0.006585,0.006665,0.006456,0.006665,6549252.99,43648.98
2022-07-16,0.006665,0.006784,0.006572,0.006572,3975643.05,26126.71
2022-07-17,0.006572,0.007693,0.006446,0.007485,56146840.36,420282.21
2022-07-18,0.007485,0.01033,0.007857,0.008754,125591464.24,1099488.23
2022-07-19,0.008754,0.009126,0.00819,0.008658,22805517.92,197449.41
2022-07-20,0.008658,0.009057,0.007896,0.008128,18688124.24,151896.5
2022-07-21,0.008128,0.008567,0.007641,0.008567,10660460.45,91326.14
2022-07-22,0.008567,0.008848,0.008167,0.008621,10823890.01,93310.61
2022-07-23,0.008621,0.008532,0.007858,0.007858,7858718.17,61755.76
2022-07-24,0.007858,0.008131,0.007679,0.008131,4598744.64,37391.22
2022-07-25,0.01066,0.009592,0.00916,0.00916,410.0,3.756
2022-07-26,0.007244,0.007228,0.00659,0.007015,15339093.64,107606.29
2022-07-27,0.007015,0.007806,0.007347,0.007806,10394180.17,81141.8
2022-07-28,0.007806,0.008349,0.007634,0.007872,10706096.16,84282.29
2022-07-29,0.007872,0.008319,0.007606,0.007844,15528854.95,121805.54
2022-07-30,0.007844,0.008513,0.007803,0.007803,20321148.99,158569.78
2022-07-31,0.007803,0.008158,0.007692,0.007925,17260508.54,136785.52
2022-08-01,0.007894,0.007664,0.005854,0.005854,2829.0,16.56
2022-08-02,0.008145,0.01127,0.007587,0.009886,236699973.56,2340096.58
2022-08-03,0.009886,0.01233,0.00913,0.009587,276863951.03,2654185.34
2022-08-04,0.009587,0.009728,0.007466,0.007918,65110140.82,515545.12
2022-08-05,0.007918,0.008861,0.008162,0.008395,34164000.56,286804.02
2022-08-06,0.008395,0.008953,0.008035,0.008953,47466476.33,424967.17
2022-08-07,0.008953,0.009736,0.008113,0.008577,54922202.57,471042.92
2022-08-08,0.008577,0.008813,0.00786,0.008336,22770803.1,189822.01
2022-08-09,0.008336,0.008336,0.007873,0.007873,50702635.65,399195.26
2022-08-10,0.007873,0.008625,0.008146,0.008625,50279561.06,433685.41
2022-08-11,0.008625,0.008859,0.00838,0.00838,66423052.45,556636.87
2022-08-12,0.00838,0.009277,0.008544,0.009033,83623590.81,755330.33
2022-08-13,0.01248,0.01264,0.009346,0.009346,57299.0,535.52
2022-08-14,0.009291,0.009725,0.009239,0.009239,55954358.89,516974.06
2022-08-15,0.009239,0.009641,0.009159,0.0094,70280020.39,660608.23
2022-08-16,0.0094,0.009543,0.008589,0.008828,79223111.63,699357.61
2022-08-17,0.008828,0.009802,0.008402,0.009102,109958140.83,1000820.49
2022-08-18,0.009102,0.009281,0.008585,0.008817,127006546.98,1119762.59
2022-08-19,0.008817,0.008125,0.007708,0.007708,28805618.51,222044.34
2022-08-20,0.007708,0.008034,0.007611,0.008034,13344616.11,107210.42
2022-08-21,0.008034,0.008176,0.007745,0.00796,15574938.44,123983.87
2022-08-22,0.00762,0.009797,0.007652,0.009797,55291.0,541.67
2022-08-23,0.00963,0.009899,0.008393,0.008608,197476544.56,1699927.07
2022-08-24,0.008608,0.01004,0.008334,0.008761,233925752.65,2049496.15
2022-08-25,0.008761,0.01057,0.008842,0.00992,201536847.77,1999268.95
2022-08-26,0.00992,0.01276,0.009112,0.01195,526143109.52,6285470.85
2022-08-27,0.008355,0.01248,0.008262,0.0115,691.0,7.945
2022-08-28,0.01122,0.01232,0.009973,0.01036,214924935.28,2227409.47
2022-08-29,0.01036,0.01218,0.01075,0.01096,138496901.07,1517632.39
2022-08-30,0.01271,0.01249,0.00991,0.00991,686.0,6.798
2022-08-31,0.009709,0.01043,0.008822,0.008822,154422151.99,1362331.25
2022-09-01,0.008822,0.009461,0.008857,0.00926,75771357.47,701625.18
2022-09-02,0.00926,0.01078,0.00918,0.00938,197862390.1,1855948.59
2022-09-03,0.00938,0.009917,0.009124,0.009719,98207735.76,954485.61
2022-09-04,0.009719,0.0102,0.009602,0.009802,62859129.03,616126.04
2022-09-05,0.009802,0.009897,0.008907,0.009303,45875007.77,426768.15
2022-09-06,0.009303,0.00902,0.008268,0.008456,56362736.68,476624.58
2022-09-07,0.008456,0.01119,0.008487,0.01022,303004824.33,3097432.15
2022-09-08,0.01059,0.03198,0.01063,0.02596,55725.0,1446.45
2022-09-09,0.02596,0.03112,0.01556,0.01847,72352.0,1336.04
2022-09-10,0.01847,0.02502,0.01906,0.02082,891.0,18.55
2022-09-11,0.02082,0.02661,0.02073,0.02566,3054.0,78.36
2022-09-12,0.02566,0.03806,0.02492,0.03375,4630.0,156.25
2022-09-13,0.03375,0.03666,0.03012,0.03666,14135.0,518.13
2022-09-14,0.03712,0.04067,0.0259,0.02691,369163163.68,9934474.0
2022-09-15,0.02691,0.02916,0.02226,0.026,369676448.85,9613139.57
2022-09-16,0.02667,0.02597,0.02264,0.02264,2166.0,49.04
2022-09-17,0.02277,0.02696,0.02233,0.02475,224119988.01,5545976.96
2022-09-18,0.02475,0.02757,0.02175,0.02214,209116296.31,4629040.33
2022-09-19,0.02107,0.02264,0.02173,0.02262,3194.0,72.26
2022-09-20,0.02189,0.02228,0.01945,0.0202,82017876.33,1656887.94
2022-09-21,0.0202,0.02124,0.01884,0.01995,115297119.49,2299658.01
2022-09-22,0.01851,0.01989,0.01859,0.01989,2746.0,54.62
2022-09-23,0.02096,0.02218,0.01929,0.01948,82938413.82,1615975.48
2022-09-24,0.01948,0.02025,0.01874,0.01892,35932131.23,679993.66
2022-09-25,0.01892,0.01919,0.01618,0.01693,57297258.98,969982.2
2022-09-26,0.01693,0.01904,0.01673,0.01885,62574942.25,1179308.69
2022-09-27,0.01885,0.01889,0.01736,0.01813,82634325.17,1497939.68
2022-09-28,0.01813,0.01922,0.01767,0.01805,55491094.93,1001824.19
2022-09-29,0.01805,0.01842,0.01705,0.01744,36109743.76,629688.19
2022-09-30,0.01744,0.01768,0.01651,0.0169,47883861.4,809251.53
2022-10-01,0.0169,0.017,0.01487,0.01603,54831697.82,878984.29
2022-10-02,0.01603,0.01811,0.01506,0.01658,79281745.46,1314538.16
2022-10-03,0.01658,0.02042,0.01669,0.01845,148055571.08,2732278.06
2022-10-04,0.01845,0.01912,0.01709,0.01729,47713286.93,825100.77
2022-10-05,0.02502,0.02484,0.0139,0.01712,35703.0,611.3
2022-10-06,0.01714,0.01697,0.01617,0.01637,32919746.52,538942.29
2022-10-07,0.01637,0.01758,0.01582,0.01699,28742959.91,488444.77
2022-10-08,0.01699,0.01709,0.01592,0.01631,23378417.1,381354.09
2022-10-09,0.01631,0.01691,0.01614,0.01653,18688018.98,308839.11
2022-10-10,0.01675,0.01633,0.01515,0.01515,1263.0,19.13
2022-10-11,0.01515,0.01502,0.0143,0.01451,26706.0,387.58
2022-10-12,0.0141,0.01513,0.01417,0.01417,53974068.89,765060.24
2022-10-13,0.01417,0.01473,0.01279,0.01357,122841774.29,1666377.78
2022-10-14,0.01357,0.01419,0.01285,0.01324,51805330.89,685673.96
