# Dataset Report: Hedera (HBAR)
# Coin Name: Hedera
# Symbol: HBAR
# Approx Row Count: 2323
# Date Range: 2019-09-20 to 2026-01-28
# Frequency: Daily
# Columns Present: open, high, low, close, Volume_HBAR, Volume_USD
# --------------------------------------------------
Date,open,high,low,close,Volume_HBAR,Volume_USD
2021-09-12,0.3634,0.4243,0.3479,0.4232,114580725.42,44580921.37
2021-09-13,0.4232,0.446,0.3674,0.4316,181517695.48,74931425.99
2021-09-14,0.4316,0.4867,0.4015,0.4565,133762461.18,60267077.04
2021-09-15,0.4565,0.5717,0.4221,0.5051,152696729.69,79459973.36
2021-09-16,0.5051,0.5745,0.46,0.4775,137858374.94,69763250.6
2021-09-17,0.4775,0.4775,0.4151,0.4258,85522046.02,37792461.35
2021-09-18,0.4258,0.453,0.409,0.4298,66344313.42,28414601.97
2021-09-19,0.4298,0.4298,0.3885,0.3968,52800392.3,21523315.74
2021-09-20,0.3968,0.4069,0.3131,0.3395,145756671.76,51294127.33
2021-09-21,0.3395,0.355,0.288,0.3055,165633964.75,53226414.4
2021-09-22,0.3055,0.3808,0.299,0.3668,115855069.19,39805208.7
2021-09-23,0.3668,0.3934,0.3558,0.3831,78913400.71,29765912.36
2021-09-24,0.3831,0.3845,0.3159,0.3501,88319029.64,30948257.47
2021-09-25,0.3501,0.3578,0.3253,0.3417,40089583.74,13688309.26
2021-09-26,0.3417,0.346,0.3067,0.3343,39349032.0,12996489.41
2021-09-27,0.3343,0.3523,0.3191,0.3194,28789162.03,9785655.79
2021-09-28,0.3194,0.326,0.3022,0.3034,30752805.17,9635246.45
2021-09-29,0.3034,0.3267,0.3004,0.3104,37649111.68,11814026.84
2021-09-30,0.3104,0.3434,0.3086,0.3382,39101749.2,12835629.47
2021-10-01,0.3382,0.3699,0.3278,0.3651,36853080.85,12976251.46
2021-10-02,0.3651,0.4179,0.3574,0.3863,57014494.8,22289143.17
2021-10-03,0.3863,0.4205,0.3758,0.3995,52924507.61,21124168.36
2021-10-04,0.3995,0.4278,0.378,0.405,48552455.1,19457886.61
2021-10-05,0.405,0.422,0.3862,0.4029,33429710.22,13417142.08
2021-10-06,0.4029,0.4081,0.363,0.3812,41549771.3,15959322.19
2021-10-07,0.3812,0.3941,0.3654,0.3778,44648050.28,16799859.36
2021-10-08,0.3778,0.3907,0.3694,0.373,28214601.48,10700241.54
2021-10-09,0.373,0.3779,0.3639,0.3713,14945758.6,5546161.19
2021-10-10,0.3713,0.3713,0.3367,0.3396,23378815.63,8278173.8
2021-10-11,0.3396,0.3625,0.3342,0.3436,30738386.05,10636177.07
2021-10-12,0.3436,0.358,0.321,0.349,34268106.95,11654874.75
2021-10-13,0.349,0.3582,0.339,0.3568,28372166.13,9964557.67
2021-10-14,0.3568,0.4004,0.3527,0.3894,53657425.62,20347263.35
2021-10-15,0.3894,0.3894,0.3572,0.3643,37085151.83,13642914.7
2021-10-16,0.3643,0.3782,0.3636,0.3726,20936392.04,7748220.03
2021-10-17,0.3726,0.3752,0.3418,0.3551,20172088.8,7240013.42
2021-10-18,0.3551,0.3691,0.346,0.3568,21506826.82,7634515.97
2021-10-19,0.3568,0.3792,0.3505,0.3751,36027593.54,13241113.19
2021-10-20,0.3751,0.4089,0.3692,0.4029,51432155.96,20115375.02
2021-10-21,0.4029,0.4084,0.3721,0.3788,34814115.46,13527400.32
2021-10-22,0.3788,0.3907,0.3729,0.3785,19787867.75,7544043.35
2021-10-23,0.3785,0.3814,0.3682,0.3794,14248206.83,5351722.53
2021-10-24,0.3794,0.3795,0.3592,0.3671,22238939.02,8176555.46
2021-10-25,0.3671,0.3901,0.3647,0.3867,19928636.34,7590229.74
2021-10-26,0.3867,0.4148,0.3813,0.391,34356319.62,13701720.77
2021-10-27,0.391,0.3991,0.34,0.3501,44314260.7,16143043.25
2021-10-28,0.3501,0.3781,0.3501,0.3707,36955030.52,13556181.66
2021-10-29,0.3707,0.3979,0.3692,0.3898,30729904.93,11900817.37
2021-10-30,0.3898,0.4405,0.385,0.4189,80962594.86,33652405.67
2021-10-31,0.4189,0.4664,0.3896,0.4074,69734984.13,29984660.56
2021-11-01,0.4074,0.4338,0.3917,0.4,33814859.31,13748626.43
2021-11-02,0.4,0.4015,0.3911,0.3972,18602116.24,7365634.09
2021-11-03,0.3972,0.3973,0.3768,0.391,23290883.42,9038569.22
2021-11-04,0.391,0.3963,0.3538,0.3939,22505515.45,8680469.67
2021-11-05,0.3939,0.4047,0.3858,0.391,17430578.7,6893343.08
2021-11-06,0.391,0.396,0.3714,0.3859,15990893.67,6143849.18
2021-11-07,0.3859,0.395,0.3839,0.3937,13120271.48,5111282.18
2021-11-08,0.3937,0.4301,0.3902,0.4226,50783211.93,21206198.1
2021-11-09,0.4226,0.44,0.4078,0.4258,35209857.87,14893361.71
2021-11-10,0.4258,0.4524,0.387,0.4074,53207291.46,22810696.81
2021-11-11,0.4074,0.4524,0.4035,0.4322,44994196.5,19570470.56
2021-11-12,0.4322,0.4777,0.4314,0.4521,54416877.99,24920954.35
2021-11-13,0.4521,0.4714,0.4364,0.4376,20630728.86,9323549.42
2021-11-14,0.4376,0.4458,0.4206,0.4389,14022393.27,6048788.66
2021-11-15,0.4389,0.4409,0.4185,0.4251,10569466.23,4545492.5
2021-11-16,0.4251,0.4257,0.3761,0.3953,29998975.06,12037044.42
2021-11-17,0.3953,0.4203,0.3894,0.4065,20991063.6,8545538.03
2021-11-18,0.4065,0.415,0.3467,0.3577,32598343.86,12176355.16
2021-11-19,0.3577,0.384,0.3505,0.3799,17273367.4,6395272.77
2021-11-20,0.3799,0.396,0.3723,0.3878,12013431.29,4613874.54
2021-11-21,0.3878,0.3988,0.3793,0.385,13816287.35,5362736.71
2021-11-22,0.385,0.3873,0.3574,0.3632,16766078.1,6180408.65
2021-11-23,0.3632,0.3714,0.3519,0.3701,14419431.36,5244706.97
2021-11-24,0.3701,0.3749,0.3434,0.3515,26427724.16,9366858.66
2021-11-25,0.3515,0.3646,0.3452,0.3561,19758801.85,7023044.8
2021-11-26,0.3561,0.3724,0.3139,0.3241,37586926.94,12675673.85
2021-11-27,0.3241,0.3403,0.3218,0.3314,10642646.67,3540570.95
2021-11-28,0.3314,0.3332,0.3008,0.3332,29272173.93,9240840.42
2021-11-29,0.3332,0.3636,0.3236,0.3596,23570013.33,8050414.2
2021-11-30,0.3596,0.3703,0.3412,0.3475,25717922.4,9126008.51
2021-12-01,0.3475,0.363,0.3414,0.3508,16934569.96,5966708.14
2021-12-02,0.3508,0.3512,0.3352,0.3385,12784334.19,4363075.47
2021-12-03,0.3385,0.3499,0.3095,0.3159,16915304.44,5518033.6
2021-12-04,0.3159,0.3159,0.2202,0.2856,61500133.51,16668886.18
2021-12-05,0.2856,0.2908,0.2632,0.2753,22272159.9,6140712.97
2021-12-06,0.2753,0.2833,0.2395,0.2791,34877819.97,9162967.18
2021-12-07,0.2791,0.2916,0.2675,0.2728,20089806.58,5611580.27
2021-12-08,0.2728,0.2805,0.2595,0.2805,19726729.94,5371874.0
2021-12-09,0.2805,0.291,0.2515,0.2523,23751940.45,6333305.46
2021-12-10,0.2523,0.2627,0.2356,0.237,26999108.82,6769770.37
2021-12-11,0.237,0.2557,0.2329,0.2534,14796173.74,3664457.77
2021-12-12,0.2534,0.2587,0.2442,0.256,10446999.71,2633031.59
2021-12-13,0.256,0.2585,0.2216,0.2257,25607234.99,5983265.27
2021-12-14,0.2257,0.2353,0.2176,0.2335,15879964.26,3602793.58
2021-12-15,0.2335,0.2577,0.2262,0.2563,26133377.12,6316263.38
2021-12-16,0.2563,0.2767,0.2553,0.2615,26664132.82,7129930.16
2021-12-17,0.2615,0.268,0.241,0.2515,21867947.13,5550530.97
2021-12-18,0.2515,0.3116,0.2447,0.3083,64501581.18,18495742.06
2021-12-19,0.3083,0.3343,0.2901,0.3243,45475767.91,14206482.59
2021-12-20,0.3243,0.3298,0.2951,0.3042,32308215.11,10029875.63
2021-12-21,0.3042,0.3158,0.2994,0.3087,13166935.15,4047339.24
2021-12-22,0.3087,0.3433,0.3087,0.3185,27786508.95,9185476.11
2021-12-23,0.3185,0.3338,0.3133,0.329,20063227.39,6491650.72
2021-12-24,0.329,0.3295,0.3061,0.3108,18855696.37,6006414.2
2021-12-25,0.3108,0.3201,0.3081,0.315,8580468.7,2697887.17
2021-12-26,0.315,0.3226,0.3031,0.3183,10733083.99,3376595.82
2021-12-27,0.3183,0.3256,0.3117,0.3132,11718617.55,3759385.96
2021-12-28,0.3132,0.3136,0.2793,0.2907,27842994.75,8234518.82
2021-12-29,0.2907,0.2963,0.2756,0.2827,15210645.58,4372942.76
2021-12-30,0.2827,0.3088,0.2779,0.298,21487807.22,6346175.55
2021-12-31,0.298,0.3086,0.2833,0.2901,18330629.44,5413261.08
2022-01-01,0.2901,0.3015,0.2887,0.3006,15798560.87,4655841.0
2022-01-02,0.3006,0.3192,0.2972,0.3119,20563021.23,6388087.62
2022-01-03,0.3119,0.3199,0.2978,0.307,13894875.83,4282326.2
2022-01-04,0.307,0.3374,0.3025,0.3247,35343963.84,11500045.42
2022-01-05,0.3247,0.3408,0.2701,0.2876,39379685.88,12093896.9
2022-01-06,0.2876,0.2994,0.2714,0.2941,24594062.72,7070387.1
2022-01-07,0.2941,0.3,0.2669,0.2728,22707040.21,6382765.43
2022-01-08,0.2728,0.2775,0.2526,0.2645,21011179.61,5559005.64
2022-01-09,0.2645,0.2764,0.2621,0.2717,8955616.53,2410415.42
2022-01-10,0.2717,0.2754,0.25,0.2595,18464334.75,4845282.37
2022-01-11,0.2595,0.2813,0.2568,0.2753,22061742.43,5885375.07
2022-01-12,0.2753,0.3013,0.273,0.2967,20737338.0,5989780.99
2022-01-13,0.2967,0.2971,0.2766,0.2782,15106835.22,4303578.9
2022-01-14,0.2782,0.2859,0.2737,0.2811,11676950.36,3277486.53
2022-01-15,0.2811,0.2847,0.2778,0.2798,7368354.2,2074955.89
2022-01-16,0.2798,0.2825,0.2741,0.2793,7348758.34,2047740.09
2022-01-17,0.2793,0.2838,0.2655,0.2702,12164856.99,3332262.3
2022-01-18,0.2702,0.2728,0.2541,0.266,11329457.24,2986940.4
2022-01-19,0.266,0.273,0.2524,0.2673,13130318.7,3446303.57
2022-01-20,0.2673,0.2821,0.2586,0.2601,23612722.37,6458624.43
2022-01-21,0.2601,0.2681,0.2281,0.2352,35546110.96,8847652.61
2022-01-22,0.2352,0.2393,0.2026,0.2221,38891282.61,8556498.25
2022-01-23,0.2221,0.2334,0.2136,0.2222,25936761.3,5734713.24
2022-01-24,0.2222,0.2223,0.1857,0.2064,46848436.2,9315852.66
2022-01-25,0.2064,0.2168,0.1975,0.2115,19305599.96,3990685.52
2022-01-26,0.2115,0.2249,0.2042,0.2118,21865165.92,4708390.87
2022-01-27,0.2118,0.2178,0.1964,0.2084,16599649.52,3415833.01
2022-01-28,0.2084,0.2177,0.2047,0.2164,11492691.52,2421507.91
2022-01-29,0.2164,0.2246,0.2147,0.2218,10114408.46,2225503.76
2022-01-30,0.2218,0.2277,0.2139,0.2192,10594820.57,2343557.83
2022-01-31,0.2192,0.2236,0.208,0.2222,10941752.39,2374297.56
2022-02-01,0.2222,0.2342,0.2212,0.2289,15905713.33,3613313.46
2022-02-02,0.2289,0.2341,0.2191,0.2208,9275486.77,2093960.26
2022-02-03,0.2208,0.2471,0.2132,0.2376,28195128.62,6643113.4
2022-02-04,0.2376,0.2494,0.2353,0.249,19341673.68,4713478.72
2022-02-05,0.249,0.263,0.2474,0.2575,16762925.81,4287311.54
2022-02-06,0.2575,0.2613,0.2498,0.2582,10847064.83,2763118.1
2022-02-07,0.2582,0.2694,0.2518,0.2608,15929668.92,4169651.49
2022-02-08,0.2608,0.2642,0.2423,0.2538,18914823.85,4768884.04
2022-02-09,0.2538,0.2602,0.2474,0.2567,10074993.35,2576060.95
2022-02-10,0.2567,0.2613,0.2423,0.2459,18955298.05,4797916.7
2022-02-11,0.2459,0.2542,0.2307,0.2338,18733337.47,4531107.05
2022-02-12,0.2338,0.2407,0.2243,0.2312,11804605.69,2741185.68
2022-02-13,0.2312,0.2343,0.2221,0.2271,7714664.18,1767883.74
2022-02-14,0.2271,0.2438,0.2215,0.2419,15051438.17,3529244.98
2022-02-15,0.2419,0.2652,0.2412,0.2593,26571284.05,6824159.33
2022-02-16,0.2593,0.267,0.2482,0.2611,13399420.84,3441177.91
2022-02-17,0.2611,0.2633,0.2331,0.2348,19769358.15,4889107.52
2022-02-18,0.2348,0.2423,0.2259,0.2287,16643301.17,3872247.9
2022-02-19,0.2287,0.2348,0.2223,0.2325,6495028.64,1491010.25
2022-02-20,0.2325,0.2355,0.2134,0.2148,13087049.47,2892261.68
2022-02-21,0.2148,0.2252,0.1965,0.2008,15611041.54,3314984.14
2022-02-22,0.2008,0.2396,0.195,0.2354,49750051.08,10946252.12
2022-02-23,0.2354,0.2391,0.2179,0.2183,24538915.79,5628990.59
2022-02-24,0.2183,0.2237,0.1871,0.2165,52556537.98,10715749.68
2022-02-25,0.2165,0.2285,0.2085,0.2244,21719064.64,4779067.22
2022-02-26,0.2244,0.2325,0.2195,0.2234,12270823.81,2764998.69
2022-02-27,0.2234,0.2254,0.2064,0.2095,16510985.05,3560738.04
2022-02-28,0.2095,0.2307,0.2072,0.2307,19103776.29,4200854.02
2022-03-01,0.2307,0.2353,0.2213,0.2273,20847643.51,4758890.19
2022-03-02,0.2273,0.2285,0.2179,0.2231,14000141.14,3127074.65
2022-03-03,0.2231,0.2298,0.2144,0.2213,15498362.8,3434747.21
2022-03-04,0.2213,0.2213,0.2037,0.2056,15388832.17,3262291.19
2022-03-05,0.2056,0.2121,0.2016,0.2102,5744829.75,1190926.65
2022-03-06,0.2102,0.2119,0.2013,0.2024,7664660.88,1586797.68
2022-03-07,0.2024,0.2133,0.1984,0.2064,13888461.98,2845621.16
2022-03-08,0.2064,0.2137,0.2014,0.205,7535153.28,1566643.87
2022-03-09,0.205,0.2154,0.2039,0.2127,15258677.72,3219486.66
2022-03-10,0.2127,0.2211,0.2021,0.2163,19997192.65,4227901.27
2022-03-11,0.2163,0.2166,0.2051,0.2056,10087632.29,2120268.89
2022-03-12,0.2056,0.2122,0.2052,0.2054,4657560.66,971265.96
2022-03-13,0.2054,0.2093,0.1985,0.1997,6558569.16,1334534.71
2022-03-14,0.1997,0.2057,0.1988,0.2035,8342838.62,1678251.57
2022-03-15,0.2035,0.2042,0.1959,0.2004,12991597.32,2590701.04
2022-03-16,0.2004,0.2053,0.1941,0.205,22358878.98,4464693.7
2022-03-17,0.205,0.2091,0.2035,0.2056,8547337.54,1763217.71
2022-03-18,0.2056,0.2085,0.1995,0.2083,10543060.36,2151690.86
2022-03-19,0.2083,0.2139,0.207,0.2103,9855275.91,2077091.17
2022-03-20,0.2103,0.2126,0.2061,0.209,6429916.83,1341430.72
2022-03-21,0.209,0.2165,0.2054,0.2116,12461018.87,2627802.75
2022-03-22,0.2116,0.2199,0.2101,0.2147,17375165.93,3738604.0
2022-03-23,0.2147,0.2194,0.2112,0.2181,8396902.48,1807814.49
2022-03-24,0.2181,0.2282,0.2175,0.2203,11001176.51,2438001.25
2022-03-25,0.2203,0.2304,0.2173,0.2235,12158615.87,2725733.17
2022-03-26,0.2235,0.2274,0.2218,0.227,6107771.74,1373605.23
2022-03-27,0.227,0.2478,0.2267,0.2421,20485046.98,4868005.76
2022-03-28,0.2421,0.2515,0.2345,0.2359,20818570.32,5091229.71
2022-03-29,0.2359,0.2683,0.2352,0.255,23452332.88,5972544.58
2022-03-30,0.255,0.2597,0.2439,0.2535,16890522.78,4270770.96
2022-03-31,0.2535,0.2611,0.2324,0.2363,21812208.46,5407533.04
2022-04-01,0.2363,0.2489,0.2302,0.2466,14466662.54,3490655.86
2022-04-02,0.2466,0.2527,0.2421,0.245,9625514.58,2381935.3
2022-04-03,0.245,0.2503,0.2408,0.2481,5308269.19,1306951.87
2022-04-04,0.2481,0.2481,0.2291,0.2387,8432065.69,2004080.82
2022-04-05,0.2387,0.2403,0.2261,0.2273,7572152.83,1768279.48
2022-04-06,0.2273,0.2273,0.2086,0.2105,12764805.15,2756104.58
2022-04-07,0.2105,0.2299,0.2062,0.2228,17767638.19,3911754.31
2022-04-08,0.2228,0.2244,0.2064,0.2084,7699628.64,1654450.03
2022-04-09,0.2084,0.2147,0.2072,0.2135,4485928.47,945804.63
2022-04-10,0.2135,0.2189,0.2078,0.2078,5626628.63,1199322.41
2022-04-11,0.2078,0.2086,0.1923,0.1949,20404482.16,4076071.89
2022-04-12,0.1949,0.2036,0.1926,0.1986,11070823.21,2190090.41
2022-04-13,0.1986,0.2041,0.1957,0.2032,12449163.24,2494105.26
2022-04-14,0.2032,0.2054,0.1925,0.196,7958587.16,1582690.23
2022-04-15,0.196,0.2014,0.1946,0.2001,6826962.16,1352940.16
2022-04-16,0.2001,0.2039,0.1967,0.1979,4697853.12,939711.29
2022-04-17,0.1979,0.2006,0.1909,0.1925,6412075.29,1264654.94
2022-04-18,0.1925,0.1955,0.1817,0.195,15730322.74,2970523.81
2022-04-19,0.195,0.2002,0.1923,0.1996,6831344.76,1345515.0
2022-04-20,0.1996,0.2038,0.1927,0.1961,7025696.79,1388918.79
2022-04-21,0.1961,0.2025,0.1856,0.191,9119753.9,1784509.88
2022-04-22,0.191,0.1944,0.1871,0.1896,6207324.25,1180508.83
2022-04-23,0.1896,0.1908,0.1864,0.1871,3616946.96,683090.81
2022-04-24,0.1871,0.1895,0.184,0.1857,4107781.44,766255.21
2022-04-25,0.1857,0.1859,0.1509,0.1816,31046499.64,5404377.12
2022-04-26,0.1816,0.1832,0.1642,0.1677,11318287.11,1968645.73
2022-04-27,0.1677,0.1741,0.1642,0.1694,15727296.46,2645020.58
2022-04-28,0.1694,0.1737,0.1664,0.1698,10703625.34,1808876.25
2022-04-29,0.1698,0.1715,0.156,0.1588,19899188.37,3219236.01
2022-04-30,0.1588,0.1627,0.1307,0.1414,28189277.91,4170454.14
2022-05-01,0.1414,0.1514,0.1372,0.1459,16724332.27,2396544.81
2022-05-02,0.1459,0.1479,0.133,0.14,34840635.92,4851652.1
2022-05-03,0.14,0.1467,0.1371,0.1386,11830886.65,1670732.35
2022-05-04,0.1386,0.1514,0.1372,0.151,13072353.53,1893037.22
2022-05-05,0.151,0.155,0.1285,0.1356,21495466.11,3012431.54
2022-05-06,0.1356,0.1368,0.1287,0.1339,9783918.22,1300565.1
2022-05-07,0.1339,0.1359,0.126,0.1301,7504830.31,990777.16
2022-05-08,0.1301,0.131,0.1245,0.1276,9632215.35,1228545.98
2022-05-09,0.1276,0.1321,0.1051,0.1061,33099230.38,3820643.59
2022-05-10,0.1061,0.1218,0.1028,0.1148,54428725.48,6196208.55
2022-05-11,0.1148,0.1201,0.0837,0.09093,103502947.53,10471714.94
2022-05-12,0.09093,0.09647,0.07101,0.08646,89534577.76,7564273.16
2022-05-13,0.08646,0.1071,0.08565,0.0963,30471036.23,2995460.88
2022-05-14,0.0963,0.1047,0.09167,0.1015,16306214.86,1596400.37
2022-05-15,0.1015,0.1082,0.09702,0.1077,14712077.7,1510580.44
2022-05-16,0.1077,0.1094,0.09786,0.102,34531851.69,3532746.44
2022-05-17,0.102,0.1095,0.09974,0.1095,13949844.85,1466959.76
2022-05-18,0.1095,0.1102,0.09818,0.09921,15162967.01,1565085.63
2022-05-19,0.09921,0.1067,0.09606,0.1035,19390030.68,1961751.84
2022-05-20,0.1035,0.1056,0.09784,0.09946,14552438.87,1476611.69
2022-05-21,0.09946,0.1031,0.09811,0.1012,7635734.06,771329.85
2022-05-22,0.1012,0.105,0.0989,0.104,11281528.71,1161886.18
2022-05-23,0.104,0.1082,0.09712,0.0985,21014151.21,2160417.32
2022-05-24,0.0985,0.1004,0.09308,0.09916,15011878.23,1466310.37
2022-05-25,0.09916,0.1008,0.09566,0.0974,8535073.24,834961.21
2022-05-26,0.0974,0.09936,0.08752,0.0906,14232063.25,1318939.38
2022-05-27,0.0906,0.09306,0.08562,0.08699,21096420.68,1865745.14
2022-05-28,0.08699,0.09,0.08611,0.08921,6468368.7,571197.82
2022-05-29,0.08921,0.09054,0.08651,0.09054,7311798.9,649572.75
2022-05-30,0.09054,0.09894,0.0896,0.09766,10219904.91,969534.72
2022-05-31,0.09766,0.09897,0.09273,0.09431,13380617.86,1273440.32
2022-06-01,0.09431,0.09792,0.08831,0.0896,13927818.82,1299413.89
2022-06-02,0.0896,0.09289,0.08767,0.0923,8007869.39,722149.16
2022-06-03,0.0923,0.09294,0.08771,0.08866,5366441.32,481358.39
2022-06-04,0.08866,0.09041,0.08732,0.09008,3546443.11,315534.0
2022-06-05,0.09008,0.09579,0.09008,0.0935,10990443.97,1023363.39
2022-06-06,0.0935,0.09809,0.0933,0.0967,8516632.0,817945.92
2022-06-07,0.0967,0.0968,0.08862,0.09085,11598169.92,1051759.04
2022-06-08,0.09085,0.09189,0.08692,0.08799,11101120.59,987934.42
2022-06-09,0.08799,0.0894,0.08613,0.0866,10067219.19,883865.42
2022-06-10,0.0866,0.08724,0.08009,0.0811,17190660.76,1437046.87
2022-06-11,0.0811,0.08308,0.07493,0.07786,16645300.94,1309214.38
2022-06-12,0.07786,0.07861,0.0694,0.0694,16209553.35,1174161.14
2022-06-13,0.0694,0.07088,0.0601,0.06587,37739822.42,2437537.89
2022-06-14,0.06587,0.06821,0.06082,0.06713,26535635.57,1713133.55
2022-06-15,0.06713,0.07211,0.0601,0.07211,28641585.36,1856209.46
2022-06-16,0.07211,0.07267,0.06417,0.0651,14217355.76,961204.79
2022-06-17,0.0651,0.06963,0.06494,0.06813,10106357.53,684830.32
2022-06-18,0.06813,0.06909,0.05812,0.06222,22093496.53,1390312.41
2022-06-19,0.06222,0.06786,0.06012,0.06641,15803109.17,1000306.07
2022-06-20,0.06641,0.07428,0.06514,0.07061,20606287.93,1450274.31
2022-06-21,0.07061,0.07953,0.06955,0.07357,28560677.72,2157052.07
2022-06-22,0.07357,0.07676,0.06972,0.06972,40701238.15,3012640.76
2022-06-23,0.06972,0.07363,0.0695,0.07319,12030321.14,866135.98
2022-06-24,0.07319,0.07603,0.07252,0.07358,18277356.66,1362178.09
2022-06-25,0.07358,0.07518,0.07062,0.07402,10056097.49,730710.23
2022-06-26,0.07402,0.07557,0.06848,0.06878,14582646.72,1048573.77
2022-06-27,0.06878,0.07218,0.06839,0.06983,9361557.18,655625.78
2022-06-28,0.06983,0.07076,0.06525,0.066,11985910.43,816738.8
2022-06-29,0.066,0.06734,0.0639,0.06468,15518222.85,1012965.62
2022-06-30,0.06468,0.06468,0.05977,0.06334,21614273.52,1329305.77
2022-07-01,0.06334,0.06497,0.06075,0.06159,15271353.06,952922.23
2022-07-02,0.06159,0.06388,0.06079,0.0634,8199048.82,508627.15
2022-07-03,0.0634,0.06364,0.061,0.06239,5684123.24,353327.46
2022-07-04,0.06239,0.06379,0.05987,0.06368,11968612.01,744975.41
2022-07-05,0.06368,0.0647,0.05103,0.06179,38636294.7,2335808.08
2022-07-06,0.06179,0.06285,0.0606,0.06251,11219462.55,693194.67
2022-07-07,0.06251,0.06538,0.05491,0.0648,17885578.67,1122355.56
2022-07-08,0.0648,0.06655,0.0629,0.06408,7789044.24,502190.74
2022-07-09,0.06408,0.06977,0.064,0.06873,13413369.13,898469.62
2022-07-10,0.06873,0.06909,0.06343,0.06482,6539856.55,430029.39
2022-07-11,0.06482,0.06549,0.0601,0.0608,10113178.86,631748.36
2022-07-12,0.0608,0.0619,0.05915,0.05941,7515771.17,456213.46
2022-07-13,0.05941,0.06321,0.05785,0.06318,16114407.11,969355.02
2022-07-14,0.06318,0.06432,0.06084,0.06383,9239873.54,578634.43
2022-07-15,0.06383,0.06648,0.06294,0.0652,10717720.5,697294.09
2022-07-16,0.0652,0.06737,0.06371,0.0665,6236619.37,410357.15
2022-07-17,0.0665,0.06718,0.06429,0.06479,6422958.88,420926.26
2022-07-18,0.06479,0.07176,0.0647,0.07059,15607435.19,1080566.78
2022-07-19,0.07059,0.07471,0.06933,0.07351,18848149.36,1362631.52
2022-07-20,0.07351,0.07727,0.06983,0.07049,16340132.42,1211483.15
2022-07-21,0.07049,0.07192,0.06792,0.07121,9456542.67,663878.04
2022-07-22,0.07121,0.07539,0.06911,0.0695,11386581.3,819412.97
2022-07-23,0.0695,0.07187,0.06661,0.06861,8781461.42,601542.61
2022-07-24,0.06861,0.07424,0.0679,0.07229,13286089.21,953915.64
2022-07-25,0.07229,0.07248,0.06515,0.06515,13932241.56,949983.38
2022-07-26,0.06515,0.06583,0.06326,0.0657,9161668.87,588965.68
2022-07-27,0.0657,0.07057,0.06438,0.07057,12000857.34,802902.27
2022-07-28,0.07057,0.07561,0.06791,0.07244,29528010.94,2075777.8
2022-07-29,0.07244,0.07394,0.06937,0.07159,23133705.97,1668763.98
2022-07-30,0.07159,0.07879,0.07061,0.07287,23077912.31,1714146.21
2022-07-31,0.07287,0.08146,0.07232,0.07572,32618801.33,2539863.1
2022-08-01,0.07572,0.07829,0.07462,0.0768,13543796.18,1036795.77
2022-08-02,0.0768,0.07806,0.07226,0.0725,21201923.23,1586249.99
2022-08-03,0.0725,0.07407,0.07011,0.0708,19702411.83,1413552.58
2022-08-04,0.0708,0.07328,0.07051,0.0723,10238131.7,733163.98
2022-08-05,0.0723,0.07598,0.07179,0.07582,8894200.83,659002.37
2022-08-06,0.07582,0.07888,0.07531,0.07673,19166290.6,1486019.76
2022-08-07,0.07673,0.07859,0.07575,0.07689,5537600.33,428833.15
2022-08-08,0.07689,0.08028,0.07672,0.08002,9744647.77,768989.03
2022-08-09,0.08002,0.0814,0.07289,0.07477,16069513.52,1231850.85
2022-08-10,0.07477,0.07879,0.07269,0.07866,15684788.73,1206660.1
2022-08-11,0.07866,0.08422,0.07866,0.08089,23464140.92,1903525.33
2022-08-12,0.08089,0.08331,0.0788,0.08297,15235788.38,1236728.58
2022-08-13,0.08297,0.08389,0.081,0.08127,9039335.6,745872.2
2022-08-14,0.08127,0.08251,0.07806,0.07889,17671912.46,1412918.7
2022-08-15,0.07889,0.08087,0.07673,0.0779,12629622.28,997444.47
2022-08-16,0.0779,0.07838,0.07593,0.07681,7975548.3,614444.16
2022-08-17,0.07681,0.07905,0.07306,0.07362,9495751.95,717052.33
2022-08-18,0.07362,0.07481,0.07001,0.07087,8367125.63,611257.98
2022-08-19,0.07087,0.07087,0.06407,0.06538,15086990.96,1005649.84
2022-08-20,0.06538,0.06839,0.06538,0.06759,7309486.29,489300.85
2022-08-21,0.06759,0.07019,0.06669,0.06946,5475452.67,375854.95
2022-08-22,0.06946,0.07076,0.06377,0.06645,8225125.9,547155.63
2022-08-23,0.06645,0.0676,0.06424,0.06709,8820492.75,587400.69
2022-08-24,0.06709,0.07026,0.06516,0.06722,8069873.57,546914.29
2022-08-25,0.06722,0.06986,0.06721,0.06968,8232469.03,564385.85
2022-08-26,0.06968,0.06968,0.06189,0.06258,16394700.06,1083980.85
2022-08-27,0.06258,0.06378,0.06181,0.06282,7509744.06,471316.77
2022-08-28,0.06282,0.06535,0.06228,0.06242,8724633.88,557806.92
2022-08-29,0.06242,0.06609,0.06186,0.06582,11611631.44,745377.84
2022-08-30,0.06582,0.06638,0.06241,0.0635,12068551.12,774033.35
2022-08-31,0.0635,0.06708,0.06281,0.06308,9479363.39,611696.28
2022-09-01,0.06308,0.06359,0.06132,0.06359,12065776.97,752796.06
2022-09-02,0.06359,0.06366,0.061,0.0619,16290425.91,1021314.02
2022-09-03,0.0619,0.0621,0.06051,0.0609,7487239.38,459278.16
2022-09-04,0.0609,0.06169,0.0604,0.0615,5730951.44,350170.64
2022-09-05,0.0615,0.06288,0.06027,0.0622,10522205.98,648121.53
