# Dataset Report: Enjin Coin (ENJ)
# Coin Name: Enjin Coin
# Symbol: ENJ
# Approx Row Count: 3028
# Date Range: 2017-11-01 to 2026-02-14
# Frequency: Daily
# Columns Present: open, high, low, close, Volume_ENJ, Volume_USD
# Note: Gaming & NFT ecosystem token (ERC-1155 pioneer). Migrated to Enjin Blockchain late 2023.
# --------------------------------------------------
Date,open,high,low,close,Volume_ENJ,Volume_USD
2021-12-17,2.379,2.423,2.215,2.3,6351280.28,14785977.21
2021-12-18,2.3,2.449,2.26,2.403,4865132.14,11563673.63
2021-12-19,2.403,2.489,2.331,2.337,4426547.52,10673189.19
2021-12-20,2.337,2.369,2.162,2.31,6344310.37,14298595.35
2021-12-21,2.31,2.469,2.258,2.438,6270815.69,14932729.06
2021-12-22,2.438,2.725,2.432,2.588,7798866.12,20209500.92
2021-12-23,2.588,2.983,2.542,2.983,9120969.29,25266036.89
2021-12-24,2.983,2.984,2.751,2.793,6250034.62,17952476.26
2021-12-25,2.793,3.282,2.772,3.131,11861423.72,36645997.82
2021-12-26,3.131,3.341,3.006,3.194,8593795.4,27035318.89
2021-12-27,3.194,3.249,3.061,3.079,6640994.52,21142966.1
2021-12-28,3.079,3.085,2.712,2.756,10926457.84,31526650.73
2021-12-29,2.756,2.866,2.605,2.644,6103786.99,16646664.47
2021-12-30,2.644,2.748,2.554,2.643,5693439.11,15080879.25
2021-12-31,2.643,2.737,2.52,2.573,6599090.04,17384959.23
2022-01-01,2.573,2.701,2.563,2.682,3123271.6,8193760.03
2022-01-02,2.682,2.928,2.662,2.86,6508684.08,18225520.49
2022-01-03,2.86,2.949,2.705,2.791,5855224.7,16534741.85
2022-01-04,2.791,2.858,2.667,2.69,5353139.85,14797854.41
2022-01-05,2.69,2.788,2.244,2.441,10539012.91,26822208.05
2022-01-06,2.441,2.628,2.314,2.571,12843451.04,31600818.49
2022-01-07,2.571,2.587,2.314,2.348,9977581.67,24051427.08
2022-01-08,2.348,2.436,2.177,2.26,8072978.43,18577153.34
2022-01-09,2.26,2.369,2.233,2.298,5224024.73,12010486.67
2022-01-10,2.298,2.347,2.083,2.17,8640616.09,18924936.66
2022-01-11,2.17,2.33,2.145,2.317,6339275.05,14275977.94
2022-01-12,2.317,2.629,2.311,2.521,8332149.51,20400158.33
2022-01-13,2.521,2.598,2.363,2.374,7971092.67,19798491.06
2022-01-14,2.374,2.46,2.313,2.411,6081829.29,14589496.26
2022-01-15,2.411,2.549,2.363,2.452,4114051.46,10127284.46
2022-01-16,2.452,2.547,2.44,2.504,3356648.15,8344990.24
2022-01-17,2.504,2.54,2.282,2.328,5074259.78,12138068.82
2022-01-18,2.328,2.356,2.192,2.279,5100791.95,11524858.66
2022-01-19,2.279,2.356,2.204,2.22,5799941.42,13267738.82
2022-01-20,2.22,2.358,2.094,2.111,5393673.96,12050250.67
2022-01-21,2.111,2.121,1.676,1.737,17715167.93,33821549.94
2022-01-22,1.737,1.766,1.353,1.508,17217186.2,26452634.45
2022-01-23,1.508,1.692,1.494,1.61,11406143.44,18056665.24
2022-01-24,1.61,1.616,1.324,1.505,16967949.71,24303712.51
2022-01-25,1.505,1.547,1.425,1.53,8099812.95,12037217.76
2022-01-26,1.53,1.746,1.501,1.556,14449030.97,23429431.44
2022-01-27,1.556,1.656,1.454,1.58,11121697.51,17364213.57
2022-01-28,1.58,1.694,1.563,1.64,7577599.21,12306569.56
2022-01-29,1.64,1.76,1.631,1.755,6145358.45,10463085.64
2022-01-30,1.755,1.879,1.731,1.789,8244269.81,14885167.48
2022-01-31,1.789,1.918,1.684,1.883,9843036.21,17858389.9
2022-02-01,1.883,1.907,1.819,1.839,6441241.59,11940638.84
2022-02-02,1.839,1.865,1.671,1.698,6055230.35,10646747.46
2022-02-03,1.698,1.716,1.614,1.697,6967250.03,11553978.88
2022-02-04,1.697,1.837,1.661,1.822,7411574.7,12945334.85
2022-02-05,1.822,1.996,1.81,1.919,8482179.85,16249480.93
2022-02-06,1.919,2.079,1.908,2.061,10146584.03,20337061.23
2022-02-07,2.061,2.174,2.023,2.09,8926930.99,18788991.96
2022-02-08,2.09,2.169,1.913,2.118,9632113.77,19511554.64
2022-02-09,2.118,2.196,2.009,2.159,7968641.01,16896210.5
2022-02-10,2.159,2.166,1.973,1.989,9699346.7,20089945.55
2022-02-11,1.989,2.058,1.785,1.83,8827542.85,17098499.06
2022-02-12,1.83,1.877,1.752,1.811,5499903.36,9994728.52
2022-02-13,1.811,1.84,1.702,1.732,3953627.04,6996761.93
2022-02-14,1.732,1.78,1.674,1.751,4670468.82,8060053.42
2022-02-15,1.751,1.984,1.741,1.972,5855531.11,11018614.53
2022-02-16,1.972,2.016,1.883,1.949,6355591.87,12437255.62
2022-02-17,1.949,1.998,1.706,1.741,9813864.81,17996354.36
2022-02-18,1.741,1.799,1.65,1.677,7685875.69,13205316.76
2022-02-19,1.677,1.709,1.602,1.661,3511615.41,5832114.7
2022-02-20,1.661,1.667,1.483,1.53,5943089.74,9208381.3
2022-02-21,1.53,1.637,1.376,1.388,10415328.51,15939588.19
2022-02-22,1.388,1.474,1.335,1.47,10596543.83,15023643.55
2022-02-23,1.47,1.537,1.377,1.385,12624539.12,18499052.92
2022-02-24,1.385,1.424,1.16,1.358,33256872.83,42127140.1
2022-02-25,1.358,1.465,1.319,1.451,10423934.6,14505166.95
2022-02-26,1.451,1.518,1.427,1.443,6622840.21,9693229.3
2022-02-27,1.443,1.493,1.347,1.375,6913012.44,9748619.16
2022-02-28,1.375,1.591,1.336,1.566,7806704.94,11302625.04
2022-03-01,1.566,1.641,1.509,1.599,9378116.14,14749038.19
2022-03-02,1.599,1.617,1.517,1.548,6556070.23,10271389.95
2022-03-03,1.548,1.561,1.448,1.48,4167997.53,6249331.86
2022-03-04,1.48,1.484,1.338,1.361,5851847.79,8266051.96
2022-03-05,1.361,1.44,1.324,1.419,4089220.88,5683008.09
2022-03-06,1.419,1.474,1.335,1.341,4601340.45,6454403.78
2022-03-07,1.341,1.4,1.28,1.31,7162289.83,9545174.1
2022-03-08,1.31,1.378,1.298,1.34,5943461.38,7947421.53
2022-03-09,1.34,1.443,1.336,1.393,11023902.12,15292105.86
2022-03-10,1.393,1.402,1.303,1.331,6219589.87,8321959.12
2022-03-11,1.331,1.36,1.287,1.307,5818085.45,7661145.5
2022-03-12,1.307,1.352,1.305,1.318,2348737.12,3128823.21
2022-03-13,1.318,1.384,1.283,1.297,5952554.37,8017180.51
2022-03-14,1.297,1.338,1.281,1.329,4527148.47,5916116.23
2022-03-15,1.329,1.344,1.278,1.324,3043740.38,3992441.38
2022-03-16,1.324,1.427,1.302,1.424,8864592.34,12073777.59
2022-03-17,1.424,1.439,1.387,1.405,5256760.12,7446847.1
2022-03-18,1.405,1.462,1.366,1.451,5592722.67,7884167.38
2022-03-19,1.451,1.552,1.439,1.512,5935794.71,8866187.34
2022-03-20,1.512,1.516,1.42,1.443,4885133.74,7129660.14
2022-03-21,1.443,1.481,1.404,1.437,4537336.49,6544829.34
2022-03-22,1.437,1.497,1.427,1.458,5284619.14,7776490.17
2022-03-23,1.458,1.565,1.439,1.531,6843361.13,10346881.24
2022-03-24,1.531,1.702,1.531,1.686,14004028.16,23000308.78
2022-03-25,1.686,1.689,1.573,1.616,6338282.36,10419350.76
2022-03-26,1.616,1.661,1.587,1.659,2291668.84,3733663.58
2022-03-27,1.659,1.8,1.646,1.793,8896264.01,15329983.7
2022-03-28,1.793,1.849,1.686,1.711,8292208.03,14928666.52
2022-03-29,1.711,1.823,1.701,1.752,10453100.21,18456162.23
2022-03-30,1.752,1.837,1.668,1.795,7710238.51,13569439.43
2022-03-31,1.795,1.97,1.739,1.796,15420642.11,28646951.43
2022-04-01,1.796,1.905,1.734,1.862,9422217.87,17281940.28
2022-04-02,1.862,1.929,1.819,1.856,6099720.14,11489828.49
2022-04-03,1.856,1.914,1.8,1.878,4373729.57,8134733.07
2022-04-04,1.878,1.879,1.693,1.777,5851545.23,10440915.24
2022-04-05,1.777,1.813,1.689,1.699,4981726.32,8786075.26
2022-04-06,1.699,1.7,1.516,1.521,10220597.63,16331391.02
2022-04-07,1.521,1.736,1.477,1.673,13638618.5,22382700.93
2022-04-08,1.673,1.778,1.636,1.651,11277092.83,19247516.92
2022-04-09,1.651,1.829,1.648,1.804,14950769.35,26275147.32
2022-04-10,1.804,1.81,1.659,1.666,5729178.47,9963629.16
2022-04-11,1.666,1.672,1.465,1.498,8769623.62,13608293.44
2022-04-12,1.498,1.618,1.494,1.557,7186945.97,11187102.76
2022-04-13,1.557,1.611,1.525,1.589,4700734.07,7374458.42
2022-04-14,1.589,1.614,1.491,1.525,4320611.25,6675894.19
2022-04-15,1.525,1.537,1.48,1.527,4913789.48,7436059.22
2022-04-16,1.527,1.538,1.472,1.506,3873858.12,5837794.91
2022-04-17,1.506,1.52,1.417,1.424,2545048.73,3763378.26
2022-04-18,1.424,1.452,1.349,1.45,5525652.26,7743345.1
2022-04-19,1.45,1.527,1.432,1.518,4515938.7,6714387.15
2022-04-20,1.518,1.583,1.475,1.517,7211031.65,11030216.27
2022-04-21,1.517,1.557,1.409,1.44,4502252.88,6790684.25
2022-04-22,1.44,1.491,1.42,1.441,2720958.29,3941626.84
2022-04-23,1.441,1.45,1.392,1.405,2226178.85,3168625.01
2022-04-24,1.405,1.421,1.365,1.389,3995351.23,5575233.03
2022-04-25,1.389,1.391,1.28,1.377,7549245.65,9996561.84
2022-04-26,1.377,1.421,1.257,1.277,5809176.26,7762380.04
2022-04-27,1.277,1.325,1.257,1.307,5701037.02,7385744.81
2022-04-28,1.307,1.327,1.268,1.297,4852647.77,6295695.39
2022-04-29,1.297,1.301,1.178,1.208,4890630.81,6030039.86
2022-04-30,1.208,1.224,1.007,1.059,8455527.39,9526910.72
2022-05-01,1.059,1.127,1.022,1.095,6974932.72,7506798.32
2022-05-02,1.095,1.117,1.018,1.071,6895338.17,7317939.0
2022-05-03,1.071,1.126,1.042,1.065,3894559.25,4238657.97
2022-05-04,1.065,1.189,1.061,1.179,6067835.61,6824611.65
2022-05-05,1.179,1.205,1.033,1.069,6669071.38,7388817.91
2022-05-06,1.069,1.077,0.9949,1.048,7331580.18,7634842.89
2022-05-07,1.048,1.054,0.9688,0.9955,3548044.76,3618353.72
2022-05-08,0.9955,1.001,0.9393,0.9574,5588191.76,5426588.35
2022-05-09,0.9574,0.9805,0.7571,0.7664,17401506.54,14863949.19
2022-05-10,0.7664,0.9044,0.7361,0.8148,19771211.8,16458594.63
2022-05-11,0.8148,0.8504,0.5625,0.6218,29776323.23,20833562.61
2022-05-12,0.6218,0.6695,0.4719,0.5787,22399423.17,12564491.96
2022-05-13,0.5787,0.766,0.5746,0.6726,21812111.16,15387535.56
2022-05-14,0.6726,0.7771,0.6438,0.7433,14579593.94,10393536.82
2022-05-15,0.7433,0.7743,0.6989,0.7722,6910994.86,5007028.35
2022-05-16,0.7722,0.7731,0.6794,0.7019,5835793.92,4167314.73
2022-05-17,0.7019,0.753,0.6942,0.7402,5178312.26,3765072.99
2022-05-18,0.7402,0.7512,0.6425,0.6447,4895138.69,3390841.96
2022-05-19,0.6447,0.7129,0.6246,0.6974,4974785.99,3313433.7
2022-05-20,0.6974,0.7121,0.6456,0.6637,3968629.96,2699059.97
2022-05-21,0.6637,0.6966,0.6534,0.6881,2666418.14,1804107.73
2022-05-22,0.6881,0.7316,0.6793,0.7162,2994436.12,2124087.21
2022-05-23,0.7162,0.7451,0.6649,0.6743,4903941.58,3525759.32
2022-05-24,0.6743,0.6936,0.6397,0.6846,2890372.79,1940754.37
2022-05-25,0.6846,0.6935,0.6562,0.681,3829539.17,2576742.8
2022-05-26,0.681,0.7117,0.5954,0.6259,7632999.09,4954423.28
2022-05-27,0.6259,0.6379,0.5778,0.5906,6134116.22,3714999.24
2022-05-28,0.5906,0.6095,0.5809,0.5993,2848997.06,1699337.47
2022-05-29,0.5993,0.6138,0.5803,0.6128,2723560.97,1629562.27
2022-05-30,0.6128,0.6781,0.6053,0.6707,3712097.75,2394259.79
2022-05-31,0.6707,0.7161,0.6702,0.6978,6995901.15,4875421.01
2022-06-01,0.6978,0.7087,0.6236,0.6352,4631718.48,3073594.26
2022-06-02,0.6352,0.6527,0.6214,0.65,4428770.66,2815746.72
2022-06-03,0.65,0.6512,0.5999,0.6113,3765971.41,2328084.41
2022-06-04,0.6113,0.6251,0.5962,0.6214,1834175.81,1124907.44
2022-06-05,0.6214,0.6418,0.6088,0.6312,2168144.53,1353639.35
2022-06-06,0.6312,0.6687,0.6291,0.6523,4374689.33,2849407.79
2022-06-07,0.6523,0.6528,0.606,0.6249,5696803.66,3540976.5
2022-06-08,0.6249,0.6378,0.6094,0.6192,2776156.61,1729459.29
2022-06-09,0.6192,0.6458,0.6071,0.621,2593936.83,1621651.11
2022-06-10,0.621,0.6307,0.5714,0.5802,4909013.88,2917056.6
2022-06-11,0.5802,0.5988,0.5251,0.538,5234401.37,2906704.04
2022-06-12,0.538,0.5427,0.4874,0.4879,7512578.3,3852589.58
2022-06-13,0.4879,0.4935,0.4087,0.4499,16678375.98,7379756.55
2022-06-14,0.4499,0.4977,0.4085,0.4534,14840167.93,6761149.31
2022-06-15,0.4534,0.4848,0.4039,0.4832,9982375.44,4349575.75
2022-06-16,0.4832,0.4915,0.4166,0.4266,7871723.97,3502609.0
2022-06-17,0.4266,0.4555,0.4224,0.4393,4054481.9,1780355.75
2022-06-18,0.4393,0.446,0.3784,0.413,7264398.26,2956495.37
2022-06-19,0.413,0.4497,0.394,0.4411,5950934.88,2511232.84
2022-06-20,0.4411,0.4661,0.4244,0.4598,11183265.66,5048349.85
2022-06-21,0.4598,0.5001,0.4478,0.468,19811581.08,9461450.59
2022-06-22,0.468,0.4858,0.446,0.4638,19665684.83,9081014.27
2022-06-23,0.4638,0.5382,0.4624,0.522,25742781.64,13145137.21
2022-06-24,0.522,0.5549,0.5117,0.543,19883437.74,10565307.27
2022-06-25,0.543,0.6225,0.5315,0.5851,23875589.59,13589178.08
2022-06-26,0.5851,0.6029,0.5464,0.5497,20357755.55,11825947.91
2022-06-27,0.5497,0.6136,0.546,0.5703,25413383.99,14843328.82
2022-06-28,0.5703,0.5947,0.5218,0.5312,18308698.98,10391711.45
2022-06-29,0.5312,0.5419,0.5103,0.522,17876211.84,9381309.99
2022-06-30,0.522,0.5262,0.4611,0.5082,18579963.87,9019280.38
2022-07-01,0.5082,0.5209,0.4715,0.4778,19144367.87,9369350.45
2022-07-02,0.4778,0.4898,0.458,0.476,17030705.57,8033272.82
2022-07-03,0.476,0.4858,0.4606,0.478,15635871.24,7378863.81
2022-07-04,0.478,0.522,0.4671,0.5181,16760663.95,8250302.32
2022-07-05,0.5181,0.5709,0.5178,0.5379,20648192.57,11164526.69
2022-07-06,0.5379,0.5477,0.5203,0.5389,15188917.12,8136274.26
2022-07-07,0.5389,0.567,0.5363,0.5549,16946863.31,9270094.28
2022-07-08,0.5549,0.564,0.5246,0.533,16834250.47,9121053.44
2022-07-09,0.533,0.566,0.5325,0.5569,14431838.11,7966434.36
2022-07-10,0.5569,0.557,0.5193,0.5245,13827227.4,7413463.88
2022-07-11,0.5245,0.53,0.4703,0.4798,18676334.02,9404923.78
2022-07-12,0.4798,0.4911,0.4608,0.4623,15744074.09,7560588.55
2022-07-13,0.4623,0.485,0.4415,0.4838,21665546.85,10146047.92
2022-07-14,0.4838,0.504,0.4637,0.5011,18811289.78,9071039.79
2022-07-15,0.5011,0.5159,0.4956,0.5011,15204915.85,7680352.88
2022-07-16,0.5011,0.5179,0.487,0.5151,19123711.95,9561834.66
2022-07-17,0.5151,0.5249,0.4969,0.497,14348305.25,7314552.63
2022-07-18,0.497,0.576,0.4958,0.5715,18921144.27,10346947.91
2022-07-19,0.5715,0.6346,0.5477,0.6238,22496320.17,13124811.42
2022-07-20,0.6238,0.6803,0.5834,0.5918,21122525.12,13262544.97
2022-07-21,0.5918,0.625,0.5709,0.615,19828611.74,11950202.93
2022-07-22,0.615,0.6363,0.5824,0.5908,16858302.83,10333918.16
2022-07-23,0.5908,0.615,0.571,0.5932,14275725.84,8475353.37
2022-07-24,0.5932,0.606,0.5809,0.584,14555363.81,8636901.91
2022-07-25,0.584,0.5878,0.5277,0.5298,17375281.54,9641547.14
2022-07-26,0.5298,0.5541,0.5184,0.5541,11500007.46,6128338.24
2022-07-27,0.5541,0.5972,0.531,0.5963,11569876.04,6443975.27
2022-07-28,0.5963,0.6331,0.5717,0.612,12526762.8,7508952.83
2022-07-29,0.612,0.6332,0.5898,0.6025,10821125.39,6629810.64
2022-07-30,0.6025,0.7071,0.601,0.6292,17815358.06,11457795.41
2022-07-31,0.6292,0.6565,0.6077,0.6136,13054005.53,8285041.28
2022-08-01,0.6136,0.7188,0.6096,0.645,16771159.98,10998167.02
2022-08-02,0.645,0.6529,0.5975,0.6084,10317988.11,6354399.03
2022-08-03,0.6084,0.659,0.5921,0.6301,10752620.65,6742807.02
2022-08-04,0.6301,0.7276,0.63,0.6826,21619280.5,14566080.42
2022-08-05,0.6826,0.7098,0.6692,0.7077,9687940.8,6670232.9
2022-08-06,0.7077,0.7082,0.6721,0.6771,7334041.07,5061613.79
2022-08-07,0.6771,0.8643,0.6613,0.6812,6837508.89,4642297.1
2022-08-08,0.6812,0.7378,0.6756,0.6992,10501502.17,7404187.25
2022-08-09,0.6992,0.7089,0.6523,0.67,8080920.77,5489580.5
2022-08-10,0.67,0.7002,0.6517,0.7002,8705859.91,5908750.14
2022-08-11,0.7002,0.71,0.687,0.692,7368960.1,5147448.16
2022-08-12,0.692,0.7052,0.6777,0.7038,7356520.77,5085055.95
2022-08-13,0.7038,0.718,0.6963,0.7021,6842355.98,4828454.81
2022-08-14,0.7021,0.7509,0.6818,0.6979,10149529.94,7280491.64
2022-08-15,0.6979,0.7232,0.6689,0.6795,7704456.91,5325503.18
2022-08-16,0.6795,0.6892,0.6648,0.6708,6652920.86,4501595.87
2022-08-17,0.6708,0.6911,0.6351,0.6425,7340354.57,4856176.84
2022-08-18,0.6425,0.6572,0.6088,0.6168,7224985.46,4673743.75
2022-08-19,0.6168,0.6188,0.5508,0.562,9454198.63,5406264.4
2022-08-20,0.562,0.5767,0.5405,0.5573,7824593.26,4422157.83
2022-08-21,0.5573,0.5798,0.5504,0.57,6971813.39,3941536.28
2022-08-22,0.57,0.5701,0.5286,0.5528,7705998.22,4202402.15
2022-08-23,0.5528,0.5721,0.5318,0.5671,6758134.33,3771996.07
2022-08-24,0.5671,0.5798,0.5508,0.5611,7381867.24,4165960.36
2022-08-25,0.5611,0.5821,0.5586,0.571,7223247.55,4112534.34
2022-08-26,0.571,0.5761,0.501,0.508,9203968.46,5032500.42
2022-08-27,0.508,0.516,0.4978,0.5082,8493569.36,4319514.64
2022-08-28,0.5082,0.5199,0.4863,0.489,8299405.78,4224603.06
2022-08-29,0.489,0.529,0.4852,0.5271,8107309.9,4112194.65
2022-08-30,0.5271,0.5365,0.5005,0.5149,3978995.72,2088450.6
2022-08-31,0.5149,0.5324,0.5118,0.5166,1616823.34,847749.4
2022-09-01,0.5166,0.5211,0.4937,0.5169,1158261.79,588109.86
2022-09-02,0.5169,0.5316,0.5015,0.5087,1084662.09,561442.95
2022-09-03,0.5087,0.5217,0.5011,0.5204,760614.44,389382.08
2022-09-04,0.5204,0.5379,0.5187,0.5333,1493338.85,786222.57
2022-09-05,0.5333,0.5427,0.5175,0.5315,951831.82,501155.57
2022-09-06,0.5315,0.5495,0.481,0.4825,2835648.22,1451888.11
2022-09-07,0.4825,0.5249,0.4745,0.5217,2578989.07,1275060.86
2022-09-08,0.5217,0.5329,0.505,0.5246,2345197.48,1217070.76
2022-09-09,0.5246,0.5539,0.5232,0.5477,3021497.4,1638956.59
2022-09-10,0.5477,0.5546,0.5353,0.5481,1915492.17,1044712.5
2022-09-11,0.5481,0.5586,0.5299,0.543,1841026.92,1004987.63
2022-09-12,0.543,0.5669,0.532,0.5427,3122506.67,1718559.32
2022-09-13,0.5427,0.5479,0.4879,0.4944,4032044.47,2085431.96
2022-09-14,0.4944,0.5111,0.4891,0.5067,1456746.8,728946.92
2022-09-15,0.5067,0.5083,0.4829,0.49,2451997.6,1211794.07
2022-09-16,0.49,0.5009,0.4831,0.4975,1909735.35,942374.99
2022-09-17,0.4975,0.5157,0.4968,0.5154,1207198.67,610189.16
2022-09-18,0.5154,0.5189,0.4601,0.4692,2377431.82,1164898.9
2022-09-19,0.4692,0.4869,0.458,0.4842,2898308.11,1373592.86
2022-09-20,0.4842,0.4896,0.4712,0.4759,2435628.76,1169804.81
2022-09-21,0.4759,0.4945,0.449,0.4548,4107841.48,1937157.2
2022-09-22,0.4548,0.4857,0.4527,0.4817,2180572.29,1028050.12
2022-09-23,0.4817,0.4941,0.4611,0.4825,2697595.24,1283634.59
2022-09-24,0.4825,0.4867,0.4658,0.4688,1517549.07,727638.51
2022-09-25,0.4688,0.4759,0.4539,0.4587,1402734.14,654289.8
2022-09-26,0.4587,0.4676,0.4468,0.4661,2304516.25,1056249.14
2022-09-27,0.4661,0.4842,0.4549,0.4616,2641612.3,1249786.92
2022-09-28,0.4616,0.4664,0.4421,0.4604,1733113.45,787359.65
2022-09-29,0.4604,0.4648,0.4509,0.4628,1905990.23,868663.8
2022-09-30,0.4628,0.4669,0.4489,0.4522,1830668.42,837965.15
2022-10-01,0.4522,0.456,0.4479,0.4508,590527.57,266978.04
2022-10-02,0.4508,0.4539,0.435,0.436,1039783.82,461603.32
2022-10-03,0.436,0.4529,0.4307,0.4519,1905771.54,848774.08
2022-10-04,0.4519,0.4617,0.4492,0.4581,1130151.02,515483.12
2022-10-05,0.4581,0.4596,0.4398,0.4548,1358024.04,603941.4
2022-10-06,0.4548,0.461,0.4433,0.4469,1814703.49,822513.28
2022-10-07,0.4469,0.4529,0.4412,0.4488,716523.34,320464.41
2022-10-08,0.4488,0.4595,0.4416,0.4468,716678.82,323755.87
2022-10-09,0.4468,0.4557,0.4461,0.4527,431987.91,195064.35
2022-10-10,0.4527,0.457,0.4341,0.4341,2033136.7,898332.53
2022-10-11,0.4341,0.4341,0.421,0.4269,1366142.59,584310.72
2022-10-12,0.4269,0.4337,0.4251,0.4287,776335.47,332631.34
2022-10-13,0.4287,0.4289,0.3881,0.4259,2447375.38,995434.0
2022-10-14,0.4259,0.4391,0.4144,0.42,1152196.81,493341.24
2022-10-15,0.42,0.4278,0.4174,0.4259,728680.27,308132.68
2022-10-16,0.4259,0.4349,0.4223,0.4286,460429.86,196750.88
2022-10-17,0.4286,0.4378,0.4249,0.4355,672840.45,290873.24
2022-10-18,0.4355,0.4429,0.4253,0.4342,1493450.82,647089.91
2022-10-19,0.4342,0.4382,0.4161,0.4189,1118195.43,478497.48
2022-10-20,0.4189,0.4289,0.4112,0.4142,899270.95,377456.89
2022-10-21,0.4142,0.4163,0.3955,0.4149,1297011.42,527936.91
2022-10-22,0.4149,0.4166,0.4092,0.4142,1106292.46,456959.03
2022-10-23,0.4142,0.4248,0.4065,0.4237,1022974.61,423470.01
2022-10-24,0.4237,0.424,0.4073,0.4159,821198.09,340274.23
2022-10-25,0.4159,0.4448,0.4152,0.4347,2225815.89,956796.79
2022-10-26,0.4347,0.4493,0.4338,0.4432,1456966.28,645666.05
2022-10-27,0.4432,0.4627,0.4337,0.4369,2027745.39,909611.79
2022-10-28,0.4369,0.4526,0.4289,0.4498,1515311.49,669178.03
2022-10-29,0.4498,0.464,0.4479,0.4553,1886045.78,858982.59
2022-10-30,0.4553,0.4845,0.4505,0.4598,4743349.07,2215495.75
2022-10-31,0.4598,0.4639,0.4472,0.4532,1466404.29,667041.27
2022-11-01,0.4532,0.461,0.4432,0.4432,1164904.36,527924.32
2022-11-02,0.4432,0.4459,0.4168,0.4258,1995521.07,864071.68
2022-11-03,0.4258,0.4478,0.4243,0.4348,2738047.02,1194107.07
2022-11-04,0.4348,0.4763,0.4303,0.476,2561275.79,1173012.57
2022-11-05,0.476,0.5,0.4684,0.4799,4385160.94,2131622.13
2022-11-06,0.4799,0.4828,0.4461,0.4483,1522179.63,715807.18
2022-11-07,0.4483,0.471,0.4381,0.4648,1906072.75,869585.29
2022-11-08,0.4648,0.4739,0.3546,0.4054,7074549.95,2950458.49
2022-11-09,0.4054,0.4066,0.3117,0.3217,9670824.86,3458431.63
2022-11-10,0.3217,0.3828,0.3174,0.3715,5481339.41,1931245.36
2022-11-11,0.3715,0.3752,0.3331,0.3493,3453824.69,1205207.66
2022-11-12,0.3493,0.3501,0.3215,0.3248,2168138.87,720028.22
2022-11-13,0.3248,0.331,0.3052,0.3101,2990331.75,952426.11
2022-11-14,0.3101,0.3189,0.2923,0.3131,2442548.6,744115.02
2022-11-15,0.3131,0.3297,0.3076,0.321,1473569.01,471415.58
2022-11-16,0.321,0.328,0.3072,0.3109,1122193.71,354811.73
2022-11-17,0.3109,0.3135,0.3008,0.3045,1227018.04,376122.45
2022-11-18,0.3045,0.3125,0.3014,0.3081,1125220.86,345548.76
2022-11-19,0.3081,0.317,0.3022,0.3151,1062040.7,329681.98
2022-11-20,0.3151,0.319,0.2901,0.2915,1083992.69,330702.03
2022-11-21,0.2915,0.2995,0.2767,0.2829,2688088.11,770225.38
2022-11-22,0.2829,0.2955,0.2751,0.2942,2149023.33,615538.63
2022-11-23,0.2942,0.3043,0.2925,0.3031,1438858.23,431210.44
2022-11-24,0.3031,0.3152,0.2975,0.3052,1534357.58,468069.82
2022-11-25,0.3052,0.3053,0.2943,0.3034,875199.08,263248.8
2022-11-26,0.3034,0.3115,0.3002,0.3031,1770134.39,542806.61
2022-11-27,0.3031,0.3146,0.3021,0.304,1063763.11,329173.63
2022-11-28,0.304,0.3069,0.2884,0.2961,1172702.95,344781.17
2022-11-29,0.2961,0.3044,0.2919,0.2991,1321918.28,393740.13
2022-11-30,0.2991,0.3137,0.2991,0.313,1507288.31,463792.89
2022-12-01,0.313,0.3131,0.303,0.3058,813348.7,250323.37
2022-12-02,0.3058,0.3163,0.3009,0.3136,2105297.74,649848.58
2022-12-03,0.3136,0.3187,0.3023,0.3025,2204682.52,689792.31
2022-12-04,0.3025,0.3139,0.3025,0.3128,1839047.23,567956.07
2022-12-05,0.3128,0.324,0.3105,0.319,2387340.39,757962.21
2022-12-06,0.319,0.319,0.3103,0.3137,1248415.76,392263.8
2022-12-07,0.3137,0.3177,0.2938,0.2983,2590725.08,776899.86
2022-12-08,0.2983,0.3073,0.2942,0.3051,1356630.92,407687.42
2022-12-09,0.3051,0.3082,0.302,0.3051,1314996.54,400184.34
2022-12-10,0.3051,0.3099,0.304,0.3079,574022.26,176356.25
2022-12-11,0.3079,0.314,0.3013,0.3039,719535.91,222711.4
2022-12-12,0.3039,0.3039,0.2918,0.3001,1019907.91,302648.22
2022-12-13,0.3001,0.3055,0.2847,0.3042,1628332.62,483570.84
2022-12-14,0.3042,0.3096,0.2986,0.3,1054788.95,321750.68
2022-12-15,0.3,0.3009,0.291,0.2919,805887.48,237432.86
2022-12-16,0.2919,0.2939,0.2537,0.2596,2293839.4,628998.62
2022-12-17,0.2596,0.2735,0.2523,0.2622,1613483.21,420431.8
2022-12-18,0.2622,0.2639,0.2573,0.2617,477180.76,124683.47
2022-12-19,0.2617,0.2678,0.2431,0.2488,1154722.16,297348.3
2022-12-20,0.2488,0.2658,0.2479,0.265,874271.35,228404.55
2022-12-21,0.265,0.2657,0.2573,0.2595,921507.71,240547.29
2022-12-22,0.2595,0.2639,0.2517,0.2626,1148607.11,295963.03
2022-12-23,0.2626,0.2676,0.2611,0.2667,1150247.6,304012.72
2022-12-24,0.2667,0.2679,0.2624,0.2647,578963.32,154326.02
2022-12-25,0.2647,0.2658,0.2574,0.2612,424058.26,110749.45
