# Dataset Report: FUNToken (FUN)
# Coin Name: FUNToken
# Symbol: FUN
# Approx Row Count: 3570
# Date Range: 2016-05-08 to 2026-02-14
# Frequency: Daily
# Columns Present: open, high, low, close, Volume_FUN, Volume_USD
# Note: Launched June 2017. Native token for the decentralized iGaming ecosystem.
# --------------------------------------------------
Date,open,high,low,close,Volume_FUN,Volume_USD
2021-04-10,0.04907,0.05054,0.04111,0.0443,438103.01,19976.98
2021-04-11,0.0443,0.045,0.04265,0.04435,264352.84,11532.55
2021-04-12,0.04435,0.04435,0.04187,0.04225,210809.5,9187.35
2021-04-13,0.04225,0.04225,0.04004,0.0405,1330898.06,54169.36
2021-04-14,0.0405,0.04509,0.0402,0.04509,337610.99,14187.37
2021-04-15,0.04509,0.04663,0.04154,0.04404,479358.79,21215.77
2021-04-16,0.04404,0.04404,0.04117,0.04138,525774.47,22196.71
2021-04-17,0.04138,0.04411,0.04138,0.04369,375564.8,16198.11
2021-04-18,0.04369,0.04369,0.03658,0.03793,1312293.27,49602.36
2021-04-19,0.03793,0.03909,0.03539,0.03557,449772.0,16763.53
2021-04-20,0.03557,0.03562,0.033,0.03534,441975.75,15328.82
2021-04-21,0.03534,0.03567,0.03469,0.03498,303765.03,10722.54
2021-04-22,0.03498,0.03498,0.03152,0.03152,161661.34,5374.69
2021-04-23,0.03152,0.03152,0.02792,0.0298,1111480.97,32167.47
2021-04-24,0.0298,0.0305,0.02869,0.02904,601416.89,17562.92
2021-04-25,0.02904,0.03084,0.028,0.02832,361354.04,10605.78
2021-04-26,0.02832,0.03306,0.02832,0.03227,279623.68,8696.52
2021-04-27,0.03227,0.03391,0.03227,0.0338,208981.76,6943.28
2021-04-28,0.0338,0.0342,0.032,0.03261,132928.51,4315.22
2021-04-29,0.03261,0.03374,0.03095,0.03137,237189.78,7637.46
2021-04-30,0.03137,0.042,0.03137,0.03982,682612.15,27005.0
2021-05-01,0.03982,0.0438,0.03875,0.03898,705701.17,28523.98
2021-05-02,0.03898,0.03947,0.03761,0.03761,118761.6,4561.13
2021-05-03,0.03761,0.05139,0.03761,0.04286,709593.57,32349.46
2021-05-04,0.04286,0.04286,0.03846,0.03933,364747.35,15179.19
2021-05-05,0.03933,0.04378,0.03801,0.04028,1971631.06,77479.7
2021-05-06,0.04028,0.05,0.04028,0.0444,421902.44,18478.64
2021-05-07,0.0444,0.054,0.04234,0.04619,593924.67,28281.26
2021-05-08,0.04619,0.04755,0.044,0.044,93658.37,4272.8
2021-05-09,0.044,0.04637,0.04262,0.04268,316724.53,13695.73
2021-05-10,0.04268,0.04387,0.03864,0.03905,207642.24,8328.49
2021-05-11,0.03905,0.04016,0.03842,0.03997,89054.92,3478.15
2021-05-12,0.03997,0.04017,0.03547,0.03547,189341.03,6962.73
2021-05-13,0.03547,0.03551,0.03274,0.03387,608964.86,21011.92
2021-05-14,0.03387,0.03425,0.03387,0.03425,239130.66,8370.5
2021-05-15,0.03425,0.03443,0.03241,0.0329,890437.91,29828.42
2021-05-16,0.0329,0.03395,0.03091,0.03091,255839.33,8316.01
2021-05-17,0.03091,0.03144,0.02957,0.02993,656629.35,19893.54
2021-05-18,0.02993,0.03142,0.02993,0.03074,85209.86,2657.05
2021-05-19,0.03074,0.03074,0.022,0.02433,442616.56,11298.77
2021-05-20,0.02433,0.02646,0.02381,0.02519,398182.68,10093.04
2021-05-21,0.02519,0.026,0.0218,0.02252,692228.29,17114.84
2021-05-22,0.02252,0.02306,0.02187,0.02203,164645.21,3698.64
2021-05-23,0.02203,0.02265,0.01863,0.01927,483437.46,9487.69
2021-05-24,0.01927,0.02245,0.01927,0.02232,476431.47,10292.85
2021-05-25,0.02232,0.02287,0.0214,0.02189,166269.75,3650.77
2021-05-26,0.02189,0.02389,0.02189,0.02342,307487.46,7195.06
2021-05-27,0.02342,0.02342,0.02255,0.02255,19865.89,452.19
2021-05-28,0.02255,0.02268,0.02101,0.02101,228281.95,4977.14
2021-05-29,0.02111,0.02135,0.01939,0.02103,37010579.46,778380.36
2021-05-30,0.02056,0.02321,0.02056,0.02313,121798.38,2786.11
2021-05-31,0.02237,0.02613,0.02269,0.02269,23554741.74,534406.32
2021-06-01,0.02272,0.02277,0.02151,0.02151,117259.15,2575.32
2021-06-02,0.02151,0.0255,0.02135,0.02316,315499.13,7725.98
2021-06-03,0.02316,0.02373,0.02311,0.02341,130755.62,3069.04
2021-06-04,0.02341,0.02341,0.02186,0.0222,348022.72,7830.17
2021-06-05,0.0222,0.0222,0.02087,0.02102,133005.51,2883.28
2021-06-06,0.02102,0.02226,0.02102,0.02226,23617.5,525.01
2021-06-07,0.02226,0.02388,0.02096,0.021,74012.6,1634.06
2021-06-08,0.021,0.021,0.0192,0.0204,347532.89,7052.02
2021-06-09,0.0204,0.02612,0.01993,0.02428,450482.98,10590.87
2021-06-10,0.02428,0.02461,0.02242,0.02242,231776.6,5634.01
2021-06-11,0.02242,0.02247,0.02131,0.02131,30144.72,655.15
2021-06-12,0.02131,0.02131,0.02008,0.02033,92364.93,1877.22
2021-06-13,0.02033,0.02033,0.02004,0.02025,53191.62,1074.93
2021-06-14,0.02025,0.02215,0.02025,0.02215,208618.86,4487.69
2021-06-15,0.02215,0.02237,0.02098,0.02106,66344.97,1438.31
2021-06-16,0.02106,0.02107,0.0204,0.0206,774721.71,15875.73
2021-06-17,0.0206,0.0206,0.02017,0.0203,166794.97,3399.63
2021-06-18,0.0203,0.0205,0.01943,0.0195,93256.54,1835.96
2021-06-19,0.0195,0.0195,0.0192,0.01931,40005.9,777.56
2021-06-20,0.01931,0.0195,0.01837,0.01919,129344.89,2474.41
2021-06-21,0.01919,0.01923,0.0172,0.0172,437804.81,7634.18
2021-06-22,0.0172,0.01748,0.0153,0.01641,370055.49,5927.09
2021-06-23,0.01641,0.01718,0.01641,0.01718,96543.04,1651.83
2021-06-24,0.01718,0.01727,0.01688,0.01715,140750.31,2421.78
2021-06-25,0.01715,0.01746,0.01613,0.01613,89378.3,1516.58
2021-06-26,0.01613,0.01613,0.01588,0.01588,6533.95,103.83
2021-06-27,0.01588,0.01648,0.01588,0.01621,110587.49,1796.74
2021-06-28,0.01621,0.01732,0.01621,0.01684,48667.52,817.01
2021-06-29,0.01684,0.01743,0.01671,0.01742,161417.45,2741.06
2021-06-30,0.01742,0.01742,0.01682,0.01682,120994.0,2089.84
2021-07-01,0.01682,0.01682,0.0164,0.01664,240180.31,3947.45
2021-07-02,0.01664,0.01664,0.01621,0.01659,210094.26,3417.93
2021-07-03,0.01659,0.01715,0.01659,0.01715,486584.85,8275.66
2021-07-04,0.01715,0.01719,0.01715,0.01719,21442.86,368.58
2021-07-05,0.01719,0.01719,0.01624,0.01624,374594.85,6129.17
2021-07-06,0.01624,0.01672,0.01624,0.01629,196152.01,3264.75
2021-07-07,0.01629,0.01675,0.01629,0.0167,4361.74,72.92
2021-07-08,0.0167,0.0167,0.01571,0.01571,260982.73,4108.48
2021-07-09,0.01571,0.01574,0.01541,0.0157,25055.69,388.6
2021-07-10,0.01577,0.01583,0.01534,0.01564,17950116.43,280714.38
2021-07-11,0.01571,0.01571,0.01569,0.01569,22533.7,353.46
2021-07-12,0.01569,0.01908,0.01321,0.01536,172850.32,2672.85
2021-07-13,0.01536,0.01541,0.01472,0.01472,318860.7,4829.8
2021-07-14,0.01472,0.01472,0.01444,0.01458,217408.07,3148.16
2021-07-15,0.01458,0.01466,0.01458,0.01458,190000.0,2782.36
2021-07-16,0.01458,0.01531,0.01458,0.01531,55780.8,842.27
2021-07-17,0.015,0.01524,0.01455,0.01471,12108310.85,178061.07
2021-07-18,0.01471,0.01472,0.01417,0.01464,18278919.03,267672.29
2021-07-19,0.01464,0.01424,0.01388,0.014,16247515.67,227517.54
2021-07-20,0.01483,0.01483,0.01353,0.01357,603895.16,8258.54
2021-07-21,0.01357,0.01438,0.01357,0.01435,330320.68,4742.32
2021-07-22,0.01435,0.01459,0.01435,0.01459,74665.74,1088.86
2021-07-23,0.01459,0.01482,0.01459,0.01482,5861.09,86.21
2021-07-24,0.01482,0.01524,0.01482,0.01516,39960.0,607.32
2021-07-25,0.01537,0.01573,0.01518,0.01545,25323091.56,391195.01
2021-07-26,0.01517,0.01658,0.01517,0.01572,204319.09,3233.13
2021-07-27,0.01498,0.01579,0.01526,0.0154,28229562.02,434742.21
2021-07-28,0.01572,0.01638,0.01545,0.01599,1495127.09,24084.91
2021-07-29,0.01599,0.01636,0.01542,0.01542,465463.84,7372.77
2021-07-30,0.01542,0.01573,0.015,0.01542,219309.4,3365.35
2021-07-31,0.01542,0.01747,0.01542,0.01747,485958.14,8187.79
2021-08-01,0.01747,0.0182,0.01729,0.01812,521179.66,9351.87
2021-08-02,0.01812,0.02129,0.01782,0.01976,564049.92,11120.78
2021-08-03,0.01976,0.01988,0.01845,0.01845,101040.05,1956.25
2021-08-04,0.01845,0.01854,0.01666,0.0175,291811.57,5274.4
2021-08-05,0.0175,0.02096,0.0175,0.01987,429105.67,8157.85
2021-08-06,0.01987,0.02035,0.01956,0.02023,33382.9,677.92
2021-08-07,0.02023,0.02031,0.0196,0.0196,11414.18,229.98
2021-08-08,0.0196,0.01973,0.01936,0.01936,12595.1,246.7
2021-08-09,0.01936,0.01953,0.01909,0.01953,89728.2,1718.85
2021-08-10,0.01953,0.01953,0.01876,0.01876,111258.0,2093.47
2021-08-11,0.01876,0.02101,0.01876,0.0208,256592.89,5376.35
2021-08-12,0.02093,0.02093,0.02,0.02001,245857.89,4960.12
2021-08-13,0.02001,0.02392,0.02001,0.02339,632088.56,13706.57
2021-08-14,0.02339,0.02354,0.02248,0.023,284333.82,6467.05
2021-08-15,0.023,0.02315,0.023,0.02315,33581.54,762.23
2021-08-16,0.02315,0.02315,0.02247,0.02247,318410.46,7277.74
2021-08-17,0.02247,0.02515,0.02247,0.0243,364581.05,8576.97
2021-08-18,0.0243,0.02446,0.02326,0.02326,564502.47,13257.72
2021-08-19,0.02326,0.02748,0.02295,0.02748,113392.57,2912.08
2021-08-20,0.02748,0.02952,0.02748,0.02937,574177.83,16373.36
2021-08-21,0.02937,0.0355,0.02937,0.03539,797687.49,25119.67
2021-08-22,0.03539,0.0375,0.03162,0.03254,658861.46,22288.19
2021-08-23,0.03254,0.03401,0.03149,0.0339,283360.71,9349.66
2021-08-24,0.0339,0.037,0.0332,0.03379,379596.75,13069.8
2021-08-25,0.03379,0.03394,0.03185,0.03244,317459.73,10459.39
2021-08-26,0.03244,0.03248,0.03005,0.03062,248286.24,7625.57
2021-08-27,0.03062,0.03099,0.03037,0.03083,23947.28,732.45
2021-08-28,0.03083,0.03316,0.03083,0.03292,25047.95,817.38
2021-08-29,0.03292,0.03292,0.03214,0.03214,35682.37,1159.47
2021-08-30,0.03214,0.03235,0.03079,0.03122,296223.47,9262.06
2021-08-31,0.03122,0.03161,0.0291,0.02951,107358.59,3326.78
2021-09-01,0.02951,0.02988,0.02904,0.02959,44182.28,1297.16
2021-09-02,0.02959,0.02966,0.02811,0.02834,436829.69,12408.54
2021-09-03,0.02834,0.02869,0.02777,0.02869,164585.35,4603.99
2021-09-04,0.02869,0.02925,0.02825,0.02888,108758.64,3151.02
2021-09-05,0.02888,0.0294,0.0288,0.02929,32320.06,946.1
2021-09-06,0.02929,0.02967,0.0287,0.02948,506398.92,14893.29
2021-09-07,0.02948,0.02949,0.02325,0.02476,401580.44,10298.18
2021-09-08,0.02476,0.02499,0.02287,0.02394,735439.38,17323.18
2021-09-09,0.02394,0.02422,0.02329,0.02388,80457.23,1921.49
2021-09-10,0.02388,0.02392,0.02139,0.02139,169330.12,3906.51
2021-09-11,0.02139,0.02204,0.02139,0.0215,306878.57,6585.6
2021-09-12,0.0215,0.02186,0.02117,0.02148,249393.91,5438.58
2021-09-13,0.02148,0.02148,0.01982,0.02108,1120857.6,22820.26
2021-09-14,0.02108,0.02223,0.02102,0.02193,332444.29,7241.12
2021-09-15,0.02193,0.02206,0.02168,0.02206,22964.7,504.24
2021-09-16,0.02206,0.02302,0.02191,0.02225,365974.78,8114.5
2021-09-17,0.02225,0.02225,0.0204,0.0204,476781.29,9908.87
2021-09-18,0.0204,0.02121,0.02039,0.02039,289589.97,6122.76
2021-09-19,0.02039,0.02087,0.01998,0.01998,51152.44,1039.44
2021-09-20,0.01998,0.02072,0.01796,0.02013,675785.45,12734.46
2021-09-21,0.02013,0.02013,0.01787,0.01787,292012.43,5359.85
2021-09-22,0.01787,0.01927,0.01787,0.01927,11265.3,214.96
2021-09-23,0.01927,0.02125,0.01895,0.02123,1185351.31,23861.78
2021-09-24,0.02123,0.02147,0.0187,0.01912,902735.91,18306.97
2021-09-25,0.01912,0.01912,0.01808,0.01827,670269.95,12292.88
2021-09-26,0.01827,0.0186,0.01744,0.0186,615623.31,10973.4
2021-09-27,0.0186,0.01881,0.018,0.01813,70738.96,1318.12
2021-09-28,0.01806,0.01771,0.01715,0.01763,35296770.43,622307.59
2021-09-29,0.01782,0.01824,0.01782,0.0179,16389.44,296.48
2021-09-30,0.0179,0.01972,0.0178,0.01789,13431.49,243.04
2021-10-01,0.01789,0.01877,0.01769,0.01875,250335.52,4586.3
2021-10-02,0.01875,0.01936,0.01866,0.01931,476058.45,8999.09
2021-10-03,0.01931,0.01981,0.01903,0.01981,311163.89,6114.19
2021-10-04,0.01981,0.01981,0.01873,0.01943,4083636.53,77537.85
2021-10-05,0.01943,0.02042,0.01885,0.0202,3883496.0,76853.04
2021-10-06,0.0202,0.02048,0.01921,0.01981,1058580.76,21066.82
2021-10-07,0.01981,0.01984,0.01907,0.01949,4323388.65,84121.15
2021-10-08,0.01949,0.02065,0.01949,0.01989,1419824.43,28890.67
2021-10-09,0.01989,0.02152,0.01975,0.02152,79237.77,1582.04
2021-10-10,0.02152,0.02268,0.0208,0.02104,534428.19,11368.75
2021-10-11,0.02104,0.02215,0.02022,0.02042,5494671.81,117189.19
2021-10-12,0.02042,0.02044,0.015,0.01987,5312259.49,104994.38
2021-10-13,0.01987,0.02017,0.01792,0.01963,274775.04,5423.04
2021-10-14,0.01963,0.02048,0.01963,0.02041,51181.84,1029.74
2021-10-15,0.02041,0.02112,0.0204,0.02083,186134.0,3859.37
2021-10-16,0.02083,0.02134,0.02063,0.02063,27851.6,578.04
2021-10-17,0.02063,0.02084,0.02037,0.02037,17175.3,354.25
2021-10-18,0.02037,0.02037,0.01965,0.01994,118910.33,2377.8
2021-10-19,0.01994,0.02019,0.01974,0.01997,265527.94,5243.57
2021-10-20,0.01997,0.0203,0.01985,0.02025,89409.53,1799.59
2021-10-21,0.02025,0.02264,0.02025,0.02214,388856.92,8494.11
2021-10-22,0.02214,0.02215,0.02094,0.02094,44982.47,972.93
2021-10-23,0.02094,0.02152,0.02094,0.02101,44527.82,948.56
2021-10-24,0.02101,0.02116,0.02017,0.02017,282381.45,5782.24
2021-10-25,0.02017,0.02128,0.02017,0.0209,193436.18,4025.32
2021-10-26,0.0209,0.0209,0.02057,0.02057,129583.33,2691.32
2021-10-27,0.02057,0.02057,0.01896,0.01898,829831.63,16186.17
2021-10-28,0.01898,0.01948,0.01837,0.01919,453299.55,8411.01
2021-10-29,0.01919,0.01986,0.01919,0.01969,43261.65,846.96
2021-10-30,0.01969,0.01969,0.01906,0.01942,92491.99,1793.91
2021-10-31,0.01942,0.01993,0.01917,0.01931,554817.5,10919.39
2021-11-01,0.01931,0.02,0.01912,0.02,78818.12,1539.24
2021-11-02,0.02,0.0205,0.01977,0.02025,2085158.24,42613.84
2021-11-03,0.02025,0.02038,0.01947,0.01978,197423.56,3937.94
2021-11-04,0.01978,0.01994,0.01946,0.01958,200852.8,3961.3
2021-11-05,0.01958,0.01989,0.01958,0.01961,35478.25,700.8
2021-11-06,0.01961,0.01994,0.01921,0.01936,39645.33,764.63
2021-11-07,0.01936,0.01959,0.01923,0.01951,161745.84,3147.25
2021-11-08,0.01951,0.02,0.01951,0.01995,31603.36,628.12
2021-11-09,0.01995,0.02074,0.01995,0.02061,105285.53,2158.03
2021-11-10,0.02061,0.02186,0.01921,0.01921,767209.54,15573.17
2021-11-11,0.01921,0.02073,0.01921,0.02073,153311.12,3136.17
2021-11-12,0.02073,0.02261,0.02054,0.02188,202310.85,4383.7
2021-11-13,0.02188,0.02379,0.02188,0.02191,530702.54,12234.44
2021-11-14,0.02191,0.02238,0.02171,0.02172,183834.45,4022.22
2021-11-15,0.02172,0.0236,0.02172,0.02182,118040.86,2666.85
2021-11-16,0.02182,0.02182,0.01907,0.01971,510493.44,10451.61
2021-11-17,0.01971,0.02017,0.01926,0.01983,105601.68,2075.25
2021-11-18,0.01983,0.02005,0.01802,0.01802,204665.59,3889.48
2021-11-19,0.01802,0.01936,0.01802,0.01915,344027.53,6469.8
2021-11-20,0.01915,0.02048,0.01915,0.02029,338446.23,6742.6
2021-11-21,0.02029,0.0234,0.02029,0.02137,756059.08,16687.11
2021-11-22,0.02137,0.0229,0.02079,0.02208,325275.0,7073.99
2021-11-23,0.02208,0.02315,0.02153,0.02153,139675.88,3079.63
2021-11-24,0.02153,0.02165,0.02032,0.02055,666028.58,14025.41
2021-11-25,0.02055,0.02137,0.02047,0.02124,277880.17,5816.74
2021-11-26,0.02124,0.02124,0.01878,0.01929,376290.83,7266.61
2021-11-27,0.01929,0.01988,0.01929,0.01982,49126.0,968.08
2021-11-28,0.01982,0.01982,0.0181,0.0181,66279.22,1246.77
2021-11-29,0.0181,0.0196,0.0181,0.01946,161124.7,3118.0
2021-11-30,0.01946,0.01961,0.01912,0.01951,26710.05,516.41
2021-12-01,0.01951,0.01992,0.01951,0.01992,17671.19,352.8
2021-12-02,0.01992,0.01992,0.01802,0.01802,222401.57,4304.55
2021-12-03,0.01802,0.01878,0.01753,0.0181,182180.91,3298.08
2021-12-04,0.0181,0.0181,0.01389,0.01501,650370.49,10194.93
2021-12-05,0.01501,0.01521,0.01466,0.0148,228934.47,3379.1
2021-12-06,0.0148,0.0148,0.01443,0.01474,74560.24,1080.47
2021-12-07,0.01474,0.01552,0.01473,0.01491,48855.12,736.72
2021-12-08,0.01491,0.01492,0.01478,0.01479,101298.76,1491.4
2021-12-09,0.01479,0.01487,0.01381,0.01381,19492.31,277.14
2021-12-10,0.01381,0.01381,0.01238,0.01238,345787.6,4464.29
2021-12-11,0.01238,0.01261,0.01204,0.01261,7023.91,87.19
2021-12-12,0.01261,0.0129,0.01261,0.01289,5991.33,75.62
2021-12-13,0.01289,0.01289,0.00975,0.01101,156154.97,1741.59
2021-12-14,0.01101,0.01148,0.01101,0.01131,79866.1,910.35
2021-12-15,0.01131,0.0114,0.01049,0.01112,1316423.17,14640.52
2021-12-16,0.01112,0.01112,0.01067,0.01077,1160294.0,12509.89
2021-12-17,0.01077,0.01083,0.01032,0.01035,309670.85,3221.69
2021-12-18,0.01035,0.01167,0.01005,0.01089,86035.96,942.76
2021-12-19,0.01089,0.01143,0.01079,0.01079,76807.15,877.27
2021-12-20,0.01079,0.01079,0.009935,0.01018,228645.46,2283.32
2021-12-21,0.01018,0.01044,0.01007,0.01016,51477.74,520.94
2021-12-22,0.01016,0.01085,0.01016,0.01052,3975.51,41.98
2021-12-23,0.01052,0.01089,0.01049,0.01089,116291.74,1232.59
2021-12-24,0.01089,0.01137,0.01088,0.01117,158855.49,1767.17
2021-12-25,0.01117,0.01192,0.01117,0.01192,106232.82,1234.37
2021-12-26,0.01192,0.01244,0.0117,0.01203,57903.01,697.89
2021-12-27,0.01203,0.01275,0.01203,0.0126,140416.24,1777.56
2021-12-28,0.0126,0.01272,0.01143,0.01146,111121.08,1321.83
2021-12-29,0.01146,0.0119,0.01143,0.01175,27464.75,323.38
2021-12-30,0.01175,0.01179,0.01163,0.01178,149541.16,1743.02
2021-12-31,0.01178,0.01681,0.01153,0.01457,705830.37,10444.33
2022-01-01,0.01457,0.01516,0.0133,0.01348,118301.52,1635.86
2022-01-02,0.01348,0.01354,0.01269,0.01269,127165.75,1666.94
2022-01-03,0.01269,0.01269,0.01223,0.01226,168347.1,2102.29
2022-01-04,0.01226,0.01226,0.01192,0.01192,40847.36,491.45
2022-01-05,0.01192,0.01408,0.01185,0.01196,121765.13,1600.38
2022-01-06,0.01196,0.01196,0.01112,0.01159,134194.92,1518.97
2022-01-07,0.01159,0.01159,0.01079,0.01085,40092.98,433.14
2022-01-08,0.01085,0.01121,0.01038,0.01038,84745.72,893.33
2022-01-09,0.01038,0.01086,0.01038,0.01076,61074.32,657.75
2022-01-10,0.01076,0.01076,0.009876,0.009876,198607.39,2013.75
2022-01-11,0.009876,0.01087,0.009876,0.01087,112037.66,1177.22
2022-01-12,0.01087,0.01126,0.01087,0.01108,389924.33,4358.82
2022-01-13,0.01108,0.01235,0.01108,0.01214,95261.13,1132.58
2022-01-14,0.01214,0.01323,0.01214,0.01235,41238.44,531.81
2022-01-15,0.01235,0.01235,0.01197,0.01198,34446.59,415.2
2022-01-16,0.01198,0.01202,0.01178,0.01178,37698.43,451.53
2022-01-17,0.01178,0.01183,0.01155,0.01167,72677.99,846.29
2022-01-18,0.01167,0.01167,0.01152,0.01166,1970.02,22.84
2022-01-19,0.01166,0.01166,0.01124,0.01127,9295.69,104.67
2022-01-20,0.01127,0.0132,0.01127,0.01217,86692.51,1057.67
2022-01-21,0.01217,0.01217,0.01,0.01019,284583.28,2968.25
2022-01-22,0.01019,0.01064,0.009129,0.01005,217232.52,2161.71
2022-01-23,0.01005,0.01077,0.01005,0.01077,46820.84,489.95
2022-01-24,0.01077,0.01096,0.009524,0.009769,219833.92,2224.11
2022-01-25,0.009769,0.01021,0.009769,0.01014,34238.02,344.7
2022-01-26,0.01014,0.01037,0.009947,0.009947,68753.01,703.49
2022-01-27,0.009947,0.009947,0.009499,0.009601,370737.51,3554.33
2022-01-28,0.009601,0.00965,0.009339,0.009569,18644.26,177.84
2022-01-29,0.009569,0.00966,0.009569,0.00966,15121.2,145.82
2022-01-30,0.00966,0.01016,0.00966,0.009968,45236.3,451.25
2022-01-31,0.009968,0.009968,0.009411,0.009516,45450.73,430.44
2022-02-01,0.009516,0.009866,0.009516,0.009858,703976.84,6894.44
2022-02-02,0.009858,0.009924,0.0098,0.00982,8878.36,87.44
2022-02-03,0.00982,0.01037,0.009648,0.01013,67162.47,666.12
2022-02-04,0.01013,0.01041,0.0101,0.01041,101730.21,1048.5
2022-02-05,0.01041,0.01101,0.0104,0.01064,521217.9,5695.05
2022-02-06,0.01064,0.01085,0.01064,0.01066,33611.16,358.78
2022-02-07,0.01066,0.01091,0.01066,0.01089,29619.21,323.14
2022-02-08,0.01089,0.01094,0.01063,0.01071,294813.55,3143.93
2022-02-09,0.01071,0.01106,0.01071,0.01097,451944.15,4959.21
2022-02-10,0.01097,0.0118,0.01097,0.01144,300613.3,3358.94
2022-02-11,0.01144,0.01145,0.01071,0.01093,328639.05,3662.11
2022-02-12,0.01093,0.01107,0.01071,0.01076,66085.98,719.0
2022-02-13,0.01076,0.01146,0.01061,0.01061,39270.06,429.41
2022-02-14,0.01061,0.01061,0.01051,0.01056,82163.4,865.51
2022-02-15,0.01056,0.01196,0.01056,0.01085,259138.82,2839.23
2022-02-16,0.01085,0.01085,0.01042,0.01074,238502.42,2505.75
2022-02-17,0.01074,0.01074,0.0099,0.0099,157294.8,1585.22
2022-02-18,0.0099,0.01153,0.009826,0.009948,511878.19,5427.73
2022-02-19,0.009948,0.009974,0.009785,0.009907,75490.43,746.66
2022-02-20,0.009907,0.01072,0.009576,0.009576,199642.89,1986.12
2022-02-21,0.009576,0.009924,0.008874,0.008874,78515.99,747.7
2022-02-22,0.008874,0.008874,0.008437,0.008781,98938.37,847.83
2022-02-23,0.008781,0.009041,0.008781,0.008823,193128.99,1736.08
2022-02-24,0.008823,0.008823,0.007726,0.008345,409470.65,3320.48
2022-02-25,0.008345,0.008881,0.008345,0.008795,59660.06,524.53
2022-02-26,0.008795,0.009322,0.008795,0.00932,233786.42,2170.1
2022-02-27,0.00932,0.01058,0.009101,0.009233,299694.05,2822.6
2022-02-28,0.009233,0.0096,0.009233,0.009599,162375.7,1532.19
2022-03-01,0.009599,0.01012,0.009599,0.009993,99952.49,986.17
2022-03-02,0.009993,0.01053,0.009812,0.01053,83406.02,849.09
2022-03-03,0.01053,0.01053,0.008811,0.01012,71217.71,734.69
2022-03-04,0.01012,0.0105,0.009635,0.009635,82420.18,819.35
2022-03-05,0.009635,0.01064,0.009635,0.01061,33417.59,351.88
2022-03-06,0.01061,0.01298,0.01061,0.01072,326674.01,3678.4
2022-03-07,0.01072,0.01119,0.01052,0.01105,87089.32,958.75
2022-03-08,0.01105,0.01118,0.01105,0.01118,71242.15,796.47
2022-03-09,0.01118,0.01139,0.01107,0.01125,275822.32,3112.78
2022-03-10,0.01125,0.01125,0.01096,0.01107,107007.04,1188.78
2022-03-11,0.01107,0.01107,0.01078,0.01078,4247.13,45.94
2022-03-12,0.01078,0.0109,0.0106,0.0109,2160.78,23.19
2022-03-13,0.0109,0.01137,0.0109,0.01105,115455.58,1289.34
2022-03-14,0.01105,0.01105,0.01084,0.01087,26476.5,287.88
2022-03-15,0.01087,0.011,0.01087,0.01096,10992.36,120.57
2022-03-16,0.01096,0.01099,0.0108,0.01099,125890.43,1363.19
2022-03-17,0.01099,0.01111,0.01094,0.01099,34079.67,376.62
2022-03-18,0.01099,0.01099,0.01081,0.01084,6043.75,65.77
2022-03-19,0.01084,0.01093,0.01078,0.01093,19873.07,215.09
2022-03-20,0.01093,0.01093,0.01048,0.01048,50000.0,523.95
2022-03-21,0.01048,0.0109,0.01045,0.01073,388204.14,4073.74
2022-03-22,0.01073,0.01094,0.01073,0.01086,86497.56,939.53
2022-03-23,0.01086,0.01112,0.01086,0.01089,61788.12,683.6
2022-03-24,0.01089,0.01094,0.01089,0.01094,18625.07,205.33
2022-03-25,0.01094,0.01119,0.01094,0.01107,16567.13,183.49
2022-03-26,0.01107,0.01121,0.01103,0.01121,29788.0,332.13
2022-03-27,0.01121,0.01149,0.01073,0.01143,115998.03,1324.62
2022-03-28,0.01143,0.01182,0.01143,0.01174,194799.66,2276.9
2022-03-29,0.01174,0.01174,0.0114,0.01145,231573.94,2644.57
2022-03-30,0.01145,0.01158,0.01141,0.01158,57067.88,658.5
2022-03-31,0.01158,0.01189,0.01132,0.01138,970534.46,11078.44
2022-04-01,0.01138,0.01151,0.0104,0.01151,88365.92,957.66
2022-04-02,0.01151,0.01169,0.01147,0.01147,202122.4,2346.76
2022-04-03,0.01147,0.01177,0.01145,0.01177,9877.49,113.88
2022-04-04,0.01177,0.01178,0.01159,0.01161,48049.95,559.44
2022-04-05,0.01161,0.01206,0.01161,0.01182,136443.68,1629.35
2022-04-06,0.01182,0.01182,0.01136,0.01141,390614.34,4486.01
2022-04-07,0.01141,0.01149,0.01129,0.01149,7802.35,89.61
2022-04-08,0.01149,0.01149,0.01113,0.01113,69753.11,776.45
2022-04-09,0.01113,0.01137,0.01113,0.01137,13025.75,147.14
2022-04-10,0.01131,0.01118,0.01089,0.01115,6172211.92,68795.83
2022-04-11,0.01137,0.01137,0.01082,0.01082,198784.27,2185.12
2022-04-12,0.01082,0.01094,0.01079,0.01079,166534.47,1800.24
2022-04-13,0.01079,0.01105,0.01079,0.01105,49986.34,551.93
2022-04-14,0.0111,0.01097,0.01067,0.01079,6388955.03,68922.02
2022-04-15,0.01079,0.01098,0.01077,0.01089,5575714.7,60705.77
2022-04-16,0.01088,0.01088,0.01077,0.01083,42254.49,457.72
2022-04-17,0.01083,0.01083,0.0108,0.0108,3031.45,32.8
2022-04-18,0.0108,0.01081,0.01067,0.01075,1154079.61,12414.3
2022-04-19,0.01075,0.01097,0.01075,0.01097,643291.15,6967.18
2022-04-20,0.01097,0.011,0.01076,0.01076,162428.85,1769.2
