# Dataset Report: Monero (XMR)
# Coin Name: Monero
# Symbol: XMR
# Approx Row Count: 4021
# Date Range: 2015-01-26 to 2026-01-28
# Frequency: Daily
# Columns Present: open, high, low, close, Volume_XMR, Volume_USD
# --------------------------------------------------
Date,open,high,low,close,Volume_XMR,Volume_USD
2020-07-17,67.69,68.37,67.31,67.63,125051.34,8457478.6
2020-07-18,67.63,69.12,67.39,68.41,154288.22,10554393.94
2020-07-19,68.41,69.64,68.17,68.91,132984.56,9163724.2
2020-07-20,68.91,70.14,68.52,69.33,155693.75,10794066.66
2020-07-21,69.33,72.31,69.69,69.69,184228.1,12839740.33
2020-07-22,69.69,72.04,70.56,71.56,161542.67,11559656.12
2020-07-23,71.56,74.29,71.59,73.1,243413.91,17794637.98
2020-07-24,73.1,72.75,71.47,71.68,215632.33,15457393.63
2020-07-25,71.68,74.2,72.78,73.66,152425.2,11227290.67
2020-07-26,73.66,78.33,75.23,78.19,253801.41,19845724.27
2020-07-27,78.19,87.08,76.63,78.58,331245.09,26029756.26
2020-07-28,78.58,82.94,76.81,81.38,340141.74,27679460.69
2020-07-29,81.38,83.34,79.04,79.17,243834.57,19305183.9
2020-07-30,79.17,82.76,79.16,81.05,171442.29,13895727.18
2020-07-31,81.05,84.75,82.45,84.61,180350.7,15259801.35
2020-08-01,84.61,89.96,85.77,89.72,210919.5,18922712.52
2020-08-02,89.72,85.73,81.05,84.91,194297.29,16498241.92
2020-08-03,84.91,89.26,85.81,89.13,187766.58,16734717.68
2020-08-04,89.13,88.88,86.07,87.31,190863.88,16665204.1
2020-08-05,87.31,92.08,88.33,90.44,145329.71,13144167.85
2020-08-06,90.44,96.43,89.41,95.56,200796.48,19187944.94
2020-08-07,95.56,94.52,91.55,94.08,182755.52,17194328.78
2020-08-08,94.08,95.46,93.6,94.97,107407.75,10200145.86
2020-08-09,94.97,94.39,92.64,92.96,107941.71,10034783.23
2020-08-10,92.96,94.83,92.2,93.83,130409.47,12236956.01
2020-08-11,93.83,91.35,85.82,87.26,165446.73,14437310.93
2020-08-12,87.26,89.87,86.71,89.59,112084.93,10041462.6
2020-08-13,89.59,92.37,89.53,92.04,133810.73,12315678.4
2020-08-14,92.04,93.7,90.04,91.54,194820.17,17832887.34
2020-08-15,91.54,92.24,89.19,89.92,131462.99,11820831.12
2020-08-16,89.92,91.58,89.67,91.23,93820.8,8559464.89
2020-08-17,91.23,94.98,92.03,93.58,141727.01,13262126.55
2020-08-18,93.58,95.0,89.91,93.41,233422.23,21802957.98
2020-08-19,93.41,93.86,89.98,91.31,212451.63,19398429.9
2020-08-20,91.31,101.61,92.1,101.56,327771.54,33289403.3
2020-08-21,101.56,103.02,92.2,92.2,311719.62,28739222.69
2020-08-22,92.2,95.1,90.74,94.59,163986.08,15511239.0
2020-08-23,94.59,94.68,90.44,91.29,123293.78,11255447.16
2020-08-24,91.29,94.31,91.55,93.73,149364.68,14000515.64
2020-08-25,93.73,90.64,87.36,88.59,160782.46,14244304.77
2020-08-26,88.59,90.35,88.63,88.99,154800.37,13776386.68
2020-08-27,88.99,89.73,87.08,89.69,150104.08,13462087.91
2020-08-28,89.69,95.74,90.09,94.39,217415.44,20522413.76
2020-08-29,94.39,95.59,92.29,92.7,145209.95,13461670.41
2020-08-30,92.7,96.79,94.08,96.27,169900.3,16357118.96
2020-08-31,96.27,96.15,93.01,93.18,163627.43,15246947.16
2020-09-01,93.18,97.29,94.6,96.95,206108.72,19982665.61
2020-09-02,96.95,92.96,89.21,91.14,254385.29,23184066.94
2020-09-03,91.14,81.39,77.35,77.38,279483.96,21625905.69
2020-09-04,77.38,83.13,78.89,82.23,191800.09,15771979.27
2020-09-05,82.23,80.62,75.73,77.57,286350.84,22212647.9
2020-09-06,77.57,80.93,76.99,80.16,225411.75,18069968.57
2020-09-07,80.16,83.77,80.02,82.48,223830.98,18462149.72
2020-09-08,82.48,84.67,80.14,84.03,287223.82,24134374.35
2020-09-09,84.03,85.84,83.51,84.24,229125.18,19302606.93
2020-09-10,84.24,86.14,84.4,85.43,183203.21,15651897.63
2020-09-11,85.43,85.93,83.91,83.94,197300.82,16560778.16
2020-09-12,83.94,87.0,83.68,86.53,184486.25,15963657.2
2020-09-13,86.53,88.18,85.17,85.88,261417.88,22451241.03
2020-09-14,85.88,91.99,87.22,91.4,265065.82,24225864.31
2020-09-15,91.4,93.05,88.72,90.88,280515.21,25492646.53
2020-09-16,90.88,94.34,86.71,88.11,235032.05,20707743.46
2020-09-17,88.11,94.49,87.9,92.52,267250.21,24725793.91
2020-09-18,92.52,94.5,91.74,92.24,198281.71,18289351.53
2020-09-19,92.24,94.83,92.78,94.16,132502.97,12475852.51
2020-09-20,94.16,93.97,91.53,92.37,101189.25,9346454.91
2020-09-21,92.37,89.81,85.71,88.85,192558.14,17108000.85
2020-09-22,88.85,96.54,88.08,92.33,310904.62,28704696.14
2020-09-23,92.33,91.37,86.23,86.91,171449.93,14900909.9
2020-09-24,86.91,94.03,90.97,91.72,155267.09,14241650.75
2020-09-25,91.72,93.79,91.06,92.72,161180.87,14944371.19
2020-09-26,92.72,95.28,92.53,94.48,98619.16,9317803.76
2020-09-27,94.48,100.14,94.61,97.02,204237.13,19815586.43
2020-09-28,97.02,96.94,93.42,94.84,197326.45,18713638.58
2020-09-29,94.84,100.94,95.2,100.23,291063.64,29172646.77
2020-09-30,100.23,110.38,98.21,108.33,400623.41,43400804.38
2020-10-01,108.33,110.8,101.55,103.52,496994.88,51448456.99
2020-10-02,103.52,104.26,95.16,101.57,485218.18,49282384.84
2020-10-03,101.57,103.81,100.65,103.5,329588.78,34114073.61
2020-10-04,103.5,109.53,102.35,105.37,335823.67,35384861.06
2020-10-05,105.37,114.32,105.41,112.49,441056.59,49612270.9
2020-10-06,112.49,111.98,105.67,106.15,403478.79,42827271.9
2020-10-07,106.15,112.38,102.88,109.82,423881.07,46551371.2
2020-10-08,109.82,114.43,110.71,111.04,401533.63,44587380.02
2020-10-09,111.04,117.78,110.31,115.67,464640.19,53747179.08
2020-10-10,115.67,118.44,114.71,115.62,177830.13,20559841.35
2020-10-11,115.62,125.47,115.69,125.36,295610.8,37057214.2
2020-10-12,125.36,135.36,126.48,128.78,414670.93,53402865.6
2020-10-13,128.78,130.27,123.87,127.53,334424.91,42648726.0
2020-10-14,127.53,133.04,125.72,128.01,279570.49,35787304.02
2020-10-15,128.01,131.54,125.56,129.58,273533.38,35445432.06
2020-10-16,129.58,129.8,118.47,119.72,283243.46,33909471.54
2020-10-17,119.72,121.97,118.79,119.36,198572.14,23701635.17
2020-10-18,119.36,123.65,119.85,123.42,111737.87,13791011.69
2020-10-19,123.42,128.74,124.39,124.62,241824.03,30136818.68
2020-10-20,124.62,127.68,116.42,117.29,323581.33,37951712.48
2020-10-21,117.29,128.26,119.06,120.67,291095.94,35127673.62
2020-10-22,120.67,128.79,120.58,126.77,313979.16,39803718.9
2020-10-23,126.77,126.6,122.57,126.31,195149.82,24648570.45
2020-10-24,126.31,129.33,125.97,128.5,220609.86,28349428.74
2020-10-25,128.5,133.28,125.17,129.88,220120.07,28588624.67
2020-10-26,129.88,138.27,129.64,130.51,334648.05,43675361.41
2020-10-27,130.51,140.28,130.66,132.99,278821.2,37081577.6
2020-10-28,132.99,130.53,124.01,125.25,132759.03,16627648.88
2020-10-29,125.25,128.46,119.64,123.02,224597.89,27629448.66
2020-10-30,123.02,124.47,120.29,122.2,233470.19,28530542.28
2020-10-31,122.2,127.42,120.85,125.69,278841.08,35048609.29
2020-11-01,125.69,126.22,122.45,125.59,176475.88,22163509.89
2020-11-02,125.59,124.73,116.9,117.26,236124.74,27686927.66
2020-11-03,117.26,122.86,116.54,119.5,119171.04,14240537.6
2020-11-04,119.5,122.59,114.78,114.83,132393.73,15203215.27
2020-11-05,114.83,126.59,114.83,116.58,170316.92,19855240.33
2020-11-06,116.58,121.25,115.12,116.7,133892.38,15624677.15
2020-11-07,116.7,117.36,107.37,108.65,108231.94,11758859.94
2020-11-08,108.65,118.19,112.38,117.09,96687.79,11321286.46
2020-11-09,117.09,117.54,111.26,114.66,124333.06,14256031.06
2020-11-10,114.66,116.46,114.16,114.72,84787.29,9726386.81
2020-11-11,114.72,119.09,111.55,112.24,261152.59,29312496.28
2020-11-12,112.24,118.7,109.76,110.9,306249.52,33963289.37
2020-11-13,110.9,115.39,110.12,113.2,277108.45,31369503.25
2020-11-14,113.2,118.3,111.36,116.26,459145.91,53380886.8
2020-11-15,116.26,117.09,113.32,114.1,227414.8,25947962.93
2020-11-16,114.1,121.41,115.88,117.1,212372.07,24868851.03
2020-11-17,117.1,126.94,119.67,124.41,235758.72,29330109.45
2020-11-18,124.41,125.54,118.42,122.1,221581.72,27055735.93
2020-11-19,122.1,122.38,116.98,118.21,313733.64,37087398.7
2020-11-20,118.21,125.61,119.36,120.46,248033.48,29877642.67
2020-11-21,120.46,128.46,119.46,128.31,202794.52,26020534.77
2020-11-22,128.31,127.26,121.16,123.41,188841.02,23305102.67
2020-11-23,123.41,130.58,123.02,129.55,328044.65,42496847.31
2020-11-24,129.55,146.32,127.26,134.92,510401.36,68865330.77
2020-11-25,134.92,135.61,126.7,128.96,333200.38,42970956.81
2020-11-26,128.96,119.97,111.32,119.53,347821.17,41573954.81
2020-11-27,119.53,119.91,114.39,117.03,227562.55,26631966.09
2020-11-28,117.03,126.41,119.34,121.84,232747.01,28357344.83
2020-11-29,121.84,127.67,121.3,123.79,205216.5,25403989.09
2020-11-30,123.79,134.56,126.19,130.54,245787.72,32086022.4
2020-12-01,130.54,127.62,121.72,125.79,242011.81,30443597.04
2020-12-02,125.79,131.78,127.03,128.01,230229.91,29471264.11
2020-12-03,128.01,133.67,128.71,133.44,194758.41,25987733.89
2020-12-04,133.44,130.93,126.46,126.79,231262.93,29322137.94
2020-12-05,126.79,133.6,128.73,133.54,162105.45,21647939.76
2020-12-06,133.54,135.59,131.16,134.68,201233.8,27102899.27
2020-12-07,134.68,143.67,132.89,138.76,324389.57,45011751.74
2020-12-08,138.76,136.95,129.99,135.83,284891.03,38697390.68
2020-12-09,135.83,137.6,132.39,132.61,229958.33,30495550.96
2020-12-10,132.61,134.43,130.14,133.72,251348.51,33610622.79
2020-12-11,133.72,141.93,131.73,141.41,332147.32,46969396.69
2020-12-12,141.41,154.43,145.59,146.94,346953.59,50983093.13
2020-12-13,146.94,152.32,145.55,152.07,235272.68,35777463.23
2020-12-14,152.07,158.01,151.88,152.56,386403.27,58949362.68
2020-12-15,152.56,156.24,150.73,150.79,278707.6,42026832.32
2020-12-16,150.79,167.1,153.74,158.8,383247.08,60858023.14
2020-12-17,158.8,171.37,151.11,160.28,518641.75,83127951.51
2020-12-18,160.28,162.69,154.52,154.75,364596.8,56422750.38
2020-12-19,154.75,163.72,154.54,154.73,317084.32,49061945.72
2020-12-20,154.73,155.8,150.82,152.28,301572.93,45922847.95
2020-12-21,152.28,148.29,142.59,145.77,278391.1,40581575.04
2020-12-22,145.77,159.47,151.18,156.66,239542.89,37527304.72
2020-12-23,156.66,166.14,149.89,150.71,533971.8,80473906.13
2020-12-24,150.71,161.23,151.0,156.77,354097.29,55511659.92
2020-12-25,156.77,165.64,157.14,159.22,261094.07,41570933.89
2020-12-26,159.22,176.31,164.89,167.85,401973.7,67471630.4
2020-12-27,167.85,167.23,147.55,156.84,479966.23,75277609.89
2020-12-28,156.84,170.54,158.21,166.24,313753.26,52157883.42
2020-12-29,166.24,169.88,160.64,161.54,269012.9,43455817.98
2020-12-30,161.54,170.91,158.63,159.96,272526.14,43593763.88
2020-12-31,159.96,161.96,154.74,156.48,314456.94,49206200.71
2021-01-01,156.48,169.84,131.13,135.95,835622.43,113605573.8
2021-01-02,135.95,150.71,137.28,143.5,744752.23,106871512.93
2021-01-03,143.5,148.88,130.04,138.54,573139.3,79400415.29
2021-01-04,138.54,146.25,133.18,133.76,455598.47,60940658.54
2021-01-05,133.76,147.42,134.62,136.26,456634.88,62218911.09
2021-01-06,136.26,148.47,138.22,142.61,435573.76,62116720.13
2021-01-07,142.61,161.55,142.64,142.92,594653.41,84985168.13
2021-01-08,142.92,155.47,139.87,142.23,520705.61,74058313.48
2021-01-09,142.23,148.11,139.46,147.71,473272.47,69906498.61
2021-01-10,147.71,188.79,138.02,184.75,864561.42,159723623.36
2021-01-11,184.75,176.17,151.14,158.1,1081845.09,171038970.5
2021-01-12,158.1,170.46,149.96,158.88,663542.51,105425250.38
2021-01-13,158.88,179.39,167.73,171.5,587608.12,100776755.07
2021-01-14,171.5,179.68,162.85,163.71,477454.08,78163759.15
2021-01-15,163.71,163.64,149.77,157.06,359397.27,56445941.76
2021-01-16,157.06,157.36,151.34,155.41,378678.79,58851596.05
2021-01-17,155.41,161.39,153.93,159.67,363031.85,57963486.52
2021-01-18,159.67,164.07,151.03,156.86,346507.85,54352001.75
2021-01-19,156.86,163.21,147.65,157.17,380075.97,59736549.12
2021-01-20,157.17,158.02,151.87,152.94,313758.19,47986160.33
2021-01-21,152.94,136.25,130.21,130.55,446056.95,58231392.15
2021-01-22,130.55,141.57,135.1,136.03,348231.01,47368488.92
2021-01-23,136.03,140.92,132.31,138.99,268124.85,37267332.06
2021-01-24,138.99,141.05,136.37,138.3,309851.8,42853495.29
2021-01-25,138.3,138.98,132.39,137.27,350756.95,48147257.2
2021-01-26,137.27,142.19,137.09,138.03,370275.58,51110111.17
2021-01-27,138.03,133.34,125.71,125.83,459031.49,57759810.65
2021-01-28,125.83,148.79,134.78,135.72,504921.43,68525525.21
2021-01-29,135.72,142.66,127.66,140.3,506725.84,71091871.78
2021-01-30,140.3,144.92,137.2,139.67,322299.3,45016680.11
2021-01-31,139.67,138.44,133.67,138.01,339725.02,46884895.61
2021-02-01,138.01,145.81,138.1,143.47,480585.1,68947983.03
2021-02-02,143.47,153.25,145.22,151.41,448786.03,67948503.02
2021-02-03,151.41,162.13,152.59,155.08,362224.53,56173755.28
2021-02-04,155.08,152.22,146.16,148.3,401190.85,59498012.92
2021-02-05,148.3,157.07,152.05,155.46,356989.32,55498614.21
2021-02-06,155.46,159.35,149.37,152.36,371729.64,56635240.59
2021-02-07,152.36,156.87,149.8,150.73,404429.82,60961034.9
2021-02-08,150.73,182.13,162.39,163.37,523991.27,85602781.4
2021-02-09,163.37,174.13,159.34,169.48,600486.28,101770939.01
2021-02-10,169.48,176.55,161.66,175.61,479456.82,84196035.76
2021-02-11,175.61,192.65,179.93,190.3,573277.92,109092780.28
2021-02-12,190.3,216.02,186.14,201.13,703127.16,141417638.06
2021-02-13,201.13,255.24,197.34,241.97,804435.83,194647059.37
2021-02-14,241.97,250.46,224.87,230.37,595984.83,137297823.58
2021-02-15,230.37,230.14,209.63,228.23,627250.03,143154592.29
2021-02-16,228.23,234.95,215.23,221.72,477869.05,105955186.36
2021-02-17,221.72,273.4,233.55,272.51,615245.46,167660174.08
2021-02-18,272.51,272.76,251.61,261.52,474442.46,124075182.09
2021-02-19,261.52,296.95,273.46,282.41,472989.9,133576174.26
2021-02-20,282.41,286.88,251.5,255.52,507977.18,129799720.71
2021-02-21,255.52,264.88,245.11,247.29,461647.77,114162351.94
2021-02-22,247.29,233.97,211.94,224.39,523017.33,117357960.55
2021-02-23,224.39,222.0,185.18,220.83,667269.12,147350723.81
2021-02-24,220.83,228.05,204.42,204.57,456429.15,93373123.05
2021-02-25,204.57,202.03,189.32,198.17,389943.52,77275809.19
2021-02-26,198.17,209.8,193.82,204.66,522732.28,106983246.23
2021-02-27,204.66,217.42,202.27,209.66,496634.92,104125827.78
2021-02-28,209.66,225.76,200.64,219.15,510951.46,111977008.88
2021-03-01,219.15,241.28,222.66,230.46,417024.85,96105724.54
2021-03-02,230.46,229.36,216.75,221.02,333911.41,73801104.5
2021-03-03,221.02,231.35,213.66,219.06,334998.55,73383581.34
2021-03-04,219.06,217.3,207.72,217.3,370802.24,80574690.39
2021-03-05,217.3,219.49,205.25,205.83,325009.93,66897463.87
2021-03-06,205.83,208.48,202.61,204.62,308454.7,63114880.41
2021-03-07,204.62,213.79,206.25,208.75,273552.13,57103810.53
2021-03-08,208.75,223.4,212.87,221.25,352078.93,77898869.62
2021-03-09,221.25,232.73,223.89,225.32,336110.16,75731510.19
2021-03-10,225.32,229.83,217.87,220.22,378756.14,83409541.33
2021-03-11,220.22,230.49,219.85,221.18,383322.12,84782727.53
2021-03-12,221.18,229.31,218.32,222.84,335706.18,74809170.76
2021-03-13,222.84,241.48,233.65,239.03,415214.59,99248510.73
2021-03-14,239.03,233.69,226.56,232.4,349733.85,81276967.34
2021-03-15,232.4,222.21,214.37,222.16,401277.24,89147372.4
2021-03-16,222.16,232.42,225.02,229.81,390900.93,89831482.85
2021-03-17,229.81,251.78,235.46,235.99,430932.37,101695494.71
2021-03-18,235.99,238.93,227.81,228.04,354756.16,80897521.21
2021-03-19,228.04,233.52,227.36,231.37,338767.99,78380728.45
2021-03-20,231.37,233.63,229.33,231.94,251504.34,58334054.77
2021-03-21,231.94,236.5,227.2,231.91,281392.3,65257561.08
2021-03-22,231.91,221.57,214.87,217.03,296979.19,64453567.14
2021-03-23,217.03,221.5,214.98,217.91,434488.09,94679733.77
2021-03-24,217.91,214.49,205.24,210.52,638531.43,134423416.67
2021-03-25,210.52,218.9,203.65,214.38,300047.35,64324004.42
2021-03-26,214.38,233.32,220.77,221.6,288171.12,63858174.32
2021-03-27,221.6,227.2,219.6,221.22,491740.59,108783035.66
2021-03-28,221.22,235.51,217.71,232.55,523669.3,121779835.46
2021-03-29,232.55,245.14,232.81,234.19,303453.85,71066606.78
2021-03-30,234.19,247.41,236.77,244.53,323160.84,79022910.07
2021-03-31,244.53,265.28,242.82,246.35,673625.6,165944986.88
2021-04-01,246.35,255.3,243.32,250.66,522092.26,130869285.14
2021-04-02,250.66,259.43,249.7,257.84,323827.12,83494183.68
2021-04-03,257.84,258.32,247.76,257.01,361467.41,92900229.34
2021-04-04,257.01,272.58,250.87,263.79,361032.55,95237584.11
2021-04-05,263.79,276.5,263.38,265.68,324828.37,86301474.13
2021-04-06,265.68,275.32,256.99,270.62,361915.97,97941078.3
2021-04-07,270.62,270.92,254.19,257.55,450859.72,116117552.05
2021-04-08,257.55,274.74,261.03,269.51,345952.62,93238345.99
2021-04-09,269.51,288.04,266.71,273.28,384066.29,104956297.47
2021-04-10,273.28,296.05,280.33,292.17,472528.81,138057947.44
2021-04-11,292.17,330.85,292.58,328.45,465750.39,152977086.86
2021-04-12,328.45,342.26,314.43,314.49,501127.66,157599371.59
2021-04-13,314.49,334.83,313.47,327.52,394153.72,129091983.78
2021-04-14,327.52,328.74,312.93,320.8,301047.93,96577065.74
2021-04-15,320.8,347.72,320.09,344.56,374371.74,128992321.43
2021-04-16,344.56,344.55,319.0,341.17,336695.99,114869950.56
2021-04-17,341.17,369.52,333.43,363.7,374702.78,136279236.19
2021-04-18,363.7,350.53,307.56,339.28,396519.23,134531368.8
2021-04-19,339.28,362.31,313.03,357.86,442506.62,158353678.64
2021-04-20,357.86,422.65,344.51,405.02,705602.98,285783498.28
2021-04-21,405.02,404.12,368.61,376.14,475657.78,178913213.75
2021-04-22,376.14,370.3,347.34,347.34,323898.56,112501458.17
2021-04-23,347.34,355.99,316.74,355.18,328547.2,116691925.3
2021-04-24,355.18,391.81,340.84,381.58,384448.37,146699019.21
2021-04-25,381.58,396.5,348.76,356.62,314587.77,112187737.56
2021-04-26,356.62,405.58,373.84,405.41,300677.87,121898751.2
2021-04-27,405.41,419.05,388.16,403.03,292871.01,118035137.36
2021-04-28,403.03,439.13,398.14,414.05,412258.61,170697350.13
2021-04-29,414.05,418.15,402.24,408.13,249289.71,101742832.42
2021-04-30,408.13,450.74,413.72,422.33,255699.24,107988507.97
2021-05-01,422.33,434.23,416.53,426.59,244816.87,104437237.69
2021-05-02,426.59,419.24,402.25,405.48,196169.89,79543154.36
2021-05-03,405.48,416.84,400.71,412.2,261253.75,107690067.92
2021-05-04,412.2,389.27,370.63,379.79,189520.94,71978148.57
2021-05-05,379.79,423.25,404.79,418.19,180405.77,75443894.61
2021-05-06,418.19,433.87,399.78,422.92,209187.8,88469590.67
2021-05-07,422.92,521.02,429.91,456.36,362770.05,165552078.83
2021-05-08,456.36,497.13,456.93,477.62,181527.17,86700313.94
2021-05-09,477.62,484.77,450.61,484.77,116454.63,56454223.49
2021-05-10,484.77,472.83,439.64,441.88,177341.9,78363113.28
2021-05-11,441.88,456.87,432.81,454.04,228114.45,103572379.44
2021-05-12,454.04,409.15,388.95,394.75,263840.34,104149795.88
2021-05-13,394.75,407.89,385.38,402.62,160322.35,64549715.72
2021-05-14,402.62,417.96,402.0,413.62,100466.09,41554892.28
2021-05-15,413.62,421.63,378.27,383.42,193409.62,74156546.35
2021-05-16,383.42,400.15,371.88,391.5,130752.27,51189287.36
2021-05-17,391.5,366.75,339.53,340.4,117278.6,39922048.99
2021-05-18,340.4,342.44,328.04,342.02,118571.23,40553258.93
2021-05-19,342.02,294.21,181.69,200.88,316227.51,63525276.64
2021-05-20,200.88,288.04,214.44,282.96,220800.37,62478528.96
2021-05-21,282.96,298.92,251.93,256.93,356469.46,91588886.4
2021-05-22,256.93,260.98,225.92,231.4,186370.82,43125748.9
2021-05-23,231.4,247.77,194.83,226.91,287491.91,65234578.35
2021-05-24,226.91,257.34,240.56,256.52,148821.12,38176100.41
2021-05-25,256.52,258.19,237.46,246.98,232969.2,57539728.78
2021-05-26,246.98,274.55,250.9,268.9,204971.08,55115951.17
2021-05-27,268.9,264.61,249.92,251.58,209121.21,52611037.63
2021-05-28,251.58,265.57,221.36,262.5,247809.68,65051163.19
2021-05-29,262.5,281.39,233.46,242.77,239789.76,58212710.26
2021-05-30,242.75,267.78,226.73,262.03,50026.34,12699024.72
2021-05-31,261.87,276.59,259.47,272.63,132789.8,36202915.82
2021-06-01,272.63,270.69,257.55,265.96,153064.59,40708361.53
2021-06-02,265.96,294.3,270.25,294.23,184032.94,54147598.49
2021-06-03,294.23,318.74,297.48,309.17,141569.24,43768813.35
2021-06-04,309.17,295.89,277.05,287.59,191265.78,55006780.37
2021-06-05,287.59,279.55,261.95,264.23,173798.81,45922512.66
2021-06-06,264.23,273.72,263.51,272.32,149377.65,40678480.12
2021-06-07,272.32,259.86,248.04,249.22,178305.18,44436932.4
2021-06-08,249.22,256.48,239.55,253.58,227915.81,57794251.61
2021-06-09,253.58,284.55,271.09,274.75,168607.39,46325441.84
2021-06-10,274.75,275.14,254.6,255.55,144260.2,36866414.58
2021-06-11,255.55,262.72,242.34,242.93,138787.52,33716194.88
2021-06-12,242.93,248.83,227.25,243.18,104341.79,25373508.73
2021-06-13,243.18,270.62,258.18,260.79,83814.05,21858042.2
2021-06-14,260.79,276.92,264.44,275.46,107309.99,29559556.63
2021-06-15,275.46,286.43,272.14,278.76,105113.71,29301862.57
2021-06-16,278.76,274.9,260.71,262.67,104373.38,27415344.34
2021-06-17,262.67,277.62,260.41,277.01,109162.12,30239069.84
2021-06-18,277.01,274.32,249.81,265.79,181665.45,48284694.86
2021-06-19,265.79,277.84,263.06,268.39,197925.22,53121095.69
2021-06-20,268.39,271.93,261.28,264.49,111547.68,29503155.48
2021-06-21,264.46,265.3,200.13,203.41,103794.7,23926543.15
2021-06-22,203.15,222.0,200.85,201.77,197408.74,39830279.76
2021-06-23,201.77,220.33,204.77,218.64,186383.97,40751313.81
2021-06-24,218.64,231.25,218.02,225.22,178247.46,40145598.8
2021-06-25,225.22,206.21,190.92,195.79,276072.69,54051485.28
2021-06-26,195.79,204.05,194.55,203.05,191270.36,38837770.75
2021-06-27,203.05,218.21,206.51,211.75,111586.96,23629012.02
2021-06-28,211.75,216.41,206.85,213.16,190954.89,40704866.07
2021-06-29,213.16,225.46,215.84,217.2,296067.97,64307008.35
2021-06-30,217.2,224.15,211.92,222.89,206238.09,45968104.22
2021-07-01,222.89,213.43,206.09,206.16,195764.11,40357936.87
2021-07-02,206.16,212.63,205.67,211.48,158170.25,33450034.63
2021-07-03,211.48,216.98,212.47,214.86,180687.79,38822613.58
2021-07-04,214.86,223.62,218.15,219.91,217048.0,47732030.4
2021-07-05,219.91,218.16,207.24,214.48,154682.49,33177005.12
2021-07-06,214.48,222.58,212.62,222.17,174189.05,38699263.47
2021-07-07,222.17,225.71,214.77,215.24,171220.04,36854199.1
2021-07-08,215.24,210.26,204.21,205.53,152373.9,31317150.23
2021-07-09,205.53,216.21,208.03,212.8,189094.09,40238738.08
2021-07-10,212.8,215.4,209.13,209.57,218227.6,45733981.68
2021-07-11,209.57,216.63,211.04,211.69,290223.25,61438788.65
2021-07-12,211.69,209.58,203.69,206.37,180557.71,37262242.94
2021-07-13,206.37,209.95,201.96,203.89,181671.44,37040801.54
2021-07-14,203.89,205.52,198.86,203.26,164176.79,33370140.33
2021-07-15,203.26,199.14,192.42,196.59,262463.4,51597774.49
2021-07-16,196.59,196.61,190.61,193.0,152728.07,29475787.01
2021-07-17,193.0,198.18,191.87,197.73,189233.03,37417868.2
