# Dataset Report: Ink (INK)
# Coin Name: Ink (Legacy 2017 Project)
# Symbol: INK
# Base Currency: BTC
# Date Range: 2017-12-01 to 2026-02-15
# Frequency: Daily
# Note: Creative industry project on Qtum. Not to be confused with Kraken's Ink L2.
# --------------------------------------------------
Date,open,high,low,close,Volume_INK,Volume_BTC
2019-03-12,1.76e-06,1.88e-06,1.67e-06,1.76e-06,63151.9,0.1113
2019-03-13,1.76e-06,1.82e-06,1.7e-06,1.73e-06,50138.37,0.08747
2019-03-14,1.73e-06,1.89e-06,1.71e-06,1.73e-06,36081.22,0.06333
2019-03-15,1.73e-06,1.83e-06,1.7e-06,1.75e-06,160773.05,0.2848
2019-03-16,1.75e-06,1.82e-06,1.71e-06,1.74e-06,115572.45,0.2063
2019-03-17,1.74e-06,1.87e-06,1.71e-06,1.78e-06,232385.63,0.4142
2019-03-18,1.78e-06,1.93e-06,1.71e-06,1.77e-06,420303.77,0.7506
2019-03-19,1.77e-06,2.04e-06,1.76e-06,1.92e-06,243056.93,0.4692
2019-03-20,1.92e-06,2.02e-06,1.83e-06,1.93e-06,97757.13,0.1894
2019-03-21,1.93e-06,2.18e-06,1.55e-06,1.94e-06,535638.93,0.9979
2019-03-22,1.94e-06,2.02e-06,1.73e-06,1.98e-06,185455.98,0.3425
2019-03-23,1.98e-06,2.02e-06,1.96e-06,2e-06,52827.88,0.1047
2019-03-24,2e-06,3.65e-06,1.83e-06,1.99e-06,278923.09,0.6316
2019-03-25,1.99e-06,2.28e-06,1.99e-06,2.04e-06,127799.75,0.2641
2019-03-26,2.04e-06,2.17e-06,1.94e-06,1.99e-06,85089.82,0.1717
2019-03-27,1.99e-06,2.16e-06,1.98e-06,2.08e-06,68677.36,0.1434
2019-03-28,2.08e-06,2.15e-06,1.84e-06,2.04e-06,25831.86,0.05296
2019-03-29,2.04e-06,2.2e-06,1.76e-06,2.11e-06,95875.12,0.1929
2019-03-30,2.11e-06,2.47e-06,2e-06,2.11e-06,128053.56,0.2785
2019-03-31,2.11e-06,2.21e-06,2.05e-06,2.09e-06,158131.76,0.3432
2019-04-01,2.09e-06,2.31e-06,2.01e-06,2.14e-06,85753.89,0.1898
2019-04-02,2.14e-06,3.7e-06,2.09e-06,2.25e-06,794602.65,2.056
2019-04-03,2.25e-06,3.01e-06,2e-06,2.6e-06,441828.11,1.074
2019-04-04,2.6e-06,2.76e-06,2.05e-06,2.22e-06,191762.1,0.4261
2019-04-05,2.22e-06,2.4e-06,2.12e-06,2.38e-06,139383.96,0.3173
2019-04-06,2.38e-06,2.45e-06,2.13e-06,2.27e-06,177671.75,0.4107
2019-04-07,2.27e-06,2.38e-06,1.77e-06,2.24e-06,525743.16,1.158
2019-04-08,2.24e-06,2.3e-06,1.57e-06,2.07e-06,526435.96,1.001
2019-04-09,2.07e-06,4.69e-06,1.58e-06,2.16e-06,1787854.8,4.902
2019-04-10,2.16e-06,2.29e-06,1.94e-06,2.05e-06,163140.86,0.3473
2019-04-11,2.05e-06,2.29e-06,1.91e-06,1.97e-06,241173.11,0.5031
2019-04-12,1.97e-06,2.18e-06,1.87e-06,2.13e-06,66612.23,0.1378
2019-04-13,2.13e-06,4.01e-06,2.01e-06,3.57e-06,1888101.97,5.973
2019-04-14,3.57e-06,4.29e-06,2.06e-06,3.09e-06,837154.43,2.978
2019-04-15,3.09e-06,3.29e-06,2.73e-06,2.79e-06,104440.84,0.3121
2019-04-16,2.79e-06,4.62e-06,2.5e-06,2.73e-06,887168.31,2.962
2019-04-17,2.73e-06,3.27e-06,2.44e-06,2.9e-06,69960.62,0.1849
2019-04-18,2.9e-06,3.09e-06,1.86e-06,2.84e-06,315075.86,0.8647
2019-04-19,2.84e-06,2.91e-06,2.53e-06,2.91e-06,98924.53,0.2661
2019-04-20,2.91e-06,3.15e-06,2.46e-06,2.5e-06,87981.75,0.2269
2019-04-21,2.5e-06,2.62e-06,2.2e-06,2.22e-06,570365.53,1.368
2019-04-22,2.22e-06,4.23e-06,1.98e-06,2.47e-06,330645.0,0.8867
2019-04-23,2.47e-06,2.64e-06,2.02e-06,2.02e-06,527249.26,1.32
2019-04-24,2.02e-06,2.45e-06,2.02e-06,2.14e-06,82627.34,0.184
2019-04-25,2.14e-06,4.12e-06,2.06e-06,2.21e-06,734846.07,2.072
2019-04-26,2.21e-06,2.39e-06,1.85e-06,2.12e-06,149571.95,0.3113
2019-04-27,2.12e-06,2.23e-06,2e-06,2.07e-06,267343.56,0.5533
2019-04-28,2.07e-06,2.34e-06,1.83e-06,2.28e-06,230481.51,0.4717
2019-04-29,2.28e-06,2.28e-06,1.91e-06,2.08e-06,380926.46,0.7874
2019-04-30,2.08e-06,2.1e-06,1.81e-06,1.98e-06,141159.67,0.2732
2019-05-01,1.98e-06,2.1e-06,1.8e-06,1.87e-06,54403.44,0.1067
2019-05-02,1.87e-06,2e-06,1.8e-06,1.85e-06,25108.82,0.04746
2019-05-03,1.85e-06,2.06e-06,1.77e-06,1.8e-06,149445.36,0.2811
2019-05-04,1.8e-06,2.54e-06,1.5e-06,1.6e-06,158681.24,0.3154
2019-05-05,1.6e-06,1.86e-06,1.57e-06,1.66e-06,82497.02,0.1411
2019-05-06,1.66e-06,1.85e-06,1.42e-06,1.7e-06,89259.85,0.15
2019-05-07,1.7e-06,1.76e-06,1.51e-06,1.63e-06,52584.14,0.08532
2019-05-08,1.63e-06,1.74e-06,1.49e-06,1.65e-06,117214.54,0.1876
2019-05-09,1.65e-06,2.1e-06,1.62e-06,1.81e-06,332687.54,0.6051
2019-05-10,1.81e-06,1.99e-06,1.22e-06,1.59e-06,404036.85,0.6368
2019-05-11,1.59e-06,1.72e-06,1.5e-06,1.56e-06,131258.72,0.209
2019-05-12,1.56e-06,1.62e-06,1.42e-06,1.51e-06,73038.53,0.111
2019-05-13,1.51e-06,1.89e-06,1.34e-06,1.4e-06,117613.57,0.1736
2019-05-14,1.4e-06,1.79e-06,9.4e-07,1.35e-06,220865.22,0.3028
2019-05-15,1.35e-06,1.59e-06,9e-07,1.59e-06,302396.23,0.4019
2019-05-16,1.59e-06,1.61e-06,1.13e-06,1.49e-06,361310.86,0.508
2019-05-17,1.49e-06,3.64e-06,1.28e-06,1.47e-06,104772.19,0.183
2019-05-18,1.47e-06,1.66e-06,1.43e-06,1.5e-06,68401.94,0.1021
2019-05-19,1.5e-06,1.5e-06,1.26e-06,1.33e-06,120423.42,0.1655
2019-05-20,1.33e-06,1.41e-06,1.3e-06,1.33e-06,3913.4,0.005232
2019-05-21,1.33e-06,3.43e-06,9.7e-07,1.37e-06,101523.51,0.1498
2019-05-22,1.37e-06,1.48e-06,1.3e-06,1.48e-06,81649.12,0.112
2019-05-23,1.48e-06,1.49e-06,1.33e-06,1.38e-06,74210.07,0.103
2019-05-24,1.38e-06,1.61e-06,1.23e-06,1.46e-06,121221.67,0.169
2019-05-25,1.46e-06,1.69e-06,1.3e-06,1.37e-06,107645.16,0.1653
2019-05-26,1.37e-06,1.39e-06,1.22e-06,1.22e-06,60485.3,0.07968
2019-05-27,1.22e-06,1.35e-06,1.2e-06,1.24e-06,28268.35,0.03572
2019-05-28,1.24e-06,1.41e-06,1.1e-06,1.29e-06,278850.1,0.3331
2019-05-29,1.29e-06,1.29e-06,1.12e-06,1.25e-06,24862.12,0.02988
2019-05-30,1.25e-06,1.35e-06,1.11e-06,1.21e-06,126845.18,0.1534
2019-05-31,1.21e-06,1.35e-06,1.2e-06,1.27e-06,45328.73,0.05664
2019-06-01,1.27e-06,1.34e-06,1.21e-06,1.23e-06,88149.56,0.1144
2019-06-02,1.23e-06,1.31e-06,1.21e-06,1.24e-06,67961.17,0.08742
2019-06-03,1.24e-06,1.3e-06,1.22e-06,1.29e-06,26681.53,0.03377
2019-06-04,1.29e-06,1.39e-06,1.23e-06,1.36e-06,155860.13,0.204
2019-06-05,1.36e-06,1.36e-06,1.22e-06,1.34e-06,59988.56,0.0783
2019-06-06,1.34e-06,1.38e-06,1.22e-06,1.31e-06,27082.96,0.03551
2019-06-07,1.31e-06,1.33e-06,1.21e-06,1.21e-06,18712.91,0.02436
2019-06-08,1.21e-06,1.35e-06,1.21e-06,1.3e-06,38345.02,0.05093
2019-06-09,1.3e-06,1.41e-06,1.17e-06,1.4e-06,23419.22,0.03171
2019-06-10,1.4e-06,1.4e-06,1.22e-06,1.37e-06,135724.0,0.1845
2019-06-11,1.37e-06,1.43e-06,1.22e-06,1.35e-06,95649.26,0.1327
2019-06-12,1.35e-06,1.39e-06,1.26e-06,1.38e-06,6303.54,0.00845
2019-06-13,1.38e-06,1.38e-06,1.24e-06,1.35e-06,21318.55,0.02763
2019-06-14,1.35e-06,1.36e-06,1.21e-06,1.22e-06,45345.27,0.05678
2019-06-15,1.22e-06,1.28e-06,1.13e-06,1.2e-06,485739.1,0.558
2019-06-16,1.2e-06,1.27e-06,1.07e-06,1.18e-06,273133.19,0.3054
2019-06-17,1.18e-06,1.18e-06,1.08e-06,1.13e-06,41853.55,0.04595
2019-06-18,1.13e-06,1.18e-06,1.11e-06,1.15e-06,19823.6,0.0228
2019-06-19,1.15e-06,1.15e-06,1.09e-06,1.13e-06,6408.25,0.007143
2019-06-20,1.13e-06,1.14e-06,9.9e-07,1.09e-06,24481.28,0.02585
2019-06-21,1.09e-06,1.15e-06,9.5e-07,1.02e-06,91340.71,0.09535
2019-06-22,1.02e-06,1.1e-06,8.4e-07,1.01e-06,59371.65,0.05711
2019-06-23,1.01e-06,1.27e-06,8e-07,1.03e-06,78760.07,0.08434
2019-06-24,1.03e-06,1.15e-06,8.9e-07,9.9e-07,45562.19,0.04674
2019-06-25,9.9e-07,1.1e-06,9.1e-07,9.8e-07,603963.68,0.6492
2019-06-26,9.8e-07,1.01e-06,8e-07,8.8e-07,271789.84,0.2423
2019-06-27,8.8e-07,9.8e-07,5.8e-07,8.2e-07,175505.57,0.1572
2019-06-28,8.2e-07,9e-07,4.4e-07,7.3e-07,81711.68,0.05859
2019-06-29,7.3e-07,8.8e-07,7.3e-07,8.6e-07,25085.1,0.0197
2019-06-30,8.6e-07,9.6e-07,7.6e-07,8.9e-07,32124.9,0.02622
2019-07-01,8.9e-07,9.3e-07,7e-07,8.4e-07,66960.4,0.05685
2019-07-02,8.4e-07,9.1e-07,7.3e-07,8e-07,46507.23,0.03845
2019-07-03,8e-07,9.6e-07,7.4e-07,8e-07,67222.37,0.05356
2019-07-04,8e-07,8e-07,7e-07,8e-07,21438.5,0.01691
2019-07-05,8e-07,8.5e-07,7.1e-07,7.8e-07,42117.29,0.03424
2019-07-06,7.8e-07,8.9e-07,6.4e-07,8.4e-07,100021.55,0.07585
2019-07-07,8.4e-07,8.6e-07,7.8e-07,8.3e-07,10666.64,0.008735
2019-07-08,8.3e-07,8.4e-07,7.2e-07,7.8e-07,43147.13,0.03201
2019-07-09,7.8e-07,8.1e-07,6.9e-07,7.4e-07,47587.8,0.03483
2019-07-10,7.4e-07,7.6e-07,6.9e-07,7.1e-07,105122.79,0.074
2019-07-11,7.1e-07,7.7e-07,6.6e-07,7.1e-07,118320.92,0.08372
2019-07-12,7.1e-07,7.1e-07,6.7e-07,7e-07,2102.57,0.001427
2019-07-13,7e-07,7.3e-07,6.6e-07,6.7e-07,18658.95,0.01269
2019-07-14,6.7e-07,7.1e-07,6e-07,7.1e-07,92835.65,0.06183
2019-07-15,7.1e-07,7.1e-07,5.9e-07,6e-07,89248.27,0.05748
2019-07-16,6e-07,6.6e-07,5.4e-07,6.2e-07,23586.97,0.01389
2019-07-17,6.2e-07,7.2e-07,5.6e-07,7.1e-07,9270.79,0.006136
2019-07-18,7.1e-07,7.1e-07,5.9e-07,6.3e-07,14735.24,0.009238
2019-07-19,6.3e-07,6.4e-07,5.9e-07,6.3e-07,2320.27,0.001441
2019-07-20,6.3e-07,6.9e-07,5.6e-07,5.6e-07,17124.45,0.0104
2019-07-21,5.6e-07,6.2e-07,5.6e-07,6.2e-07,74.39,4.598e-05
2019-07-22,6.2e-07,6.5e-07,5.8e-07,6.1e-07,1569.73,0.0009553
2019-07-23,6.1e-07,6.5e-07,6e-07,6.2e-07,5615.01,0.00342
2019-07-24,6.2e-07,6.6e-07,6e-07,6.4e-07,3292.94,0.002044
2019-07-25,6.4e-07,6.5e-07,5.9e-07,6.4e-07,7041.06,0.00437
2019-07-26,6.4e-07,6.5e-07,4.9e-07,6.3e-07,3681.44,0.002297
2019-07-27,6.3e-07,6.7e-07,6.2e-07,6.6e-07,1476.23,0.0009615
2019-07-28,6.6e-07,6.9e-07,6.1e-07,6.8e-07,16236.83,0.01067
2019-07-29,6.8e-07,6.8e-07,6e-07,6.3e-07,59528.81,0.03833
2019-07-30,6.3e-07,6.7e-07,6.3e-07,6.4e-07,23669.81,0.01553
2019-07-31,6.4e-07,8.2e-07,6e-07,6.5e-07,331127.64,0.2231
2019-08-01,6.5e-07,6.9e-07,5.8e-07,6.4e-07,89312.5,0.05683
2019-08-02,6.4e-07,6.7e-07,5.9e-07,6.2e-07,43175.2,0.02668
2019-08-03,6.2e-07,6.2e-07,5.8e-07,5.8e-07,3293.94,0.001964
2019-08-04,5.8e-07,6.3e-07,5.8e-07,6.1e-07,50018.42,0.03052
2019-08-05,6.1e-07,9.9e-07,5.2e-07,5.7e-07,358833.5,0.2638
2019-08-06,5.7e-07,5.8e-07,5.4e-07,5.6e-07,7614.53,0.004169
2019-08-07,5.6e-07,8.5e-07,5.2e-07,6e-07,186525.32,0.1212
2019-08-08,6e-07,7.2e-07,5.3e-07,5.6e-07,51127.05,0.03105
2019-08-09,5.6e-07,7.9e-07,5e-07,5.5e-07,202061.57,0.1365
2019-08-10,5.5e-07,5.8e-07,5.1e-07,5.8e-07,33852.39,0.01825
2019-08-11,5.8e-07,5.8e-07,5e-07,5.4e-07,20874.25,0.01205
2019-08-12,5.4e-07,6e-07,5.3e-07,5.5e-07,46935.98,0.02585
2019-08-13,5.5e-07,5.5e-07,5e-07,5.3e-07,17975.25,0.009089
2019-08-14,5.3e-07,6.1e-07,5.1e-07,5.7e-07,31706.48,0.01734
2019-08-15,5.7e-07,5.8e-07,5e-07,5.3e-07,16403.22,0.008523
2019-08-16,5.3e-07,8.3e-07,4.4e-07,4.4e-07,824.12,0.0005567
2019-08-17,4.4e-07,5.9e-07,4.4e-07,5e-07,83121.97,0.04082
2019-08-18,5e-07,5.4e-07,4.8e-07,5e-07,541.69,0.0002699
2019-08-19,5e-07,5.3e-07,5e-07,5.3e-07,10206.24,0.005368
2019-08-20,5.3e-07,5.3e-07,4.7e-07,4.9e-07,2579.89,0.00123
2019-08-21,4.9e-07,5.1e-07,4.5e-07,4.8e-07,8418.69,0.004075
2019-08-22,4.8e-07,5.3e-07,4.4e-07,4.4e-07,51775.92,0.02397
2019-08-23,4.4e-07,5.5e-07,4.4e-07,5.5e-07,7251.08,0.00348
2019-08-24,5.5e-07,5.7e-07,4.6e-07,4.9e-07,8207.78,0.004054
2019-08-25,4.9e-07,5.1e-07,4.5e-07,4.7e-07,16427.93,0.007765
2019-08-26,4.7e-07,5e-07,4.3e-07,4.5e-07,26667.61,0.01186
2019-08-27,4.5e-07,7.5e-07,4.3e-07,5.1e-07,130016.31,0.06888
2019-08-28,5.1e-07,5.2e-07,2.8e-07,4.7e-07,109750.23,0.04602
2019-08-29,4.7e-07,4.9e-07,4.4e-07,4.9e-07,11214.18,0.005241
2019-08-30,4.9e-07,4.9e-07,4.4e-07,4.7e-07,2382.73,0.001113
2019-08-31,4.7e-07,4.9e-07,4.4e-07,4.7e-07,55717.37,0.02593
2019-09-01,4.7e-07,4.8e-07,4.5e-07,4.5e-07,10485.26,0.004826
2019-09-02,4.5e-07,4.8e-07,4.3e-07,4.7e-07,6554.7,0.002957
2019-09-03,4.7e-07,4.7e-07,3.7e-07,3.7e-07,11006.86,0.004364
2019-09-04,3.7e-07,3.8e-07,3.7e-07,3.8e-07,9500.05,0.003562
2019-09-05,3.8e-07,4.4e-07,3.8e-07,3.8e-07,10073.67,0.003939
2019-09-06,3.8e-07,4.2e-07,3.8e-07,3.8e-07,6788.17,0.002692
2019-09-07,3.8e-07,4.5e-07,3.8e-07,4e-07,6726.4,0.002584
2019-09-08,4e-07,4.7e-07,4e-07,4.3e-07,15213.17,0.006543
2019-09-09,4.3e-07,4.3e-07,4e-07,4e-07,2690.81,0.001085
2019-09-10,4e-07,4.5e-07,4e-07,4.5e-07,9224.7,0.00372
2019-09-11,4.5e-07,4.5e-07,4e-07,4e-07,165.2,6.615e-05
2019-09-12,4e-07,6.1e-07,4e-07,4.8e-07,591353.54,0.3115
2019-09-13,4.8e-07,5.4e-07,4.5e-07,4.8e-07,4250.6,0.002075
2019-09-14,4.8e-07,5.6e-07,4.2e-07,4.6e-07,46967.03,0.02123
2019-09-15,4.6e-07,5.9e-07,4.5e-07,4.9e-07,61363.51,0.03242
2019-09-16,4.9e-07,5.3e-07,4.7e-07,4.9e-07,69504.18,0.03412
2019-09-17,4.9e-07,4.9e-07,4.5e-07,4.9e-07,70821.15,0.0333
2019-09-18,4.9e-07,5.3e-07,4.7e-07,5.2e-07,167579.62,0.08317
2019-09-19,5.2e-07,5.3e-07,4.6e-07,4.8e-07,46823.25,0.02192
2019-09-20,4.8e-07,5e-07,2.9e-07,4.8e-07,93840.82,0.04449
2019-09-21,4.8e-07,1.07e-06,3.8e-07,5.6e-07,4403433.06,2.961
2019-09-22,5.6e-07,7.7e-07,5.2e-07,5.7e-07,352989.86,0.2211
2019-09-23,5.7e-07,1.3e-06,5.1e-07,5.6e-07,1388752.21,1.028
2019-09-24,5.6e-07,7.2e-07,5.4e-07,6.6e-07,1390433.41,0.8964
2019-09-25,6.6e-07,6.7e-07,5.7e-07,5.8e-07,138335.86,0.08527
2019-09-26,5.8e-07,7.3e-07,5.3e-07,6.4e-07,198302.89,0.1305
2019-09-27,6.4e-07,6.9e-07,2.1e-07,5.7e-07,92268.85,0.04846
2019-09-28,5.7e-07,6.2e-07,4.8e-07,5.8e-07,226385.35,0.1231
2019-09-29,5.8e-07,5.9e-07,3.9e-07,4.9e-07,162253.68,0.08424
2019-09-30,4.9e-07,5.8e-07,4.8e-07,5.5e-07,86181.08,0.04567
2019-10-01,5.5e-07,5.5e-07,4.3e-07,4.7e-07,501787.07,0.2532
2019-10-02,4.7e-07,5.5e-07,4.7e-07,5.5e-07,87941.9,0.04278
2019-10-03,5.5e-07,5.5e-07,4.7e-07,5.1e-07,89049.9,0.04415
2019-10-04,5.1e-07,5.5e-07,4.3e-07,4.3e-07,38664.4,0.01907
2019-10-05,4.3e-07,5.1e-07,4.3e-07,5e-07,10517.13,0.005066
2019-10-06,5e-07,5.2e-07,4.8e-07,5.2e-07,28784.22,0.01427
2019-10-07,5.2e-07,5.2e-07,4.5e-07,5.2e-07,27570.29,0.01259
2019-10-08,5.2e-07,5.2e-07,4.8e-07,4.9e-07,4300.89,0.002139
2019-10-09,4.9e-07,5e-07,4.4e-07,4.9e-07,40315.11,0.01863
2019-10-10,4.9e-07,5e-07,4.5e-07,4.8e-07,12386.29,0.005806
2019-10-11,4.8e-07,5e-07,4.8e-07,4.9e-07,9823.25,0.004714
2019-10-12,4.9e-07,5.1e-07,4.8e-07,4.8e-07,13245.95,0.006424
2019-10-13,4.8e-07,5.1e-07,4.8e-07,4.8e-07,10236.27,0.004913
2019-10-14,4.8e-07,4.8e-07,4.2e-07,4.2e-07,10192.37,0.004362
2019-10-15,4.2e-07,5.1e-07,4.2e-07,5e-07,10519.77,0.005203
2019-10-16,5e-07,5e-07,4.7e-07,5e-07,821.97,0.0003788
2019-10-17,5e-07,5e-07,4.4e-07,5e-07,5422.6,0.002461
2019-10-18,5e-07,5.1e-07,4.7e-07,4.8e-07,41410.7,0.02051
2019-10-19,4.8e-07,5e-07,4.7e-07,4.8e-07,5877.77,0.002855
2019-10-20,4.8e-07,4.8e-07,4e-07,4.8e-07,10257.28,0.004434
2019-10-21,4.8e-07,5e-07,4.3e-07,4.3e-07,43192.96,0.02039
2019-10-22,4.3e-07,5.1e-07,4.3e-07,5.1e-07,7707.19,0.003776
2019-10-23,5.1e-07,5.2e-07,4.9e-07,4.9e-07,12085.95,0.006162
2019-10-24,4.9e-07,5.2e-07,4.5e-07,5e-07,13995.85,0.006559
2019-10-25,5e-07,5.2e-07,4.2e-07,4.2e-07,59707.06,0.02694
2019-10-26,4.2e-07,4.5e-07,4e-07,4.2e-07,27340.04,0.01168
2019-10-27,4.2e-07,4.7e-07,3.6e-07,4.5e-07,148313.1,0.0643
2019-10-28,4.5e-07,5.6e-07,4.2e-07,5.6e-07,44146.32,0.01986
2019-10-29,5.6e-07,5.6e-07,4.4e-07,4.4e-07,14618.18,0.006524
2019-10-30,4.4e-07,4.5e-07,4.3e-07,4.5e-07,48617.58,0.0219
2019-10-31,4.5e-07,7.1e-07,4e-07,4.5e-07,444949.48,0.2363
2019-11-01,4.5e-07,5.9e-07,4e-07,4.3e-07,348635.84,0.166
2019-11-02,4.3e-07,4.5e-07,4e-07,4.1e-07,24673.42,0.01055
2019-11-03,4.1e-07,4.4e-07,3.8e-07,4.3e-07,9909.92,0.003809
2019-11-04,4.3e-07,4.9e-07,3.9e-07,4.3e-07,77576.08,0.03744
2019-11-05,4.3e-07,4.3e-07,3.8e-07,4.3e-07,58914.47,0.02397
2019-11-06,4.3e-07,4.3e-07,4.1e-07,4.2e-07,2782.86,0.00116
2019-11-07,4.2e-07,4.5e-07,3.8e-07,4.4e-07,107583.78,0.04523
2019-11-08,4.4e-07,4.6e-07,3.9e-07,4.5e-07,16977.19,0.0075
2019-11-09,4.5e-07,4.5e-07,3.9e-07,4.5e-07,14160.51,0.006216
2019-11-10,4.5e-07,4.5e-07,4.2e-07,4.4e-07,1716.28,0.0007439
2019-11-11,4.4e-07,4.5e-07,4.2e-07,4.3e-07,6402.72,0.002836
2019-11-12,4.3e-07,4.5e-07,3.7e-07,4.2e-07,92811.58,0.03879
2019-11-13,4.2e-07,4.3e-07,4.1e-07,4.3e-07,129229.39,0.05478
2019-11-14,4.3e-07,4.3e-07,3.9e-07,4.3e-07,70736.0,0.02962
2019-11-15,4.3e-07,4.3e-07,4.1e-07,4.2e-07,2491.65,0.001068
2019-11-16,4.2e-07,4.7e-07,4e-07,4.4e-07,18438.86,0.008235
2019-11-17,4.4e-07,4.4e-07,4.1e-07,4.4e-07,33749.97,0.01407
2019-11-18,4.4e-07,4.4e-07,4.2e-07,4.3e-07,11453.5,0.004814
2019-11-19,4.3e-07,4.5e-07,4.1e-07,4.1e-07,48854.02,0.02126
2019-11-20,4.1e-07,4.5e-07,4.1e-07,4.5e-07,68268.72,0.02901
2019-11-21,4.6e-07,4.6e-07,4.1e-07,4.4e-07,14231.84,0.006145
2019-11-22,4.4e-07,4.5e-07,3.5e-07,4.3e-07,72143.76,0.02929
2019-11-23,4.3e-07,4.5e-07,3.9e-07,4e-07,155449.65,0.06333
2019-11-24,4e-07,4.2e-07,3.9e-07,4.2e-07,40808.02,0.01481
2019-11-25,4.2e-07,4.2e-07,3.6e-07,3.9e-07,59696.78,0.02226
2019-11-26,3.9e-07,3.9e-07,3.8e-07,3.8e-07,6078.37,0.002246
2019-11-27,3.8e-07,3.9e-07,3.2e-07,3.7e-07,55571.36,0.0203
2019-11-28,3.7e-07,4e-07,3.6e-07,3.7e-07,14550.79,0.005677
2019-11-29,3.7e-07,3.9e-07,1.8e-07,3.8e-07,42967.19,0.009806
2019-11-30,3.8e-07,4.1e-07,3.5e-07,4.1e-07,63973.59,0.02508
2019-12-01,4.1e-07,4.1e-07,3.7e-07,4e-07,28413.22,0.01106
2019-12-02,4e-07,4e-07,3.3e-07,3.5e-07,44712.24,0.01586
2019-12-03,3.5e-07,3.9e-07,3.5e-07,3.6e-07,29892.38,0.01102
2019-12-04,3.6e-07,3.9e-07,1.6e-07,3.9e-07,195916.36,0.04286
2019-12-05,3.9e-07,3.9e-07,3.3e-07,3.6e-07,146947.53,0.05111
2019-12-06,3.6e-07,4.4e-07,3.1e-07,3.7e-07,346808.65,0.1349
2019-12-07,3.7e-07,4.2e-07,3.5e-07,3.8e-07,38743.67,0.01372
2019-12-08,3.8e-07,3.8e-07,2e-07,3.5e-07,263281.94,0.07966
2019-12-09,3.5e-07,5.9e-07,3.3e-07,3.3e-07,27400.95,0.009862
2019-12-10,3.3e-07,3.7e-07,3e-07,3e-07,53519.15,0.01754
2019-12-11,3e-07,3.7e-07,2.9e-07,3.1e-07,109709.04,0.03418
2019-12-12,3.1e-07,3.4e-07,3e-07,3.4e-07,33085.01,0.01052
2019-12-13,3.4e-07,3.4e-07,2.8e-07,3.2e-07,19051.52,0.005671
2019-12-14,3.2e-07,3.4e-07,3e-07,3.4e-07,16912.5,0.005314
2019-12-15,3.4e-07,3.4e-07,3e-07,3e-07,30.0,9e-06
2019-12-16,3e-07,3.2e-07,2.6e-07,2.8e-07,155493.77,0.0487
2019-12-17,2.8e-07,7.1e-07,2.8e-07,2.9e-07,41795.79,0.01572
2019-12-18,2.9e-07,4.4e-07,2.9e-07,3e-07,15751.99,0.004945
2019-12-19,3e-07,3.1e-07,2.8e-07,3e-07,28040.5,0.008177
2019-12-20,3e-07,3e-07,3e-07,3e-07,47.16,1.422e-05
2019-12-21,3e-07,5.1e-07,2.9e-07,3.1e-07,686849.77,0.2229
2019-12-22,3.1e-07,3.1e-07,2.7e-07,2.9e-07,125671.8,0.03736
2019-12-23,2.9e-07,3e-07,2.5e-07,2.9e-07,19582.67,0.005487
2019-12-24,2.9e-07,3.1e-07,2.9e-07,3e-07,4826.55,0.001444
2019-12-25,3e-07,3e-07,2.7e-07,2.9e-07,31918.82,0.009155
2019-12-26,2.9e-07,4.9e-07,2.5e-07,2.9e-07,39668.46,0.01418
2019-12-27,2.9e-07,3e-07,2.8e-07,2.9e-07,35810.37,0.01049
2019-12-28,2.9e-07,3.1e-07,2.9e-07,2.9e-07,118228.4,0.03553
2019-12-29,2.9e-07,3.1e-07,2.6e-07,2.9e-07,39260.94,0.01134
2019-12-30,2.9e-07,3e-07,2.6e-07,3e-07,107179.04,0.03082
2019-12-31,3e-07,3e-07,2.6e-07,2.8e-07,8911.88,0.002496
2020-01-01,2.8e-07,3e-07,2.6e-07,2.6e-07,7639.47,0.002195
2020-01-02,2.6e-07,3e-07,2.6e-07,3e-07,11187.43,0.00309
2020-01-03,3e-07,3e-07,2.7e-07,2.8e-07,17063.23,0.004897
2020-01-04,2.8e-07,3e-07,2.7e-07,3e-07,12847.64,0.003634
2020-01-05,3e-07,3e-07,2.4e-07,2.6e-07,55876.47,0.01461
2020-01-06,2.6e-07,3.2e-07,2.6e-07,3.2e-07,4466.65,0.001365
2020-01-07,3.2e-07,3.2e-07,2.4e-07,2.7e-07,15636.21,0.004088
2020-01-08,2.7e-07,2.7e-07,2.2e-07,2.5e-07,136083.66,0.03143
2020-01-09,2.5e-07,2.8e-07,2.4e-07,2.5e-07,13995.2,0.003668
2020-01-10,2.5e-07,2.8e-07,2.1e-07,2.4e-07,13449.15,0.003572
2020-01-11,2.4e-07,2.4e-07,2e-07,2.3e-07,5034.01,0.001102
2020-01-12,2.3e-07,2.6e-07,2.2e-07,2.6e-07,24878.73,0.005531
2020-01-13,2.6e-07,2.6e-07,1.8e-07,2.3e-07,22711.95,0.004124
2020-01-14,2.3e-07,4e-07,2.2e-07,3.9e-07,316806.86,0.07615
2020-01-15,3.9e-07,3.9e-07,2.2e-07,2.3e-07,96692.76,0.02372
2020-01-16,2.3e-07,2.5e-07,2.3e-07,2.5e-07,5993.61,0.001495
2020-01-17,2.5e-07,2.6e-07,2.2e-07,2.5e-07,66911.99,0.01618
2020-01-18,2.5e-07,2.6e-07,2.4e-07,2.6e-07,9108.85,0.002226
