# Dataset Report: OriginTrail (TRAC)
# Coin Name: OriginTrail
# Symbol: TRAC
# Approx Row Count: 2917
# Date Range: 2018-01-24 to 2026-02-09
# Frequency: Daily
# Columns Present: open, high, low, close, Volume_TRAC, Volume_USD
# Note: Launched Jan 2018. Decentralized Knowledge Graph (DKG) for AI/Supply Chain.
# --------------------------------------------------
Date,open,high,low,close,Volume_TRAC,Volume_USD
2020-02-25,0.01318,0.01293,0.01202,0.01293,601441.22,7779.29
2020-02-26,0.01293,0.01405,0.01085,0.01248,973247.21,12150.15
2020-02-27,0.01248,0.01334,0.01115,0.01161,462047.98,5362.56
2020-02-28,0.01161,0.01231,0.0109,0.01179,396525.76,4674.09
2020-02-29,0.01179,0.01132,0.01041,0.01075,582309.85,6261.81
2020-03-01,0.01075,0.01108,0.009593,0.009636,910645.82,8775.42
2020-03-02,0.009636,0.01102,0.01026,0.01072,348178.42,3733.36
2020-03-03,0.01072,0.01311,0.00998,0.01175,924185.71,10857.26
2020-03-04,0.01175,0.01299,0.01168,0.01177,57042.44,671.57
2020-03-05,0.01177,0.01237,0.01118,0.01237,95022.5,1175.68
2020-03-06,0.01237,0.01538,0.0132,0.01344,133029.83,1788.33
2020-03-07,0.01344,0.0132,0.0122,0.01236,734742.44,9084.77
2020-03-08,0.01236,0.01182,0.01038,0.01098,241193.51,2648.88
2020-03-09,0.01098,0.01168,0.009311,0.0108,432089.31,4665.6
2020-03-10,0.0108,0.01101,0.01015,0.01101,332212.79,3659.0
2020-03-11,0.01101,0.01165,0.01052,0.01163,292222.71,3399.47
2020-03-12,0.01163,0.006795,0.005467,0.005599,529166.08,2962.68
2020-03-13,0.005599,0.006907,0.004998,0.006027,540027.51,3254.79
2020-03-14,0.006027,0.006264,0.00543,0.006123,323762.67,1982.36
2020-03-15,0.006123,0.007399,0.006102,0.007165,627488.55,4495.79
2020-03-16,0.007165,0.006624,0.005555,0.005956,401989.84,2394.1
2020-03-17,0.005956,0.00728,0.006164,0.00728,23455.0,170.76
2020-03-18,0.00728,0.008066,0.006939,0.008066,46555.24,375.52
2020-03-19,0.008066,0.01031,0.008188,0.008352,302336.72,2525.23
2020-03-20,0.008352,0.009858,0.007337,0.008111,198976.96,1613.85
2020-03-21,0.008111,0.0101,0.007804,0.007976,281419.35,2244.73
2020-03-22,0.007976,0.007775,0.00731,0.007395,388369.5,2872.14
2020-03-23,0.007395,0.008997,0.008122,0.008533,876574.61,7479.44
2020-03-24,0.008533,0.009679,0.008469,0.009151,562495.45,5147.29
2020-03-25,0.009151,0.01014,0.008667,0.01014,477422.42,4840.7
2020-03-26,0.01014,0.01034,0.008797,0.008894,409825.08,3645.02
2020-03-27,0.008894,0.008745,0.008062,0.008062,386801.56,3118.23
2020-03-28,0.008062,0.008327,0.006198,0.00631,237962.69,1501.44
2020-03-29,0.00631,0.007784,0.005983,0.007559,63108.2,477.03
2020-03-30,0.007559,0.009037,0.007608,0.008044,163717.62,1317.02
2020-03-31,0.008044,0.008496,0.007937,0.008323,18330.49,152.57
2020-04-01,0.008323,0.009632,0.006835,0.009619,109506.04,1053.31
2020-04-02,0.009619,0.01075,0.008657,0.009855,19725.93,194.39
2020-04-03,0.009855,0.0103,0.008798,0.008798,95462.31,839.9
2020-04-04,0.008798,0.009493,0.007912,0.009493,435314.58,4132.44
2020-04-05,0.009493,0.009459,0.008826,0.008826,247491.13,2184.28
2020-04-06,0.008826,0.01285,0.0106,0.01061,144258.76,1530.03
2020-04-07,0.01061,0.01095,0.009353,0.009583,43640.08,418.21
2020-04-08,0.009583,0.01053,0.009694,0.009902,83360.89,825.42
2020-04-09,0.009902,0.01038,0.009702,0.01003,14157.13,141.93
2020-04-10,0.01003,0.01126,0.009092,0.009731,31800.75,309.44
2020-04-11,0.009731,0.01134,0.009128,0.01127,96744.99,1089.89
2020-04-12,0.01127,0.01127,0.008626,0.009644,254740.11,2456.73
2020-04-13,0.009644,0.0112,0.006663,0.0112,18510.11,207.34
2020-04-14,0.0112,0.01134,0.006506,0.009381,19769.17,185.46
2020-04-15,0.009381,0.01208,0.007034,0.01149,323502.54,3717.95
2020-04-16,0.01149,0.01351,0.01129,0.01251,227417.17,2845.46
2020-04-17,0.01251,0.01384,0.01164,0.01362,145131.2,1976.23
2020-04-18,0.01362,0.01638,0.01093,0.01427,119142.67,1700.59
2020-04-19,0.01427,0.01374,0.01091,0.01091,35087.96,382.96
2020-04-20,0.01091,0.02015,0.008876,0.02015,239296.07,4821.3
2020-04-21,0.02015,0.02023,0.01384,0.01433,384238.21,5506.06
2020-04-22,0.01433,0.01704,0.01373,0.01433,234135.84,3355.64
2020-04-23,0.01433,0.0197,0.01454,0.01957,47063.78,921.07
2020-04-24,0.01957,0.0204,0.01245,0.01928,80949.58,1560.45
2020-04-25,0.01928,0.02109,0.0134,0.02064,125033.29,2581.21
2020-04-26,0.02064,0.02288,0.01252,0.02093,188571.01,3945.87
2020-04-27,0.02093,0.02336,0.01753,0.01964,106051.76,2082.71
2020-04-28,0.01964,0.01965,0.01588,0.01955,347647.1,6795.87
2020-04-29,0.01955,0.02345,0.02089,0.02345,161879.77,3796.38
2020-04-30,0.02345,0.02417,0.01907,0.01997,175549.73,3505.19
2020-05-01,0.01997,0.02052,0.0141,0.01876,158297.94,2969.71
2020-05-02,0.01876,0.02266,0.01833,0.01859,92000.33,1710.12
2020-05-03,0.01859,0.0199,0.01817,0.01886,34243.38,645.95
2020-05-04,0.01886,0.01858,0.01753,0.01821,69709.47,1269.46
2020-05-05,0.01821,0.01905,0.01763,0.01868,47807.56,892.96
2020-05-06,0.01868,0.02059,0.01599,0.01789,41807.07,747.73
2020-05-07,0.01789,0.02001,0.0175,0.01826,40732.16,743.92
2020-05-08,0.01826,0.02031,0.01658,0.02005,258931.87,5192.62
2020-05-09,0.02005,0.02504,0.01964,0.02214,156569.67,3467.16
2020-05-10,0.02214,0.01985,0.01803,0.01822,78270.63,1426.13
2020-05-11,0.01822,0.01874,0.01786,0.01874,31896.55,597.64
2020-05-12,0.01874,0.01973,0.018,0.01804,36193.29,652.95
2020-05-13,0.01804,0.01969,0.01827,0.01869,77543.87,1448.98
2020-05-14,0.01869,0.02003,0.0173,0.0173,37608.99,650.65
2020-05-15,0.0173,0.02334,0.01584,0.02048,136592.24,2797.02
2020-05-16,0.02048,0.0224,0.02011,0.02174,219087.03,4761.92
2020-05-17,0.02174,0.0249,0.01718,0.02095,95419.29,1998.69
2020-05-18,0.02095,0.0251,0.01902,0.02061,114921.51,2369.0
2020-05-19,0.02061,0.02395,0.01964,0.02312,41305.54,954.8
2020-05-20,0.02312,0.02413,0.01957,0.02321,99161.26,2301.47
2020-05-21,0.02321,0.02653,0.01932,0.0251,224797.44,5641.96
2020-05-22,0.0251,0.02784,0.01999,0.02751,77107.51,2120.92
2020-05-23,0.02751,0.03307,0.02495,0.03237,335411.21,10857.0
2020-05-24,0.03237,0.03129,0.02679,0.02855,342949.48,9790.71
2020-05-25,0.02855,0.0386,0.02821,0.03574,388959.84,13900.61
2020-05-26,0.03574,0.0425,0.03464,0.03814,721247.23,27505.05
2020-05-27,0.03814,0.04394,0.03356,0.03379,307195.18,10380.97
2020-05-28,0.03379,0.04142,0.03269,0.03743,248514.91,9301.66
2020-05-29,0.03743,0.04147,0.03633,0.03924,125114.51,4909.2
2020-05-30,0.03924,0.04479,0.02356,0.03917,92777.08,3633.71
2020-05-31,0.03917,0.03835,0.03258,0.03661,130014.76,4760.27
2020-06-01,0.03661,0.04517,0.03745,0.0448,134345.78,6018.95
2020-06-02,0.0448,0.04668,0.04292,0.04392,161085.15,7075.42
2020-06-03,0.04392,0.07322,0.04471,0.06354,1005901.74,63911.67
2020-06-04,0.06354,0.07013,0.05797,0.0585,464837.82,27193.64
2020-06-05,0.0585,0.06307,0.05164,0.06,214197.37,12850.98
2020-06-06,0.06,0.07262,0.05587,0.06877,398527.13,27408.67
2020-06-07,0.06877,0.07832,0.06868,0.07345,666068.88,48922.41
2020-06-08,0.07345,0.07739,0.06455,0.06655,306251.61,20380.1
2020-06-09,0.06655,0.07588,0.06346,0.07198,379686.82,27329.86
2020-06-10,0.07198,0.07664,0.06724,0.07006,551406.75,38633.11
2020-06-11,0.07006,0.06614,0.05787,0.05951,286290.88,17036.97
2020-06-12,0.05951,0.06637,0.05817,0.06319,109138.85,6896.01
2020-06-13,0.06319,0.06575,0.06179,0.06484,71627.71,4644.4
2020-06-14,0.06484,0.06346,0.05823,0.06321,201519.22,12737.3
2020-06-15,0.06321,0.0641,0.05934,0.06114,220502.62,13481.62
2020-06-16,0.06114,0.07359,0.06124,0.07235,333939.66,24159.4
2020-06-17,0.07235,0.07242,0.06545,0.06926,371466.55,25728.92
2020-06-18,0.06926,0.07245,0.05402,0.07018,251373.37,17641.72
2020-06-19,0.07018,0.07053,0.04787,0.06964,148427.5,10336.82
2020-06-20,0.06964,0.07199,0.02909,0.06455,205972.9,13294.93
2020-06-21,0.06455,0.06744,0.06309,0.06564,136487.77,8958.76
2020-06-22,0.06564,0.07017,0.06053,0.06345,235382.93,14935.67
2020-06-23,0.06345,0.06342,0.05619,0.05619,278866.57,15670.71
2020-06-24,0.05619,0.05421,0.04949,0.05346,429242.35,22945.68
2020-06-25,0.05346,0.06016,0.0507,0.06016,626616.7,37694.39
2020-06-26,0.06016,0.06195,0.05553,0.05672,76044.99,4313.46
2020-06-27,0.05672,0.06123,0.05359,0.05445,63682.1,3467.6
2020-06-28,0.05445,0.05868,0.05137,0.05287,53293.32,2817.76
2020-06-29,0.05287,0.05444,0.05232,0.05234,81143.83,4247.02
2020-06-30,0.05234,0.06896,0.04236,0.05351,234686.28,12557.49
2020-07-01,0.05351,0.06298,0.05247,0.05374,127830.99,6869.92
2020-07-02,0.05374,0.05431,0.05091,0.05162,132633.64,6846.16
2020-07-03,0.05162,0.05401,0.04616,0.04616,202854.85,9362.92
2020-07-04,0.04616,0.05479,0.04502,0.05016,232257.06,11649.24
2020-07-05,0.05016,0.05122,0.04321,0.05021,107343.64,5389.96
2020-07-06,0.05021,0.0624,0.05324,0.06124,209982.48,12858.87
2020-07-07,0.06124,0.06063,0.04761,0.05651,196030.64,11077.8
2020-07-08,0.05651,0.05899,0.04959,0.05412,305991.91,16559.39
2020-07-09,0.05412,0.05444,0.04752,0.05072,178965.65,9076.38
2020-07-10,0.05072,0.055,0.04757,0.05254,385322.4,20243.12
2020-07-11,0.05254,0.05211,0.05024,0.0512,71488.87,3660.19
2020-07-12,0.0512,0.05197,0.04944,0.04954,115295.28,5711.65
2020-07-13,0.04954,0.05701,0.04783,0.04783,108138.16,5172.7
2020-07-14,0.04783,0.05477,0.04703,0.04842,47283.94,2289.71
2020-07-15,0.04842,0.05338,0.04735,0.053,267287.0,14166.42
2020-07-16,0.053,0.0617,0.04256,0.05805,424502.17,24643.24
2020-07-17,0.05805,0.06494,0.05372,0.06161,443115.12,27302.19
2020-07-18,0.06161,0.06344,0.05354,0.0612,132236.4,8092.93
2020-07-19,0.0612,0.06337,0.0478,0.05646,141973.32,8015.23
2020-07-20,0.05646,0.09624,0.04147,0.09624,1398507.97,134585.69
2020-07-21,0.09624,0.1062,0.07329,0.1004,1778221.45,178600.82
2020-07-22,0.1004,0.1195,0.09219,0.1123,1674710.38,188041.73
2020-07-23,0.1123,0.1172,0.08586,0.09069,578327.89,52447.89
2020-07-24,0.09069,0.109,0.08089,0.1027,679884.42,69841.15
2020-07-25,0.1027,0.1123,0.08568,0.0914,437792.12,40012.16
2020-07-26,0.0914,0.1095,0.08727,0.09163,431072.02,39501.06
2020-07-27,0.09163,0.09697,0.08672,0.08998,292993.49,26363.28
2020-07-28,0.08998,0.09162,0.0808,0.08632,526893.99,45481.54
2020-07-29,0.08632,0.09233,0.08027,0.08402,130202.15,10940.01
2020-07-30,0.08402,0.09722,0.08683,0.09089,127286.1,11568.56
2020-07-31,0.09089,0.1092,0.09031,0.0927,307484.19,28504.5
2020-08-01,0.0927,0.1059,0.09352,0.101,166042.97,16769.97
2020-08-02,0.101,0.09793,0.07963,0.08268,560988.72,46382.57
2020-08-03,0.08268,0.0932,0.07718,0.08714,800938.68,69796.02
2020-08-04,0.08714,0.1337,0.08798,0.1252,1214569.5,152064.77
2020-08-05,0.1252,0.144,0.1203,0.127,962301.79,122207.12
2020-08-06,0.127,0.1378,0.1196,0.125,392699.97,49072.04
2020-08-07,0.125,0.1464,0.1121,0.1378,479517.37,66069.78
2020-08-08,0.1378,0.165,0.1406,0.1508,752053.97,113375.71
2020-08-09,0.1508,0.164,0.1349,0.164,520370.34,85358.78
2020-08-10,0.164,0.1681,0.1486,0.156,579823.13,90475.68
2020-08-11,0.156,0.1705,0.1486,0.162,451488.0,73139.63
2020-08-12,0.162,0.1741,0.1505,0.1505,637255.25,95907.39
2020-08-13,0.1505,0.1869,0.1495,0.1766,647013.74,114273.97
2020-08-14,0.1766,0.2183,0.1769,0.196,1180724.42,231438.48
2020-08-15,0.196,0.2292,0.1915,0.2126,541832.32,115167.07
2020-08-16,0.2126,0.2535,0.207,0.2358,780017.62,183960.03
2020-08-17,0.2358,0.2844,0.2321,0.2714,1129460.41,306575.14
2020-08-18,0.2714,0.2847,0.2116,0.2409,1264798.68,304722.32
2020-08-19,0.2409,0.2648,0.2131,0.2468,729549.44,180045.53
2020-08-20,0.2468,0.2701,0.2062,0.253,696900.52,176282.6
2020-08-21,0.253,0.2437,0.1978,0.2173,675407.49,146744.97
2020-08-22,0.2173,0.2414,0.2061,0.233,551027.59,128370.41
2020-08-23,0.233,0.2403,0.2172,0.2233,531455.61,118651.4
2020-08-24,0.2233,0.2475,0.2153,0.2176,377366.68,82100.5
2020-08-25,0.2176,0.2167,0.1987,0.2007,338020.76,67833.5
2020-08-26,0.2007,0.2046,0.1836,0.1962,541710.93,106291.25
2020-08-27,0.1962,0.2014,0.1732,0.1927,512081.63,98678.76
2020-08-28,0.1927,0.2266,0.1969,0.2203,694131.02,152900.56
2020-08-29,0.2203,0.2368,0.1939,0.2077,537070.89,111565.58
2020-08-30,0.2077,0.224,0.1965,0.2019,377478.5,76215.26
2020-08-31,0.2019,0.2174,0.1771,0.1833,738363.6,135325.08
2020-09-01,0.1833,0.2064,0.166,0.1677,675652.2,113322.43
2020-09-02,0.1677,0.2009,0.1485,0.1887,724383.7,136681.84
2020-09-03,0.1887,0.2294,0.1575,0.1988,1108343.06,220383.99
2020-09-04,0.1988,0.2261,0.1796,0.2123,321299.18,68220.71
2020-09-05,0.2123,0.1921,0.1654,0.1781,331992.27,59143.27
2020-09-06,0.1781,0.2165,0.1819,0.199,646605.67,128643.77
2020-09-07,0.199,0.2029,0.1695,0.1844,446709.53,82366.01
2020-09-08,0.1844,0.1991,0.1745,0.1981,317698.47,62941.43
2020-09-09,0.1981,0.2624,0.1999,0.2484,879437.66,218424.52
2020-09-10,0.2484,0.2697,0.2282,0.2471,1116868.15,275976.8
2020-09-11,0.2471,0.2653,0.2213,0.222,699818.01,155386.1
2020-09-12,0.222,0.2357,0.2114,0.2158,340348.67,73452.84
2020-09-13,0.2158,0.2328,0.2023,0.2091,424904.54,88832.47
2020-09-14,0.2091,0.2256,0.2069,0.222,250701.74,55647.77
2020-09-15,0.222,0.2425,0.2094,0.2235,304459.96,68058.93
2020-09-16,0.2235,0.2702,0.2098,0.2098,560899.65,117677.67
2020-09-17,0.2098,0.2321,0.1775,0.215,553886.83,119106.4
2020-09-18,0.215,0.2139,0.1722,0.2063,398047.77,82129.84
2020-09-19,0.2063,0.2165,0.1864,0.194,314823.93,61084.9
2020-09-20,0.194,0.1988,0.1741,0.1926,298999.69,57592.5
2020-09-21,0.1926,0.19,0.1623,0.1663,273662.14,45496.56
2020-09-22,0.1663,0.1892,0.1549,0.1818,367940.91,66903.74
2020-09-23,0.1818,0.176,0.152,0.1561,352659.94,55047.62
2020-09-24,0.1561,0.1798,0.1496,0.172,260186.36,44753.63
2020-09-25,0.172,0.1813,0.1625,0.1796,112739.88,20252.12
2020-09-26,0.1796,0.1819,0.1387,0.1552,399972.3,62067.46
2020-09-27,0.1552,0.1681,0.1504,0.1639,6324.07,1036.64
2020-09-28,0.1617,0.1648,0.1527,0.1608,586773.31,94356.65
2020-09-29,0.1596,0.1764,0.1443,0.1443,55231.46,7971.44
2020-09-30,0.1443,0.1476,0.1403,0.1476,39128.39,5775.92
2020-10-01,0.1476,0.1633,0.1236,0.1377,25127.42,3459.29
2020-10-02,0.1377,0.1397,0.07657,0.08936,57907.27,5174.74
2020-10-03,0.08936,0.1354,0.07623,0.1354,43418.38,5880.84
2020-10-04,0.1354,0.1574,0.1162,0.1288,68446.0,8817.92
2020-10-05,0.1288,0.1583,0.109,0.109,48973.55,5337.27
2020-10-06,0.109,0.1461,0.105,0.111,12783.03,1419.54
2020-10-07,0.111,0.1385,0.1089,0.1261,5512.74,694.95
2020-10-08,0.1261,0.1343,0.08917,0.1143,8524.45,974.18
2020-10-09,0.1159,0.1359,0.1172,0.1251,290099.43,36284.13
2020-10-10,0.1226,0.1334,0.1244,0.1334,3953.85,527.32
2020-10-11,0.1334,0.1535,0.1218,0.1218,4709.71,573.78
2020-10-12,0.125,0.1272,0.1157,0.1177,318362.19,37473.0
2020-10-13,0.1605,0.1582,0.1121,0.1121,3834.18,429.65
2020-10-14,0.1121,0.1175,0.1021,0.116,4957.0,575.13
2020-10-15,0.116,0.1171,0.1002,0.1171,4118.0,482.32
2020-10-16,0.1171,0.1133,0.1133,0.1133,7950.0,900.97
2020-10-17,0.1133,0.1142,0.09585,0.09585,13016.9,1247.73
2020-10-18,0.09585,0.1022,0.09843,0.101,5389.99,544.42
2020-10-19,0.101,0.1214,0.1013,0.1214,6488.71,787.8
2020-10-20,0.1214,0.1206,0.09221,0.09682,13324.39,1290.04
2020-10-21,0.09871,0.1226,0.09866,0.1048,587548.71,61581.71
2020-10-22,0.1048,0.1234,0.1041,0.1104,392998.87,43393.81
2020-10-23,0.1284,0.1282,0.1041,0.1282,17886.89,2293.02
2020-10-24,0.1282,0.136,0.09682,0.128,5956.65,762.73
2020-10-25,0.128,0.1339,0.1012,0.1088,97606.79,10620.32
2020-10-26,0.1088,0.1053,0.1045,0.1045,5405.51,564.81
2020-10-27,0.1045,0.1187,0.09694,0.09867,26860.74,2650.46
2020-10-28,0.09867,0.09719,0.08833,0.09043,7590.72,686.41
2020-10-29,0.09043,0.09347,0.08146,0.09347,21620.94,2021.01
2020-10-30,0.09347,0.09561,0.07759,0.07801,40770.82,3180.39
2020-10-31,0.07801,0.09688,0.07747,0.09688,9615.27,931.56
2020-11-01,0.09688,0.09992,0.08921,0.09992,6871.08,686.53
2020-11-02,0.09992,0.1087,0.08635,0.09671,3641.22,352.14
2020-11-03,0.09717,0.1111,0.0962,0.1074,108870.39,11695.09
2020-11-04,0.1074,0.1121,0.09797,0.108,101912.37,11008.93
2020-11-05,0.1104,0.1144,0.09384,0.09384,6994.38,656.37
2020-11-06,0.09384,0.1616,0.09674,0.09674,5533.4,535.3
2020-11-07,0.1542,0.1663,0.1373,0.1459,155487.85,22679.32
2020-11-08,0.09239,0.2183,0.06821,0.2183,36602.12,7991.0
2020-11-09,0.2183,0.2134,0.1378,0.1688,3029025.36,511440.5
2020-11-10,0.1688,0.1784,0.1476,0.151,8067315.94,1218472.07
2020-11-11,0.151,0.1556,0.1388,0.1457,12146085.26,1769856.26
2020-11-12,0.1457,0.1511,0.1209,0.1253,13374323.56,1675462.31
2020-11-13,0.1253,0.1537,0.121,0.1506,14087680.77,2122213.78
2020-11-14,0.1506,0.1464,0.12,0.1313,14115202.51,1853345.06
2020-11-15,0.1313,0.1329,0.1146,0.1205,13828808.28,1665953.57
2020-11-16,0.1205,0.1358,0.1191,0.1269,14160974.76,1797691.45
2020-11-17,0.1269,0.134,0.122,0.1283,13893635.54,1782016.6
2020-11-18,0.1283,0.1386,0.1246,0.1286,13148419.08,1690820.11
2020-11-19,0.1286,0.1583,0.1212,0.1529,1989778.14,304315.77
2020-11-20,0.1529,0.1712,0.1429,0.1463,188794.24,27618.57
2020-11-21,0.1463,0.1583,0.1314,0.1362,417671.72,56881.59
2020-11-22,0.1362,0.1436,0.1242,0.1417,414644.09,58747.82
2020-11-23,0.1417,0.1588,0.13,0.1315,255869.21,33649.66
2020-11-24,0.1315,0.1591,0.1228,0.1464,472805.6,69229.19
2020-11-25,0.1464,0.1508,0.1252,0.1335,791410.39,105627.46
2020-11-26,0.1335,0.1367,0.1155,0.1274,287827.51,36669.77
2020-11-27,0.1274,0.1555,0.12,0.1547,305970.86,47338.31
2020-11-28,0.1547,0.1633,0.1406,0.1519,179246.89,27223.05
2020-11-29,0.1519,0.1698,0.1364,0.1604,161483.42,25904.52
2020-11-30,0.1604,0.1756,0.1417,0.1455,337084.83,49056.72
2020-12-01,0.1455,0.1847,0.1346,0.1614,608207.12,98158.01
2020-12-02,0.1614,0.1725,0.1529,0.1661,207826.93,34515.27
2020-12-03,0.1661,0.2051,0.1606,0.1922,658225.12,126537.39
2020-12-04,0.1922,0.1905,0.1735,0.186,527975.13,98186.84
2020-12-05,0.186,0.2358,0.188,0.2248,907879.53,204047.93
2020-12-06,0.2248,0.2288,0.1988,0.2047,346774.81,70995.55
2020-12-07,0.2047,0.2255,0.2011,0.213,455006.72,96894.05
2020-12-08,0.213,0.2019,0.1713,0.1826,248305.93,45338.49
2020-12-09,0.1826,0.2038,0.1778,0.1833,334295.88,61266.88
2020-12-10,0.1833,0.1826,0.1623,0.1695,487455.74,82605.35
2020-12-11,0.1695,0.1717,0.1524,0.1667,558307.61,93053.18
2020-12-12,0.1667,0.2192,0.1709,0.1985,342877.16,68058.79
2020-12-13,0.1985,0.227,0.1773,0.1923,480343.34,92360.11
2020-12-14,0.1923,0.2318,0.1896,0.2244,650924.54,146064.96
2020-12-15,0.2244,0.2366,0.218,0.232,234382.01,54380.18
2020-12-16,0.232,0.2601,0.2317,0.2526,425269.39,107426.8
2020-12-17,0.2526,0.2764,0.1706,0.2056,1673245.08,344049.73
2020-12-18,0.2056,0.2165,0.1877,0.2019,580656.06,117251.11
2020-12-19,0.2019,0.2183,0.1806,0.1944,365448.87,71036.82
2020-12-20,0.1944,0.1921,0.1261,0.1691,941717.6,159198.52
2020-12-21,0.1691,0.1787,0.1528,0.1654,636975.04,105361.78
2020-12-22,0.1654,0.1865,0.1575,0.1676,511305.42,85690.44
2020-12-23,0.1676,0.199,0.1458,0.1954,617504.85,120669.69
2020-12-24,0.1954,0.2081,0.1869,0.1943,354236.48,68824.3
2020-12-25,0.1943,0.1989,0.182,0.1912,187813.35,35918.52
2020-12-26,0.1912,0.1958,0.1654,0.1739,443874.49,77190.46
2020-12-27,0.1739,0.2103,0.1683,0.1735,414886.45,71993.47
2020-12-28,0.1735,0.1934,0.1678,0.1747,278551.11,48652.81
2020-12-29,0.1747,0.1816,0.1538,0.1776,330750.41,58748.0
2020-12-30,0.1776,0.1936,0.1619,0.1693,167013.16,28278.54
2020-12-31,0.1693,0.1724,0.1437,0.1474,1178629.79,173765.39
2021-01-01,0.1474,0.1668,0.1398,0.1544,473901.85,73193.59
2021-01-02,0.1544,0.1728,0.1319,0.1359,521471.23,70877.05
2021-01-03,0.1359,0.2153,0.1501,0.1609,859106.73,138227.38
2021-01-04,0.1609,0.1886,0.152,0.1651,717744.71,118522.78
2021-01-05,0.1651,0.1869,0.1325,0.1408,847250.51,119264.95
2021-01-06,0.1408,0.1937,0.1491,0.1581,996149.72,157494.31
2021-01-07,0.1581,0.1723,0.1452,0.152,779078.48,118390.32
2021-01-08,0.152,0.1849,0.1348,0.1766,1339153.36,236472.79
2021-01-09,0.1766,0.2364,0.1775,0.1894,1400965.41,265390.59
2021-01-10,0.1894,0.1895,0.1627,0.1659,842102.02,139688.4
2021-01-11,0.1659,0.1678,0.1409,0.1675,896623.36,150184.54
2021-01-12,0.1675,0.1616,0.1398,0.1467,1116692.35,163808.26
2021-01-13,0.1467,0.174,0.1549,0.166,365973.01,60741.82
2021-01-14,0.166,0.2151,0.1778,0.1816,782629.06,142135.62
2021-01-15,0.1816,0.2,0.1619,0.1841,776038.44,142889.59
2021-01-16,0.1841,0.2263,0.1824,0.2034,708015.81,144040.8
2021-01-17,0.2034,0.2277,0.1879,0.1939,1114252.15,216100.69
2021-01-18,0.1939,0.2069,0.1705,0.1914,670052.15,128240.58
2021-01-19,0.1914,0.2131,0.1636,0.1711,1042482.59,178361.49
2021-01-20,0.1711,0.1863,0.1557,0.1748,947170.46,165599.94
2021-01-21,0.1748,0.1597,0.1317,0.144,431435.89,62147.95
2021-01-22,0.144,0.1851,0.1569,0.1825,1068538.67,194974.08
2021-01-23,0.1825,0.2067,0.1704,0.1846,1462310.37,269973.73
2021-01-24,0.1846,0.2632,0.1845,0.204,1122034.19,228888.16
2021-01-25,0.204,0.198,0.1715,0.1913,573237.57,109666.08
2021-01-26,0.1913,0.2063,0.1847,0.2026,624454.05,126535.24
2021-01-27,0.2026,0.1861,0.1595,0.1731,458867.64,79414.61
2021-01-28,0.1731,0.1959,0.1713,0.173,637593.14,110304.51
2021-01-29,0.173,0.1954,0.1655,0.1787,630057.39,112613.46
2021-01-30,0.1787,0.185,0.171,0.1713,497328.06,85199.89
2021-01-31,0.1713,0.1685,0.1544,0.1601,525002.17,84035.59
2021-02-01,0.1601,0.1795,0.1584,0.1775,709927.42,125981.58
2021-02-02,0.1775,0.1985,0.1599,0.1615,622465.51,100548.8
2021-02-03,0.1615,0.1884,0.1624,0.1657,916919.74,151907.61
2021-02-04,0.1657,0.1989,0.1526,0.1941,901189.38,174910.91
2021-02-05,0.1941,0.2596,0.1981,0.2181,1444126.8,314980.69
2021-02-06,0.2181,0.2436,0.2075,0.2099,1423700.52,298824.06
2021-02-07,0.2099,0.2508,0.1939,0.2428,1328482.7,322611.2
2021-02-08,0.2428,0.3283,0.2619,0.2982,2301912.21,686345.48
2021-02-09,0.2982,0.4388,0.2938,0.3888,1747322.4,679337.58
2021-02-10,0.3888,0.4389,0.3428,0.3796,1969421.84,747642.55
2021-02-11,0.3796,0.4085,0.3475,0.3736,1192688.69,445620.95
2021-02-12,0.3736,0.4612,0.3481,0.4315,1579237.52,681453.74
2021-02-13,0.4315,0.5016,0.3913,0.4731,1081011.41,511415.74
2021-02-14,0.4731,0.5023,0.4125,0.4125,1000716.27,412812.72
2021-02-15,0.4125,0.4634,0.3876,0.4634,620454.73,287491.27
2021-02-16,0.4634,0.5529,0.4339,0.4837,1174496.21,568082.42
2021-02-17,0.4837,0.5422,0.4643,0.5418,1105403.18,598939.14
2021-02-18,0.5418,0.6341,0.5433,0.546,2184240.85,1192595.97
2021-02-19,0.546,0.5567,0.4559,0.4847,1451424.8,703461.44
2021-02-20,0.4847,0.5318,0.4502,0.4627,1536613.76,710980.42
2021-02-21,0.4627,0.4884,0.4325,0.4441,1034718.54,459533.64
2021-02-22,0.4441,0.4571,0.3878,0.4306,1415310.59,609501.46
2021-02-23,0.4306,0.5148,0.3704,0.4831,1400555.42,676585.86
2021-02-24,0.4831,0.5394,0.4667,0.4721,800420.37,377887.97
2021-02-25,0.4721,0.4592,0.4056,0.425,363757.77,154598.21
2021-02-26,0.425,0.444,0.3949,0.4068,527239.39,214474.62
2021-02-27,0.4068,0.4392,0.3902,0.4081,775316.98,316433.44
2021-02-28,0.4081,0.4261,0.3753,0.4195,364525.59,152925.35
2021-03-01,0.4195,0.4809,0.4202,0.4507,251802.66,113488.3
2021-03-02,0.4507,0.4606,0.411,0.4441,449252.39,199499.63
2021-03-03,0.4441,0.4786,0.4188,0.4447,450604.35,200389.29
2021-03-04,0.4447,0.4632,0.4243,0.4329,451284.09,195359.67
2021-03-05,0.4329,0.4392,0.4078,0.413,421710.57,174180.17
