coin_symbol,volatility_baseline,volatility_skew,volatility_kurtosis,vol_of_vol,up_day_ratio,autocorrelation,trend_efficiency,risk_adjusted_momentum,max_drawdown,avg_drawdown_depth,avg_drawdown_duration,recovery_speed_ratio,log_avg_volume,volume_stability_cv,vol_return_correlation,crisis_liquidity_retention,btc_correlation,market_beta,downside_coupling,r_squared
TRB,1.60573057376046,1.0006474709250237,7.408871428836056,0.4498226600942084,0.5042620008972634,-0.034094433090154,0.1060037939842932,0.9589328565595414,-0.9476633376534268,-0.691570963332728,104.0,65.54545454545455,7.264148590024019,2.4476245839593385,0.2763668803258879,3.189997252774343,0.4857117310887321,1.272163343309213,0.4585664326102701,0.2359158857172128
TRX,1.422341344115447,3.818069549399301,57.136370313464944,1.0073384994943062,0.5202086049543677,-0.0347324624697933,0.1105740769648773,0.9414351466737124,-0.9715075376884422,-0.7240856572227137,509.0,154.5,6.860544393421258,2.007146990052613,0.1228945106844145,1.7141709637916545,0.4242451700519782,0.8857011102575827,0.4519116691007968,0.1799839643124319
UNI,1.196369376285524,1.798818613912851,14.486698935581128,0.3972892981045222,0.4877800407331975,-0.0628174731196653,0.1115157285070427,0.5577678953209867,-0.9157053509381514,-0.7160920230721708,138.57142857142858,17.25,7.273584263309639,1.4620215404404793,0.4259351842942454,2.8057186602988957,0.5629512674655293,1.1514798555440753,0.4849489980276623,0.3169141295410458
USD,0.0267486908986271,-1.3377254587217182,127.9476278343184,1.404349159846813,0.2723180795198799,-0.3714480216029655,0.0167735363384222,-0.0345190127071814,-0.0566276803118908,-0.0244774654806909,1331.5,0.0,6.430531925560805,7.659183132830382,0.3404352067709928,2.1894692874682367,-0.1032869567864951,-0.0043588865000165,-0.2498931007223412,0.0106681954422153
VET,109.51254272983272,17.522248489727446,306.7425184512239,4.724542599145786,0.4874551971326165,-0.0089186599038193,0.1274423109497037,1.1067978019204194,-0.999864694471387,-0.9349106303883464,202.53333333333333,2.2,6.843125633989705,3.98091303237655,-0.0084309266552372,2.981570968553852,0.0165001475051679,2.6665513657443043,0.0014512959913791,0.0002722548676922
VIBE,2.687496915534731,7.635012822726597,174.46405004275908,0.8258946237213995,0.4850770744506396,-0.0713117189876171,0.0963531500549318,0.8270073272764764,-0.9998822512844464,-0.961131030692252,378.75,12.5,5.690101070370722,6.818491617282184,0.1381277681358449,5.507266994090744,0.2788091035234448,1.110515736369916,0.3223227551385008,0.0777345162075469
VOLUME,16.808492214045238,45.995687961395696,2515.349600932436,3.330917957987012,0.4737322978529009,-0.0369900203741668,0.1031855315409238,0.7637955755896058,-0.996245,-0.790318717246109,310.5,228.66666666666663,7.616577862188067,2.834327316662068,0.0005596514901796,2.2997665396811677,0.1303895477003997,1.725538695429793,-0.0825750263059301,0.0170014341495148
VSYS,1.37144598735624,3.4354356307093656,34.94239547570388,0.6147937987293405,0.4542574257425743,-0.1201451429668224,0.1299411965255272,0.0758857689534056,-0.9993300788584304,-0.8997389756272074,178.78571428571428,52.0,5.710744616697732,2.586297823951204,0.3719968649238128,3.647311189473657,0.3537484535988267,0.7570330873539404,0.3863072828313405,0.1251379684235612
WAVES,1.2838738985116191,1.323838821072862,11.560900724974426,0.4635323662005958,0.4951786727169597,-0.0120591807298793,0.1268514818890944,0.6650735699340874,-0.9914994487320836,-0.7368053369597726,132.96153846153845,92.16666666666669,6.725105492353322,2.775782380306618,0.1487527365004415,2.1053277903912138,0.5259423686828497,0.9854325498752072,0.5412501958656277,0.2766153751757266
WAXP,1.2794017727221243,4.301366213188643,70.60500452011807,0.6091155201050218,0.5068058076225045,-0.0423194825638723,0.1291351239015699,0.4163122374924866,-0.993367958877704,-0.7497410704206393,114.3157894736842,40.833333333333336,4.733401077813925,2.5930012360247883,0.4618356976043128,3.2606385651870657,0.4808408319371771,1.0014781079030803,0.538918234340811,0.2312079056580366
WTC,2.436174623520337,30.12546449283081,1356.083178950373,1.647295345739426,0.3930654569021387,-0.0751342326417712,0.1401432332691116,0.3161546991897755,-0.9998889151500828,-0.9317181958228168,278.72727272727275,3.6666666666666665,6.4460907494420345,3.3321938749616,0.1413281092173554,4.25898652585409,0.2513878215888575,0.9015510691432272,0.4538999254186812,0.0631958368431912
XLM,1.8096309769413996,7.515677651131802,150.5277056378946,0.8806618349452957,0.4913688305373206,-0.1225752954176704,0.0960561695021871,0.9519505045852634,-0.9622174502712478,-0.7248173233051552,254.625,121.66666666666669,7.289766344807311,2.5861863713623428,0.1179796641229252,1.6776981933587751,0.3065766575787052,0.8152191465508576,0.2707970531822107,0.0939892469721306
XMR,1.0960548522342628,1.8901232560529493,26.822202517917745,0.5593651302663044,0.5213930348258706,-0.0795087889325425,0.1044707826365964,1.1309541518475377,-0.929850490511074,-0.5556539755475537,93.73809523809524,135.33333333333334,7.208928047961281,1.5546698242977437,0.2178061008850078,1.7901367639543353,0.5231006465293588,0.8572638824224915,0.5718951629965339,0.2736342863994332
XRP,1.5428414420224472,6.049390893222734,101.07818409894432,0.8946674730395288,0.4906646751306945,-0.1939517123028033,0.1036326317035291,0.9385859069643386,-0.950179856115108,-0.6644722060879638,306.38461538461536,112.2,8.049189774805084,2.19999211833951,0.1461809081954983,2.300761175565502,0.335425765094206,0.7744100350093738,0.3572237492268812,0.1125104438890334
ZEC,1.4361988127966718,5.709417688479881,174.28082338499095,0.476282587482843,0.4915655519384433,-0.038820750279038,0.1153648672974354,0.4256702059350233,-0.9990402291289148,-0.9938432293952566,3379.0,3380.0,7.404762586321336,1.7313079354699032,0.1539272886568879,2.1992150944729127,0.4385425095985119,0.911628688441168,0.4555823474325555,0.1923195327249608
ZIL,1.308974438733177,1.9671436734090704,25.2865495424798,0.5174162873572608,0.5,-0.059630900744292,0.1173572223353989,0.3594958038972589,-0.985168150346192,-0.819174660288228,364.625,184.0,14.325161196740334,54.14794516838575,-0.008239784796388,1.4408698945175849e-08,0.563363472071923,1.1335671404725691,0.5597017651177661,0.3173784016649324
ZRX,1.5708139977972124,5.871182661195916,103.96556545275912,0.4935448487578971,0.4934062399485365,-0.0902679350003776,0.1059319508406244,0.7149206815290111,-0.959359795134443,-0.7811922795909584,619.0,85.0,6.570584676256163,3.212808821869298,0.2175209854016522,3.436922476574514,0.4372525920741039,1.0088563762076468,0.3685325170912658,0.1911898292755227
