# Dataset Report: Livepeer (LPT)
# Coin Name: Livepeer
# Symbol: LPT
# Approx Row Count: 2595
# Date Range: 2019-01-03 to 2026-02-09
# Frequency: Daily
# Columns Present: open, high, low, close, Volume_LPT, Volume_USD
# Note: Launched May 2018. Decentralized Video Streaming Network.
# --------------------------------------------------
Date,open,high,low,close,Volume_LPT,Volume_USD
2024-03-09,23.33,27.35,21.67,23.38,718377.44,17592651.81
2024-03-10,23.38,23.71,21.06,22.26,151225.38,3375435.65
2024-03-11,22.26,22.68,20.34,20.87,111976.6,2395796.14
2024-03-12,20.87,21.48,19.23,20.27,115390.27,2344807.48
2024-03-13,20.27,21.06,19.73,20.35,67553.19,1367137.75
2024-03-14,20.35,27.35,20.28,27.14,419784.64,10493477.5
2024-03-15,27.14,27.28,22.05,23.71,399968.93,9560244.56
2024-03-16,23.71,23.84,19.66,20.14,148993.05,3213575.75
2024-03-17,20.14,24.14,19.17,22.02,139220.89,3015000.39
2024-03-18,22.02,22.02,19.02,19.31,131906.84,2661817.94
2024-03-19,19.31,19.48,16.73,17.44,163915.11,2932735.78
2024-03-20,17.44,19.21,16.42,18.98,97789.5,1746407.82
2024-03-21,18.98,19.81,18.1,18.94,79790.17,1497876.53
2024-03-22,18.94,19.93,17.62,18.29,61385.51,1143889.64
2024-03-23,18.29,19.68,18.15,18.78,60503.09,1154466.61
2024-03-24,18.78,21.43,18.55,20.41,62904.42,1269336.71
2024-03-25,20.41,20.64,19.85,20.31,56459.0,1145020.54
2024-03-26,20.31,21.98,20.16,20.52,61906.88,1304829.98
2024-03-27,20.52,21.65,19.55,19.71,63095.17,1284245.69
2024-03-28,19.71,19.91,18.9,19.29,80619.65,1565618.99
2024-03-29,19.29,19.4,18.21,18.8,84422.94,1594262.07
2024-03-30,18.8,19.05,18.35,18.55,78050.69,1457133.84
2024-03-31,18.55,18.91,18.47,18.73,35362.29,660494.71
2024-04-01,18.73,19.0,17.2,18.0,155457.22,2768772.44
2024-04-02,18.0,18.03,16.24,16.55,139704.88,2352363.68
2024-04-03,16.55,17.25,15.95,16.36,55365.69,910399.43
2024-04-04,16.36,17.34,15.95,16.74,24494.29,406228.31
2024-04-05,16.74,16.78,15.51,16.25,39261.61,630240.32
2024-04-06,16.25,17.36,16.21,17.13,26519.39,449393.68
2024-04-07,17.13,17.36,16.55,17.08,41459.34,705186.34
2024-04-08,17.08,17.82,16.66,17.71,36430.14,628799.27
2024-04-09,17.71,17.74,16.07,16.15,20137.65,344818.55
2024-04-10,16.15,16.23,14.9,15.67,29402.09,454519.02
2024-04-11,15.67,16.16,15.28,15.43,23775.11,370980.64
2024-04-12,15.43,15.79,10.87,12.3,93437.37,1178185.81
2024-04-13,12.3,12.69,9.435,10.99,104556.92,1129945.48
2024-04-14,10.99,12.26,10.51,12.1,75090.24,853931.97
2024-04-15,12.1,13.36,11.37,11.97,47510.15,590164.62
2024-04-16,11.97,12.63,11.47,12.05,30119.47,363256.76
2024-04-17,12.05,12.18,10.99,11.66,41154.74,481819.32
2024-04-18,11.66,14.23,11.3,13.37,206642.37,2751238.12
2024-04-19,13.37,13.65,11.99,13.06,63744.34,817271.61
2024-04-20,13.06,16.38,12.83,16.06,52397.56,767662.26
2024-04-21,16.06,16.16,14.77,15.26,46759.31,720177.96
2024-04-22,15.26,15.81,14.96,15.68,24577.06,376551.47
2024-04-23,15.68,16.62,15.12,15.22,43984.55,681135.93
2024-04-24,15.22,15.57,14.0,14.17,33283.71,496640.55
2024-04-25,14.17,15.63,13.85,14.89,34033.42,503283.01
2024-04-26,14.89,14.96,13.9,13.97,15708.95,226269.25
2024-04-27,13.97,14.35,13.45,13.99,15052.43,209202.94
2024-04-28,13.99,14.56,13.4,13.49,13264.18,185020.66
2024-04-29,13.49,13.61,12.87,13.36,20206.62,267748.77
2024-04-30,13.36,13.52,12.09,12.38,30032.14,377977.38
2024-05-01,12.38,12.68,11.46,12.39,64936.56,781719.16
2024-05-02,12.39,13.2,12.25,12.63,25176.99,318038.94
2024-05-03,12.66,14.15,12.55,13.55,23706.88,315352.5
2024-05-04,13.55,13.85,13.41,13.67,7785.21,106226.97
2024-05-05,13.67,15.48,13.3,15.07,92417.36,1361050.45
2024-05-06,15.07,16.64,14.78,15.25,63723.46,1000059.65
2024-05-07,15.25,16.64,15.21,15.68,50428.15,805020.71
2024-05-08,15.68,15.86,13.86,14.01,37925.94,556543.8
2024-05-09,14.01,17.32,14.0,17.11,103638.79,1657922.31
2024-05-10,17.11,20.05,16.77,16.88,209840.52,3821077.89
2024-05-11,16.88,18.87,16.55,17.79,80769.19,1418882.37
2024-05-12,17.79,18.64,17.6,17.92,102674.7,1850717.98
2024-05-13,17.92,18.13,16.67,17.83,49128.48,852357.99
2024-05-14,17.83,18.19,15.88,17.3,78647.48,1346514.88
2024-05-15,17.3,20.97,16.95,20.4,196182.53,3908564.68
2024-05-16,20.4,20.62,19.12,19.53,68959.7,1376816.69
2024-05-17,19.53,20.0,18.72,19.48,54814.92,1062018.68
2024-05-18,19.48,19.85,18.03,18.92,53816.14,1023806.04
2024-05-19,18.92,19.77,18.39,18.87,77951.18,1477141.06
2024-05-20,18.87,21.47,18.78,20.86,101197.47,2067968.64
2024-05-21,20.86,22.4,20.18,20.63,85728.58,1828103.74
2024-05-22,20.63,26.07,20.63,23.55,268429.52,6439512.33
2024-05-23,23.55,24.32,21.37,22.9,95026.26,2179954.36
2024-05-24,22.9,23.21,21.74,22.44,40557.16,904636.49
2024-05-25,22.44,23.64,22.1,22.45,40634.73,924341.24
2024-05-26,22.45,23.54,22.27,22.79,46418.42,1063446.16
2024-05-27,22.79,23.09,20.88,21.29,62013.04,1328627.4
2024-05-28,21.29,22.98,20.38,21.76,75648.27,1643826.83
2024-05-29,21.76,22.67,20.92,21.03,49670.53,1083331.96
2024-05-30,21.03,22.15,19.84,21.26,36863.01,773638.31
2024-05-31,21.26,23.21,20.81,22.72,62515.55,1408036.71
2024-06-01,22.72,23.54,22.62,23.02,28269.02,654448.93
2024-06-02,23.02,23.75,21.4,21.49,28839.55,643559.17
2024-06-03,21.49,22.27,20.84,21.03,28005.27,599001.2
2024-06-04,21.03,22.25,21.03,21.56,27989.31,605350.04
2024-06-05,21.56,22.07,21.09,21.37,45753.65,980882.12
2024-06-06,21.37,25.07,21.34,24.02,153563.46,3623357.38
2024-06-07,24.02,24.57,20.51,23.35,60828.18,1397663.09
2024-06-08,23.35,24.88,21.88,23.0,64458.35,1500669.35
2024-06-09,23.0,23.87,21.7,22.17,35979.87,811499.83
2024-06-10,22.17,23.88,20.89,22.88,99036.57,2203119.99
2024-06-11,22.88,23.34,19.7,20.1,72029.52,1505217.43
2024-06-12,20.1,26.31,18.74,24.99,238884.61,5625586.98
2024-06-13,24.99,25.02,23.41,23.76,87058.25,2111094.45
2024-06-14,23.76,24.8,22.0,23.58,159023.94,3669985.41
2024-06-15,23.58,24.58,21.11,21.94,75777.29,1692316.01
2024-06-16,21.94,23.41,21.45,22.0,85600.24,1912870.6
2024-06-17,22.0,22.0,19.9,20.35,121597.65,2526363.97
2024-06-18,20.35,20.37,16.81,18.29,192821.54,3496129.2
2024-06-19,18.29,19.28,16.39,18.82,155671.29,2851257.48
2024-06-20,18.82,20.19,18.36,18.83,40193.5,776817.96
2024-06-21,18.83,19.2,17.53,17.9,48120.61,874053.46
2024-06-22,17.9,18.07,17.38,17.5,35796.1,635967.33
2024-06-23,17.5,17.94,16.57,16.67,46531.03,810337.27
2024-06-24,16.67,16.84,15.05,16.49,74936.28,1204739.0
2024-06-25,16.49,17.64,16.29,17.38,32849.26,555073.96
2024-06-26,17.38,17.78,16.4,16.55,24324.51,415782.66
2024-06-27,16.55,17.33,16.05,16.86,21731.07,361992.98
2024-06-28,16.86,17.33,16.33,16.35,59043.93,990862.09
2024-06-29,16.35,16.75,15.34,15.38,18950.49,305966.58
2024-06-30,15.38,16.93,15.08,16.71,23330.33,372444.36
2024-07-01,16.71,17.2,16.4,16.42,67835.05,1142328.63
2024-07-02,16.42,16.76,16.07,16.47,29548.5,484664.64
2024-07-03,16.47,16.5,15.08,15.27,40670.37,636998.16
2024-07-04,15.27,15.33,12.79,12.8,55681.14,773525.23
2024-07-05,12.8,12.85,11.34,12.21,72186.78,870296.17
2024-07-06,12.21,13.8,12.05,13.64,53621.35,680731.39
2024-07-07,13.64,13.79,12.52,12.92,27814.21,366683.05
2024-07-08,12.92,14.02,12.24,13.07,32797.74,434209.87
2024-07-09,13.07,13.6,12.87,13.14,30769.09,406292.46
2024-07-10,13.14,13.77,12.88,13.44,16197.36,217182.35
2024-07-11,13.44,14.63,13.11,13.43,40387.82,566045.03
2024-07-12,13.43,14.01,12.85,13.63,41673.08,563323.01
2024-07-13,13.63,14.02,13.25,13.62,21677.75,295857.92
2024-07-14,13.62,14.52,13.39,14.41,23141.22,321226.4
2024-07-15,14.41,15.38,14.19,15.37,33752.47,497870.86
2024-07-16,15.37,15.79,14.01,15.36,88198.04,1324474.55
2024-07-17,15.36,17.94,15.36,16.65,105058.72,1742809.38
2024-07-18,16.65,17.1,15.73,16.31,43479.45,710412.39
2024-07-19,16.31,16.82,15.67,16.67,32178.06,529745.43
2024-07-20,16.67,17.44,16.34,17.1,25263.21,424767.74
2024-07-21,17.1,17.51,15.84,17.14,64443.86,1077240.74
2024-07-22,17.17,16.82,15.83,15.83,676819.53,10713261.28
2024-07-23,15.86,16.16,15.13,15.23,17921.36,278783.67
2024-07-24,15.23,15.83,14.93,15.01,14044.27,216354.06
2024-07-25,15.01,15.12,13.65,14.34,25759.21,367930.96
2024-07-26,14.34,15.16,14.31,15.11,33073.43,488096.53
2024-07-27,15.11,15.74,14.86,15.54,48727.91,745747.52
2024-07-28,15.54,15.61,14.74,14.89,11589.75,176068.24
2024-07-29,14.89,15.69,14.17,14.49,57883.78,854978.6
2024-07-30,14.49,14.78,14.21,14.54,30328.85,439447.2
2024-07-31,14.54,14.9,14.0,14.05,48031.71,695409.38
2024-08-01,14.05,14.14,12.84,13.89,19268.28,260541.91
2024-08-02,13.89,13.96,12.52,12.6,19082.98,249341.16
2024-08-03,12.6,12.69,11.33,11.72,27262.07,324345.56
2024-08-04,11.72,11.93,10.52,10.84,31121.02,345313.81
2024-08-05,10.84,10.97,8.501,9.939,102165.7,987605.45
2024-08-06,9.939,10.91,9.939,10.52,29852.18,314320.28
2024-08-07,10.52,10.9,9.79,9.957,18784.62,193741.96
2024-08-08,9.957,11.41,9.821,11.34,50914.47,545179.83
2024-08-09,11.34,11.37,10.78,11.06,20537.59,227220.47
2024-08-10,11.06,11.7,10.83,11.61,19875.71,224574.23
2024-08-11,11.61,12.9,11.04,11.14,92054.07,1111251.54
2024-08-12,11.14,12.14,10.89,11.82,79210.81,923737.62
2024-08-13,11.82,11.9,11.27,11.65,37479.5,433020.4
2024-08-14,11.65,11.8,11.03,11.25,14446.68,165173.72
2024-08-15,11.25,11.58,10.47,10.64,20611.05,222883.59
2024-08-16,10.64,10.76,10.21,10.58,15672.38,165140.29
2024-08-17,10.58,10.76,10.51,10.66,6125.95,65066.04
2024-08-18,10.66,11.07,10.43,10.69,20010.5,214962.62
2024-08-19,10.69,11.03,10.47,11.03,16031.8,172563.69
2024-08-20,11.03,11.49,10.82,11.13,16175.88,181178.07
2024-08-21,11.13,11.71,11.03,11.54,16784.21,192205.66
2024-08-22,11.54,13.25,11.26,12.75,98227.69,1230280.43
2024-08-23,12.75,15.59,12.51,15.48,186926.87,2655192.9
2024-08-24,15.48,16.25,15.28,15.64,128559.35,2022825.19
2024-08-25,15.64,15.64,14.48,15.21,30775.4,465955.56
2024-08-26,15.21,15.37,14.05,14.23,26588.38,388636.0
2024-08-27,14.23,15.09,13.0,13.38,32544.34,459307.56
2024-08-28,13.38,13.54,12.32,12.69,35769.65,464748.93
2024-08-29,12.69,13.2,12.27,12.54,24689.63,312935.23
2024-08-30,12.54,12.75,11.94,12.61,20887.34,259002.9
2024-08-31,12.61,12.69,11.99,12.21,7809.6,95449.92
2024-09-01,12.21,12.53,11.26,11.61,23686.51,281730.05
2024-09-02,11.61,12.96,11.52,12.64,25110.54,309646.56
2024-09-03,12.64,12.72,11.67,11.67,32511.21,396293.82
2024-09-04,11.67,12.09,11.04,11.79,106101.34,1214451.75
2024-09-05,11.79,12.06,11.2,11.31,24602.54,285231.73
2024-09-06,11.31,11.71,10.42,10.93,25977.67,285977.49
2024-09-07,10.93,11.44,10.73,10.96,43329.7,477900.81
2024-09-08,10.96,11.55,10.94,11.42,8257.49,92827.52
2024-09-09,11.42,12.17,11.24,11.88,30897.29,361805.53
2024-09-10,11.88,12.04,11.61,11.86,13949.66,165353.52
2024-09-11,11.86,11.91,11.16,11.64,17166.21,197415.93
2024-09-12,11.64,12.95,11.64,12.49,52741.33,646603.1
2024-09-13,12.49,13.02,12.12,12.85,39262.43,498414.76
2024-09-14,12.85,13.0,12.4,12.51,19738.45,250344.28
2024-09-15,12.51,12.79,11.89,12.02,14238.19,176621.67
2024-09-16,12.02,12.04,11.34,11.52,19474.61,228080.96
2024-09-17,11.52,12.78,11.36,12.48,38437.99,471973.29
2024-09-18,12.48,12.79,11.79,12.78,25017.38,307779.96
2024-09-19,12.78,13.83,12.78,13.43,48157.36,646732.02
2024-09-20,13.43,13.96,13.22,13.65,48247.87,656471.3
2024-09-21,13.65,13.83,13.31,13.76,26811.9,363668.31
2024-09-22,13.76,13.84,13.0,13.46,19588.66,262143.11
2024-09-23,13.46,15.75,13.13,15.05,62631.36,920554.52
2024-09-24,15.05,15.17,14.48,14.88,49570.12,730699.19
2024-09-25,14.88,15.5,14.44,14.54,74743.3,1119922.85
2024-09-26,14.54,15.12,14.3,15.03,86191.89,1277860.35
2024-09-27,15.03,15.49,14.65,15.35,69678.57,1050671.55
2024-09-28,15.35,15.81,14.55,15.05,40728.91,614098.29
2024-09-29,15.05,15.23,14.52,14.82,24064.21,357125.24
2024-09-30,14.82,14.9,13.69,13.81,45197.04,645756.0
2024-10-01,13.81,14.39,12.01,12.26,69776.83,911282.78
2024-10-02,12.26,14.08,11.57,11.95,71376.37,885200.52
2024-10-03,11.95,12.27,11.55,11.84,31926.41,380707.33
2024-10-04,11.84,12.45,11.81,12.17,34292.66,416431.73
2024-10-05,12.17,12.62,12.07,12.26,16767.98,206609.64
2024-10-06,12.26,12.53,12.03,12.5,15178.18,186478.3
2024-10-07,12.5,13.05,12.21,12.22,36292.17,461493.13
2024-10-08,12.22,12.47,11.69,11.96,15315.34,183940.05
2024-10-09,11.96,12.08,11.33,11.48,16364.06,192653.41
2024-10-10,11.48,11.7,11.07,11.54,18326.26,209829.16
2024-10-11,11.54,12.38,11.49,12.17,27188.11,327111.85
2024-10-12,12.17,12.64,12.09,12.49,19045.21,236360.97
2024-10-13,12.49,12.56,11.56,12.1,15419.4,185453.91
2024-10-14,12.1,12.97,11.92,12.9,33644.13,425298.68
2024-10-15,12.9,13.39,11.99,12.66,58507.08,745627.1
2024-10-16,12.66,13.1,12.26,12.35,107286.69,1362530.64
2024-10-17,12.35,12.62,11.68,11.89,43187.26,523328.7
2024-10-18,11.89,12.44,11.81,12.36,26191.48,317021.87
2024-10-19,12.36,13.68,12.05,13.17,44404.79,573114.68
2024-10-20,13.17,13.27,12.7,13.26,35404.76,459558.21
2024-10-21,13.26,13.33,12.52,12.62,46995.74,598218.15
2024-10-22,12.62,12.89,12.07,12.33,20771.45,258822.92
2024-10-23,12.33,12.35,11.47,11.86,24844.72,295338.93
2024-10-24,11.86,12.1,11.58,11.82,21371.05,254046.68
2024-10-25,11.82,11.9,10.21,10.71,36840.2,417696.43
2024-10-26,10.71,11.01,10.51,10.88,20220.52,219236.67
2024-10-27,10.88,11.18,10.68,11.1,12136.08,132487.34
2024-10-28,11.1,11.15,10.5,11.01,30368.98,327800.52
2024-10-29,11.01,11.47,10.99,11.31,17775.53,199523.69
2024-10-30,11.31,11.58,10.91,11.05,27405.87,307154.23
2024-10-31,11.05,11.08,10.38,10.55,22631.0,242817.27
2024-11-01,10.55,10.85,10.17,10.33,50958.56,534142.54
2024-11-02,10.33,10.45,9.821,9.949,60577.44,611017.62
2024-11-03,9.949,10.02,8.924,9.4,43586.51,415632.24
2024-11-04,9.4,9.508,8.821,9.06,71395.07,658411.82
2024-11-05,9.06,9.75,9.06,9.55,26213.6,247551.12
2024-11-06,9.55,11.15,9.55,11.02,66226.48,690966.23
2024-11-07,11.02,11.27,10.62,10.95,26337.8,287820.63
2024-11-08,10.95,11.07,10.27,10.64,105441.54,1122618.97
2024-11-09,10.64,11.29,10.46,11.19,89562.96,970969.32
2024-11-10,11.19,12.69,10.86,12.07,242364.27,2883528.22
2024-11-11,12.07,12.73,11.58,12.44,205788.86,2468950.11
2024-11-12,12.44,12.9,10.8,11.39,168443.29,1998352.16
2024-11-13,11.39,11.62,10.27,10.87,88149.92,951917.35
2024-11-14,10.87,11.3,9.943,10.05,107544.91,1149771.49
2024-11-15,10.05,10.56,9.685,10.52,73303.28,744672.31
2024-11-16,10.52,11.46,10.4,11.36,85479.06,937771.87
2024-11-17,11.36,11.47,10.37,10.57,65303.0,707958.6
2024-11-18,10.57,11.26,10.49,11.03,67991.84,741449.06
2024-11-19,11.03,11.11,10.27,10.61,85057.9,912481.97
2024-11-20,10.61,10.61,9.784,9.941,86026.09,879606.74
2024-11-21,9.941,10.76,9.593,10.65,89405.98,923345.98
2024-11-22,10.65,11.05,10.18,11.0,75136.67,795487.64
2024-11-23,11.0,12.53,10.9,12.19,223123.35,2643684.53
2024-11-24,12.19,13.69,11.56,12.93,180851.53,2313057.82
2024-11-25,12.93,13.29,12.25,12.97,86444.46,1112328.35
2024-11-26,12.97,13.69,11.83,12.8,60876.69,770117.7
2024-11-27,12.8,14.27,12.39,14.21,139838.05,1872161.79
2024-11-28,14.21,15.46,13.68,15.27,152840.02,2229418.84
2024-11-29,15.27,15.42,14.38,14.95,109261.19,1617417.33
2024-11-30,14.95,16.61,14.62,15.7,126127.48,1993934.39
2024-12-01,15.7,15.93,15.16,15.57,75021.94,1167861.89
2024-12-02,15.57,16.8,14.35,16.12,234014.95,3598428.34
2024-12-03,16.12,16.94,14.68,16.88,155062.99,2500015.87
2024-12-04,16.88,18.55,16.25,17.49,182239.9,3163337.25
2024-12-05,17.49,20.78,16.54,19.6,527402.86,9911597.05
2024-12-06,19.6,24.9,19.04,23.04,653482.54,14694053.09
2024-12-07,23.04,23.69,21.42,21.65,83961.27,1880154.24
2024-12-08,21.65,22.32,20.37,21.17,58924.82,1242044.82
2024-12-09,21.17,21.17,14.36,17.16,250549.81,4667743.25
2024-12-10,17.16,17.43,14.33,15.51,152326.93,2410027.01
2024-12-11,15.51,17.33,14.85,17.28,83102.34,1353537.4
2024-12-12,17.28,18.79,16.97,17.48,100122.1,1793926.55
2024-12-13,17.48,17.73,16.78,17.35,53064.13,908864.73
2024-12-14,17.35,17.68,15.75,16.19,58401.62,965660.97
2024-12-15,16.19,17.05,15.68,16.79,68032.16,1111514.22
2024-12-16,16.79,17.27,15.77,16.25,46381.45,762358.31
2024-12-17,16.25,16.28,14.97,15.28,52330.79,822393.1
2024-12-18,15.28,15.35,13.25,13.63,83224.61,1205331.0
2024-12-19,13.63,13.8,11.84,12.38,108591.31,1405419.92
2024-12-20,12.38,13.37,10.87,13.31,199326.39,2447829.44
2024-12-21,13.31,15.04,13.25,13.56,178684.38,2516435.35
2024-12-22,13.56,17.01,13.43,15.51,381759.89,5882021.81
2024-12-23,15.51,15.99,14.62,15.53,148139.78,2247961.28
2024-12-24,15.53,20.27,15.53,19.61,584042.3,10955640.84
2024-12-25,19.61,21.42,18.58,19.25,240381.57,4740226.93
2024-12-26,19.25,19.34,17.3,17.61,133125.19,2400658.92
2024-12-27,17.61,17.96,16.24,16.4,92503.19,1549112.82
2024-12-28,16.4,16.88,15.52,16.46,80403.14,1288216.39
2024-12-29,16.46,17.01,15.6,16.0,63279.75,1033316.05
2024-12-30,16.0,16.27,14.68,15.13,55361.47,853228.25
2024-12-31,15.13,15.72,14.6,14.98,53230.52,802746.91
2025-01-01,14.98,15.65,14.36,15.5,93078.96,1372403.62
2025-01-02,15.5,16.79,15.35,16.46,54993.99,885758.78
2025-01-03,16.46,17.25,15.54,17.1,76889.81,1271065.56
2025-01-04,17.1,17.22,16.36,16.74,34641.17,580150.94
2025-01-05,16.74,17.0,16.05,16.6,24658.27,406527.83
2025-01-06,16.6,17.32,15.98,16.74,32435.43,542592.31
2025-01-07,16.74,16.74,14.61,14.62,64802.46,999268.89
2025-01-08,14.62,14.77,12.99,13.51,76644.36,1047077.24
2025-01-09,13.51,13.91,12.94,13.5,49000.29,657371.02
2025-01-10,13.5,14.15,13.23,13.91,43287.59,593854.6
2025-01-11,13.91,14.11,13.45,13.73,27076.13,372279.38
2025-01-12,13.73,13.8,13.26,13.46,19988.63,271267.04
2025-01-13,13.46,13.87,11.96,13.04,61635.93,780199.9
2025-01-14,13.04,13.59,12.88,13.53,33129.27,439483.71
2025-01-15,13.53,15.23,13.27,15.18,67646.4,962392.5
2025-01-16,15.18,15.36,14.29,14.52,61389.05,907934.62
2025-01-17,14.52,15.26,14.52,15.09,46149.84,689419.69
2025-01-18,15.09,15.32,13.35,13.69,56836.45,790377.16
2025-01-19,13.69,14.18,12.13,12.42,104834.77,1373048.4
2025-01-20,12.42,13.66,11.83,12.26,95604.9,1200075.28
2025-01-21,12.26,12.83,11.56,12.53,110499.08,1340687.33
2025-01-22,12.53,13.07,12.25,12.45,57059.98,726757.93
2025-01-23,12.45,12.5,11.74,12.05,70248.27,853109.61
2025-01-24,12.05,12.57,11.6,11.78,54436.87,659558.48
2025-01-25,11.78,12.1,11.52,11.93,35466.48,418977.35
2025-01-26,11.93,12.24,11.51,11.54,39312.15,468053.77
2025-01-27,11.54,11.57,10.49,11.43,73237.75,813728.65
2025-01-28,11.43,11.53,10.29,10.38,45175.44,495140.11
2025-01-29,10.38,11.11,10.24,10.67,28295.13,303066.76
2025-01-30,10.67,11.52,10.54,11.26,29626.06,331974.86
2025-01-31,11.26,11.99,10.98,11.35,43813.15,499601.72
2025-02-01,11.35,11.55,10.18,10.25,37659.73,409586.13
2025-02-02,10.25,10.55,8.571,9.122,92462.55,888539.71
2025-02-03,9.122,9.145,6.665,9.03,167988.23,1358968.46
2025-02-04,9.03,9.167,7.962,8.225,90858.11,755981.29
2025-02-05,8.225,8.501,7.871,8.018,30821.77,251075.9
2025-02-06,8.018,8.256,7.58,7.645,40979.51,319631.86
2025-02-07,7.645,8.403,7.639,7.891,33574.75,267253.21
2025-02-08,7.891,7.997,7.639,7.961,18367.45,143198.95
2025-02-09,7.961,8.22,7.5,7.879,50197.71,395232.27
2025-02-10,7.879,8.075,7.563,8.075,26183.28,205997.83
2025-02-11,8.075,8.468,7.772,7.89,27735.39,226491.67
2025-02-12,7.89,8.146,7.454,8.121,42826.87,335342.85
2025-02-13,8.121,8.589,7.631,7.872,79326.63,648467.12
2025-02-14,7.872,8.333,7.842,8.13,36435.79,296148.68
2025-02-15,8.13,8.236,7.7,7.818,13726.61,109112.48
2025-02-16,7.818,8.308,7.741,8.034,26078.06,210078.71
2025-02-17,8.034,8.299,7.654,7.779,29581.57,233171.19
2025-02-18,7.779,7.808,6.823,7.119,68412.2,492277.78
2025-02-19,7.119,7.379,6.997,7.1,55690.76,395369.87
2025-02-20,7.1,7.509,7.089,7.491,53146.38,388219.45
2025-02-21,7.491,7.917,7.093,7.137,117946.59,891686.52
2025-02-22,7.137,7.609,7.08,7.573,32537.19,238492.38
2025-02-23,7.573,7.59,7.261,7.413,19080.86,142063.17
2025-02-24,7.413,7.438,6.172,6.292,67136.99,455135.98
2025-02-25,6.292,6.737,5.912,6.61,88222.79,554780.64
2025-02-26,6.61,8.035,6.58,6.99,224045.18,1659631.56
2025-02-27,6.99,7.196,6.76,6.9,43435.81,302268.73
2025-02-28,6.9,6.902,6.231,6.63,94523.15,616069.67
2025-03-01,6.63,6.693,6.308,6.512,45202.47,293956.77
2025-03-02,6.512,7.518,6.41,7.5,84710.95,598725.15
2025-03-03,7.5,7.519,6.091,6.191,76643.71,512283.82
2025-03-04,6.191,6.218,5.642,6.099,56690.75,335867.53
2025-03-05,6.099,6.34,5.981,6.31,35053.04,217063.43
2025-03-06,6.31,6.457,6.02,6.081,44316.3,277797.71
2025-03-07,6.081,6.32,5.752,6.02,28851.31,174533.45
2025-03-08,6.02,6.08,5.851,5.939,23758.25,141855.74
2025-03-09,5.939,6.101,5.324,5.469,82046.27,463467.56
2025-03-10,5.469,5.729,4.785,4.943,56275.59,293671.09
2025-03-11,4.943,5.297,4.599,5.24,50995.79,252376.13
2025-03-12,5.24,5.517,5.053,5.35,35067.81,186331.96
2025-03-13,5.35,5.401,5.051,5.17,27680.84,145556.23
2025-03-14,5.17,5.447,5.16,5.392,44870.0,239179.85
2025-03-15,5.392,5.609,5.331,5.54,29157.35,159335.66
2025-03-16,5.54,5.751,5.277,5.321,49446.95,273875.06
2025-03-17,5.321,6.132,5.321,5.747,65860.23,376381.23
2025-03-18,5.747,5.749,5.413,5.651,56179.64,313274.84
2025-03-19,5.651,5.769,5.552,5.721,58896.12,335070.13
2025-03-20,5.721,5.795,5.371,5.42,27312.66,153055.34
2025-03-21,5.42,5.52,5.301,5.44,21097.78,114169.66
2025-03-22,5.44,6.018,5.371,5.61,132748.99,757381.09
2025-03-23,5.61,5.679,5.341,5.45,28134.08,156366.26
2025-03-24,5.45,5.986,5.38,5.877,83021.92,480125.15
2025-03-25,5.877,6.046,5.73,5.94,54970.53,325409.57
2025-03-26,5.94,6.021,5.59,5.66,48894.15,283970.95
2025-03-27,5.66,5.83,5.521,5.57,21691.49,123471.84
2025-03-28,5.57,5.58,4.922,5.1,75707.43,384016.15
2025-03-29,5.1,5.11,4.561,4.727,40691.56,194687.09
2025-03-30,4.727,4.91,4.67,4.829,32742.63,157409.48
2025-03-31,4.829,4.982,4.722,4.8,59623.11,290918.54
2025-04-01,4.8,5.068,4.774,4.86,33975.5,167810.39
2025-04-02,4.86,4.938,4.463,4.501,48781.87,229703.35
2025-04-03,4.501,4.697,4.268,4.492,62181.31,275371.51
2025-04-04,4.492,4.648,4.205,4.41,65433.03,286725.16
2025-04-05,4.41,4.46,4.21,4.35,71084.36,306619.51
2025-04-06,4.35,4.37,3.797,3.901,48724.35,195760.47
2025-04-07,3.901,4.024,3.487,3.88,121534.94,461961.47
2025-04-08,3.88,4.089,3.303,3.49,187451.55,688976.79
2025-04-09,3.49,4.308,3.423,3.989,235110.51,919496.37
2025-04-10,3.989,4.077,3.723,3.859,140350.75,547093.53
2025-04-11,3.859,3.99,3.822,3.93,76157.03,296460.96
2025-04-12,3.93,4.149,3.83,4.1,114660.72,459512.44
2025-04-13,4.1,4.11,3.825,3.848,45534.22,181993.22
2025-04-14,3.848,4.021,3.833,3.901,34580.19,135802.57
2025-04-15,3.901,4.0,3.783,3.8,36392.93,142149.75
2025-04-16,3.8,3.849,3.681,3.8,28538.4,107920.29
2025-04-17,3.8,3.928,3.721,3.83,61830.87,237658.45
2025-04-18,3.83,3.95,3.81,3.911,16823.26,65536.21
2025-04-19,3.911,4.097,3.911,4.021,28471.6,114511.57
2025-04-20,4.021,4.197,4.0,4.17,49241.59,203310.24
2025-04-21,4.17,4.318,4.092,4.11,70022.11,295273.64
2025-04-22,4.11,5.97,4.036,5.499,603437.1,3286246.87
2025-04-23,5.499,6.384,5.052,5.13,438681.31,2463183.87
2025-04-24,5.13,5.199,4.851,5.17,104788.15,528573.01
2025-04-25,5.17,5.696,5.05,5.391,181842.59,984610.08
2025-04-26,5.391,5.759,5.342,5.43,81331.35,451259.97
2025-04-27,5.43,5.438,4.934,5.08,64825.0,335865.41
