# Dataset Report: Siacoin (SC)
# Coin Name: Siacoin
# Symbol: SC
# Approx Row Count: 3824
# Date Range: 2015-08-25 to 2026-02-14
# Frequency: Daily
# Columns Present: open, high, low, close, Volume_SC, Volume_USD
# Note: Launched June 2015. Decentralized cloud storage network.
# --------------------------------------------------
Date,open,high,low,close,Volume_SC,Volume_USD
2020-09-26,0.00273,0.002827,0.002712,0.00276,11233696.5,31037.09
2020-09-27,0.00276,0.00278,0.00268,0.0027,4644399.6,12568.34
2020-09-28,0.0027,0.00291,0.0027,0.00287,9977899.1,28257.76
2020-09-29,0.00287,0.003192,0.002826,0.003063,25245769.08,76830.72
2020-09-30,0.003063,0.00334,0.00303,0.003079,39672956.25,127914.79
2020-10-01,0.003079,0.003121,0.00277,0.002863,21929670.55,64382.11
2020-10-02,0.002863,0.00293,0.00265,0.00281,8865404.55,24535.71
2020-10-03,0.00281,0.002869,0.002749,0.002764,7224565.61,20248.22
2020-10-04,0.002764,0.00277,0.00269,0.002769,4164363.67,11386.96
2020-10-05,0.002769,0.00284,0.00274,0.00283,4764817.72,13391.68
2020-10-06,0.00283,0.00283,0.002641,0.00266,8139498.87,22228.12
2020-10-07,0.00266,0.0027,0.002601,0.00269,6284751.37,16523.3
2020-10-08,0.00269,0.00286,0.00263,0.002846,8972035.78,24902.71
2020-10-09,0.002846,0.00299,0.00278,0.002977,16696356.69,48232.92
2020-10-10,0.002977,0.0033,0.002977,0.003212,24725325.84,78929.02
2020-10-11,0.003212,0.00328,0.00315,0.00325,7122439.38,22879.37
2020-10-12,0.00325,0.00327,0.003101,0.00318,13654778.06,43417.96
2020-10-13,0.00318,0.00331,0.00313,0.00325,31048237.73,100359.81
2020-10-14,0.00325,0.003267,0.00302,0.00308,14679421.08,46050.54
2020-10-15,0.00308,0.0031,0.00286,0.0029,25292658.7,74526.63
2020-10-16,0.0029,0.002901,0.0028,0.0028,6709389.97,19102.36
2020-10-17,0.0028,0.002932,0.00277,0.00289,11189891.08,31653.75
2020-10-18,0.00289,0.002998,0.00287,0.00296,5985410.42,17574.65
2020-10-19,0.00296,0.00297,0.002788,0.002797,18619779.37,52969.52
2020-10-20,0.002797,0.002961,0.00251,0.002548,30111187.48,79702.72
2020-10-21,0.002548,0.002796,0.002543,0.00274,23956968.35,64152.24
2020-10-22,0.00274,0.002891,0.002702,0.002804,14335505.7,40335.28
2020-10-23,0.002804,0.002837,0.002648,0.00275,14126677.0,38674.94
2020-10-24,0.00275,0.00278,0.002707,0.00278,2575318.13,7074.81
2020-10-25,0.00278,0.002837,0.00268,0.002693,9628641.12,26414.22
2020-10-26,0.002693,0.00278,0.002562,0.002591,22454633.76,59556.02
2020-10-27,0.002591,0.002638,0.002573,0.002621,13263784.81,34489.12
2020-10-28,0.002621,0.002702,0.002481,0.00251,10046343.52,25775.47
2020-10-29,0.00251,0.00259,0.00247,0.00258,9784343.87,24705.69
2020-10-30,0.00258,0.00261,0.002465,0.00253,5627396.1,14309.42
2020-10-31,0.00253,0.002598,0.00245,0.00247,16367694.11,40551.99
2020-11-01,0.00247,0.002525,0.00246,0.00248,8263510.73,20527.95
2020-11-02,0.00248,0.002518,0.002343,0.00241,16996855.6,41170.28
2020-11-03,0.00241,0.00241,0.002321,0.00239,7895271.2,18569.05
2020-11-04,0.00239,0.002459,0.002332,0.00237,19003918.03,45599.75
2020-11-05,0.00237,0.002508,0.00236,0.002508,7236625.48,17699.35
2020-11-06,0.002508,0.002688,0.002492,0.0026,20164822.52,52301.03
2020-11-07,0.0026,0.002775,0.002501,0.00252,10671336.54,28060.04
2020-11-08,0.00252,0.002698,0.00252,0.00269,6355620.53,16713.34
2020-11-09,0.00269,0.002783,0.002523,0.00257,8650414.39,22805.16
2020-11-10,0.00257,0.00279,0.002569,0.002698,15472494.88,41572.93
2020-11-11,0.002698,0.00276,0.00266,0.00273,11841245.95,32165.38
2020-11-12,0.00273,0.002735,0.002596,0.002652,10172256.93,27127.17
2020-11-13,0.002652,0.002729,0.00264,0.002672,4842589.17,13056.95
2020-11-14,0.002672,0.00271,0.00263,0.00269,3611515.28,9640.41
2020-11-15,0.00269,0.002767,0.00262,0.002633,12340951.85,33162.56
2020-11-16,0.002633,0.00276,0.00261,0.00272,16317991.85,43824.48
2020-11-17,0.00272,0.0028,0.00268,0.002735,21280374.44,58537.82
2020-11-18,0.002735,0.00277,0.002648,0.00269,15527228.99,42043.88
2020-11-19,0.00269,0.00272,0.002645,0.00265,18879202.49,50712.89
2020-11-20,0.00265,0.00276,0.00265,0.002709,17500345.55,47450.67
2020-11-21,0.002709,0.003111,0.002709,0.003032,57219902.26,168739.45
2020-11-22,0.003032,0.00312,0.002818,0.00302,32594772.95,96032.21
2020-11-23,0.00302,0.00309,0.002911,0.00309,26251861.83,79216.17
2020-11-24,0.00309,0.003996,0.003072,0.003835,150955346.05,543435.4
2020-11-25,0.003835,0.004108,0.003463,0.003624,81339591.92,311002.92
2020-11-26,0.003624,0.003782,0.002813,0.003033,140114613.97,438541.82
2020-11-27,0.003033,0.003082,0.002815,0.003004,46419797.38,137499.55
2020-11-28,0.003004,0.003457,0.002972,0.003224,53687780.73,170358.12
2020-11-29,0.003224,0.00333,0.00307,0.00318,30475423.06,97556.96
2020-11-30,0.00318,0.003378,0.00318,0.003378,32715624.74,107675.26
2020-12-01,0.003378,0.003497,0.003185,0.003298,60689610.71,202546.69
2020-12-02,0.003298,0.003478,0.00326,0.00346,18537021.68,62978.97
2020-12-03,0.00346,0.003512,0.00339,0.00346,14338589.25,49456.61
2020-12-04,0.00346,0.003962,0.0034,0.003528,78587475.48,287900.78
2020-12-05,0.003528,0.0037,0.003393,0.003699,18004239.43,63820.29
2020-12-06,0.003699,0.003709,0.003512,0.003618,11102285.73,39748.6
2020-12-07,0.003618,0.003618,0.003434,0.00349,12506424.11,43912.19
2020-12-08,0.00349,0.00351,0.003261,0.003309,29059128.36,97839.88
2020-12-09,0.003309,0.003309,0.003062,0.00327,26763884.97,85600.49
2020-12-10,0.00327,0.004037,0.003075,0.00318,17288298.36,57220.27
2020-12-11,0.00318,0.00318,0.003021,0.00309,18033777.88,55493.27
2020-12-12,0.00309,0.003249,0.00307,0.003201,11567444.9,36691.22
2020-12-13,0.003201,0.00331,0.003191,0.00329,22264500.67,72370.12
2020-12-14,0.00329,0.003349,0.00319,0.00324,11549141.54,37635.57
2020-12-15,0.00324,0.003289,0.00319,0.00325,7520360.08,24372.95
2020-12-16,0.00325,0.00346,0.003131,0.00343,44080974.44,145613.09
2020-12-17,0.00343,0.003657,0.003338,0.003525,62545788.31,219548.41
2020-12-18,0.003525,0.003626,0.003458,0.003597,23453580.7,82878.72
2020-12-19,0.003597,0.00373,0.00358,0.00364,23926010.61,87486.06
2020-12-20,0.00364,0.003769,0.003523,0.00365,22756881.99,82291.74
2020-12-21,0.00365,0.003899,0.003362,0.003512,42996309.23,154061.82
2020-12-22,0.003512,0.003512,0.003283,0.003353,24923902.95,84217.27
2020-12-23,0.003353,0.00341,0.002846,0.002855,95016436.38,294057.54
2020-12-24,0.002855,0.003224,0.002735,0.003202,37435042.89,110853.71
2020-12-25,0.003202,0.003288,0.00309,0.00312,15199044.72,48208.7
2020-12-26,0.00312,0.00336,0.00311,0.00327,36376816.41,117235.25
2020-12-27,0.00327,0.0035,0.003218,0.00336,49080967.2,164376.77
2020-12-28,0.00336,0.00355,0.00318,0.003459,64880929.65,218392.02
2020-12-29,0.003459,0.003459,0.003054,0.00319,92374366.3,297255.61
2020-12-30,0.00319,0.003436,0.00319,0.003345,41649369.88,139736.15
2020-12-31,0.003345,0.003356,0.002933,0.003123,100373468.53,309829.3
2021-01-01,0.003123,0.003467,0.003111,0.003376,66144528.61,218628.62
2021-01-02,0.003376,0.004996,0.00326,0.00458,383790812.61,1645004.68
2021-01-03,0.00458,0.005717,0.004454,0.004657,557919202.44,2835259.35
2021-01-04,0.004657,0.004767,0.003911,0.004276,180078374.39,778369.64
2021-01-05,0.004276,0.004435,0.003879,0.004179,110258033.46,455841.71
2021-01-06,0.004179,0.004926,0.003904,0.004572,232739565.43,1010140.85
2021-01-07,0.004572,0.00518,0.004423,0.004895,197463112.06,960857.88
2021-01-08,0.004895,0.005141,0.00448,0.004802,152124865.95,738283.78
2021-01-09,0.004802,0.005366,0.004664,0.005155,80000193.45,403566.11
2021-01-10,0.005155,0.005429,0.004516,0.00483,95425202.08,481390.71
2021-01-11,0.00483,0.005317,0.003776,0.00442,155950661.93,671011.1
2021-01-12,0.00442,0.004545,0.004001,0.00421,85280837.43,362263.63
2021-01-13,0.00421,0.004518,0.00402,0.00446,55864749.71,238149.57
2021-01-14,0.00446,0.004745,0.004344,0.004551,58809715.33,268113.64
2021-01-15,0.004551,0.004743,0.004248,0.004563,49802238.37,224540.02
2021-01-16,0.004563,0.004844,0.004524,0.004743,56014073.37,260800.53
2021-01-17,0.004743,0.005042,0.00435,0.00465,62012372.47,288424.5
2021-01-18,0.00465,0.005028,0.004481,0.004848,58128772.5,277256.24
2021-01-19,0.004848,0.005579,0.004846,0.005053,95186695.8,489766.55
2021-01-20,0.005053,0.005284,0.004673,0.005276,64987448.29,322842.2
2021-01-21,0.005276,0.005276,0.00435,0.00444,68144715.99,322984.75
2021-01-22,0.00444,0.004795,0.004116,0.004582,72725428.73,326137.09
2021-01-23,0.004582,0.004793,0.004442,0.004691,41938933.96,192520.3
2021-01-24,0.004691,0.004779,0.0045,0.00465,36446475.49,169044.68
2021-01-25,0.00465,0.004734,0.004452,0.00448,39157219.02,179928.86
2021-01-26,0.00448,0.00454,0.00424,0.004429,22652782.97,99330.37
2021-01-27,0.004429,0.004429,0.003958,0.004152,38641015.96,159437.86
2021-01-28,0.004152,0.006073,0.004118,0.005674,255390947.43,1363314.95
2021-01-29,0.005674,0.01279,0.005651,0.007475,521822293.48,4155916.41
2021-01-30,0.007475,0.007939,0.006166,0.006536,184463845.92,1247000.27
2021-01-31,0.006536,0.01,0.006068,0.0074,303958608.51,2247729.25
2021-02-01,0.0074,0.008319,0.00649,0.007275,293418381.37,2174542.55
2021-02-02,0.007275,0.009295,0.007089,0.008947,317827272.93,2608519.03
2021-02-03,0.008947,0.009821,0.008179,0.009091,422254210.07,3845986.69
2021-02-04,0.009091,0.009534,0.008292,0.008536,209954586.15,1846121.28
2021-02-05,0.008536,0.009395,0.008461,0.009388,197532312.2,1784442.35
2021-02-06,0.009388,0.0094,0.008357,0.008577,212415305.31,1842166.47
2021-02-07,0.008577,0.008647,0.007643,0.008255,220321466.01,1800542.07
2021-02-08,0.008255,0.009284,0.008003,0.009092,229757005.94,2001388.68
2021-02-09,0.009092,0.0111,0.008812,0.01014,432648077.01,4282788.84
2021-02-10,0.01014,0.0117,0.009568,0.01033,428246576.25,4558660.54
2021-02-11,0.01033,0.01194,0.01033,0.01145,254435863.58,2862136.17
2021-02-12,0.01145,0.01458,0.01093,0.01319,373068389.11,4652100.84
2021-02-13,0.01319,0.01442,0.01225,0.0137,369983903.48,4988420.02
2021-02-14,0.0137,0.01406,0.01201,0.01276,246109862.86,3156689.67
2021-02-15,0.01276,0.01324,0.011,0.0118,230424737.82,2753660.29
2021-02-16,0.0118,0.01256,0.01084,0.0115,169852607.67,1985054.41
2021-02-17,0.0115,0.01293,0.01085,0.01237,181791883.13,2178829.39
2021-02-18,0.01237,0.01347,0.01213,0.01342,193333412.4,2500642.39
2021-02-19,0.01342,0.01347,0.0125,0.01338,146675468.56,1897916.74
2021-02-20,0.01338,0.01446,0.01262,0.01305,220891849.37,3000927.58
2021-02-21,0.01305,0.01393,0.01274,0.01362,86074128.66,1156067.02
2021-02-22,0.01362,0.01373,0.009541,0.01265,257075221.24,3038491.34
2021-02-23,0.01265,0.01265,0.008887,0.01065,409151143.08,4051806.94
2021-02-24,0.01065,0.01154,0.01013,0.01077,178458418.15,1940933.33
2021-02-25,0.01077,0.0112,0.01003,0.01012,111604313.03,1200700.71
2021-02-26,0.01012,0.01067,0.009068,0.009862,197301198.88,1922920.19
2021-02-27,0.009862,0.01059,0.00975,0.01005,109376737.3,1108009.05
2021-02-28,0.01005,0.01027,0.008708,0.0096,107634872.94,1004216.13
2021-03-01,0.0096,0.01028,0.009506,0.01024,81356776.07,809276.27
2021-03-02,0.01024,0.01074,0.009712,0.01011,117102411.12,1183428.59
2021-03-03,0.01011,0.01096,0.01002,0.01068,120817001.96,1278191.73
2021-03-04,0.01068,0.01131,0.01003,0.01044,114935921.34,1210340.08
2021-03-05,0.01044,0.0107,0.009833,0.01055,86733271.55,885857.29
2021-03-06,0.01055,0.01091,0.01015,0.01072,41564583.13,437865.68
2021-03-07,0.01072,0.01089,0.01055,0.01085,36095412.7,387481.56
2021-03-08,0.01085,0.01137,0.01083,0.01135,75699826.77,843558.33
2021-03-09,0.01135,0.01209,0.01114,0.01209,82145202.42,949510.11
2021-03-10,0.01209,0.01243,0.01133,0.01199,122295811.49,1473562.33
2021-03-11,0.01199,0.01202,0.01139,0.01182,66501819.07,780980.85
2021-03-12,0.01182,0.01214,0.01133,0.01163,78484526.72,923176.9
2021-03-13,0.01163,0.01346,0.01134,0.01346,240318644.27,3086740.18
2021-03-14,0.01346,0.01492,0.01322,0.01412,380532088.91,5325027.28
2021-03-15,0.01412,0.01964,0.01277,0.019,606734639.01,10067766.0
2021-03-16,0.019,0.02091,0.0169,0.01816,562088506.11,10560878.66
2021-03-17,0.01816,0.02016,0.01716,0.02016,284533389.04,5396535.65
2021-03-18,0.02016,0.023,0.0192,0.0226,366390606.21,7639573.64
2021-03-19,0.0226,0.02485,0.021,0.02457,446758386.19,10491224.89
2021-03-20,0.02457,0.03171,0.02249,0.023,768241603.08,20610369.59
2021-03-21,0.023,0.02554,0.02184,0.02471,344069396.68,8219520.64
2021-03-22,0.02471,0.02591,0.02051,0.02156,341110366.06,7987636.69
2021-03-23,0.02156,0.02261,0.01862,0.02191,381401023.69,7931643.99
2021-03-24,0.02191,0.02272,0.01895,0.01942,315613745.98,6603891.04
2021-03-25,0.01942,0.01981,0.01592,0.01865,321124734.14,5946760.59
2021-03-26,0.01865,0.02192,0.01846,0.02137,254197247.75,5132767.45
2021-03-27,0.02137,0.02361,0.02043,0.02326,291549246.64,6404676.65
2021-03-28,0.02326,0.02694,0.02229,0.02478,490422028.58,12262366.96
2021-03-29,0.02478,0.02664,0.02358,0.02502,276787408.54,6888808.04
2021-03-30,0.02502,0.02615,0.02468,0.02531,142457360.95,3603873.56
2021-03-31,0.02531,0.02659,0.02287,0.02584,251861622.46,6294157.8
2021-04-01,0.02584,0.02951,0.02579,0.02846,366869702.35,10138084.74
2021-04-02,0.02846,0.03206,0.02802,0.03031,412630854.75,12511681.08
2021-04-03,0.03031,0.03171,0.02592,0.02637,305356512.57,8727682.91
2021-04-04,0.02637,0.02976,0.02562,0.02926,245050945.47,6879104.51
2021-04-05,0.02926,0.03684,0.02919,0.03228,684067509.96,23011849.71
2021-04-06,0.03228,0.03273,0.02818,0.02995,367961448.87,11272148.3
2021-04-07,0.02995,0.03085,0.02439,0.02649,462731070.37,12556376.8
2021-04-08,0.02649,0.02968,0.02631,0.02953,227469427.26,6477098.29
2021-04-09,0.02953,0.03036,0.02891,0.02989,190904466.78,5665282.54
2021-04-10,0.02989,0.02995,0.02703,0.02795,307311260.2,8674155.8
2021-04-11,0.02795,0.02824,0.02635,0.02759,254412407.52,6898942.29
2021-04-12,0.02759,0.02767,0.02577,0.02631,201085967.69,5381829.13
2021-04-13,0.02631,0.02873,0.025,0.02815,368546063.42,9753521.7
2021-04-14,0.02815,0.03514,0.02691,0.03337,949658180.69,29840977.97
2021-04-15,0.03337,0.03439,0.03029,0.03322,504191060.27,16163713.25
2021-04-16,0.03322,0.0447,0.03053,0.04272,1293474202.68,48326940.19
2021-04-17,0.04272,0.06246,0.04272,0.05307,1713822880.87,91300017.94
2021-04-18,0.05307,0.0564,0.03992,0.04826,859323954.01,40428859.94
2021-04-19,0.04826,0.04966,0.04088,0.04386,526203959.3,23930836.28
2021-04-20,0.04386,0.04995,0.0381,0.04499,821372732.0,35262631.42
2021-04-21,0.04499,0.04779,0.04171,0.04221,448345185.71,20095676.47
2021-04-22,0.04221,0.04298,0.03441,0.03577,584128710.34,22853995.45
2021-04-23,0.03577,0.0362,0.02562,0.03446,1033193798.59,31482601.06
2021-04-24,0.03446,0.03525,0.0305,0.03133,448299139.87,14516416.29
2021-04-25,0.03133,0.03427,0.02767,0.03061,476285728.68,14907312.67
2021-04-26,0.03061,0.03715,0.02999,0.03688,528233915.81,18022537.22
2021-04-27,0.03688,0.0419,0.03585,0.04131,588611156.14,23353042.61
2021-04-28,0.04131,0.04307,0.03575,0.03936,505080831.14,19884585.65
2021-04-29,0.03936,0.03948,0.03617,0.03775,290927020.3,11045312.25
2021-04-30,0.03775,0.04092,0.03689,0.04079,237535779.65,9234019.64
2021-05-01,0.04079,0.04117,0.03871,0.04002,280834639.1,11202020.36
2021-05-02,0.04002,0.04283,0.03932,0.04151,338198364.12,14001202.57
2021-05-03,0.04151,0.04271,0.04012,0.04067,268051763.61,11051126.94
2021-05-04,0.04067,0.04072,0.03479,0.03588,602561214.97,22659088.42
2021-05-05,0.03588,0.04479,0.03559,0.04122,803717071.74,32360589.12
2021-05-06,0.04122,0.04378,0.03867,0.04127,542033118.84,22488782.2
2021-05-07,0.04127,0.0446,0.03902,0.04245,520224865.68,21895369.53
2021-05-08,0.04245,0.04284,0.03951,0.04053,254290112.35,10492862.24
2021-05-09,0.04053,0.04112,0.0375,0.03942,364174592.81,14224398.74
2021-05-10,0.03942,0.04124,0.03307,0.03528,450790185.37,16855097.12
2021-05-11,0.03528,0.0379,0.03347,0.03741,297886267.42,10651274.96
2021-05-12,0.03741,0.03858,0.02786,0.02948,332529966.91,11672445.67
2021-05-13,0.02948,0.0329,0.02791,0.0306,516518353.58,15685155.66
2021-05-14,0.0306,0.03368,0.03042,0.03227,235743448.67,7593489.18
2021-05-15,0.03227,0.03273,0.02854,0.0292,288328884.78,8797715.25
2021-05-16,0.0292,0.03247,0.02653,0.02897,339957652.85,9928371.3
2021-05-17,0.02897,0.02901,0.02447,0.02604,409469911.89,10821076.05
2021-05-18,0.02604,0.02895,0.02573,0.02693,303196045.47,8194896.57
2021-05-19,0.02693,0.02763,0.01102,0.01735,997846157.24,20711644.09
2021-05-20,0.01735,0.02211,0.01531,0.02034,794465302.54,14819578.43
2021-05-21,0.02034,0.02231,0.01511,0.01913,732402057.93,14194630.93
2021-05-22,0.01913,0.01969,0.0168,0.01899,372088161.26,6871251.4
2021-05-23,0.01899,0.019,0.01202,0.015,743225388.19,10940424.62
2021-05-24,0.015,0.01822,0.01422,0.01782,561084148.57,9245144.66
2021-05-25,0.01782,0.01849,0.01591,0.01756,510810434.06,8812046.95
2021-05-26,0.01756,0.02081,0.01756,0.0205,725766329.93,14490088.59
2021-05-27,0.0205,0.0205,0.01825,0.01904,409515481.51,7882714.2
2021-05-28,0.01904,0.01942,0.01601,0.01671,479951018.89,8345829.65
2021-05-29,0.01671,0.01744,0.01516,0.01621,396419089.6,6470405.63
2021-05-30,0.01621,0.01762,0.01531,0.01705,243745252.4,4024933.36
2021-05-31,0.01705,0.01792,0.01596,0.01786,208720776.25,3572760.1
2021-06-01,0.01786,0.01808,0.01665,0.01712,178949769.84,3076765.56
2021-06-02,0.01712,0.01781,0.0168,0.01759,266415080.24,4611424.05
2021-06-03,0.01759,0.0188,0.01734,0.0188,233274790.86,4212684.84
2021-06-04,0.0188,0.01959,0.01633,0.01855,419331942.98,7483358.6
2021-06-05,0.01855,0.02041,0.01762,0.01823,343419202.45,6553409.52
2021-06-06,0.01823,0.01911,0.01798,0.01871,205485997.53,3802992.63
2021-06-07,0.01871,0.01914,0.01625,0.01652,195165456.66,3525605.0
2021-06-08,0.01652,0.01682,0.01433,0.0161,391024419.12,6132151.36
2021-06-09,0.0161,0.01689,0.01515,0.01677,196020199.74,3169200.4
2021-06-10,0.01677,0.01763,0.01578,0.01637,390418593.52,6549502.27
2021-06-11,0.01637,0.01698,0.01519,0.01541,154749364.2,2468568.16
2021-06-12,0.01541,0.01543,0.01396,0.01499,368317116.13,5406058.74
2021-06-13,0.01499,0.01587,0.01465,0.01568,147603208.46,2248882.85
2021-06-14,0.01568,0.01631,0.01553,0.01613,164637881.57,2632844.44
2021-06-15,0.01613,0.01643,0.01557,0.01601,113533736.75,1815498.61
2021-06-16,0.01601,0.01601,0.01491,0.01511,129714047.6,1996143.41
2021-06-17,0.01511,0.01555,0.01459,0.01496,108472757.17,1628480.16
2021-06-18,0.01496,0.0155,0.01368,0.01413,179864318.42,2641682.89
2021-06-19,0.01413,0.01437,0.01334,0.0134,103566807.44,1436607.14
2021-06-20,0.0134,0.01356,0.0122,0.01332,186310776.72,2396001.78
2021-06-21,0.01332,0.01338,0.009764,0.009872,364712218.6,4027989.43
2021-06-22,0.009872,0.0108,0.007638,0.009363,582105725.44,5352788.78
2021-06-23,0.009363,0.01069,0.009101,0.01044,328285140.21,3337958.8
2021-06-24,0.01044,0.01198,0.009906,0.01157,394267160.91,4322230.54
2021-06-25,0.01157,0.01245,0.01051,0.01066,460298195.0,5274797.34
2021-06-26,0.01066,0.01117,0.01008,0.01091,199850458.43,2110855.86
2021-06-27,0.01091,0.01137,0.01045,0.01121,132529262.58,1431870.72
2021-06-28,0.01121,0.01262,0.01114,0.01204,264950463.76,3169286.89
2021-06-29,0.01204,0.01311,0.01204,0.01286,309359454.76,3930394.73
2021-06-30,0.01286,0.01329,0.01179,0.01329,203938372.34,2559026.42
2021-07-01,0.01329,0.01338,0.01236,0.01305,192264980.31,2467332.69
2021-07-02,0.01305,0.01331,0.01222,0.01326,189337051.44,2428442.12
2021-07-03,0.01326,0.01394,0.01277,0.01379,192759217.97,2549838.5
2021-07-04,0.01379,0.01443,0.01334,0.01403,270719488.96,3751837.13
2021-07-05,0.01403,0.01403,0.01295,0.01343,222116495.89,2980996.06
2021-07-06,0.01343,0.01404,0.01324,0.01395,186804641.59,2547285.87
2021-07-07,0.01395,0.01484,0.01361,0.01411,257768811.46,3685083.5
2021-07-08,0.01411,0.01496,0.01285,0.01341,285820248.04,3958339.28
2021-07-09,0.01341,0.01341,0.01248,0.01326,163713960.87,2122385.29
2021-07-10,0.01326,0.01341,0.01251,0.01278,95207360.62,1231593.82
2021-07-11,0.01278,0.0132,0.01248,0.013,81176459.84,1042599.68
2021-07-12,0.013,0.01305,0.01237,0.01268,56923683.54,723498.03
2021-07-13,0.01268,0.01288,0.01192,0.01215,71314924.57,886452.43
2021-07-14,0.01215,0.01231,0.01112,0.01176,128986430.37,1507705.37
2021-07-15,0.01176,0.01214,0.011,0.01135,90280049.76,1045734.96
2021-07-16,0.01135,0.01162,0.01064,0.01081,106682600.95,1193653.47
2021-07-17,0.01081,0.0112,0.01055,0.01099,102371394.75,1108682.08
2021-07-18,0.01099,0.01151,0.01093,0.01119,94880741.63,1058620.65
2021-07-19,0.01119,0.01169,0.01055,0.01065,135959107.02,1506542.09
2021-07-20,0.01065,0.01084,0.009224,0.009752,305068536.53,2999501.92
2021-07-21,0.009752,0.01086,0.009544,0.01064,253236889.0,2627197.25
2021-07-22,0.01064,0.0108,0.01038,0.01074,176916073.08,1874451.96
2021-07-23,0.01074,0.01122,0.01039,0.01117,130878781.34,1426045.01
2021-07-24,0.01117,0.01144,0.01098,0.01126,142239424.84,1594338.24
2021-07-25,0.01126,0.01165,0.01096,0.01159,196720040.73,2230095.44
2021-07-26,0.01159,0.01297,0.01153,0.012,316992650.68,3912928.32
2021-07-27,0.012,0.01245,0.01135,0.01244,167027822.18,2001533.8
2021-07-28,0.01244,0.01311,0.01219,0.01271,198966291.89,2530891.13
2021-07-29,0.01271,0.01355,0.0123,0.01345,219447347.12,2847979.23
2021-07-30,0.01345,0.01419,0.01281,0.01402,187948032.8,2533859.86
2021-07-31,0.01402,0.01542,0.01379,0.015,196910658.18,2905866.38
2021-08-01,0.015,0.02018,0.015,0.01586,571620947.08,10452495.73
2021-08-02,0.01586,0.01645,0.0151,0.01592,219737901.11,3482686.71
2021-08-03,0.01592,0.01594,0.0146,0.01497,142420674.98,2145340.09
2021-08-04,0.01497,0.01595,0.01497,0.01589,106562583.65,1661363.85
2021-08-05,0.01589,0.0163,0.01509,0.01619,130585141.32,2049266.94
2021-08-06,0.01619,0.01736,0.0158,0.01722,126168698.34,2102007.23
2021-08-07,0.01722,0.01778,0.01667,0.01758,183407625.06,3162567.08
2021-08-08,0.01758,0.01765,0.01596,0.01635,152939422.88,2561281.96
2021-08-09,0.01635,0.01714,0.01547,0.01703,150089379.61,2483833.4
2021-08-10,0.01703,0.01749,0.01639,0.01719,194236550.39,3301474.87
2021-08-11,0.01719,0.01908,0.01719,0.0183,275162516.72,4999430.36
2021-08-12,0.01828,0.01828,0.01689,0.01768,90389052.11,1576018.05
2021-08-13,0.01768,0.01916,0.01759,0.01909,163883430.37,3024085.59
2021-08-14,0.01909,0.0197,0.01832,0.01942,185369189.2,3525093.24
2021-08-15,0.01942,0.01977,0.01821,0.01962,151527423.02,2884900.5
2021-08-16,0.01962,0.02047,0.01878,0.01945,252144216.48,4959755.47
2021-08-17,0.01945,0.01994,0.01771,0.01785,195092001.06,3681264.8
2021-08-18,0.01785,0.01818,0.01671,0.01735,211186112.45,3717294.98
2021-08-19,0.01735,0.01835,0.01672,0.01831,115264175.62,2016501.95
2021-08-20,0.01831,0.01909,0.0182,0.01899,145993033.56,2728050.42
2021-08-21,0.01899,0.01914,0.01849,0.01859,115070987.65,2161037.59
2021-08-22,0.01859,0.01948,0.01845,0.01933,134223228.49,2536409.24
2021-08-23,0.01933,0.02133,0.01906,0.02094,394416729.18,8043333.86
2021-08-24,0.02094,0.02378,0.01996,0.02044,540212696.14,11846590.09
2021-08-25,0.02044,0.02324,0.01998,0.023,390730606.61,8447697.88
2021-08-26,0.023,0.02321,0.02069,0.02103,190596144.81,4141996.56
2021-08-27,0.02103,0.02207,0.01985,0.02195,182107862.47,3787927.06
2021-08-28,0.02195,0.02199,0.02085,0.02126,79382482.76,1692352.73
2021-08-29,0.02126,0.02147,0.02027,0.02083,113312241.71,2352093.34
2021-08-30,0.02083,0.02083,0.01914,0.01934,113358605.52,2269560.35
2021-08-31,0.01934,0.02013,0.019,0.0197,184456653.41,3621966.69
2021-09-01,0.0197,0.02091,0.01918,0.02076,166276287.34,3371054.5
2021-09-02,0.02076,0.02121,0.0205,0.02066,128191962.98,2680311.76
2021-09-03,0.02066,0.02178,0.02013,0.02142,216509648.48,4541784.37
2021-09-04,0.02142,0.02434,0.02112,0.02388,254211901.33,5707308.49
2021-09-05,0.02388,0.02744,0.02318,0.02468,487260798.36,12124847.55
2021-09-06,0.02468,0.02578,0.0233,0.02454,256114060.29,6297335.71
2021-09-07,0.02454,0.02475,0.01841,0.01925,540238915.75,11037108.14
2021-09-08,0.01925,0.01982,0.01689,0.01907,380792893.64,7050315.76
2021-09-09,0.01907,0.02049,0.01905,0.01999,211575254.33,4195005.81
2021-09-10,0.01999,0.02045,0.01768,0.0181,188280746.97,3534580.85
2021-09-11,0.0181,0.01894,0.01798,0.01852,121195277.9,2240043.46
2021-09-12,0.01852,0.01989,0.01814,0.0196,162885953.29,3141659.9
2021-09-13,0.0196,0.01961,0.01716,0.01822,141731165.63,2564121.61
2021-09-14,0.01822,0.01885,0.01793,0.01885,124840320.08,2298394.79
2021-09-15,0.01885,0.0196,0.01858,0.01945,97623290.23,1870826.73
2021-09-16,0.01945,0.01947,0.01849,0.01892,70627092.35,1349481.08
2021-09-17,0.01892,0.01896,0.01796,0.01816,57426939.19,1057090.31
2021-09-18,0.01816,0.01933,0.018,0.01903,50200475.48,947149.65
