# Dataset Report: Tierion (TNT)
# Source Exchange: HitBTC (Legacy Archive)
# Date Range: 2017-07-25 to 2026-02-15
# Note: Token retired Dec 2020 via SEC settlement. Data ends at contract pause.
# --------------------------------------------------
Date,open,high,low,close,Volume_TNT,Volume_BTC
2019-06-10,4.12e-06,4.25e-06,3.92e-06,4.16e-06,6993712.0,28.78
2019-06-11,4.16e-06,4.33e-06,3.99e-06,4.17e-06,3908282.0,16.2
2019-06-12,4.17e-06,4.35e-06,4.16e-06,4.23e-06,3791968.0,15.93
2019-06-13,4.23e-06,4.23e-06,4.03e-06,4.06e-06,5220935.0,21.76
2019-06-14,4.06e-06,4.1e-06,3.49e-06,3.65e-06,5922297.0,22.74
2019-06-15,3.65e-06,3.88e-06,3.59e-06,3.63e-06,8898904.0,33.18
2019-06-16,3.63e-06,3.69e-06,3.4e-06,3.58e-06,8902141.0,31.67
2019-06-17,3.58e-06,3.62e-06,3.41e-06,3.45e-06,4797349.0,16.87
2019-06-18,3.45e-06,3.54e-06,3.38e-06,3.41e-06,3378596.0,11.64
2019-06-19,3.41e-06,3.75e-06,3.38e-06,3.52e-06,5332631.0,18.48
2019-06-20,3.52e-06,4.46e-06,3.38e-06,4.13e-06,4455263.0,16.16
2019-06-21,4.13e-06,5.5e-06,3.95e-06,4.35e-06,5574806.0,24.86
2019-06-22,4.35e-06,4.48e-06,3.46e-06,3.87e-06,3685265.0,14.44
2019-06-23,3.87e-06,3.9e-06,3.46e-06,3.5e-06,6294876.0,23.85
2019-06-24,3.5e-06,3.75e-06,3.46e-06,3.56e-06,8463019.0,30.45
2019-06-25,3.56e-06,3.67e-06,3.48e-06,3.57e-06,8146221.0,29.21
2019-06-26,3.57e-06,4.5e-06,3.46e-06,3.95e-06,4727549.0,18.14
2019-06-27,3.95e-06,4.42e-06,3.85e-06,4.37e-06,4002644.0,16.51
2019-06-28,4.37e-06,4.39e-06,3.95e-06,4.25e-06,2185591.0,9.357
2019-06-29,4.25e-06,5.5e-06,4.04e-06,5.01e-06,4018093.0,18.53
2019-06-30,5.01e-06,5.49e-06,4.92e-06,5.33e-06,4395722.0,22.9
2019-07-01,5.33e-06,5.41e-06,4.87e-06,5.36e-06,5429703.0,28.56
2019-07-02,5.36e-06,6.4e-06,5.34e-06,6.29e-06,3310862.0,19.15
2019-07-03,6.29e-06,6.32e-06,4.86e-06,5.16e-06,2590710.0,15.05
2019-07-04,5.16e-06,5.21e-06,4.5e-06,4.98e-06,2139549.0,10.72
2019-07-05,4.98e-06,5.25e-06,4.89e-06,5.2e-06,1191461.0,6.011
2019-07-06,5.2e-06,5.33e-06,4.95e-06,5.1e-06,1719161.0,8.823
2019-07-07,5.1e-06,5.33e-06,4.92e-06,5e-06,2868883.0,14.4
2019-07-08,5e-06,5.07e-06,4.24e-06,4.43e-06,5824414.0,27.5
2019-07-09,4.43e-06,4.61e-06,4.22e-06,4.56e-06,3148407.0,13.85
2019-07-10,4.56e-06,4.58e-06,4.27e-06,4.46e-06,1740411.0,7.769
2019-07-11,4.46e-06,4.82e-06,4.35e-06,4.5e-06,2525749.0,11.25
2019-07-12,4.5e-06,4.57e-06,4.43e-06,4.45e-06,3330997.0,14.95
2019-07-13,4.45e-06,4.5e-06,4.42e-06,4.46e-06,3897187.0,17.35
2019-07-14,4.46e-06,4.46e-06,4.26e-06,4.36e-06,3166633.0,13.79
2019-07-15,4.36e-06,4.36e-06,3.89e-06,4.02e-06,3979348.0,16.53
2019-07-16,4.02e-06,4.2e-06,3.92e-06,4.15e-06,4642800.0,18.91
2019-07-17,4.15e-06,4.24e-06,3.97e-06,4.14e-06,2338786.0,9.604
2019-07-18,4.14e-06,4.25e-06,3.91e-06,3.91e-06,5844664.0,23.75
2019-07-19,3.91e-06,4.09e-06,3.84e-06,3.98e-06,9740938.0,38.45
2019-07-20,3.98e-06,4.24e-06,3.9e-06,4.04e-06,7027834.0,28.24
2019-07-21,4.04e-06,4.24e-06,3.92e-06,4.22e-06,4628086.0,19.02
2019-07-22,4.22e-06,4.31e-06,3.93e-06,4.19e-06,1204499.0,5.082
2019-07-23,4.19e-06,4.27e-06,4.14e-06,4.22e-06,2399390.0,10.09
2019-07-24,4.22e-06,4.27e-06,3.8e-06,4.11e-06,6261637.0,25.7
2019-07-25,4.11e-06,4.17e-06,4.01e-06,4.17e-06,3707404.0,15.19
2019-07-26,4.17e-06,4.17e-06,3.95e-06,4.15e-06,3619059.0,14.94
2019-07-27,4.15e-06,4.16e-06,4.04e-06,4.09e-06,4525064.0,18.58
2019-07-28,4.09e-06,4.13e-06,3.82e-06,3.9e-06,3192110.0,12.73
2019-07-29,3.9e-06,4.05e-06,3.84e-06,3.92e-06,5833572.0,22.97
2019-07-30,3.92e-06,4.05e-06,3.86e-06,3.91e-06,9463817.0,37.41
2019-07-31,3.91e-06,4.01e-06,3.81e-06,3.84e-06,7022507.0,27.24
2019-08-01,3.84e-06,3.85e-06,3.62e-06,3.67e-06,10419386.0,39.16
2019-08-02,3.67e-06,3.68e-06,3.54e-06,3.56e-06,6544189.0,23.61
2019-08-03,3.56e-06,3.58e-06,3.54e-06,3.57e-06,8668805.0,30.9
2019-08-04,3.57e-06,3.58e-06,3.36e-06,3.4e-06,6793740.0,23.89
2019-08-05,3.4e-06,3.41e-06,2.95e-06,3.03e-06,7532344.0,23.74
2019-08-06,3.03e-06,3.05e-06,2.92e-06,2.95e-06,9262179.0,27.6
2019-08-07,2.95e-06,2.96e-06,2.79e-06,2.81e-06,10198274.0,29.38
2019-08-08,2.81e-06,2.83e-06,2.52e-06,2.59e-06,11434031.0,31.35
2019-08-09,2.59e-06,2.61e-06,2.51e-06,2.54e-06,3203397.0,8.253
2019-08-10,2.54e-06,3.42e-06,2.47e-06,2.86e-06,5520494.0,14.95
2019-08-11,2.86e-06,2.91e-06,2.74e-06,2.87e-06,5651731.0,16.13
2019-08-12,2.87e-06,2.91e-06,2.79e-06,2.8e-06,4825119.0,13.72
2019-08-13,2.8e-06,2.82e-06,2.76e-06,2.8e-06,8145806.0,22.74
2019-08-14,2.8e-06,2.82e-06,2.77e-06,2.79e-06,11505640.0,32.18
2019-08-15,2.79e-06,2.82e-06,2.75e-06,2.79e-06,16885764.0,47.06
2019-08-16,2.79e-06,3.07e-06,2.49e-06,2.73e-06,8635340.0,24.04
2019-08-17,2.73e-06,2.9e-06,2.73e-06,2.87e-06,8738300.0,24.36
2019-08-18,2.87e-06,2.99e-06,2.84e-06,2.99e-06,9130921.0,26.31
2019-08-19,2.99e-06,3.18e-06,2.83e-06,2.97e-06,7162985.0,21.6
2019-08-20,2.97e-06,3.04e-06,2.93e-06,3.03e-06,6328935.0,18.95
2019-08-21,3.03e-06,3.19e-06,2.94e-06,3.19e-06,9068041.0,28.2
2019-08-22,3.19e-06,3.27e-06,3.15e-06,3.18e-06,10863750.0,34.89
2019-08-23,3.18e-06,3.22e-06,3.01e-06,3.12e-06,7234931.0,22.74
2019-08-24,3.12e-06,3.84e-06,3e-06,3.53e-06,7682984.0,26.15
2019-08-25,3.53e-06,3.56e-06,3.15e-06,3.24e-06,5506390.0,18.31
2019-08-26,3.24e-06,3.39e-06,3e-06,3.26e-06,7622471.0,24.21
2019-08-27,3.26e-06,3.41e-06,3.1e-06,3.14e-06,9650182.0,31.55
2019-08-28,3.14e-06,3.17e-06,2.94e-06,3.02e-06,13491790.0,41.35
2019-08-29,3.02e-06,3.15e-06,2.99e-06,3.1e-06,11431249.0,35.04
2019-08-30,3.1e-06,3.14e-06,2.89e-06,3.06e-06,18387120.0,56.4
2019-08-31,3.06e-06,3.32e-06,2.95e-06,3.21e-06,11664715.0,36.54
2019-09-01,3.21e-06,3.27e-06,3.02e-06,3.04e-06,13307550.0,41.73
2019-09-02,3.04e-06,3.13e-06,2.94e-06,3e-06,14673859.0,44.29
2019-09-03,3e-06,3.18e-06,2.92e-06,3.01e-06,5939939.0,18.06
2019-09-04,3.01e-06,3.15e-06,2.87e-06,2.91e-06,12255537.0,36.95
2019-09-05,2.91e-06,2.95e-06,2.7e-06,2.72e-06,9646361.0,27.09
2019-09-06,2.72e-06,2.73e-06,2.59e-06,2.61e-06,11636947.0,30.84
2019-09-07,2.61e-06,2.76e-06,2.59e-06,2.71e-06,8530625.0,22.53
2019-09-08,2.71e-06,2.89e-06,2.68e-06,2.72e-06,5024563.0,13.83
2019-09-09,2.72e-06,2.86e-06,2.66e-06,2.75e-06,14246554.0,38.95
2019-09-10,2.75e-06,2.89e-06,2.66e-06,2.81e-06,3498880.0,9.843
2019-09-11,2.81e-06,2.91e-06,2.63e-06,2.65e-06,5648652.0,15.67
2019-09-12,2.65e-06,2.85e-06,2.58e-06,2.58e-06,5320992.0,14.2
2019-09-13,2.58e-06,2.64e-06,2.56e-06,2.58e-06,3604002.0,9.348
2019-09-14,2.58e-06,2.84e-06,2.58e-06,2.72e-06,3390482.0,8.982
2019-09-15,2.72e-06,2.82e-06,2.71e-06,2.78e-06,3656108.0,10.11
2019-09-16,2.78e-06,2.81e-06,2.72e-06,2.73e-06,2357108.0,6.512
2019-09-17,2.73e-06,2.85e-06,2.71e-06,2.81e-06,3797138.0,10.55
2019-09-18,2.81e-06,3.05e-06,2.78e-06,3.03e-06,4195985.0,12.26
2019-09-19,3.03e-06,3.67e-06,3.01e-06,3.58e-06,15774635.0,52.74
2019-09-20,3.58e-06,4.28e-06,3.53e-06,4.21e-06,15361395.0,59.6
2019-09-21,4.21e-06,4.3e-06,3.67e-06,4.05e-06,9202212.0,37.15
2019-09-22,4.05e-06,4.52e-06,4e-06,4.42e-06,8328082.0,35.54
2019-09-23,4.42e-06,5.14e-06,4.26e-06,4.28e-06,11690485.0,54.57
2019-09-24,4.28e-06,5.53e-06,4.16e-06,5.2e-06,11422178.0,52.54
2019-09-25,5.2e-06,5.43e-06,4.67e-06,5.08e-06,8616275.0,43.18
2019-09-26,5.08e-06,5.3e-06,4.81e-06,5.13e-06,7217802.0,37.07
2019-09-27,5.13e-06,5.32e-06,5.01e-06,5.14e-06,3480250.0,18.03
2019-09-28,5.14e-06,5.75e-06,5.13e-06,5.67e-06,3129529.0,17.36
2019-09-29,5.67e-06,5.8e-06,4.98e-06,5.32e-06,3576111.0,18.99
2019-09-30,5.32e-06,5.79e-06,5.21e-06,5.35e-06,3578502.0,18.99
2019-10-01,5.35e-06,5.39e-06,5e-06,5e-06,2868045.0,14.78
2019-10-02,5e-06,5.83e-06,5e-06,5.72e-06,5826528.0,31.45
2019-10-03,5.72e-06,5.83e-06,5.51e-06,5.71e-06,3104994.0,17.5
2019-10-04,5.71e-06,7.6e-06,5.7e-06,6.92e-06,11293440.0,73.21
2019-10-05,6.92e-06,7.01e-06,6.3e-06,6.45e-06,12767729.0,83.56
2019-10-06,6.45e-06,7e-06,6.02e-06,6.7e-06,10527866.0,66.32
2019-10-07,6.7e-06,7.46e-06,6.7e-06,7.33e-06,6673584.0,47.52
2019-10-08,7.33e-06,7.39e-06,6.84e-06,7.27e-06,5985763.0,42.57
2019-10-09,7.27e-06,7.5e-06,6.94e-06,7.5e-06,3566874.0,25.83
2019-10-10,7.5e-06,7.68e-06,6.35e-06,6.94e-06,2349187.0,16.14
2019-10-11,6.94e-06,7.29e-06,6.54e-06,7.18e-06,2168865.0,15.13
2019-10-12,7.18e-06,7.2e-06,6.94e-06,7e-06,1566097.0,11.11
2019-10-13,7e-06,7.03e-06,6.6e-06,6.71e-06,1597192.0,10.76
2019-10-14,6.71e-06,7.55e-06,6.68e-06,7.44e-06,1834702.0,12.85
2019-10-15,7.44e-06,9.27e-06,7.37e-06,8.77e-06,1649089.0,14.16
2019-10-16,8.77e-06,9.33e-06,7.7e-06,9.02e-06,1878600.0,16.15
2019-10-17,9.02e-06,9.43e-06,8.62e-06,8.78e-06,1528585.0,13.8
2019-10-18,8.78e-06,9.38e-06,8.67e-06,8.94e-06,2134359.0,19.25
2019-10-19,8.94e-06,1.1e-05,8.87e-06,1.064e-05,1640235.0,16.57
2019-10-20,1.064e-05,1.09e-05,9.66e-06,1.01e-05,1191913.0,12.27
2019-10-21,1.01e-05,1.049e-05,9.47e-06,9.95e-06,1383835.0,13.43
2019-10-22,9.95e-06,1.039e-05,9.79e-06,9.95e-06,1769577.0,17.7
2019-10-23,9.95e-06,1.009e-05,8.8e-06,9.82e-06,1316978.0,12.65
2019-10-24,9.82e-06,1.054e-05,9.72e-06,1.009e-05,1602613.0,16.27
2019-10-25,1.009e-05,1.02e-05,8.5e-06,9.65e-06,2962710.0,27.69
2019-10-26,9.65e-06,9.79e-06,7.64e-06,7.89e-06,3220041.0,26.98
2019-10-27,7.89e-06,8.83e-06,6.94e-06,7.07e-06,2558012.0,19.59
2019-10-28,7.07e-06,8.16e-06,6.67e-06,7.51e-06,1557393.0,11.66
2019-10-29,7.51e-06,7.63e-06,7.11e-06,7.47e-06,1474209.0,10.85
2019-10-30,7.47e-06,8.28e-06,7.26e-06,7.35e-06,2375495.0,18.26
2019-10-31,7.35e-06,7.49e-06,6.91e-06,7.25e-06,3739511.0,26.77
2019-11-01,7.25e-06,7.42e-06,7.1e-06,7.32e-06,2633829.0,19.07
2019-11-02,7.32e-06,7.59e-06,6.94e-06,7.17e-06,2121196.0,15.46
2019-11-03,7.17e-06,7.44e-06,7.1e-06,7.24e-06,1285309.0,9.359
2019-11-04,7.24e-06,7.29e-06,6.73e-06,6.96e-06,2005201.0,14.09
2019-11-05,6.96e-06,7.09e-06,6.81e-06,7.04e-06,1062044.0,7.376
2019-11-06,7.04e-06,7.4e-06,6.84e-06,7.33e-06,1483457.0,10.54
2019-11-07,7.33e-06,8.19e-06,7.15e-06,7.47e-06,1720804.0,13.0
2019-11-08,7.47e-06,7.98e-06,7.31e-06,7.38e-06,2439557.0,18.45
2019-11-09,7.38e-06,7.49e-06,7.25e-06,7.44e-06,865992.0,6.399
2019-11-10,7.44e-06,7.51e-06,7.07e-06,7.15e-06,1088885.0,7.998
2019-11-11,7.15e-06,7.92e-06,7.13e-06,7.66e-06,1342774.0,10.14
2019-11-12,7.66e-06,7.79e-06,7.47e-06,7.63e-06,1184544.0,8.994
2019-11-13,7.63e-06,9.1e-06,7.5e-06,8.55e-06,5651145.0,48.21
2019-11-14,8.55e-06,9.44e-06,8.42e-06,8.94e-06,12842198.0,115.75
2019-11-15,8.94e-06,9e-06,8.24e-06,8.58e-06,10351159.0,89.24
2019-11-16,8.58e-06,9.18e-06,8.41e-06,8.91e-06,6623986.0,57.94
2019-11-17,8.91e-06,9.19e-06,8.48e-06,8.66e-06,4725371.0,41.76
2019-11-18,8.66e-06,8.85e-06,8.3e-06,8.49e-06,5501938.0,47.68
2019-11-19,8.49e-06,8.49e-06,8.02e-06,8.34e-06,4138313.0,33.96
2019-11-20,8.34e-06,8.59e-06,8.31e-06,8.49e-06,3181601.0,26.95
2019-11-21,8.49e-06,8.53e-06,7.83e-06,8.07e-06,4060370.0,33.07
2019-11-22,8.07e-06,8.24e-06,7.53e-06,8.05e-06,4430726.0,34.94
2019-11-23,8.05e-06,8.74e-06,7.98e-06,8.59e-06,3415409.0,28.72
2019-11-24,8.59e-06,8.75e-06,8.02e-06,8.19e-06,3842081.0,31.99
2019-11-25,8.19e-06,9.29e-06,8.1e-06,9.27e-06,6864963.0,59.47
2019-11-26,9.27e-06,9.82e-06,8.87e-06,9.77e-06,7988026.0,75.25
2019-11-27,9.77e-06,9.88e-06,8.82e-06,9.13e-06,6549745.0,61.01
2019-11-28,9.13e-06,9.47e-06,9.11e-06,9.37e-06,4453838.0,41.35
2019-11-29,9.37e-06,9.67e-06,9.12e-06,9.2e-06,2734225.0,25.79
2019-11-30,9.2e-06,9.38e-06,8.86e-06,9.1e-06,3171599.0,28.92
2019-12-01,9.1e-06,9.45e-06,9.01e-06,9.11e-06,2527991.0,23.35
2019-12-02,9.11e-06,9.9e-06,9.07e-06,9.58e-06,3260265.0,31.02
2019-12-03,9.58e-06,1.014e-05,9.27e-06,9.54e-06,4541878.0,43.81
2019-12-04,9.54e-06,9.54e-06,9.11e-06,9.2e-06,2466907.0,22.82
2019-12-05,9.2e-06,9.43e-06,8.26e-06,8.26e-06,5544119.0,48.9
2019-12-06,8.26e-06,8.34e-06,7.81e-06,8.06e-06,7455524.0,60.45
2019-12-07,8.06e-06,8.06e-06,7.6e-06,7.85e-06,5634941.0,43.84
2019-12-08,7.85e-06,8.37e-06,7.75e-06,8.12e-06,5078543.0,41.35
2019-12-09,8.12e-06,8.29e-06,7.33e-06,7.49e-06,7007456.0,54.98
2019-12-10,7.49e-06,7.56e-06,6.74e-06,6.75e-06,9254555.0,65.63
2019-12-11,6.75e-06,7.24e-06,6.72e-06,7.02e-06,9997800.0,69.96
2019-12-12,7.02e-06,7.03e-06,6.03e-06,6.23e-06,10061465.0,63.19
2019-12-13,6.23e-06,6.3e-06,6.12e-06,6.2e-06,7862874.0,48.72
2019-12-14,6.2e-06,6.34e-06,5.75e-06,5.86e-06,4758597.0,28.34
2019-12-15,5.86e-06,6.75e-06,5.81e-06,6.51e-06,7592923.0,47.26
2019-12-16,6.51e-06,6.85e-06,5.94e-06,6.13e-06,10129022.0,65.22
2019-12-17,6.13e-06,6.15e-06,5.81e-06,5.89e-06,4940766.0,29.57
2019-12-18,5.89e-06,6.16e-06,5.83e-06,6.09e-06,3493794.0,21.02
2019-12-19,6.09e-06,6.4e-06,6.05e-06,6.35e-06,3444153.0,21.57
2019-12-20,6.35e-06,6.41e-06,6.13e-06,6.16e-06,4153593.0,26.15
2019-12-21,6.16e-06,6.4e-06,6.08e-06,6.1e-06,3138686.0,19.52
2019-12-22,6.1e-06,6.31e-06,5.79e-06,5.88e-06,4612717.0,27.67
2019-12-23,5.88e-06,6.22e-06,5.8e-06,6.15e-06,4353787.0,26.18
2019-12-24,6.15e-06,6.4e-06,6.08e-06,6.18e-06,3526601.0,21.92
2019-12-25,6.18e-06,6.22e-06,5.88e-06,5.98e-06,3793596.0,22.69
2019-12-26,5.98e-06,6.19e-06,5.88e-06,5.94e-06,2518734.0,15.06
2019-12-27,5.94e-06,6.07e-06,5.9e-06,6.04e-06,2073570.0,12.35
2019-12-28,6.04e-06,6.07e-06,5.87e-06,5.93e-06,1417171.0,8.405
2019-12-29,5.93e-06,6.07e-06,5.88e-06,6.01e-06,2153217.0,12.83
2019-12-30,6.01e-06,6.08e-06,5.88e-06,5.91e-06,1446868.0,8.627
2019-12-31,5.91e-06,6.19e-06,5.9e-06,6e-06,3699483.0,22.27
2020-01-01,6e-06,6.74e-06,5.94e-06,6.31e-06,8343774.0,53.61
2020-01-02,6.31e-06,7.39e-06,6.28e-06,6.98e-06,11296003.0,77.31
2020-01-03,6.98e-06,7.89e-06,6.81e-06,6.86e-06,16614822.0,121.59
2020-01-04,6.86e-06,7.25e-06,6.52e-06,6.65e-06,11480550.0,78.59
2020-01-05,6.65e-06,6.65e-06,6.36e-06,6.45e-06,4931019.0,31.95
2020-01-06,6.45e-06,6.47e-06,5.73e-06,5.74e-06,7079663.0,43.46
2020-01-07,5.74e-06,6.1e-06,5.4e-06,5.42e-06,7420203.0,42.9
2020-01-08,5.42e-06,5.85e-06,5.19e-06,5.65e-06,6233159.0,34.48
2020-01-09,5.65e-06,5.85e-06,5.48e-06,5.55e-06,4531666.0,25.62
2020-01-10,5.55e-06,5.75e-06,5.24e-06,5.37e-06,6406014.0,35.23
2020-01-11,5.37e-06,5.64e-06,5.3e-06,5.43e-06,5153058.0,28.21
2020-01-12,5.43e-06,5.85e-06,5.42e-06,5.65e-06,4874061.0,27.33
2020-01-13,5.65e-06,5.65e-06,5.48e-06,5.51e-06,2797565.0,15.52
2020-01-14,5.51e-06,5.54e-06,4.9e-06,5e-06,5311025.0,27.51
2020-01-15,5e-06,5.3e-06,4.76e-06,5.05e-06,5903914.0,29.71
2020-01-16,5.05e-06,5.48e-06,4.95e-06,5.31e-06,3917288.0,20.55
2020-01-17,5.31e-06,5.42e-06,5.15e-06,5.22e-06,5144471.0,27.1
2020-01-18,5.22e-06,5.23e-06,4.98e-06,5.14e-06,2783419.0,14.25
2020-01-19,5.14e-06,5.15e-06,4.95e-06,5.09e-06,2417718.0,12.23
2020-01-20,5.09e-06,5.38e-06,5.04e-06,5.29e-06,2662282.0,14.0
2020-01-21,5.29e-06,5.4e-06,5.17e-06,5.18e-06,2957150.0,15.67
2020-01-22,5.18e-06,5.36e-06,5.18e-06,5.34e-06,1869744.0,9.93
2020-01-23,5.34e-06,5.36e-06,4.92e-06,5.15e-06,4726341.0,23.92
2020-01-24,5.15e-06,5.36e-06,5.02e-06,5.18e-06,3239635.0,16.75
2020-01-25,5.18e-06,5.29e-06,5.09e-06,5.19e-06,1617823.0,8.377
2020-01-26,5.19e-06,5.41e-06,5.14e-06,5.36e-06,3804274.0,20.16
2020-01-27,5.36e-06,5.72e-06,5.3e-06,5.52e-06,7414125.0,40.79
2020-01-28,5.52e-06,5.68e-06,5.03e-06,5.2e-06,5816856.0,31.76
2020-01-29,5.2e-06,5.3e-06,5.03e-06,5.21e-06,4399259.0,22.59
2020-01-30,5.21e-06,5.34e-06,5.14e-06,5.17e-06,3212944.0,16.78
2020-01-31,5.17e-06,5.34e-06,5.15e-06,5.27e-06,2111398.0,11.07
2020-02-01,5.27e-06,5.61e-06,5.27e-06,5.57e-06,3463489.0,18.98
2020-02-02,5.57e-06,5.7e-06,5.52e-06,5.53e-06,3510340.0,19.66
2020-02-03,5.53e-06,6.16e-06,5.52e-06,6.12e-06,4998025.0,29.28
2020-02-04,6.12e-06,6.26e-06,5.91e-06,6.19e-06,5289284.0,32.13
2020-02-05,6.19e-06,6.22e-06,5.78e-06,5.88e-06,5726605.0,34.29
2020-02-06,5.88e-06,6.32e-06,5.85e-06,6.28e-06,5893495.0,35.67
2020-02-07,6.28e-06,6.56e-06,6.22e-06,6.46e-06,6011837.0,38.36
2020-02-08,6.46e-06,6.5e-06,5.94e-06,6.01e-06,5962014.0,37.27
2020-02-09,6.01e-06,6.06e-06,5.72e-06,6.04e-06,7882197.0,46.61
2020-02-10,6.04e-06,6.18e-06,5.98e-06,6.18e-06,4739014.0,28.79
2020-02-11,6.18e-06,6.18e-06,5.98e-06,6.13e-06,4808994.0,29.26
2020-02-12,6.13e-06,6.14e-06,5.78e-06,5.97e-06,9855428.0,59.63
2020-02-13,5.97e-06,6.44e-06,5.91e-06,6.21e-06,7038170.0,43.54
2020-02-14,6.21e-06,6.59e-06,6.16e-06,6.45e-06,6876612.0,43.6
2020-02-15,6.45e-06,7.78e-06,6.3e-06,6.85e-06,9706855.0,65.74
2020-02-16,6.85e-06,7.57e-06,6.37e-06,6.7e-06,14371086.0,98.54
2020-02-17,6.7e-06,6.75e-06,5.8e-06,6.2e-06,7216110.0,44.45
2020-02-18,6.2e-06,6.28e-06,5.91e-06,6.02e-06,4869358.0,29.65
2020-02-19,6.02e-06,6.3e-06,5.94e-06,5.96e-06,2949980.0,18.05
2020-02-20,5.96e-06,5.97e-06,5.38e-06,5.51e-06,3751913.0,21.13
2020-02-21,5.51e-06,5.78e-06,5.43e-06,5.77e-06,4598070.0,25.84
2020-02-22,5.77e-06,5.77e-06,5.52e-06,5.63e-06,2672114.0,15.0
2020-02-23,5.63e-06,5.78e-06,5.55e-06,5.74e-06,1674433.0,9.547
2020-02-24,5.74e-06,5.75e-06,5.23e-06,5.44e-06,1981919.0,10.87
2020-02-25,5.44e-06,5.48e-06,4.96e-06,5.1e-06,5342437.0,27.56
2020-02-26,5.1e-06,5.11e-06,4.39e-06,4.56e-06,5279790.0,25.16
2020-02-27,4.56e-06,4.88e-06,4.45e-06,4.75e-06,4078161.0,19.36
2020-02-28,4.75e-06,4.85e-06,4.62e-06,4.79e-06,3064153.0,14.53
2020-02-29,4.79e-06,4.85e-06,4.68e-06,4.69e-06,1883313.0,8.997
2020-03-01,4.69e-06,4.71e-06,4.5e-06,4.54e-06,2339562.0,10.81
2020-03-02,4.54e-06,5.02e-06,4.51e-06,4.88e-06,4974317.0,24.0
2020-03-03,4.88e-06,5.04e-06,4.76e-06,4.83e-06,3808397.0,18.52
2020-03-04,4.83e-06,5.32e-06,4.75e-06,5.23e-06,6523068.0,32.58
2020-03-05,5.23e-06,5.32e-06,4.97e-06,4.99e-06,3208991.0,16.43
2020-03-06,4.99e-06,5.1e-06,4.96e-06,5.08e-06,3333101.0,16.8
2020-03-07,5.08e-06,5.2e-06,4.83e-06,4.87e-06,2925275.0,14.57
2020-03-08,4.87e-06,4.87e-06,4.55e-06,4.66e-06,3784331.0,17.73
2020-03-09,4.66e-06,4.86e-06,4.59e-06,4.81e-06,3281922.0,15.56
2020-03-10,4.81e-06,5.08e-06,4.77e-06,5.05e-06,2392299.0,11.84
2020-03-11,5.05e-06,5.19e-06,4.75e-06,4.96e-06,2797446.0,14.01
2020-03-12,4.96e-06,4.97e-06,4e-06,4.03e-06,4893807.0,21.42
2020-03-13,4.03e-06,4.66e-06,3.89e-06,4.48e-06,4830155.0,20.86
2020-03-14,4.48e-06,4.74e-06,4.46e-06,4.65e-06,2912177.0,13.38
2020-03-15,4.65e-06,4.68e-06,4.37e-06,4.45e-06,1746233.0,7.943
2020-03-16,4.45e-06,4.48e-06,4.15e-06,4.35e-06,2533522.0,10.9
2020-03-17,4.35e-06,4.82e-06,4.33e-06,4.77e-06,3009624.0,13.98
2020-03-18,4.77e-06,4.9e-06,4.65e-06,4.9e-06,3224280.0,15.34
2020-03-19,4.9e-06,5.69e-06,4.8e-06,5.34e-06,8307819.0,43.44
2020-03-20,5.34e-06,5.49e-06,4.85e-06,4.99e-06,6298394.0,32.53
2020-03-21,4.99e-06,5.24e-06,4.91e-06,5.23e-06,4414317.0,22.28
2020-03-22,5.23e-06,5.27e-06,5.11e-06,5.16e-06,2577199.0,13.28
2020-03-23,5.16e-06,5.49e-06,5.13e-06,5.48e-06,4086501.0,21.7
2020-03-24,5.48e-06,5.48e-06,5.24e-06,5.36e-06,2804335.0,14.96
2020-03-25,5.36e-06,5.59e-06,5.34e-06,5.58e-06,2640328.0,14.53
2020-03-26,5.58e-06,5.93e-06,5.56e-06,5.92e-06,3594876.0,20.84
2020-03-27,5.92e-06,6.11e-06,5.86e-06,5.97e-06,2790501.0,16.71
2020-03-28,5.97e-06,5.98e-06,5.53e-06,5.63e-06,2594811.0,14.84
2020-03-29,5.63e-06,5.75e-06,5.52e-06,5.6e-06,2358660.0,13.31
2020-03-30,5.6e-06,5.98e-06,5.53e-06,5.9e-06,1892195.0,10.83
2020-03-31,5.9e-06,5.99e-06,5.6e-06,5.64e-06,1960603.0,11.42
2020-04-01,5.64e-06,5.79e-06,5.62e-06,5.67e-06,1844173.0,10.5
2020-04-02,5.67e-06,5.76e-06,5.41e-06,5.73e-06,2600789.0,14.66
2020-04-03,5.73e-06,5.77e-06,5.38e-06,5.53e-06,2438364.0,13.61
2020-04-04,5.53e-06,5.59e-06,5.37e-06,5.44e-06,2070586.0,11.32
2020-04-05,5.44e-06,5.5e-06,5.27e-06,5.33e-06,1921474.0,10.34
2020-04-06,5.33e-06,5.46e-06,5.21e-06,5.27e-06,2303471.0,12.24
2020-04-07,5.27e-06,6.27e-06,5.25e-06,5.85e-06,5038582.0,29.31
2020-04-08,5.85e-06,6.33e-06,5.83e-06,6.19e-06,5796445.0,35.13
2020-04-09,6.19e-06,6.96e-06,6.15e-06,6.73e-06,5184556.0,34.45
2020-04-10,6.73e-06,6.74e-06,6.26e-06,6.6e-06,4700008.0,30.4
2020-04-11,6.6e-06,6.89e-06,6.38e-06,6.41e-06,4123231.0,27.55
2020-04-12,6.41e-06,6.42e-06,5.84e-06,5.84e-06,4096014.0,24.79
2020-04-13,5.84e-06,5.99e-06,5.75e-06,5.87e-06,3801405.0,22.17
