# Dataset Report: Quant (QNT)
# Coin Name: Quant
# Symbol: QNT
# Approx Row Count: 2550
# Date Range: 2019-02-05 to 2026-02-02
# Frequency: Daily
# Columns Present: open, high, low, close, Volume_QNT, Volume_USD
# Note: Launched ~Aug 2018. Enterprise interoperability (Overledger).
# --------------------------------------------------
Date,open,high,low,close,Volume_QNT,Volume_USD
2021-05-21,52.61,48.93,39.96,46.95,21587.33,1013513.06
2021-05-22,46.95,47.76,37.04,39.85,8830.49,351925.62
2021-05-23,39.85,37.98,26.27,31.15,33069.2,1030037.75
2021-05-24,31.15,43.3,34.03,41.56,14616.1,607392.54
2021-05-25,41.56,44.34,38.39,41.42,9515.45,394129.57
2021-05-26,41.42,45.94,41.53,45.19,6840.26,309106.85
2021-05-27,45.19,50.49,42.01,47.06,8533.42,401547.96
2021-05-28,47.06,45.81,37.46,41.96,8516.18,357345.4
2021-05-29,41.96,41.85,36.58,38.56,6424.79,247722.56
2021-05-30,38.56,45.4,38.37,39.94,5112.5,204203.99
2021-05-31,39.94,46.73,41.13,43.44,6513.2,282958.27
2021-06-01,43.44,47.69,42.7,45.45,4975.78,226153.52
2021-06-02,45.45,49.23,45.99,46.93,2864.7,134450.82
2021-06-03,46.93,51.39,48.06,49.19,5379.63,264645.48
2021-06-04,49.19,46.45,42.1,44.9,5268.38,236536.07
2021-06-05,44.9,45.88,42.43,43.32,2896.88,125496.64
2021-06-06,43.32,46.9,43.03,43.53,3125.03,136035.87
2021-06-07,43.53,43.99,37.75,42.42,8487.63,360004.12
2021-06-08,42.42,43.73,38.45,41.9,9322.55,390571.61
2021-06-09,41.9,47.97,44.53,45.28,2782.54,125996.76
2021-06-10,45.28,48.05,43.25,47.1,5291.0,249196.16
2021-06-11,47.1,53.43,46.3,52.57,10677.39,561360.49
2021-06-12,52.57,54.31,44.57,52.74,8871.56,467921.57
2021-06-13,52.74,61.65,55.52,57.04,6594.3,376161.26
2021-06-14,57.04,63.51,58.48,61.88,7205.02,445876.64
2021-06-15,61.88,62.77,57.39,62.53,7842.11,490382.95
2021-06-16,62.53,76.31,58.86,72.66,22842.85,1659865.46
2021-06-17,72.66,81.76,68.7,72.13,14066.99,1014622.11
2021-06-18,72.13,73.24,60.73,72.2,10590.55,764616.89
2021-06-19,72.2,78.99,71.0,72.95,10739.3,783416.8
2021-06-20,72.95,78.15,66.79,73.41,11024.48,809327.58
2021-06-21,73.41,67.07,56.34,57.45,10709.52,615256.63
2021-06-22,57.45,67.06,48.81,59.19,21647.73,1281239.47
2021-06-23,59.19,74.9,58.67,74.87,13829.09,1035351.01
2021-06-24,74.87,79.11,69.85,79.11,11396.04,901490.41
2021-06-25,79.11,94.47,69.22,90.61,28503.98,2582779.56
2021-06-26,90.61,94.18,78.18,81.35,12004.43,976559.27
2021-06-27,81.35,99.04,78.24,83.24,7416.31,617361.21
2021-06-28,83.24,91.32,75.11,76.66,9944.72,762410.42
2021-06-29,76.66,80.38,69.22,77.3,7456.94,576389.66
2021-06-30,77.3,77.16,67.31,70.01,7389.0,517286.24
2021-07-01,70.01,73.26,65.54,68.9,4392.55,302635.92
2021-07-02,68.9,75.69,65.95,75.49,4283.33,323329.47
2021-07-03,75.49,97.11,76.75,79.53,10721.3,852640.89
2021-07-04,79.53,85.71,78.02,83.56,3459.63,289093.3
2021-07-05,83.56,85.54,75.29,77.95,6490.12,505934.41
2021-07-06,77.95,83.16,75.32,79.47,3129.78,248709.87
2021-07-07,79.47,81.18,74.71,79.82,3411.75,272336.6
2021-07-08,79.82,80.54,72.32,74.23,5753.4,427072.09
2021-07-09,74.23,80.99,74.37,78.26,2955.16,231261.14
2021-07-10,78.26,82.72,76.35,82.61,2047.96,169191.8
2021-07-11,82.61,84.7,78.09,79.22,1676.28,132792.61
2021-07-12,79.22,78.75,66.41,75.77,4200.44,318278.63
2021-07-13,75.77,76.74,71.2,73.23,2494.05,182648.56
2021-07-14,73.23,76.24,70.27,76.24,4743.13,361625.82
2021-07-15,76.24,78.94,64.15,72.34,5720.7,413830.49
2021-07-16,72.34,74.01,68.9,70.12,3359.46,235565.77
2021-07-17,70.12,78.87,67.86,69.24,2747.39,190242.68
2021-07-18,69.24,73.09,68.67,71.15,2117.43,150656.61
2021-07-19,71.15,69.13,65.8,65.98,2676.96,176633.61
2021-07-20,65.98,81.94,56.31,67.61,17573.62,1188083.96
2021-07-21,67.61,76.3,72.06,73.92,8751.19,646895.0
2021-07-22,73.92,74.32,71.83,72.71,5909.34,429645.11
2021-07-23,72.71,77.43,72.89,76.43,10488.92,801619.43
2021-07-24,76.43,83.65,75.76,83.44,7337.97,612307.74
2021-07-25,83.44,99.04,84.32,97.62,14627.91,1427991.3
2021-07-26,97.62,104.35,81.99,85.87,14007.32,1202794.2
2021-07-27,85.87,100.99,90.09,94.59,10583.76,1001166.25
2021-07-28,94.59,100.36,91.87,96.11,9839.68,945711.86
2021-07-29,96.11,148.11,94.67,133.5,44600.82,5954289.05
2021-07-30,133.5,146.97,130.54,133.28,10239.96,1364819.3
2021-07-31,133.28,144.33,124.96,135.62,7553.79,1024462.63
2021-08-01,135.62,175.43,127.83,175.43,22542.19,3954606.69
2021-08-02,175.43,185.61,141.56,159.65,20517.57,3275616.24
2021-08-03,159.65,181.4,144.16,166.16,13579.65,2256416.97
2021-08-04,166.16,187.61,165.63,175.56,11944.82,2097091.82
2021-08-05,175.56,189.93,172.3,175.41,7485.64,1313058.3
2021-08-06,175.41,189.32,161.3,161.3,9500.51,1532390.51
2021-08-07,161.3,170.75,154.78,155.49,12740.52,1981069.2
2021-08-08,155.49,161.81,146.82,153.35,15142.41,2322138.5
2021-08-09,153.35,169.8,151.33,151.33,23734.73,3591789.56
2021-08-10,151.33,164.98,148.66,153.86,15854.2,2439293.53
2021-08-11,153.86,163.96,152.07,153.94,8345.55,1284681.05
2021-08-12,152.89,154.87,146.03,151.4,7383.58,1117890.05
2021-08-13,151.4,168.99,153.5,154.74,17209.51,2662991.46
2021-08-14,154.74,157.84,149.69,150.96,7130.04,1076365.14
2021-08-15,150.96,166.11,148.71,164.32,7146.5,1174317.96
2021-08-16,164.32,161.57,148.16,153.44,5571.32,854882.53
2021-08-17,153.44,171.68,144.87,163.86,5601.02,917770.84
2021-08-18,163.86,201.22,163.97,183.55,15499.38,2844960.59
2021-08-19,183.55,201.17,177.79,179.38,12492.42,2240853.77
2021-08-20,179.38,206.13,187.48,191.03,3992.31,762653.91
2021-08-21,191.03,194.05,183.99,185.8,7841.91,1456992.7
2021-08-22,185.8,190.75,182.03,184.2,5167.03,951744.43
2021-08-23,184.2,187.54,179.46,182.68,10148.8,1854015.16
2021-08-24,182.68,209.03,173.07,206.83,17096.43,3536120.81
2021-08-25,206.83,217.54,192.9,195.01,19745.87,3850559.79
2021-08-26,195.01,189.52,182.72,186.1,12528.59,2331533.24
2021-08-27,186.1,205.88,186.53,194.68,5504.87,1071706.83
2021-08-28,194.68,210.35,191.52,196.36,5673.47,1114045.21
2021-08-29,196.36,196.01,188.54,190.88,8794.3,1678683.64
2021-08-30,190.88,195.96,179.0,184.54,7040.58,1299287.84
2021-08-31,184.54,186.28,174.49,181.8,11282.25,2051101.17
2021-09-01,181.8,192.53,182.22,185.49,12915.4,2395733.83
2021-09-02,185.49,193.43,183.32,186.38,16604.34,3094714.77
2021-09-03,186.38,191.87,182.72,186.92,10544.39,1970988.05
2021-09-04,186.92,225.26,182.26,222.61,11173.23,2487289.75
2021-09-05,222.61,330.75,230.34,318.73,26747.07,8525133.87
2021-09-06,318.73,427.87,263.26,325.8,19358.35,6307004.59
2021-09-07,325.8,355.41,275.52,354.84,10509.44,3729199.49
2021-09-08,354.84,354.49,298.23,311.59,13958.47,4349385.86
2021-09-09,311.59,329.62,294.04,313.89,4712.36,1479181.64
2021-09-10,313.89,407.76,297.06,393.72,10380.02,4086826.79
2021-09-11,393.72,430.79,357.4,386.44,7965.2,3078082.42
2021-09-12,386.44,394.0,355.18,357.53,3694.05,1320733.79
2021-09-13,357.53,384.13,330.58,382.82,8677.38,3321893.17
2021-09-14,382.82,434.34,358.13,373.26,7979.18,2978322.76
2021-09-15,373.26,381.34,361.69,369.44,2138.76,790150.03
2021-09-16,369.44,377.34,353.46,368.6,1542.56,568585.17
2021-09-17,368.6,365.0,339.22,344.66,2311.45,796665.24
2021-09-18,344.66,376.89,342.54,359.64,1560.76,561308.53
2021-09-19,359.64,361.85,328.4,346.92,1580.92,548456.6
2021-09-20,346.92,320.48,260.3,289.02,9946.62,2874743.49
2021-09-21,289.02,300.84,258.1,265.06,6425.86,1703239.35
2021-09-22,265.06,316.76,278.06,312.35,3318.83,1036649.31
2021-09-23,312.35,350.26,314.8,334.68,2583.71,864725.88
2021-09-24,334.68,331.26,296.73,318.62,2974.95,947880.88
2021-09-25,318.62,317.68,296.7,303.15,1051.65,318812.61
2021-09-26,303.15,307.73,292.09,294.77,1847.9,544697.75
2021-09-27,294.77,318.52,284.09,293.46,2544.4,746670.26
2021-09-28,293.46,292.45,274.79,276.6,1214.48,335924.68
2021-09-29,276.6,289.11,269.59,271.79,1737.36,472201.4
2021-09-30,281.58,293.48,280.23,290.51,24372.42,6996973.46
2021-10-01,290.51,314.0,281.6,310.73,61055.07,18307551.78
2021-10-02,310.73,344.98,303.26,317.51,64724.02,20812426.29
2021-10-03,317.51,330.19,313.03,316.49,45231.68,14561842.75
2021-10-04,316.49,316.49,290.5,305.74,54563.79,16690198.08
2021-10-05,305.74,315.53,298.18,303.85,45459.88,13844460.13
2021-10-06,303.85,309.3,288.58,291.12,60621.59,18014468.92
2021-10-07,291.12,301.8,285.27,288.74,56222.37,16447663.55
2021-10-08,288.74,336.14,287.63,311.24,103073.88,31895259.21
2021-10-09,311.24,315.81,294.0,299.17,66854.23,20247132.57
2021-10-10,299.17,309.03,291.01,294.18,48211.65,14484930.73
2021-10-11,294.18,301.08,283.89,289.11,54492.53,15973947.83
2021-10-12,289.11,289.13,265.22,280.98,64272.52,17826888.41
2021-10-13,280.98,288.81,269.29,281.59,36289.48,10129867.7
2021-10-14,281.59,300.25,275.11,290.61,42622.69,12307137.31
2021-10-15,290.61,298.27,275.13,289.66,51500.66,14715681.21
2021-10-16,289.66,329.98,285.18,308.74,67283.41,20387137.64
2021-10-17,308.74,322.49,291.48,301.06,60225.67,18602476.07
2021-10-18,301.06,306.51,288.52,290.37,30219.39,8935772.19
2021-10-19,290.37,294.74,279.7,285.12,35698.19,10238967.39
2021-10-20,285.12,302.75,279.74,295.14,42500.45,12348325.53
2021-10-21,295.14,296.82,285.0,286.73,31915.25,9269380.64
2021-10-22,286.73,292.93,280.5,288.22,28415.85,8155316.88
2021-10-23,288.22,302.9,285.82,296.95,31113.45,9161017.88
2021-10-24,296.95,307.46,287.0,290.34,40666.87,12019219.77
2021-10-25,290.34,320.19,290.34,312.58,67628.15,20561068.18
2021-10-26,312.58,325.69,306.46,315.82,51706.07,16337269.75
2021-10-27,315.82,316.75,280.01,282.96,66542.66,19576386.15
2021-10-28,282.96,302.66,280.04,291.86,55629.9,16001422.67
2021-10-29,291.86,295.45,282.16,287.6,40560.49,11684124.59
2021-10-30,287.6,292.98,275.23,279.29,41032.93,11648601.53
2021-10-31,279.29,285.0,271.0,283.94,48386.98,13379611.6
2021-11-01,283.94,284.4,272.0,274.68,32392.85,8970784.94
2021-11-02,274.68,281.54,270.1,278.99,62382.98,17116134.93
2021-11-03,278.99,279.75,265.69,267.06,57161.79,15485805.78
2021-11-04,267.06,274.93,256.29,264.78,61374.21,16360802.31
2021-11-05,264.78,269.99,254.45,260.09,40812.42,10667357.64
2021-11-06,260.09,260.09,236.4,256.51,61540.68,15415866.04
2021-11-07,256.51,279.11,254.8,262.42,61782.01,16574419.51
2021-11-08,262.42,266.21,250.37,254.99,54791.14,14120579.78
2021-11-09,254.99,315.0,250.5,293.89,156177.67,44529628.96
2021-11-10,293.89,308.86,266.0,277.05,100786.72,28550311.56
2021-11-11,277.05,287.05,266.5,270.57,38016.33,10487316.72
2021-11-12,270.57,274.51,251.19,257.28,36024.26,9522277.2
2021-11-13,257.28,268.51,252.3,261.0,35885.16,9357484.36
2021-11-14,261.0,274.13,255.01,269.5,39453.31,10366767.67
2021-11-15,269.5,293.95,264.61,277.72,60780.7,16828821.34
2021-11-16,277.72,277.72,247.65,252.66,55688.61,14499799.54
2021-11-17,252.66,255.92,244.65,251.37,50804.78,12715269.0
2021-11-18,251.37,254.63,220.05,227.27,101114.23,23560803.46
2021-11-19,227.27,244.09,222.33,237.44,58394.1,13608866.56
2021-11-20,237.44,240.34,228.07,238.16,27607.52,6473544.82
2021-11-21,238.16,238.16,224.98,226.31,33647.01,7720657.93
2021-11-22,226.31,227.0,212.0,219.77,60608.7,13231588.86
2021-11-23,219.77,272.0,217.56,238.49,129834.27,31319078.45
2021-11-24,238.49,238.9,222.3,232.82,48299.6,11060914.73
2021-11-25,232.82,233.92,224.11,228.0,29870.14,6832393.54
2021-11-26,228.0,230.96,197.0,207.07,90193.23,18974462.02
2021-11-27,207.07,220.39,206.53,209.01,44927.51,9582897.71
2021-11-28,209.01,210.5,195.0,207.87,58487.11,11760491.62
2021-11-29,207.87,215.91,200.13,214.78,55887.61,11624053.8
2021-11-30,214.78,217.95,200.85,201.57,59205.33,12182748.78
2021-12-01,201.57,208.32,194.12,196.9,64055.12,12936520.89
2021-12-02,196.9,200.0,185.15,199.07,71967.79,13868693.25
2021-12-03,199.07,207.84,185.77,189.4,59239.77,11601997.44
2021-12-04,189.4,210.0,150.03,188.21,144712.67,25480039.8
2021-12-05,188.21,202.29,168.19,173.21,71286.55,13073350.91
2021-12-06,173.21,179.94,146.57,174.46,151152.37,24605343.84
2021-12-07,174.46,180.12,160.83,164.03,71754.66,12147497.95
2021-12-08,164.03,186.13,155.1,171.41,127166.44,21502083.26
2021-12-09,171.41,172.7,150.64,162.61,93331.14,14994491.61
2021-12-10,162.61,176.19,157.47,164.31,105629.55,17644375.88
2021-12-11,164.31,209.68,161.56,204.66,140631.86,26752764.36
2021-12-12,204.66,228.16,195.63,198.88,149113.97,31582008.83
2021-12-13,198.88,201.05,169.53,179.15,96494.67,17751231.69
2021-12-14,179.15,183.16,165.04,172.38,56783.41,9929309.96
2021-12-15,172.38,216.08,171.75,199.23,107251.02,20599154.84
2021-12-16,199.23,200.03,177.02,183.51,53185.8,9980358.82
2021-12-17,183.51,189.44,175.85,181.55,41896.62,7653760.09
2021-12-18,181.55,191.55,176.5,185.67,28598.43,5260391.25
2021-12-19,185.67,188.39,179.0,182.22,21836.87,4035560.79
2021-12-20,182.22,183.01,167.17,174.01,52056.45,9082401.88
2021-12-21,174.01,191.13,171.55,186.26,46831.6,8401858.05
2021-12-22,186.26,188.36,180.04,182.5,34463.78,6356350.88
2021-12-23,182.5,197.2,180.08,195.82,35098.97,6636837.28
2021-12-24,195.82,209.97,192.0,199.57,43699.88,8732352.55
2021-12-25,199.57,203.2,192.12,195.71,20427.68,4031869.98
2021-12-26,195.71,196.5,188.36,194.3,26080.3,5021639.04
2021-12-27,194.3,209.17,193.72,206.05,38605.24,7840049.33
2021-12-28,206.05,206.6,180.62,188.78,40313.29,7670848.29
2021-12-29,188.78,194.4,174.97,175.23,35840.04,6611251.65
2021-12-30,175.23,187.17,171.63,178.71,49254.76,8796356.85
2021-12-31,178.71,186.76,172.19,179.22,36260.05,6492282.91
2022-01-01,179.22,180.52,172.31,179.87,28668.31,5050468.94
2022-01-02,179.87,188.14,176.3,187.33,21870.31,3964931.36
2022-01-03,187.33,189.93,175.59,179.11,38773.94,7098235.3
2022-01-04,179.11,184.87,175.64,179.48,27175.17,4903015.1
2022-01-05,179.48,184.86,162.0,166.2,47208.98,8252258.13
2022-01-06,166.2,185.34,156.86,178.46,68166.98,11444939.04
2022-01-07,178.46,190.62,170.68,177.7,84314.55,15238516.69
2022-01-08,177.7,188.92,168.25,172.86,43024.33,7647209.02
2022-01-09,172.86,178.24,168.78,170.38,23397.7,4059220.3
2022-01-10,170.38,177.46,157.59,166.33,55850.78,9389532.08
2022-01-11,166.33,172.12,161.04,169.57,34434.57,5738102.25
2022-01-12,169.57,174.05,163.33,168.67,41880.59,7080642.65
2022-01-13,168.67,177.4,165.57,165.57,37394.76,6373494.51
2022-01-14,165.57,169.57,161.68,165.39,32002.15,5303659.01
2022-01-15,165.39,169.68,164.52,167.6,15076.12,2523636.44
2022-01-16,167.6,168.95,164.54,167.7,14943.92,2485849.13
2022-01-17,167.7,168.59,157.69,159.73,32229.87,5237725.24
2022-01-18,159.73,166.5,142.61,146.04,68987.34,10349705.76
2022-01-19,146.04,152.13,131.0,135.59,103926.28,14433027.75
2022-01-20,135.59,152.69,131.5,132.32,67506.45,9580600.73
2022-01-21,132.32,135.25,105.26,114.44,164309.81,19668086.48
2022-01-22,114.44,117.01,83.87,98.78,215874.4,21834824.17
2022-01-23,98.78,117.0,97.78,109.75,77660.45,8272073.02
2022-01-24,109.75,109.93,86.13,102.9,150354.3,14449460.72
2022-01-25,102.9,105.39,97.19,103.44,72251.77,7330882.13
2022-01-26,103.44,111.02,94.07,97.51,104728.69,10826317.88
2022-01-27,97.51,99.98,87.84,93.16,105681.88,9874766.94
2022-01-28,93.16,100.0,88.38,97.25,59902.81,5659808.84
2022-01-29,97.25,101.0,95.8,97.51,39929.37,3925854.28
2022-01-30,97.51,100.16,92.66,94.77,57253.35,5534447.08
2022-01-31,94.77,97.67,87.69,97.15,77334.79,7216996.1
2022-02-01,97.15,107.41,94.85,104.95,72730.38,7275424.29
2022-02-02,104.95,121.0,101.41,113.69,110921.66,12361719.87
2022-02-03,113.69,148.84,111.6,134.91,204808.77,26532809.42
2022-02-04,134.91,141.0,130.35,134.25,71254.1,9735513.64
2022-02-05,134.25,138.4,131.0,133.11,38049.44,5126149.73
2022-02-06,133.11,136.52,130.51,135.95,24075.7,3207804.37
2022-02-07,135.95,161.98,133.53,154.1,122219.89,18677857.36
2022-02-08,154.1,155.53,137.73,147.49,54652.66,7964281.36
2022-02-09,147.49,158.92,142.0,150.18,45526.31,6880374.06
2022-02-10,150.18,152.25,139.34,140.08,45231.23,6632251.14
2022-02-11,140.08,144.77,125.29,129.73,63820.88,8619835.89
2022-02-12,129.73,137.97,124.89,133.88,47945.29,6292190.75
2022-02-13,133.88,136.05,121.4,121.88,39312.99,4975030.32
2022-02-14,121.88,127.79,115.71,121.35,50421.25,6102803.67
2022-02-15,121.35,133.7,120.08,132.67,28103.77,3637438.76
2022-02-16,132.67,134.88,125.35,129.65,35320.63,4564031.1
2022-02-17,129.65,132.66,115.71,119.31,49430.62,6139149.14
2022-02-18,119.31,122.56,111.2,113.75,49841.83,5827715.0
2022-02-19,113.75,114.91,107.34,110.71,35646.02,3954062.17
2022-02-20,110.71,110.94,101.97,107.71,41473.53,4392612.48
2022-02-21,107.71,129.42,105.04,106.88,137884.14,16238529.55
2022-02-22,106.88,118.46,100.01,115.96,96357.27,10422793.7
2022-02-23,115.96,120.56,108.0,108.35,64569.36,7437702.22
2022-02-24,108.35,114.41,92.6,108.73,137461.33,13946777.16
2022-02-25,108.73,114.33,104.06,112.52,55450.44,6089400.85
2022-02-26,112.52,116.13,110.03,110.79,29578.9,3333047.0
2022-02-27,110.79,112.62,102.2,105.8,34788.13,3727589.48
2022-02-28,105.8,116.0,101.4,115.91,51423.02,5574058.33
2022-03-01,115.91,123.66,113.8,119.29,66666.55,7855266.33
2022-03-02,119.29,121.04,115.26,117.95,34252.71,4044572.36
2022-03-03,117.95,132.71,117.09,127.29,87990.8,11035973.83
2022-03-04,127.29,128.06,114.69,118.62,53104.24,6447822.64
2022-03-05,118.62,127.74,116.14,120.88,34296.71,4181604.11
2022-03-06,120.88,125.33,110.49,110.52,37610.5,4403836.02
2022-03-07,110.52,117.28,106.72,110.64,41861.52,4653134.57
2022-03-08,110.64,115.0,107.75,111.1,38430.34,4275749.96
2022-03-09,111.1,125.0,110.7,118.86,75001.43,8927858.13
2022-03-10,118.86,119.59,111.48,116.66,40589.38,4656113.84
2022-03-11,116.66,118.4,112.0,113.05,28314.62,3243378.18
2022-03-12,113.05,116.76,112.97,115.94,18544.72,2138032.31
2022-03-13,115.94,117.69,111.0,112.03,19126.96,2193826.02
2022-03-14,112.03,114.29,108.57,113.46,29498.25,3281995.0
2022-03-15,113.46,113.96,108.17,110.36,26646.85,2954348.12
2022-03-16,110.36,117.84,108.69,117.28,34929.22,3920876.06
2022-03-17,117.28,117.59,113.42,114.23,17608.22,2030692.65
2022-03-18,114.23,116.62,111.68,116.39,20988.4,2396212.6
2022-03-19,116.39,125.07,114.83,119.99,37843.56,4527328.57
2022-03-20,119.99,123.87,116.09,118.64,20977.16,2518611.45
2022-03-21,118.64,124.63,115.24,119.49,26602.98,3201851.93
2022-03-22,119.49,130.01,118.99,126.76,59927.47,7490650.75
2022-03-23,126.76,129.9,122.86,126.9,47296.12,5982759.31
2022-03-24,126.9,137.0,124.01,136.28,39257.24,5117748.19
2022-03-25,136.28,147.73,133.7,137.44,67667.27,9568494.17
2022-03-26,137.44,145.61,136.31,141.25,26717.89,3784126.31
2022-03-27,141.25,149.96,140.87,148.67,31635.19,4585780.23
2022-03-28,148.67,154.52,140.76,142.34,37921.03,5682373.21
2022-03-29,142.34,149.35,141.22,144.95,28342.5,4120173.18
2022-03-30,144.95,145.5,139.34,143.18,21006.0,2996172.73
2022-03-31,143.18,147.89,134.61,137.61,47687.37,6741453.31
2022-04-01,137.61,145.06,131.43,141.51,56006.77,7788432.3
2022-04-02,141.51,145.87,139.63,140.37,56134.19,8010593.53
2022-04-03,140.37,142.08,138.39,140.03,16179.57,2268746.0
2022-04-04,140.03,140.03,131.26,139.27,47393.99,6470380.53
2022-04-05,139.27,144.13,133.0,133.48,32823.32,4548677.39
2022-04-06,133.48,143.02,123.94,124.0,54591.73,7184401.17
2022-04-07,124.0,131.02,120.03,127.48,24321.36,3067232.28
2022-04-08,127.48,129.92,120.9,121.66,22436.38,2825705.67
2022-04-09,121.66,123.96,118.62,121.95,13888.43,1677783.7
2022-04-10,121.95,129.05,120.77,120.77,26943.97,3358697.82
2022-04-11,120.77,121.98,113.0,115.02,47536.69,5595634.32
2022-04-12,115.02,119.46,112.26,116.24,22432.8,2600520.71
2022-04-13,116.24,118.57,113.32,115.58,33721.91,3887623.68
2022-04-14,115.58,116.57,110.57,112.42,19912.68,2260784.31
2022-04-15,112.42,114.41,110.62,112.54,17768.75,1997135.12
2022-04-16,112.54,114.77,110.48,113.05,21217.68,2382438.41
2022-04-17,113.05,116.03,110.91,110.99,11663.5,1324274.23
2022-04-18,110.99,112.38,105.18,111.58,28274.85,3078678.5
2022-04-19,111.58,117.19,110.41,114.35,21726.1,2468444.33
2022-04-20,114.35,116.16,109.09,110.63,31987.4,3607410.68
2022-04-21,110.63,119.7,107.05,107.85,38998.6,4382145.43
2022-04-22,107.85,110.78,106.36,107.94,16232.66,1759437.49
2022-04-23,107.94,110.61,104.43,105.81,32167.76,3432927.35
2022-04-24,105.81,112.71,105.81,110.57,31248.13,3431143.26
2022-04-25,110.57,110.8,101.96,107.83,39186.22,4122044.07
2022-04-26,107.83,108.51,98.59,100.69,38728.78,3965230.15
2022-04-27,100.69,105.47,99.05,101.26,38926.02,3942394.57
2022-04-28,101.26,102.77,98.25,100.23,39513.66,3968070.98
2022-04-29,100.23,100.64,92.51,94.59,45896.05,4418079.72
2022-04-30,94.59,107.0,92.61,92.75,64363.88,6411970.41
2022-05-01,92.75,99.81,92.1,97.29,36193.57,3448513.35
2022-05-02,97.29,99.74,93.56,95.33,27600.79,2681268.76
2022-05-03,95.33,96.61,91.08,93.03,24521.98,2303409.42
2022-05-04,93.03,104.35,91.75,101.58,41028.14,3994262.02
2022-05-05,101.58,102.25,90.1,91.91,52552.68,4999303.26
2022-05-06,91.91,92.68,87.49,90.26,36602.04,3287681.72
2022-05-07,90.26,95.71,85.32,87.09,39442.07,3527847.69
2022-05-08,87.09,88.01,81.05,83.22,42659.76,3587786.67
2022-05-09,83.22,86.03,69.43,69.75,98969.22,7619765.02
2022-05-10,69.75,83.71,69.58,72.38,87194.06,6609714.08
2022-05-11,72.38,75.94,54.51,64.36,157294.37,10125801.65
2022-05-12,64.36,73.35,46.31,73.31,146058.33,8552618.7
2022-05-13,73.31,79.72,67.62,68.45,114127.05,8289135.65
2022-05-14,68.45,72.74,61.57,72.11,62681.18,4225696.63
2022-05-15,72.11,76.02,68.36,75.17,29194.76,2089976.51
2022-05-16,75.17,76.25,69.08,70.5,34098.82,2451106.95
2022-05-17,70.5,76.98,70.47,74.46,28049.2,2055215.35
2022-05-18,74.46,74.95,64.12,64.77,38822.1,2675380.72
2022-05-19,64.77,70.43,62.9,68.39,49169.57,3264389.31
2022-05-20,68.39,71.49,64.83,66.22,36847.85,2490028.17
2022-05-21,66.22,69.7,65.15,68.27,17665.33,1190037.25
2022-05-22,68.27,70.19,66.62,69.47,18448.24,1264379.82
2022-05-23,69.47,72.13,66.9,67.91,40618.17,2835693.78
2022-05-24,67.91,69.33,65.3,68.32,31085.16,2102536.68
2022-05-25,68.32,69.42,65.55,67.06,23081.96,1553594.19
2022-05-26,67.06,69.33,61.13,63.46,36157.58,2361723.67
2022-05-27,63.46,64.97,60.59,62.1,37001.28,2326108.55
2022-05-28,62.1,66.69,61.58,65.4,16275.23,1046268.75
2022-05-29,65.4,67.8,64.04,66.35,18341.92,1214112.12
2022-05-30,66.35,73.91,65.7,73.65,38733.0,2705676.98
2022-05-31,73.65,73.9,69.1,70.94,38057.41,2729339.57
2022-06-01,70.94,73.12,65.37,66.93,26412.38,1825407.21
2022-06-02,66.93,68.9,65.23,68.32,20837.4,1403389.15
2022-06-03,68.32,68.89,64.11,65.24,22401.7,1475514.19
2022-06-04,65.24,66.07,63.7,65.53,8357.96,541504.68
2022-06-05,65.53,67.74,64.2,64.76,13355.6,878414.21
2022-06-06,64.76,69.44,64.69,67.76,27753.69,1856287.53
2022-06-07,67.76,67.86,63.63,64.45,20143.02,1309787.13
2022-06-08,64.45,66.53,63.05,64.34,22324.98,1449456.31
2022-06-09,64.34,65.0,62.76,63.12,16264.7,1040600.88
2022-06-10,63.12,64.21,60.01,61.16,24066.12,1493070.77
2022-06-11,61.16,62.0,54.43,55.0,59006.07,3402472.61
2022-06-12,55.0,56.05,49.57,49.58,49516.28,2596097.99
2022-06-13,49.58,51.12,40.43,49.64,102341.94,4738125.8
2022-06-14,49.64,52.99,44.89,48.07,64540.66,3147117.44
2022-06-15,48.07,51.05,42.57,50.84,90017.86,4152593.45
2022-06-16,50.84,52.75,42.58,44.41,66975.1,3078882.96
2022-06-17,44.41,47.03,43.1,46.56,51853.59,2334374.81
2022-06-18,46.56,51.6,42.74,48.77,95530.74,4574492.8
2022-06-19,48.77,59.57,46.15,53.74,85883.23,4398627.56
2022-06-20,53.74,58.18,51.21,55.08,75630.55,4171268.33
2022-06-21,55.08,60.0,54.61,56.16,58086.36,3336435.18
2022-06-22,56.16,57.52,52.23,52.29,42667.18,2350348.9
2022-06-23,52.29,56.21,52.0,55.68,31950.39,1738939.63
2022-06-24,55.68,59.38,54.29,58.52,27612.98,1557675.56
2022-06-25,58.52,66.38,57.1,63.53,42453.81,2638460.21
2022-06-26,63.53,66.41,61.2,61.52,25585.8,1625285.79
2022-06-27,61.52,63.3,57.53,58.5,32292.78,1949917.6
2022-06-28,58.5,62.38,56.52,57.6,28703.93,1688382.63
2022-06-29,57.6,58.27,50.75,51.07,45072.61,2429285.72
2022-06-30,51.07,54.07,48.4,53.73,50169.25,2544906.07
2022-07-01,53.73,59.5,51.82,52.58,52230.18,2845384.57
2022-07-02,52.58,55.98,52.31,55.8,16179.6,879264.83
