# Dataset Report: Simple Token (OST)
# Coin Name: Simple Token
# Symbol: OST
# Approx Row Count: 2818
# Date Range: 2018-01-18 to 2026-02-15
# Frequency: Daily
# Note: Launched 2017. Tokenization infrastructure (OpenST). Now a legacy asset.
# --------------------------------------------------
Date,open,high,low,close,Volume_OST,Volume_USD
2022-07-15,0.0004526,0.0005499,0.0004363,0.000491,11728582.52,5758.75
2022-07-16,0.000491,0.0004959,0.0004363,0.0004807,24703635.16,11873.94
2022-07-17,0.0004807,0.0005991,0.0004606,0.0004885,45584413.47,22265.86
2022-07-18,0.0004885,0.0005174,0.000479,0.0005022,22851072.52,11475.8
2022-07-19,0.0005022,0.0005023,0.0004607,0.0004671,30288101.49,14147.57
2022-07-20,0.0004671,0.0005029,0.000466,0.0004991,12994886.06,6485.75
2022-07-21,0.0004991,0.0005141,0.0004709,0.0004879,13311003.69,6494.44
2022-07-22,0.0004879,0.0004999,0.0004623,0.0004721,24322653.13,11482.72
2022-07-23,0.0004721,0.0004849,0.0004504,0.0004593,32208340.02,14793.29
2022-07-24,0.0004593,0.0004831,0.0004515,0.0004668,15189639.93,7090.52
2022-07-25,0.0004668,0.0004728,0.0004515,0.0004573,35343404.16,16162.54
2022-07-26,0.0004573,0.0009598,0.0004515,0.0007196,155894707.45,112181.83
2022-07-27,0.0007196,0.0007196,0.00049,0.0005234,73331361.93,38381.63
2022-07-28,0.0005234,0.00053,0.0004793,0.0005045,37633000.31,18985.85
2022-07-29,0.0005045,0.0005166,0.0004791,0.0004995,20630472.7,10304.92
2022-07-30,0.0004995,0.0005816,0.0004962,0.0005249,31099428.0,16324.09
2022-07-31,0.0005249,0.0005461,0.0004833,0.0004986,30155358.48,15035.46
2022-08-01,0.0004986,0.0005228,0.0004946,0.0005049,17577673.86,8874.97
2022-08-02,0.0005049,0.0006179,0.0004835,0.0005016,54679006.33,27426.99
2022-08-03,0.0005016,0.0005118,0.0004785,0.0004981,19641033.47,9783.2
2022-08-04,0.0004981,0.0005024,0.0004792,0.0004894,28434847.76,13916.01
2022-08-05,0.0004894,0.0005211,0.0004868,0.0005028,18379307.38,9241.12
2022-08-06,0.0005028,0.0005149,0.0004786,0.0004981,16939666.61,8437.65
2022-08-07,0.0004981,0.0004981,0.0004556,0.0004819,23880369.06,11507.95
2022-08-08,0.0004819,0.0004959,0.0004806,0.000494,27983258.44,13823.73
2022-08-09,0.000494,0.0005091,0.0004886,0.000491,27121078.17,13316.19
2022-08-10,0.000491,0.000513,0.000488,0.0005026,33439524.47,16806.7
2022-08-11,0.0005026,0.0005146,0.0005025,0.000507,28931238.97,14668.14
2022-08-12,0.000507,0.0005174,0.0005025,0.0005116,19132275.76,9788.07
2022-08-13,0.0005116,0.0005862,0.0005025,0.0005187,22586819.64,11715.78
2022-08-14,0.0005187,0.0005286,0.0005025,0.0005251,19279481.54,10123.66
2022-08-15,0.0005251,0.0006379,0.000502,0.0005186,41994011.61,21778.09
2022-08-16,0.0005186,0.0005211,0.0004785,0.00049,34559473.54,16934.14
2022-08-17,0.00049,0.0005073,0.0004787,0.0004831,23752527.98,11474.85
2022-08-18,0.0004831,0.0004899,0.0004738,0.0004882,18907904.31,9230.84
2022-08-19,0.0004882,0.0004887,0.000472,0.000472,24672914.24,11645.62
2022-08-20,0.000472,0.0004832,0.0004571,0.0004717,34807238.74,16416.93
2022-08-21,0.0004717,0.0004758,0.0004504,0.0004678,25831377.07,12082.71
2022-08-22,0.0004678,0.0004779,0.00045,0.000458,27168974.28,12442.15
2022-08-23,0.000458,0.0004727,0.0004477,0.0004663,26902103.63,12544.45
2022-08-24,0.0004663,0.0004757,0.0004508,0.0004624,19335573.01,8940.77
2022-08-25,0.0004624,0.0004758,0.0004569,0.0004719,21491336.36,10141.76
2022-08-26,0.0004719,0.0004759,0.0004366,0.0004477,30450228.08,13632.57
2022-08-27,0.0004477,0.0004492,0.0004364,0.0004399,11779248.24,5181.69
2022-08-28,0.0004399,0.0004468,0.0004028,0.0004219,16768581.47,7074.66
2022-08-29,0.0004219,0.0004339,0.0003948,0.000423,44040023.33,18628.93
2022-08-30,0.000423,0.0004375,0.0004199,0.0004258,16046583.87,6832.64
2022-08-31,0.0004258,0.0004303,0.0003947,0.0004102,18861764.47,7737.1
2022-09-01,0.0004102,0.0004212,0.0003947,0.0004193,22200961.48,9308.86
2022-09-02,0.0004193,0.0004554,0.0004182,0.0004434,23768070.47,10538.76
2022-09-03,0.0004434,0.0004657,0.0004257,0.0004428,16920324.94,7492.32
2022-09-04,0.0004428,0.0004471,0.0004257,0.000441,20512422.46,9045.98
2022-09-05,0.000441,0.0004658,0.0004388,0.0004616,33759224.85,15581.7
2022-09-06,0.0004616,0.0004658,0.0004277,0.0004422,33543647.81,14833.0
2022-09-07,0.0004422,0.0005056,0.000424,0.0004675,30679103.05,14341.05
2022-09-08,0.0004675,0.0004994,0.0004399,0.0004658,17790041.15,8286.72
2022-09-09,0.0004658,0.000502,0.0004633,0.0004922,22937701.34,11289.94
2022-09-10,0.0004922,0.0005057,0.0004845,0.0005031,15107160.01,7600.41
2022-09-11,0.0005031,0.0005375,0.0004816,0.0005001,14915320.51,7459.15
2022-09-12,0.0005001,0.0005921,0.0004894,0.0004966,26736657.27,13277.42
2022-09-13,0.0004966,0.0005042,0.0004608,0.0004695,36653095.15,17208.63
2022-09-14,0.0004695,0.0004866,0.000465,0.0004713,18597679.94,8765.09
2022-09-15,0.0004713,0.0004872,0.0004152,0.0004401,16863045.99,7421.43
2022-09-16,0.0004401,0.0004457,0.0004138,0.0004361,34976117.29,15253.08
2022-09-17,0.0004361,0.0004491,0.0004315,0.0004479,30575051.62,13694.57
2022-09-18,0.0004479,0.0004706,0.0004262,0.0004285,36448922.18,15618.36
2022-09-19,0.0004285,0.0004387,0.0003982,0.0004241,12184812.9,5167.58
2022-09-20,0.0004241,0.00043,0.0003864,0.0004058,32877832.34,13341.82
2022-09-21,0.0004058,0.0004305,0.000385,0.0004267,31572726.5,13472.08
2022-09-22,0.0004267,0.000447,0.0004104,0.0004385,27066808.82,11868.8
2022-09-23,0.0004385,0.000448,0.0004343,0.0004461,10584780.55,4721.87
2022-09-24,0.0004461,0.0004483,0.0004286,0.0004391,23554350.37,10341.68
2022-09-25,0.0004391,0.000468,0.0004292,0.0004357,34875473.91,15195.69
2022-09-26,0.0004357,0.0004464,0.0004072,0.0004375,18356489.99,8030.96
2022-09-27,0.0004375,0.0004719,0.0004351,0.0004464,20240195.14,9034.32
2022-09-28,0.0004464,0.0004485,0.0004237,0.0004462,20297896.82,9056.02
2022-09-29,0.0004462,0.0004585,0.0004114,0.0004375,39052802.69,17085.6
2022-09-30,0.0004375,0.00086,0.0004222,0.0006229,262570969.76,163555.46
2022-10-01,0.0006229,0.0006711,0.0004551,0.0004751,51418645.0,24426.56
2022-10-02,0.0004751,0.00051,0.0004534,0.000484,27804450.24,13457.35
2022-10-03,0.000484,0.0004903,0.0004633,0.000472,14480163.95,6834.64
2022-10-04,0.000472,0.0004782,0.0004572,0.0004645,17023195.31,7907.27
2022-10-05,0.0004645,0.0004774,0.000441,0.0004521,24346675.07,11007.13
2022-10-06,0.0004521,0.0004718,0.0004433,0.0004458,25377322.01,11313.21
2022-10-07,0.0004458,0.0004705,0.0004432,0.000462,13609825.23,6287.74
2022-10-08,0.000462,0.0004684,0.0004504,0.0004529,23904946.34,10826.55
2022-10-09,0.0004529,0.0004562,0.000442,0.0004469,21670906.69,9683.76
2022-10-10,0.0004469,0.000525,0.0004463,0.0004718,46948534.31,22150.32
2022-10-11,0.0004718,0.0004906,0.0004501,0.0004617,26179243.29,12085.75
2022-10-12,0.0004617,0.0004756,0.0004421,0.0004698,15038749.22,7065.2
2022-10-13,0.0004698,0.0004759,0.000445,0.0004541,35501102.79,16121.05
2022-10-14,0.0004541,0.0004732,0.0004312,0.000437,26235029.51,11464.71
2022-10-15,0.000437,0.0004601,0.0004302,0.000443,20414695.49,9042.81
2022-10-16,0.000443,0.0004738,0.0004303,0.0004562,25861477.59,11798.01
2022-10-17,0.0004562,0.0004649,0.0004463,0.0004612,19783785.51,9124.28
2022-10-18,0.0004612,0.0004622,0.0004315,0.0004369,32268059.2,14097.92
2022-10-19,0.0004369,0.0004547,0.0004342,0.0004442,25413348.41,11288.61
2022-10-20,0.0004442,0.0004505,0.0004373,0.0004381,33827519.62,14819.84
2022-10-21,0.0004381,0.0005016,0.0004336,0.0004473,35117661.72,15708.13
2022-10-22,0.0004473,0.0004761,0.0004353,0.000473,10521743.09,4976.78
2022-10-23,0.000473,0.0005006,0.0004274,0.0004705,17008190.54,8002.35
2022-10-24,0.0004705,0.0004726,0.0004176,0.0004493,31364171.69,14091.92
2022-10-25,0.0004493,0.0004712,0.0004316,0.000447,46802446.68,20920.69
2022-10-26,0.000447,0.0004714,0.0004361,0.0004614,22973065.2,10599.77
2022-10-27,0.0004614,0.000476,0.000457,0.0004669,18469284.49,8623.31
2022-10-28,0.0004669,0.0004698,0.0004568,0.0004668,29357562.46,13704.11
2022-10-29,0.0004668,0.0004999,0.0004563,0.0004678,35106636.14,16422.88
2022-10-30,0.0004678,0.0005,0.0004558,0.0004799,29261385.56,14042.54
2022-10-31,0.0004799,0.0004966,0.000463,0.000477,28503797.43,13596.31
2022-11-01,0.000477,0.0005029,0.0004585,0.0004721,23755073.65,11213.65
2022-11-02,0.0004721,0.0004899,0.0004367,0.0004612,14621549.79,6743.46
2022-11-03,0.0004612,0.0004778,0.0004514,0.0004622,21973697.02,10156.24
2022-11-04,0.0004622,0.0004788,0.0004612,0.0004671,35469729.93,16567.91
2022-11-05,0.0004671,0.0004787,0.0004516,0.0004628,25354987.38,11734.29
2022-11-06,0.0004628,0.0004726,0.0004493,0.0004493,20820395.65,9354.6
2022-11-07,0.0004493,0.0004782,0.0004493,0.0004641,28159708.71,13068.92
2022-11-08,0.0004641,0.0004719,0.0004205,0.0004361,34889249.75,15216.45
2022-11-09,0.0004361,0.0004511,0.000386,0.0003926,39481786.07,15499.9
2022-11-10,0.0003926,0.000414,0.00035,0.0003982,31377623.5,12495.26
2022-11-11,0.0003982,0.0004292,0.0003763,0.0003948,17513031.67,6914.99
2022-11-12,0.0003948,0.0005242,0.0003931,0.0004298,27362570.2,11759.18
2022-11-13,0.0004298,0.0004324,0.0003795,0.0003796,38892806.47,14763.94
2022-11-14,0.0003796,0.000408,0.000305,0.0003431,50535185.79,17339.74
2022-11-15,0.0003431,0.0003513,0.0003051,0.0003415,20409716.91,6970.46
2022-11-16,0.0003415,0.000353,0.00033,0.0003395,67038652.95,22761.51
2022-11-17,0.0003395,0.0004097,0.0003297,0.000347,68660525.19,23826.72
2022-11-18,0.000347,0.000429,0.0003365,0.0003634,76099285.99,27656.53
2022-11-19,0.0003634,0.0004074,0.0003551,0.0003881,64166945.46,24903.93
2022-11-20,0.0003881,0.0004045,0.0003677,0.0003791,53259747.9,20191.12
2022-11-21,0.0003791,0.0003934,0.0003445,0.0003485,70834288.32,24684.43
2022-11-22,0.0003485,0.0003764,0.0003412,0.0003596,63861112.08,22962.41
2022-11-23,0.0003596,0.0003744,0.0003428,0.0003547,32810034.29,11638.03
2022-11-24,0.0003547,0.0003656,0.0003487,0.0003591,30146512.41,10825.99
2022-11-25,0.0003591,0.0003637,0.0003462,0.0003573,32325686.47,11551.57
2022-11-26,0.0003573,0.0004068,0.0003435,0.0003747,28668340.94,10743.1
2022-11-27,0.0003747,0.0004088,0.0003672,0.0003946,21788249.41,8596.84
2022-11-28,0.0003946,0.000411,0.0003734,0.0003877,29811493.08,11558.1
2022-11-29,0.0003877,0.0004799,0.0003619,0.0003932,27178983.46,10686.29
2022-11-30,0.0003932,0.000411,0.000362,0.0003702,16189502.16,5993.35
2022-12-01,0.0003702,0.0003875,0.0003513,0.0003722,10884310.26,4051.14
2022-12-02,0.0003722,0.0003839,0.0003557,0.0003823,11210505.65,4285.78
2022-12-03,0.0003823,0.0003937,0.0003694,0.00038,19580185.74,7440.47
2022-12-04,0.00038,0.0004877,0.0003643,0.0003943,26785689.02,10561.6
2022-12-05,0.0003943,0.0004149,0.000378,0.0003964,17333837.8,6870.45
2022-12-06,0.0003964,0.0004265,0.0003898,0.0004253,27858100.56,11848.05
2022-12-07,0.0004253,0.0004304,0.0003988,0.0004132,24576915.81,10155.18
2022-12-08,0.0004132,0.0004198,0.0003988,0.0004056,26322023.08,10676.21
2022-12-09,0.0004056,0.0004267,0.000405,0.0004267,9717728.73,4146.55
2022-12-10,0.0004267,0.0004267,0.0004068,0.0004121,11095492.09,4572.45
2022-12-11,0.0004121,0.0004296,0.0004069,0.0004235,17538788.22,7427.68
2022-12-12,0.0004235,0.0006,0.0004069,0.000439,35279472.84,15487.69
2022-12-13,0.000439,0.0004798,0.00042,0.0004618,27888949.18,12879.33
2022-12-14,0.0004618,0.0004758,0.00042,0.0004624,27369122.32,12655.48
2022-12-15,0.0004624,0.000486,0.0004204,0.0004696,26010748.27,12214.65
2022-12-16,0.0004696,0.000486,0.00042,0.0004518,18323806.3,8278.7
2022-12-17,0.0004518,0.0004636,0.00042,0.0004373,23737780.2,10380.53
2022-12-18,0.0004373,0.0004533,0.0004201,0.0004299,27627588.38,11877.1
2022-12-19,0.0004299,0.0004685,0.0004292,0.0004426,27365177.88,12111.83
2022-12-20,0.0004426,0.000471,0.0004389,0.0004535,6200189.38,2811.79
2022-12-21,0.0004535,0.0005,0.000431,0.0004784,15260792.4,7300.76
2022-12-22,0.0004784,0.0004818,0.0004251,0.0004531,27582303.91,12496.29
2022-12-23,0.0004531,0.0004783,0.0004334,0.0004452,29329105.38,13057.32
2022-12-24,0.0004452,0.0004823,0.0004405,0.0004768,26558727.85,12663.2
2022-12-25,0.0004768,0.0004964,0.0004336,0.0004682,23153421.77,10840.43
2022-12-26,0.0004682,0.0004843,0.0004273,0.0004524,16626809.03,7521.22
2022-12-27,0.0004524,0.0004714,0.0003915,0.0004341,23022780.83,9993.49
2022-12-28,0.0004341,0.000456,0.0004242,0.0004502,28334128.13,12755.03
2022-12-29,0.0004502,0.0004527,0.0004155,0.0004384,27952427.95,12253.46
2022-12-30,0.0004384,0.0004481,0.000424,0.0004284,28682600.79,12288.45
2022-12-31,0.0004284,0.0004409,0.0004256,0.0004327,29287165.65,12672.95
2023-01-01,0.0004327,0.0004408,0.0004256,0.0004305,27857520.68,11993.43
2023-01-02,0.0004305,0.000437,0.0004004,0.0004254,28282500.28,12031.8
2023-01-03,0.0004254,0.000434,0.0004053,0.0004251,29720596.25,12633.41
2023-01-04,0.0004251,0.0004473,0.0004138,0.0004382,28670998.01,12563.99
2023-01-05,0.0004382,0.0004427,0.0003885,0.0004158,29834868.85,12406.34
2023-01-06,0.0004158,0.0004251,0.0003862,0.0004141,30295701.22,12545.97
2023-01-07,0.0004141,0.0004251,0.0004098,0.0004216,29417057.73,12400.99
2023-01-08,0.0004216,0.0004261,0.000409,0.0004174,29670568.41,12384.5
2023-01-09,0.0004174,0.0004302,0.0004065,0.0004277,29895196.11,12786.18
2023-01-10,0.0004277,0.00057,0.0004131,0.0004377,36578160.61,16010.26
2023-01-11,0.0004377,0.000473,0.0004321,0.0004456,27553080.12,12276.42
2023-01-12,0.0004456,0.000469,0.0004273,0.0004514,32486448.24,14664.38
2023-01-13,0.0004514,0.0004644,0.0004272,0.0004485,28836602.11,12933.22
2023-01-14,0.0004485,0.0004649,0.0004442,0.0004606,27322478.75,12584.73
2023-01-15,0.0004606,0.000525,0.00043,0.000447,30975570.37,13846.08
2023-01-16,0.000447,0.0004882,0.0004303,0.0004469,32275746.57,14424.03
2023-01-17,0.0004469,0.0004491,0.0004192,0.0004404,26801234.23,11803.26
2023-01-18,0.0004404,0.0004485,0.0004127,0.0004246,31176094.32,13236.05
2023-01-19,0.0004246,0.0004407,0.0004219,0.0004334,30052264.47,13024.65
2023-01-20,0.0004334,0.0004491,0.0004277,0.0004327,28245580.22,12221.86
2023-01-21,0.0004327,0.0004513,0.0004298,0.0004468,27663193.27,12359.91
2023-01-22,0.0004468,0.0004485,0.0004262,0.0004391,27625290.92,12130.27
2023-01-23,0.0004391,0.0004445,0.0004165,0.0004265,28692193.08,12237.22
2023-01-24,0.0004265,0.0004347,0.0004128,0.0004243,30027945.18,12740.86
2023-01-25,0.0004243,0.0004302,0.0004127,0.000427,28598191.62,12211.43
2023-01-26,0.000427,0.0004291,0.0004127,0.0004157,32185270.39,13379.42
2023-01-27,0.0004157,0.0004353,0.0004125,0.0004201,27578827.22,11585.87
2023-01-28,0.0004201,0.00043,0.0004058,0.0004155,29274396.76,12163.51
2023-01-29,0.0004155,0.0004215,0.0003908,0.0003983,30890873.57,12303.83
2023-01-30,0.0003983,0.0007695,0.0003939,0.00067,65109314.03,43623.24
2023-01-31,0.00067,0.000702,0.000415,0.0004333,64164246.02,27802.37
2023-02-01,0.0004333,0.000437,0.0004132,0.000416,31878985.42,13261.66
2023-02-02,0.000416,0.0004347,0.0004016,0.0004088,31766905.14,12986.31
2023-02-03,0.0004088,0.0004236,0.000391,0.0004202,35492096.84,14913.78
2023-02-04,0.0004202,0.0004374,0.0004008,0.0004169,29617611.98,12347.58
2023-02-05,0.0004169,0.0004374,0.0003949,0.0004125,10992179.76,4534.27
2023-02-06,0.0004125,0.0004173,0.0004,0.0004051,26474664.8,10724.89
2023-02-07,0.0004051,0.0005249,0.0004,0.0004308,38836348.41,16730.7
2023-02-08,0.0004308,0.0005338,0.0004002,0.0004391,37388028.05,16417.08
2023-02-09,0.0004391,0.0004799,0.0004155,0.000438,32647780.35,14299.73
2023-02-10,0.000438,0.000439,0.0004085,0.0004151,30694729.67,12741.38
2023-02-11,0.0004151,0.00043,0.000406,0.000426,33155255.76,14124.14
2023-02-12,0.000426,0.00043,0.000406,0.0004195,31779014.04,13331.3
2023-02-13,0.0004195,0.0004322,0.0004064,0.0004276,33193811.3,14194.58
2023-02-14,0.0004276,0.0004352,0.0004124,0.0004259,29839718.05,12708.74
2023-02-15,0.0004259,0.0004468,0.0004068,0.000443,30321391.02,13432.38
2023-02-16,0.000443,0.000453,0.0004341,0.0004424,29396719.19,13005.11
2023-02-17,0.0004424,0.0004929,0.0004413,0.0004712,28464214.44,13412.34
2023-02-18,0.0004712,0.00052,0.0004315,0.0004786,31220592.77,14942.18
2023-02-19,0.0004786,0.0004856,0.0004584,0.000471,27288619.59,12852.94
2023-02-20,0.000471,0.0004738,0.0004272,0.0004572,28501040.14,13030.68
2023-02-21,0.0004572,0.00048,0.0004529,0.0004603,27507773.82,12661.83
2023-02-22,0.0004603,0.0004728,0.0004297,0.0004702,25971077.02,12211.6
2023-02-23,0.0004702,0.0006754,0.0004702,0.0004904,52251751.6,25624.26
2023-02-24,0.0004904,0.00143,0.0004886,0.0006628,312514781.65,207134.8
2023-02-25,0.0006628,0.00069,0.00057,0.0005956,60707659.0,36157.48
2023-02-26,0.0005956,0.00061,0.0005458,0.0005566,29642049.48,16498.76
2023-02-27,0.0005566,0.00058,0.00049,0.0005091,26507468.75,13494.95
2023-02-28,0.0005091,0.0005337,0.0004914,0.0005169,27393441.89,14159.67
2023-03-01,0.0005169,0.00053,0.0004801,0.0004864,26760179.37,13016.15
2023-03-02,0.0004864,0.0005085,0.0004859,0.000507,26400164.26,13384.88
2023-03-03,0.000507,0.0008137,0.000488,0.0006067,41265521.31,25035.79
2023-03-04,0.0006067,0.0007817,0.0005075,0.0005861,51949447.69,30447.57
2023-03-05,0.0005861,0.0006032,0.0005325,0.0005854,26132059.77,15297.71
2023-03-06,0.0005854,0.0005918,0.000535,0.000543,26287549.06,14275.34
2023-03-07,0.000543,0.0006635,0.00054,0.0005695,25496791.55,14520.42
2023-03-08,0.0005695,0.0005818,0.0005333,0.0005392,25207703.44,13593.16
2023-03-09,0.0005392,0.0005945,0.0005376,0.0005412,24325707.66,13165.07
2023-03-10,0.0005412,0.0005466,0.0004908,0.0005107,26235084.84,13398.98
2023-03-11,0.0005107,0.0005413,0.0004944,0.0005128,27715219.51,14211.52
2023-03-12,0.0005128,0.0005153,0.0004927,0.0005096,24819017.21,12648.83
2023-03-13,0.0005096,0.0005498,0.0005041,0.0005249,19806247.75,10396.13
2023-03-14,0.0005249,0.0006063,0.0005241,0.0005925,26059245.78,15439.38
2023-03-15,0.0005925,0.0007528,0.0005686,0.0007193,35442085.82,25492.27
2023-03-16,0.0007193,0.0007462,0.0006513,0.0006544,25062992.49,16401.38
2023-03-17,0.0006544,0.0006882,0.0006314,0.0006656,20527441.03,13663.65
2023-03-18,0.0006656,0.0007415,0.0006588,0.000717,20475854.92,14681.83
2023-03-19,0.000717,0.0007309,0.0006934,0.0006934,18995336.36,13171.06
2023-03-20,0.0006934,0.0007021,0.0006279,0.0006343,23258235.03,14752.63
2023-03-21,0.0006343,0.0006678,0.0006273,0.0006484,20844605.77,13515.52
2023-03-22,0.0006484,0.0006595,0.0006273,0.0006364,19678881.29,12523.05
2023-03-23,0.0006364,0.0006483,0.0005892,0.0006027,22617846.95,13631.82
2023-03-24,0.0006027,0.0006208,0.0005994,0.0006005,20629971.55,12388.3
2023-03-25,0.0006005,0.0006063,0.0005305,0.0005501,24923936.61,13711.89
2023-03-26,0.0005501,0.0006104,0.0005389,0.000555,23035402.11,12783.6
2023-03-27,0.000555,0.0005579,0.0005001,0.000514,26435796.69,13588.0
2023-03-28,0.000514,0.0005467,0.0005081,0.0005413,25360420.31,13727.6
2023-03-29,0.0005413,0.00055,0.0005024,0.0005103,25165804.51,12842.11
2023-03-30,0.0005103,0.000595,0.000507,0.0005362,25320843.43,13577.04
2023-03-31,0.0005362,0.0005625,0.0005311,0.0005405,16174935.82,8742.55
2023-04-03,0.0005524,0.000556,0.0005326,0.0005384,23633502.36,12724.28
2023-04-04,0.0005384,0.0005494,0.0005311,0.0005358,23408626.46,12542.34
2023-04-05,0.0005358,0.0005591,0.0005328,0.0005418,24765219.45,13417.8
2023-04-06,0.0005418,0.0005596,0.0005417,0.0005475,24343295.89,13327.95
2023-04-07,0.0005475,0.0005609,0.0005459,0.0005509,23501930.04,12947.79
2023-04-08,0.0005509,0.0006333,0.0005415,0.0005561,26498869.0,14736.02
2023-04-09,0.0005561,0.0005578,0.0005419,0.0005489,23399470.27,12843.97
2023-04-10,0.0005489,0.0005526,0.0005419,0.0005439,24909856.27,13548.47
2023-04-11,0.0005439,0.000633,0.0005422,0.000569,23479030.92,13359.57
2023-04-12,0.000569,0.0005875,0.0005502,0.0005713,23278203.5,13298.84
2023-04-13,0.0005713,0.0005881,0.0005508,0.0005538,22505896.74,12462.71
2023-04-14,0.0005538,0.0005756,0.0005506,0.0005685,23663002.19,13451.66
2023-04-15,0.0005685,0.0005744,0.0005577,0.0005654,23070240.63,13043.1
2023-04-16,0.0005654,0.0005744,0.0005418,0.0005567,24424140.4,13596.92
2023-04-17,0.0005567,0.000574,0.0005514,0.0005522,23641519.75,13054.85
2023-04-18,0.0005522,0.00061,0.0005418,0.0005466,27183653.4,14858.58
2023-04-19,0.0005466,0.000575,0.000525,0.0005332,25113374.99,13390.45
2023-04-20,0.0005332,0.0005462,0.0005127,0.0005334,23285917.7,12420.71
2023-04-21,0.0005334,0.0005449,0.0005141,0.000539,24723149.86,13325.78
2023-04-22,0.000539,0.000539,0.0005155,0.0005253,24310571.04,12770.34
2023-04-23,0.0005253,0.0005297,0.0005069,0.0005107,25312730.65,12927.21
2023-04-24,0.0005107,0.0005188,0.0005071,0.0005125,25854970.65,13250.67
2023-04-25,0.0005125,0.0005157,0.000507,0.0005114,25239695.51,12907.58
2023-04-26,0.0005114,0.0005142,0.0005034,0.0005036,26497794.18,13344.29
2023-04-27,0.0005036,0.0005178,0.0005008,0.0005035,22322014.23,11239.2
2023-04-28,0.0005035,0.0005188,0.0005012,0.0005141,26336767.38,13540.09
2023-04-29,0.0005141,0.0005179,0.000511,0.0005136,25556765.28,13126.6
2023-04-30,0.0005136,0.000517,0.0005054,0.0005077,24589907.98,12484.47
2023-05-01,0.0005077,0.0005184,0.0005053,0.0005087,25433522.38,12938.24
2023-05-02,0.0005087,0.0005184,0.0005054,0.0005097,26192329.95,13350.47
2023-05-03,0.0005097,0.0005179,0.0005048,0.0005114,25932729.0,13262.0
2023-05-04,0.0005114,0.0005179,0.0005048,0.0005122,25568460.38,13096.17
2023-05-05,0.0005122,0.0005506,0.0005054,0.0005312,25731183.52,13669.19
2023-05-06,0.0005312,0.0005378,0.0005064,0.0005139,25261434.29,12982.79
2023-05-07,0.0005139,0.0005212,0.0005058,0.000513,25520236.51,13092.49
2023-05-08,0.000513,0.000521,0.0004861,0.0005021,26765609.37,13439.07
2023-05-09,0.0005021,0.0005258,0.000439,0.0004668,35402529.84,16524.71
2023-05-10,0.0004668,0.0004878,0.0004506,0.0004777,23917568.06,11424.88
2023-05-11,0.0004777,0.0004825,0.0004505,0.0004591,15628774.94,7175.17
2023-05-12,0.0004591,0.0005002,0.000451,0.0004807,16304357.65,7837.18
2023-05-13,0.0004807,0.000488,0.0004568,0.0004688,14829650.34,6951.67
2023-05-14,0.0004688,0.0005015,0.0004414,0.0004808,15545892.44,7474.47
2023-05-15,0.0004808,0.0005,0.0004376,0.0004469,15545600.27,6947.33
2023-05-16,0.0004469,0.0004624,0.0004375,0.0004528,15844881.37,7174.56
2023-05-17,0.0004528,0.0004609,0.0004404,0.0004552,15742037.54,7165.78
2023-05-18,0.0004552,0.0004611,0.000431,0.0004446,15420238.31,6855.84
2023-05-19,0.0004446,0.0004875,0.000425,0.0004597,16150619.69,7424.44
2023-05-20,0.0004597,0.0004734,0.0004424,0.0004505,15352450.65,6916.28
2023-05-21,0.0004505,0.0004625,0.0004416,0.000452,15560730.88,7033.45
2023-05-22,0.000452,0.0004616,0.0004469,0.0004482,15805563.08,7084.05
2023-05-23,0.0004482,0.000462,0.0004464,0.0004548,15428318.34,7016.8
2023-05-24,0.0004548,0.0004665,0.0004473,0.0004563,15101358.79,6890.75
2023-05-25,0.0004563,0.0004617,0.0004302,0.0004347,16215106.96,7048.71
2023-05-26,0.0004347,0.00045,0.0004251,0.0004437,16456712.89,7301.84
2023-05-27,0.0004437,0.0004466,0.000437,0.0004424,16279061.87,7201.86
2023-05-28,0.0004424,0.0004625,0.000437,0.0004555,16518986.32,7524.4
2023-05-29,0.0004555,0.0004624,0.0004375,0.0004407,16013135.69,7056.99
2023-05-30,0.0004407,0.0004414,0.0004386,0.0004396,16124033.96,7088.13
2023-05-31,0.0004396,0.0004459,0.0004327,0.0004378,12020733.64,5262.68
2023-06-01,0.0004378,0.0004487,0.0004344,0.0004443,16169924.68,7184.3
2023-06-02,0.0004443,0.0004487,0.0003952,0.0004225,17449614.45,7372.46
2023-06-03,0.0004225,0.00113,0.00028,0.0005049,279290309.18,141013.68
2023-06-04,0.0005049,0.0005123,0.000325,0.0004269,73609648.4,31423.96
2023-06-05,0.0004269,0.0004976,0.0004269,0.0004357,21631380.59,9424.79
2023-06-06,0.0004357,0.0004498,0.0004273,0.0004355,17370376.76,7565.41
2023-06-07,0.0004355,0.0004424,0.0004127,0.0004242,18947205.18,8037.4
2023-06-08,0.0004242,0.0004342,0.000415,0.0004222,17037401.84,7193.19
2023-06-09,0.0004222,0.0004474,0.0004127,0.0004284,16686141.34,7148.34
2023-06-10,0.0004284,0.0004345,0.0003823,0.0004018,16838756.71,6765.81
2023-06-11,0.0004018,0.0004358,0.0003731,0.0003981,17556984.0,6989.44
2023-06-12,0.0003981,0.000411,0.0003478,0.0004074,16038631.64,6534.14
2023-06-13,0.0004074,0.0004095,0.0003859,0.0003935,14395479.59,5664.93
2023-06-14,0.0003935,0.000397,0.0003703,0.0003754,18457832.49,6929.53
2023-06-15,0.0003754,0.0003786,0.0003638,0.0003674,18472787.29,6787.01
