# Dataset Report: MediBloc (MED)
# Coin Name: MediBloc
# Symbol: MED
# Approx Row Count: 2940
# Date Range: 2018-01-17 to 2026-02-14
# Frequency: Daily
# Columns Present: open, high, low, close, Volume_MED, Volume_USD
# Note: Launched late 2017. Decentralized healthcare data management on Panacea blockchain.
# --------------------------------------------------
Date,open,high,low,close,Volume_MED,Volume_USD
2020-01-19,0.00261,0.002504,0.002421,0.002422,1945.0,4.711
2020-01-20,0.002422,0.002642,0.00242,0.00264,109238.54,288.39
2020-01-21,0.00264,0.002681,0.002556,0.002556,25111.48,64.18
2020-01-22,0.002556,0.002532,0.002186,0.002232,30185.36,67.36
2020-01-23,0.002232,0.002165,0.002163,0.002165,676.78,1.465
2020-01-24,0.002165,0.002165,0.002162,0.002165,5289.35,11.45
2020-01-25,0.002165,0.002773,0.002138,0.002773,224.97,0.6238
2020-01-26,0.005425,0.005592,0.005592,0.005592,0.0,0.0
2020-01-27,0.0029,0.002938,0.001878,0.001878,2089.09,3.923
2020-01-28,0.001878,0.002626,0.001936,0.002096,249203.61,522.37
2020-01-29,0.002096,0.002468,0.002067,0.002209,161977.86,357.86
2020-01-30,0.002209,0.002496,0.002348,0.002428,46219.71,112.2
2020-01-31,0.002428,0.002366,0.002229,0.002231,25794.54,57.54
2020-02-01,0.002231,0.002279,0.002277,0.002277,415797.2,946.93
2020-02-02,0.002277,0.002336,0.002298,0.002298,60800.48,139.74
2020-02-03,0.002298,0.002647,0.002,0.002647,57921.27,153.33
2020-02-04,0.002647,0.002629,0.002629,0.002629,15166.63,39.87
2020-02-05,0.002629,0.002844,0.002683,0.002683,222.25,0.5962
2020-02-06,0.002683,0.002802,0.002802,0.002802,1729.98,4.847
2020-02-07,0.002802,0.002937,0.002854,0.002854,9717.34,27.73
2020-02-08,0.002854,0.002855,0.002835,0.002835,37200.68,105.45
2020-02-09,0.002835,0.002903,0.002819,0.002819,11946.2,33.67
2020-02-10,0.002819,0.002833,0.002572,0.002744,113059.57,310.26
2020-02-11,0.002744,0.00302,0.002376,0.002376,40072.37,95.2
2020-02-12,0.002376,0.002903,0.002659,0.002858,46470.55,132.82
2020-02-13,0.002858,0.002957,0.002884,0.002957,13261.56,39.21
2020-02-14,0.002957,0.00543,0.003147,0.004716,26873.77,126.72
2020-02-15,0.005077,0.005151,0.004358,0.004457,1563393.88,6968.74
2020-02-16,0.004457,0.004764,0.004169,0.004169,1624908.76,6773.78
2020-02-17,0.004169,0.00456,0.004075,0.00456,1223156.54,5577.8
2020-02-18,0.00456,0.005091,0.004582,0.004989,1165341.02,5814.44
2020-02-19,0.004989,0.004705,0.004705,0.004705,22102.11,103.99
2020-02-20,0.004705,0.004708,0.003363,0.004036,2645053.28,10674.63
2020-02-21,0.004036,0.004364,0.003879,0.003879,214128.12,830.63
2020-02-22,0.003879,0.004159,0.003675,0.003772,1049370.35,3958.09
2020-02-23,0.003772,0.00449,0.003891,0.004091,1668807.1,6826.64
2020-02-24,0.004091,0.003962,0.003769,0.003866,769358.61,2974.1
2020-02-25,0.003866,0.003726,0.00354,0.00354,187333.5,663.19
2020-02-26,0.00354,0.003342,0.003166,0.003166,337806.41,1069.38
2020-02-27,0.003166,0.003264,0.003088,0.003264,393042.36,1282.87
2020-02-28,0.003755,0.003755,0.002014,0.002958,1153.91,3.414
2020-02-29,0.002958,0.003265,0.00283,0.003265,1867.0,6.096
2020-03-01,0.003504,0.003505,0.00342,0.00342,70554.91,241.28
2020-03-02,0.003562,0.003792,0.002838,0.002838,18280.13,51.89
2020-03-03,0.003835,0.003769,0.003506,0.003506,125255.43,439.18
2020-03-04,0.003506,0.00351,0.00351,0.00351,126107.0,442.57
2020-03-05,0.002748,0.00298,0.002797,0.002973,238835.54,710.08
2020-03-06,0.002973,0.003342,0.003195,0.003291,39411.57,129.69
2020-03-07,0.003481,0.003383,0.003383,0.003383,0.0,0.0
2020-03-08,0.003184,0.002987,0.002674,0.002987,8203.81,24.51
2020-03-09,0.002987,0.003038,0.00252,0.00252,438881.12,1106.08
2020-03-10,0.00252,0.003204,0.00249,0.003204,47073.88,150.82
2020-03-11,0.003204,0.003112,0.002944,0.002944,857.04,2.523
2020-03-12,0.002944,0.002282,0.001579,0.001866,287116.56,535.83
2020-03-13,0.001866,0.002302,0.001851,0.001851,1419.87,2.629
2020-03-14,0.001851,0.002023,0.001676,0.002023,5424.85,10.97
2020-03-15,0.002591,0.002679,0.00225,0.00225,1111616.18,2501.08
2020-03-16,0.002038,0.002115,0.001837,0.002115,38069.8,80.52
2020-03-17,0.002119,0.002455,0.002242,0.002242,216276.91,484.85
2020-03-18,0.002349,0.002382,0.002273,0.002273,70709.11,160.76
2020-03-19,0.002254,0.003144,0.002597,0.002806,196457.46,551.35
2020-03-20,0.002806,0.002739,0.002268,0.002268,20920.84,47.44
2020-03-21,0.002268,0.002324,0.002256,0.002324,6503.43,15.11
2020-03-22,0.002324,0.002728,0.001646,0.002728,148706.15,405.66
2020-03-23,0.002798,0.003122,0.003122,0.003122,0.0,0.0
2020-03-24,0.003122,0.003248,0.002707,0.002707,475743.11,1287.78
2020-03-25,0.003098,0.003036,0.002378,0.002378,17256.79,41.04
2020-03-26,0.002678,0.002771,0.0025,0.002636,112582.55,296.72
2020-03-27,0.002636,0.002617,0.002489,0.002617,1219.54,3.191
2020-03-28,0.002295,0.002292,0.002233,0.002233,15379.97,34.34
2020-03-29,0.002233,0.002242,0.002116,0.002242,19412.91,43.52
2020-03-30,0.002242,0.003043,0.002253,0.003043,80182.66,244.01
2020-03-31,0.002625,0.002634,0.002634,0.002634,0.0,0.0
2020-04-01,0.003063,0.003129,0.002313,0.002313,27177.29,62.86
2020-04-02,0.002466,0.003334,0.002518,0.002518,609759.24,1535.15
2020-04-03,0.002407,0.002546,0.002405,0.002546,21270.6,54.16
2020-04-04,0.003035,0.003094,0.002682,0.002682,17894.17,47.99
2020-04-05,0.002601,0.003016,0.002572,0.002616,41346.72,108.17
2020-04-06,0.002616,0.003142,0.002746,0.002746,8953.3,24.59
2020-04-07,0.002746,0.002636,0.00247,0.00247,16614.13,41.04
2020-04-08,0.00247,0.003121,0.002601,0.002601,52977.78,137.8
2020-04-09,0.002601,0.003057,0.002549,0.002618,82611.67,216.32
2020-04-10,0.002618,0.002568,0.002372,0.002372,31959.97,75.8
2020-04-11,0.002476,0.002755,0.002411,0.002755,18211.56,50.17
2020-04-12,0.00238,0.002383,0.002381,0.002383,1930.72,4.601
2020-04-13,0.002383,0.002354,0.002354,0.002354,5326.73,12.54
2020-04-14,0.002354,0.002381,0.002374,0.002374,23074.21,54.78
2020-04-15,0.002374,0.002751,0.002288,0.002446,158872.99,388.54
2020-04-16,0.002446,0.002761,0.002449,0.002458,48091.21,118.19
2020-04-17,0.002704,0.002674,0.002674,0.002674,0.0,0.0
2020-04-18,0.002674,0.00276,0.00276,0.00276,0.0,0.0
2020-04-19,0.00276,0.00271,0.002639,0.002639,40851.74,107.81
2020-04-20,0.002639,0.002532,0.002258,0.002532,200263.8,507.01
2020-04-21,0.002532,0.002536,0.002399,0.002399,102486.39,245.89
2020-04-22,0.002399,0.002497,0.002497,0.002497,0.0,0.0
2020-04-23,0.002606,0.002644,0.002414,0.002414,18926.53,45.69
2020-04-24,0.002621,0.002628,0.002628,0.002628,0.0,0.0
2020-04-25,0.002628,0.002792,0.002641,0.002717,104531.4,284.0
2020-04-26,0.002527,0.002967,0.002571,0.002967,10150.0,30.11
2020-04-27,0.002772,0.003037,0.002803,0.002881,1178849.85,3396.67
2020-04-28,0.002952,0.002953,0.002811,0.002811,7990.6,22.46
2020-04-29,0.002811,0.003078,0.002806,0.002806,44984.77,126.25
2020-04-30,0.002806,0.002935,0.002686,0.002935,6929.69,20.34
2020-05-01,0.002935,0.003016,0.002715,0.002966,80163.39,237.73
2020-05-02,0.002966,0.002996,0.0026,0.0026,6483.48,16.86
2020-05-03,0.0026,0.002941,0.002468,0.002941,49490.74,145.54
2020-05-04,0.002941,0.002897,0.002696,0.002696,7232.3,19.5
2020-05-05,0.002696,0.002782,0.002671,0.002671,2948.36,7.876
2020-05-06,0.002709,0.003112,0.002654,0.003112,207829.05,646.78
2020-05-07,0.002588,0.003379,0.002761,0.003186,186860.52,595.25
2020-05-08,0.0033,0.003237,0.002844,0.002844,146135.59,415.66
2020-05-09,0.003173,0.003151,0.002759,0.002759,1442.88,3.98
2020-05-10,0.002767,0.002795,0.002533,0.002621,1258972.73,3299.16
2020-05-11,0.002466,0.002679,0.002441,0.002679,644.5,1.726
2020-05-12,0.002679,0.002736,0.002486,0.002486,25687.77,63.85
2020-05-13,0.002735,0.002888,0.002795,0.002795,2952582.71,8253.15
2020-05-14,0.002616,0.003046,0.002645,0.003046,68820.21,209.61
2020-05-15,0.003046,0.002916,0.002589,0.002589,743.14,1.924
2020-05-16,0.002794,0.00291,0.002628,0.002816,192829.3,543.03
2020-05-17,0.002667,0.003105,0.002753,0.002898,136987.6,396.95
2020-05-18,0.002898,0.006004,0.003006,0.005257,527952.13,2775.23
2020-05-19,0.005257,0.007042,0.004507,0.005175,869816.81,4501.07
2020-05-20,0.005175,0.00529,0.004411,0.004411,97000.01,427.87
2020-05-21,0.004411,0.004442,0.003794,0.003794,16635.17,63.12
2020-05-22,0.003794,0.003986,0.003891,0.003891,3607.22,14.03
2020-05-23,0.003891,0.00388,0.003619,0.003619,7446.99,26.95
2020-05-24,0.003619,0.003996,0.003498,0.003538,27005.13,95.55
2020-05-25,0.003538,0.006015,0.003615,0.005758,104601.82,602.26
2020-05-26,0.005758,0.005671,0.003866,0.004622,87364.09,403.77
2020-05-27,0.004622,0.004848,0.004194,0.004194,53034.78,222.42
2020-05-28,0.004194,0.004435,0.004424,0.004424,5572.34,24.65
2020-05-29,0.004424,0.005845,0.003966,0.003966,1390809.47,5515.49
2020-05-30,0.003966,0.005256,0.004141,0.004314,712268.01,3072.46
2020-05-31,0.004314,0.004199,0.003939,0.004071,195977.01,797.92
2020-06-01,0.004071,0.004572,0.004095,0.004465,912469.77,4074.45
2020-06-02,0.004465,0.00439,0.003857,0.00439,825013.0,3621.78
2020-06-03,0.00439,0.004515,0.004414,0.004414,47239.14,208.53
2020-06-04,0.004414,0.0044,0.004392,0.0044,398.52,1.753
2020-06-05,0.0044,0.004341,0.004216,0.004216,14515.84,61.2
2020-06-06,0.00433,0.004739,0.004352,0.004546,295569.63,1343.54
2020-06-07,0.004251,0.004344,0.004298,0.004344,2665.65,11.58
2020-06-08,0.004344,0.004375,0.00434,0.00434,12706.26,55.15
2020-06-09,0.0045,0.004596,0.004401,0.004401,411857.3,1812.53
2020-06-10,0.004401,0.004451,0.004451,0.004451,989439.27,4404.32
2020-06-11,0.004367,0.004054,0.004054,0.004054,42726.54,173.21
2020-06-12,0.004054,0.004183,0.004038,0.004038,84034.77,339.35
2020-06-13,0.004038,0.004526,0.00405,0.004269,133280.84,568.94
2020-06-14,0.004269,0.00415,0.003965,0.003965,25167.0,99.79
2020-06-15,0.003965,0.004121,0.003927,0.004114,50763.09,208.83
2020-06-16,0.00396,0.004096,0.004001,0.004096,101701.23,416.62
2020-06-17,0.004192,0.004441,0.004163,0.00421,16236.88,68.36
2020-06-18,0.00421,0.004165,0.003931,0.003931,310.74,1.222
2020-06-19,0.003931,0.004163,0.003888,0.004163,381442.7,1587.76
2020-06-20,0.004186,0.004399,0.004024,0.004024,61518.82,247.58
2020-06-21,0.004166,0.004147,0.003923,0.003923,241604.47,947.87
2020-06-22,0.003923,0.004428,0.004136,0.004136,16406.58,67.86
2020-06-23,0.004136,0.004182,0.004134,0.004134,18485.27,76.41
2020-06-24,0.004134,0.003988,0.003828,0.003828,5185.16,19.85
2020-06-25,0.003828,0.003797,0.003769,0.003769,31193.46,117.56
2020-06-26,0.004066,0.00403,0.00403,0.00403,0.0,0.0
2020-06-27,0.003722,0.003906,0.003582,0.003906,20013.99,78.18
2020-06-28,0.003906,0.00398,0.003703,0.003703,3682.54,13.64
2020-06-29,0.003739,0.003767,0.003767,0.003767,5463.85,20.58
2020-06-30,0.003767,0.004294,0.003746,0.003746,702484.24,2631.47
2020-07-01,0.003713,0.00439,0.003803,0.00439,42531.03,186.71
2020-07-02,0.00439,0.005327,0.004077,0.00487,22923.23,111.63
2020-07-03,0.00487,0.004841,0.004053,0.004053,1139.13,4.617
2020-07-04,0.003989,0.004114,0.004023,0.004114,706040.14,2904.64
2020-07-05,0.004128,0.004105,0.003877,0.003877,9282.11,35.98
2020-07-06,0.003877,0.004127,0.00411,0.00411,189323.32,778.1
2020-07-07,0.004113,0.004073,0.003981,0.004073,352879.59,1437.36
2020-07-08,0.004069,0.004201,0.003954,0.003954,3915.11,15.48
2020-07-09,0.004059,0.004065,0.003973,0.004065,11363.64,46.19
2020-07-10,0.003873,0.004101,0.003859,0.004101,4955.23,20.32
2020-07-11,0.00418,0.004157,0.004157,0.004157,368369.25,1531.2
2020-07-12,0.004067,0.004128,0.003885,0.004128,40406.38,166.81
2020-07-13,0.004128,0.004072,0.003832,0.004072,205046.88,834.95
2020-07-14,0.004072,0.004087,0.004087,0.004087,10239.48,41.85
2020-07-15,0.004087,0.004292,0.004053,0.004292,39808.98,170.84
2020-07-16,0.004321,0.004293,0.004201,0.004293,128225.47,550.42
2020-07-17,0.004205,0.004297,0.004055,0.004055,13465.22,54.6
2020-07-18,0.004055,0.004108,0.004089,0.004089,109.48,0.4477
2020-07-19,0.004405,0.004424,0.004239,0.004332,96532.56,418.13
2020-07-20,0.004332,0.004765,0.004124,0.004582,304095.58,1393.43
2020-07-21,0.004095,0.004672,0.004263,0.004672,13864.57,64.77
2020-07-22,0.004672,0.005022,0.004782,0.004782,281.92,1.348
2020-07-23,0.004782,0.005207,0.004694,0.004694,12419.52,58.3
2020-07-24,0.004694,0.004762,0.004753,0.004753,9029.54,42.92
2020-07-25,0.004753,0.005196,0.004677,0.004677,33119.45,154.89
2020-07-26,0.004677,0.004765,0.004361,0.004361,53494.94,233.27
2020-07-27,0.004361,0.004594,0.004513,0.004513,99796.96,450.43
2020-07-28,0.004196,0.004373,0.004155,0.004373,41130.55,179.88
2020-07-29,0.004373,0.004778,0.004111,0.004778,414025.86,1978.29
2020-07-30,0.004778,0.005001,0.004557,0.004779,1152726.64,5508.74
2020-07-31,0.004779,0.004995,0.004087,0.004541,523203.03,2375.91
2020-08-01,0.004855,0.005424,0.004285,0.004285,6210.32,26.61
2020-08-02,0.004285,0.005579,0.004114,0.005579,32280.95,180.09
2020-08-03,0.005579,0.005792,0.004282,0.004286,9630.04,41.27
2020-08-04,0.004286,0.004327,0.004323,0.004323,238.52,1.031
2020-08-05,0.004323,0.005844,0.00424,0.004501,78314.92,352.46
2020-08-06,0.004501,0.004433,0.004148,0.00416,16206.47,67.42
2020-08-07,0.00416,0.004232,0.003997,0.004232,2846.9,12.05
2020-08-08,0.004232,0.004616,0.004433,0.004616,8613.26,39.76
2020-08-09,0.004473,0.004791,0.004441,0.004558,240440.21,1095.85
2020-08-10,0.004558,0.004878,0.00464,0.004878,645759.82,3149.98
2020-08-11,0.004878,0.004783,0.004328,0.004442,1499948.54,6662.34
2020-08-12,0.004399,0.004495,0.004162,0.004278,38876.52,166.33
2020-08-13,0.004278,0.004789,0.004696,0.00473,3285.06,15.54
2020-08-14,0.00473,0.004881,0.004556,0.004556,31400.99,143.07
2020-08-15,0.004556,0.004525,0.004465,0.004525,2507.83,11.35
2020-08-16,0.004525,0.004577,0.004538,0.004577,1950.43,8.927
2020-08-17,0.004577,0.00455,0.004446,0.004446,1080.83,4.806
2020-08-18,0.004446,0.004887,0.004355,0.004731,23533.78,111.33
2020-08-19,0.005022,0.005057,0.004704,0.004822,1114646.51,5374.55
2020-08-20,0.004568,0.00466,0.004547,0.004547,3175.76,14.44
2020-08-21,0.004547,0.004656,0.004182,0.004656,823.41,3.834
2020-08-22,0.004656,0.005659,0.004746,0.00526,75879.94,399.1
2020-08-23,0.00526,0.005861,0.004919,0.004919,47544.6,233.88
2020-08-24,0.004919,0.005602,0.005137,0.005602,1573.19,8.813
2020-08-25,0.005602,0.005367,0.005263,0.005367,3107.14,16.68
2020-08-26,0.005367,0.005404,0.004937,0.005026,36779.5,184.85
2020-08-27,0.005026,0.004989,0.004797,0.004797,17736.73,85.09
2020-08-28,0.004872,0.005306,0.00496,0.005306,737990.78,3915.92
2020-08-29,0.004952,0.004993,0.004271,0.004271,3428.37,14.64
2020-08-30,0.005396,0.005507,0.005155,0.005272,35400.43,186.65
2020-08-31,0.004595,0.00481,0.004649,0.004805,4213.25,20.25
2020-09-01,0.004805,0.005267,0.004934,0.004934,30104.76,148.54
2020-09-02,0.004934,0.004759,0.004561,0.004759,14252.26,67.83
2020-09-03,0.004759,0.004138,0.004138,0.004138,5051.52,20.9
2020-09-04,0.004138,0.004318,0.004002,0.004091,197453.56,807.71
2020-09-05,0.004091,0.003983,0.003554,0.003983,1204.03,4.795
2020-09-06,0.004169,0.004309,0.004104,0.004207,56853.88,239.17
2020-09-07,0.004207,0.004359,0.004255,0.004359,63831.29,278.25
2020-09-08,0.004359,0.004355,0.004051,0.004153,119212.23,495.05
2020-09-09,0.004153,0.004296,0.004194,0.004194,833084.19,3493.81
2020-09-10,0.004172,0.004373,0.004097,0.004097,10934.09,44.8
2020-09-11,0.004449,0.004887,0.004471,0.004471,1211933.1,5418.98
2020-09-12,0.004471,0.004911,0.004493,0.004702,514730.65,2420.06
2020-09-13,0.004317,0.004077,0.00403,0.00403,765.3,3.084
2020-09-14,0.00403,0.004425,0.003961,0.003961,12655.16,50.13
2020-09-15,0.003961,0.004144,0.003824,0.004141,41853.09,173.31
2020-09-16,0.00453,0.004712,0.004492,0.004492,323107.62,1451.53
2020-09-17,0.004492,0.004488,0.004488,0.004488,45675.56,204.97
2020-09-18,0.004488,0.004922,0.004485,0.004594,124394.29,571.46
2020-09-19,0.004374,0.004382,0.004224,0.004224,818.3,3.456
2020-09-20,0.004544,0.004478,0.004478,0.004478,0.0,0.0
2020-09-21,0.004478,0.004271,0.004167,0.004271,132848.42,567.45
2020-09-22,0.004271,0.004425,0.004214,0.004214,543035.38,2288.29
2020-09-23,0.004214,0.0043,0.004095,0.004095,45678.8,187.07
2020-09-24,0.004095,0.004834,0.004297,0.004512,64960.11,293.1
2020-09-25,0.003827,0.003858,0.00371,0.00371,4484.27,16.64
2020-09-26,0.004492,0.004616,0.004508,0.004508,74338.81,335.15
2020-09-27,0.004508,0.004852,0.00442,0.00442,126725.71,560.18
2020-09-28,0.00377,0.004921,0.003731,0.004921,10217.01,50.28
2020-09-29,0.004494,0.004662,0.004445,0.004662,155212.81,723.56
2020-09-30,0.004662,0.004635,0.004527,0.004527,179675.12,813.45
2020-10-01,0.005002,0.004908,0.004258,0.004258,57920.75,246.64
2020-10-02,0.004258,0.004171,0.00415,0.00415,9463.69,39.27
2020-10-03,0.00415,0.004551,0.004156,0.004551,11614.19,52.85
2020-10-04,0.004551,0.004634,0.004232,0.004232,3712.83,15.71
2020-10-05,0.00427,0.004534,0.004318,0.004534,11904.76,53.98
2020-10-06,0.004246,0.004431,0.00409,0.004431,12126.41,53.73
2020-10-07,0.004431,0.004787,0.004445,0.004787,42271.19,202.34
2020-10-08,0.004787,0.004917,0.004566,0.004566,19230.75,87.8
2020-10-09,0.004566,0.005116,0.00475,0.005116,1939.66,9.923
2020-10-10,0.005087,0.005651,0.005199,0.005199,165543.26,860.61
2020-10-11,0.005199,0.00546,0.004891,0.004891,223669.08,1094.07
2020-10-12,0.004891,0.005308,0.004962,0.005193,69098.35,358.82
2020-10-13,0.005417,0.00534,0.004627,0.004627,16109.69,74.53
2020-10-14,0.004627,0.004602,0.004598,0.004602,30124.82,138.62
2020-10-15,0.004602,0.004874,0.004587,0.004874,2403.1,11.71
2020-10-16,0.004874,0.005118,0.004716,0.005118,537.53,2.751
2020-10-17,0.005118,0.005159,0.005159,0.005159,8750.0,45.14
2020-10-18,0.005115,0.005296,0.005181,0.005296,1156.52,6.125
2020-10-19,0.005298,0.006427,0.004735,0.006427,83011.64,533.53
2020-10-20,0.006427,0.006248,0.004835,0.005071,15789.37,80.07
2020-10-21,0.005071,0.005383,0.005093,0.005093,96066.85,489.26
2020-10-22,0.005093,0.005393,0.005343,0.005343,39933.59,213.36
2020-10-23,0.005326,0.005304,0.005304,0.005304,129775.49,688.36
2020-10-24,0.005279,0.005738,0.005317,0.005738,5974.8,34.28
2020-10-25,0.004988,0.005347,0.004956,0.005347,97045.15,518.89
2020-10-26,0.005347,0.005358,0.005097,0.005358,2501161.95,13402.39
2020-10-27,0.005358,0.005595,0.005185,0.005185,2130214.88,11046.2
2020-10-28,0.005616,0.006026,0.005408,0.005447,35991.5,196.03
2020-10-29,0.005447,0.005519,0.004654,0.004751,111924.95,531.78
2020-10-30,0.004751,0.004693,0.004505,0.004505,81338.94,366.44
2020-10-31,0.004748,0.004969,0.004693,0.004969,174037.42,864.83
2020-11-01,0.004969,0.004954,0.004954,0.004954,1800.0,8.918
2020-11-02,0.004954,0.004886,0.004479,0.004479,8622.04,38.61
2020-11-03,0.004479,0.004628,0.004628,0.004628,240315.16,1112.14
2020-11-04,0.004628,0.004672,0.00453,0.00453,1217676.99,5516.65
2020-11-05,0.00453,0.004992,0.00468,0.004836,1632048.88,7892.55
2020-11-06,0.004907,0.005371,0.004682,0.004682,2767.81,12.96
2020-11-07,0.004677,0.004748,0.004451,0.004748,145365.91,690.23
2020-11-08,0.004472,0.005461,0.004666,0.004938,17253.74,85.21
2020-11-09,0.004938,0.004827,0.004445,0.004445,3531.99,15.7
2020-11-10,0.004907,0.005054,0.0049,0.005054,573.03,2.896
2020-11-11,0.004509,0.004644,0.004639,0.004644,54255.98,251.95
2020-11-12,0.004644,0.004674,0.004632,0.004674,1407.48,6.579
2020-11-13,0.004674,0.004816,0.004816,0.004816,53314.96,256.79
2020-11-14,0.004816,0.004656,0.004647,0.004656,12524.72,58.32
2020-11-15,0.004656,0.005629,0.00453,0.005508,23697.42,130.52
2020-11-16,0.004789,0.005184,0.005016,0.005016,24291.4,121.86
2020-11-17,0.005656,0.005928,0.00475,0.00475,18562.09,88.17
2020-11-18,0.00475,0.004788,0.004711,0.004783,9232.18,44.16
2020-11-19,0.004783,0.004719,0.004516,0.004516,26346.43,118.98
2020-11-20,0.004516,0.004885,0.004885,0.004885,124598.72,608.64
2020-11-21,0.004885,0.005285,0.004843,0.004843,8000.0,38.75
2020-11-22,0.004843,0.004911,0.00462,0.00462,9980.16,46.11
2020-11-23,0.00462,0.005074,0.004812,0.004812,16312.86,78.5
2020-11-24,0.004812,0.004786,0.004604,0.004786,43689.78,209.1
2020-11-25,0.004786,0.006041,0.004504,0.004874,430008.49,2095.89
2020-11-26,0.004874,0.004854,0.004453,0.004854,36265.56,176.02
2020-11-27,0.004809,0.004803,0.004803,0.004803,8486385.8,40763.51
2020-11-28,0.004803,0.004967,0.004967,0.004967,97474.26,484.17
2020-11-29,0.004967,0.005096,0.005096,0.005096,11821.43,60.24
2020-11-30,0.005096,0.005709,0.005315,0.005512,622314.36,3430.4
2020-12-01,0.005749,0.00547,0.005071,0.005071,146810.43,744.46
2020-12-02,0.005071,0.005265,0.005175,0.005223,57630.5,300.99
2020-12-03,0.005223,0.007923,0.005253,0.005253,71450.06,375.33
2020-12-04,0.005253,0.00671,0.004837,0.00671,933.61,6.264
2020-12-05,0.00504,0.005172,0.005172,0.005172,2223744.81,11501.98
2020-12-06,0.005172,0.005426,0.005232,0.005426,1080732.96,5864.17
2020-12-07,0.005426,0.005371,0.005371,0.005371,2088692.4,11217.94
2020-12-08,0.006992,0.006558,0.00481,0.00506,116930.68,591.66
2020-12-09,0.00506,0.005408,0.004846,0.005058,581682.14,2942.0
2020-12-10,0.005058,0.005109,0.004785,0.004964,1684610.68,8362.1
2020-12-11,0.004964,0.005012,0.004783,0.00493,2223729.97,10962.79
2020-12-12,0.00493,0.005211,0.00491,0.004967,2057252.86,10217.54
2020-12-13,0.004967,0.005352,0.004938,0.005228,2480593.87,12968.23
2020-12-14,0.005228,0.005336,0.005078,0.005207,1593344.46,8296.21
2020-12-15,0.005207,0.005273,0.004884,0.004914,2437585.73,11977.51
2020-12-16,0.004914,0.005338,0.004643,0.004758,3968129.74,18878.54
2020-12-17,0.004758,0.00521,0.004528,0.004792,4923998.87,23593.55
2020-12-18,0.004792,0.004916,0.004693,0.004804,2716905.8,13053.09
2020-12-19,0.004804,0.004934,0.004374,0.004532,2275239.21,10311.06
2020-12-20,0.004532,0.004467,0.003803,0.003944,2208116.31,8708.57
2020-12-21,0.003944,0.004912,0.00366,0.004784,5448029.0,26064.31
2020-12-22,0.004784,0.00504,0.004346,0.00441,1235791.33,5449.38
2020-12-23,0.00441,0.004091,0.00292,0.003576,969549.19,3466.99
2020-12-24,0.003576,0.004372,0.003741,0.003943,739565.03,2916.36
2020-12-25,0.003943,0.004519,0.003661,0.004062,649773.2,2639.29
2020-12-26,0.004062,0.004293,0.003066,0.003066,402207.29,1233.11
2020-12-27,0.003066,0.005041,0.002715,0.003269,703810.55,2301.06
2020-12-28,0.003269,0.003801,0.003225,0.003356,206076.07,691.61
2020-12-29,0.003356,0.003555,0.00308,0.00327,1986141.05,6494.74
2020-12-30,0.00327,0.003439,0.003213,0.003258,13787189.19,44924.93
2020-12-31,0.003258,0.003288,0.002624,0.002809,7107360.73,19961.32
2021-01-01,0.002809,0.002886,0.002652,0.002754,2431212.17,6696.44
2021-01-02,0.002754,0.003092,0.002363,0.002379,5926489.84,14098.78
2021-01-03,0.002379,0.003386,0.002907,0.002907,4827468.89,14032.05
2021-01-04,0.002907,0.004746,0.001961,0.004162,2084137.85,8674.62
2021-01-05,0.004162,0.00502,0.003265,0.003894,2830550.45,11022.9
2021-01-06,0.003894,0.004903,0.00368,0.00368,1363398.78,5017.57
2021-01-07,0.00368,0.003799,0.003603,0.003677,345943.73,1271.86
2021-01-08,0.003677,0.003882,0.00286,0.003554,5970656.52,21217.22
2021-01-09,0.003554,0.004582,0.003609,0.003801,3743189.65,14229.67
2021-01-10,0.003801,0.004244,0.003277,0.003616,6105384.51,22079.96
2021-01-11,0.003616,0.003744,0.002982,0.003526,4687290.5,16528.88
2021-01-12,0.003526,0.003696,0.00315,0.003402,2830567.11,9629.96
2021-01-13,0.003402,0.003819,0.003254,0.003469,4986787.53,17297.22
2021-01-14,0.003469,0.00446,0.00345,0.003635,2583582.6,9390.61
2021-01-15,0.003635,0.003963,0.003308,0.003823,122878.91,469.74
2021-01-16,0.003823,0.004152,0.003415,0.00371,1585456.7,5882.25
2021-01-17,0.00371,0.003911,0.003368,0.003751,2980496.46,11178.47
2021-01-18,0.003751,0.004152,0.003674,0.003888,1895702.16,7370.83
2021-01-19,0.003888,0.004636,0.003118,0.004554,1601347.81,7292.98
2021-01-20,0.004554,0.005153,0.004271,0.004657,650232.68,3028.0
2021-01-21,0.004657,0.004113,0.003679,0.003723,311259.35,1158.97
2021-01-22,0.003723,0.005012,0.003741,0.004099,768448.96,3149.67
2021-01-23,0.004099,0.00469,0.004097,0.004369,733740.8,3205.5
2021-01-24,0.004369,0.005166,0.004456,0.00486,549095.63,2668.41
2021-01-25,0.00486,0.004641,0.003784,0.004628,1237899.52,5728.79
2021-01-26,0.004628,0.005103,0.003722,0.004843,1202789.52,5825.71
2021-01-27,0.004843,0.004767,0.004271,0.004358,1046794.68,4561.62
2021-01-28,0.004358,0.004711,0.004046,0.004471,1811610.62,8100.47
2021-01-29,0.004471,0.005723,0.004275,0.004937,2308385.42,11397.16
2021-01-30,0.004937,0.005076,0.004386,0.004386,963450.11,4226.01
2021-01-31,0.004386,0.004744,0.004061,0.0046,1403022.24,6453.38
